Date,SDRL_stock_Open_average,SDRL_stock_Open_max,SDRL_stock_Open_min,SDRL_stock_Open_volatility,SDRL_stock_Open_change,SDRL_stock_High_average,SDRL_stock_High_max,SDRL_stock_High_min,SDRL_stock_High_volatility,SDRL_stock_High_change,SDRL_stock_Low_average,SDRL_stock_Low_max,SDRL_stock_Low_min,SDRL_stock_Low_volatility,SDRL_stock_Low_change,SDRL_stock_Close_average,SDRL_stock_Close_max,SDRL_stock_Close_min,SDRL_stock_Close_volatility,SDRL_stock_Close_change,SDRL_stock_Volume_average,SDRL_stock_Volume_max,SDRL_stock_Volume_min,SDRL_stock_Volume_volatility,SDRL_stock_Volume_change
2018-01-14,74.50800000000001,77.38600000000001,72.29899999999999,5.0870000000000175,-2.6770000000000067,76.64325,77.654,75.512,2.141999999999996,-1.365000000000009,71.93074999999999,72.70100000000001,70.42399999999999,2.2770000000000152,0.40200000000001523,73.60425000000001,75.485,71.656,3.8289999999999935,2.6780000000000115,3944164,6444704,1718810,4725894,-1885492
2018-01-21,74.3502,74.977,72.29899999999999,2.6780000000000115,-2.6780000000000115,74.8322,75.914,73.37,2.543999999999997,-2.543999999999997,72.2188,72.70100000000001,71.49600000000001,1.2049999999999983,-1.2049999999999983,73.1666,74.441,72.29899999999999,2.14200000000001,-1.5799999999999983,1802261,2157317,1421579,735738,-594042
2018-01-28,69.86200000000001,73.102,66.943,6.159000000000006,-6.159000000000006,71.22240000000001,73.611,68.55,5.061000000000007,-5.061000000000007,67.7198,71.22800000000001,63.596000000000004,7.632000000000005,-7.632000000000005,70.0602,73.102,68.389,4.713000000000008,-4.552000000000007,2037803,3328129,997691,2330438,2330438
2018-02-04,64.0514,65.872,62.391000000000005,3.4809999999999945,-1.6059999999999945,66.3918,67.613,64.587,3.0259999999999962,-1.6059999999999945,62.445,64.266,59.446000000000005,4.82,-2.6780000000000044,64.3514,67.613,61.052,6.561,0.0,2351596,3871729,1547144,2324585,223224
2018-02-11,68.0786,72.085,64.319,7.765999999999991,-3.8029999999999973,69.3854,72.29899999999999,65.605,6.693999999999988,-0.5359999999999872,64.153,66.917,62.123000000000005,4.793999999999997,3.4550000000000054,65.54560000000001,66.943,62.123000000000005,4.819999999999993,0.777000000000001,3289664,5189361,2212574,2976787,972459
2018-02-18,73.765,79.529,70.933,8.59599999999999,1.3659999999999854,76.041,79.529,72.29899999999999,7.230000000000004,1.0440000000000111,69.29325,70.96,67.479,3.4809999999999945,1.3389999999999986,73.22925,78.431,70.42399999999999,8.007000000000005,-1.875,3274768,4401819,1338779,3063040,-2723129
2018-02-25,73.959,80.064,69.62100000000001,10.442999999999984,-10.442999999999984,75.0356,80.359,71.22800000000001,9.130999999999986,-9.130999999999986,70.2852,72.32600000000001,67.479,4.847000000000008,-2.7580000000000098,72.7968,77.654,70.692,6.962000000000003,-6.962000000000003,3748375,10117443,992888,9124555,-9124555
2018-03-04,69.70139999999999,70.157,69.407,0.75,-0.75,70.957,73.37,69.969,3.4010000000000105,2.7580000000000098,68.0522,69.62100000000001,67.399,2.2220000000000084,-1.6330000000000098,69.6104,73.343,67.988,5.355000000000004,3.721999999999994,1340066,1825512,929899,895613,645946
2018-03-11,69.38000000000001,71.763,66.943,4.820000000000007,-4.820000000000007,70.162,72.29899999999999,68.122,4.1769999999999925,-4.1769999999999925,67.9608,69.62100000000001,66.943,2.6780000000000115,-2.6780000000000115,68.59259999999999,72.29899999999999,66.943,5.3559999999999945,-5.3559999999999945,1172752,1497986,745914,752072,-324741
2018-03-18,66.1934,66.943,64.266,2.6769999999999925,-2.6769999999999925,66.954,67.72,66.14,1.5799999999999983,-1.097999999999999,63.9332,64.774,62.605,2.169000000000004,-2.169000000000004,64.9404,66.408,62.605,3.8030000000000044,-3.723000000000006,1651766,2172887,1109475,1063412,391572
