Date,GPCStock_Open_average,GPCStock_Open_max,GPCStock_Open_min,GPCStock_Open_volatility,GPCStock_Open_change,GPCStock_High_average,GPCStock_High_max,GPCStock_High_min,GPCStock_High_volatility,GPCStock_High_change,GPCStock_Low_average,GPCStock_Low_max,GPCStock_Low_min,GPCStock_Low_volatility,GPCStock_Low_change,GPCStock_Close_average,GPCStock_Close_max,GPCStock_Close_min,GPCStock_Close_volatility,GPCStock_Close_change,GPCStock_Volume_average,GPCStock_Volume_max,GPCStock_Volume_min,GPCStock_Volume_volatility,GPCStock_Volume_change
2018-01-14,103.505,104.04,103.09,0.9500000000000028,-0.9000000000000057,104.24,104.88,103.8,1.0799999999999983,-0.4299999999999926,102.7025,103.14,102.15,0.9899999999999949,0.4399999999999977,103.3375,104.14,102.8,1.3400000000000034,1.3400000000000034,731985,1070906,610554,460352,-457947
2018-01-21,105.124,106.54,103.89,2.6500000000000057,2.2900000000000063,106.068,107.63,104.25,3.3799999999999955,3.3799999999999955,104.448,106.02,102.99,3.030000000000001,3.030000000000001,105.876,107.58,104.13,3.450000000000003,3.450000000000003,674583,860228,504592,355636,-234116
2018-01-28,105.202,107.58,102.99,4.590000000000003,-4.590000000000003,105.798,107.75,104.14,3.6099999999999994,-3.6099999999999994,103.916,106.82,101.9,4.9199999999999875,-4.9199999999999875,104.334,107.01,102.19,4.820000000000007,-4.820000000000007,1053262,2011061,579738,1431323,511641
2018-02-04,99.216,101.39,97.12,4.269999999999996,-4.269999999999996,100.762,102.87,98.04,4.829999999999998,-4.829999999999998,96.968,99.66,92.82,6.840000000000003,-6.840000000000003,98.472,100.06,96.31,3.75,-2.6200000000000045,1295345,1488141,1025756,462385,-197136
2018-02-11,98.434,100.49,96.3,4.189999999999998,2.3999999999999915,99.62,101.08,98.15,2.9299999999999926,2.450000000000003,97.25999999999999,99.1,96.03,3.069999999999993,2.5799999999999983,98.828,100.91,96.73,4.179999999999993,2.1099999999999994,1013524,1112191,922798,189393,160590
2018-02-18,94.45750000000001,96.56,93.33,3.230000000000004,-3.230000000000004,95.2775,96.89,94.6,2.2900000000000063,-2.2900000000000063,93.005,94.4,92.45,1.9500000000000028,-1.730000000000004,93.8675,94.67,92.93,1.7399999999999949,-0.14000000000000057,1191542,1711150,821179,889971,-889971
2018-02-25,93.07,95.13,90.9,4.22999999999999,-3.809999999999988,93.534,95.21,91.28,3.9299999999999926,-3.75,91.77799999999999,93.85,90.16,3.6899999999999977,-3.6899999999999977,92.308,94.87,90.86,4.010000000000005,-4.010000000000005,866844,1017538,659373,358165,358165
2018-03-04,91.282,91.96,90.38,1.5799999999999983,0.7800000000000011,92.198,92.66,91.33,1.3299999999999983,0.46999999999999886,90.56,91.11,90.06,1.0499999999999972,0.39000000000000057,91.822,92.62,90.52,2.1000000000000085,0.8400000000000034,668803,736131,542725,193406,-141196
2018-03-11,91.678,92.74,90.43,2.309999999999988,-2.1899999999999977,92.164,93.14,91.01,2.1299999999999955,-1.6599999999999966,90.61800000000001,91.62,89.92,1.7000000000000028,-1.7000000000000028,91.102,92.37,90.25,2.1200000000000045,-1.5900000000000034,1361670,3776298,628407,3147891,2915819
2018-03-18,90.124,90.87,88.2,2.6700000000000017,-2.569999999999993,90.638,91.65,88.72,2.930000000000007,-2.930000000000007,88.958,90.45,86.45,4.0,-3.549999999999997,89.25,90.78,86.52,4.260000000000005,-3.969999999999999,676117,800682,549299,251383,100948
2018-03-25,88.6,89.17,87.45,1.7199999999999989,1.7199999999999989,89.77,90.42,88.84,1.5799999999999983,1.5799999999999983,88.175,89.08,87.2,1.8799999999999955,1.8799999999999955,88.9325,89.84,88.6,1.240000000000009,1.230000000000004,755050,906559,647342,259217,-26465
