Date,SEB_Open_average,SEB_Open_max,SEB_Open_min,SEB_Open_volatility,SEB_Open_change,SEB_High_average,SEB_High_max,SEB_High_min,SEB_High_volatility,SEB_High_change,SEB_Low_average,SEB_Low_max,SEB_Low_min,SEB_Low_volatility,SEB_Low_change,SEB_Close_average,SEB_Close_max,SEB_Close_min,SEB_Close_volatility,SEB_Close_change,SEB_Volume_average,SEB_Volume_max,SEB_Volume_min,SEB_Volume_volatility,SEB_Volume_change
2018-01-14,4307.992,4362.2,4256.37,105.82999999999993,38.19999999999982,4335.04,4374.0,4290.0,84.0,38.19999999999982,4271.294,4301.0,4248.45,52.55000000000018,51.0,4304.778,4374.0,4260.99,113.01000000000022,58.100000000000364,119,232,71,161,-42
2018-01-21,4359.908,4376.1,4328.0,48.100000000000364,48.100000000000364,4378.966,4400.0,4360.44,39.5600000000004,25.0,4331.9800000000005,4363.39,4316.0,47.39000000000033,-12.0,4348.104,4389.39,4316.13,73.26000000000022,-58.86999999999989,57,109,34,75,-67
2018-01-28,4306.918,4339.0,4262.0,77.0,-45.0,4308.118,4340.0,4262.0,78.0,-50.0,4237.402,4266.0,4200.0,66.0,-40.0,4275.0380000000005,4336.0,4238.31,97.6899999999996,-16.769999999999527,74,117,32,85,35
2018-02-04,4208.198,4349.99,4100.0,249.98999999999978,-82.0,4230.042,4349.99,4150.0,199.98999999999978,-40.220000000000255,4090.6059999999998,4167.03,3995.0,172.02999999999975,-140.0,4153.996,4219.98,4030.0,189.97999999999956,-25.0,150,216,86,130,43
2018-02-11,4053.7325,4130.0,4020.0,110.0,-110.0,4147.6325,4305.0,4055.53,249.4699999999998,175.0,4009.3450000000003,4020.0,4000.0,20.0,20.0,4046.875,4143.89,4005.0,138.89000000000033,122.65000000000055,75,137,39,98,-13
2018-02-18,4089.898,4140.8,4010.0,130.80000000000018,-84.80000000000018,4119.68,4151.45,4073.95,77.5,-26.449999999999818,4040.202,4080.0,3975.01,104.98999999999978,-24.0,4087.7799999999997,4120.0,4044.97,75.0300000000002,-15.0,63,98,41,57,42
2018-02-25,4062.8,4134.0,4000.0,134.0,-90.0,4124.156,4181.95,4048.85,133.0999999999999,-133.0999999999999,4032.36,4080.0,3976.95,103.05000000000018,-103.05000000000018,4049.062,4123.14,3990.0,133.14000000000033,-133.14000000000033,116,210,31,179,27
2018-03-04,4035.878,4057.94,4012.7,45.24000000000024,45.24000000000024,4073.7,4093.9,4060.0,33.90000000000009,-10.0,4009.124,4023.0,3994.4,28.59999999999991,17.909999999999854,4043.332,4060.0,4025.02,34.98000000000002,34.98000000000002,116,201,70,131,18
2018-03-11,4063.41,4100.0,3987.02,112.98000000000002,11.9699999999998,4088.072,4120.33,4057.05,63.279999999999745,11.9699999999998,4001.336,4027.6,3987.02,40.57999999999993,-27.59999999999991,4044.854,4120.33,3992.06,128.26999999999998,-41.95999999999958,217,760,43,717,78
2018-03-18,4075.252,4139.99,4022.69,117.29999999999973,117.29999999999973,4112.581999999999,4146.19,4066.99,79.19999999999982,79.19999999999982,4061.54,4085.01,4022.69,62.320000000000164,62.320000000000164,4089.308,4108.65,4050.0,58.649999999999636,58.649999999999636,80,118,48,70,23
2018-03-25,4182.4375,4258.09,4109.71,148.3800000000001,148.3800000000001,4225.7725,4265.0,4190.0,75.0,68.09000000000015,4143.0525,4170.0,4102.26,67.73999999999978,57.6899999999996,4215.9775,4265.0,4183.94,81.0600000000004,41.039999999999964,106,157,46,111,72
2018-04-01,4239.682,4278.0,4210.48,67.52000000000044,-47.63000000000011,4266.916,4300.0,4210.48,89.52000000000044,-64.52000000000044,4160.786,4220.0,4092.0,128.0,-85.85999999999967,4212.874,4264.09,4164.99,99.10000000000036,-36.01000000000022,127,179,98,81,-48
2018-04-08,4158.436,4190.0,4109.24,80.76000000000022,-80.76000000000022,4164.472,4190.0,4109.24,80.76000000000022,-80.76000000000022,4100.032,4140.0,4050.0,90.0,-85.34000000000015,4123.634,4165.0,4088.34,76.65999999999985,-60.01000000000022,97,150,56,94,94
2018-04-15,4106.276,4126.64,4081.4,45.24000000000024,15.4399999999996,4125.446,4146.8,4108.78,38.02000000000044,-11.640000000000327,4045.408,4080.0,4011.03,68.9699999999998,-68.9699999999998,4078.244,4126.64,4021.58,105.0600000000004,-105.0600000000004,118,212,81,131,-33
2018-04-22,4015.238,4040.7,3981.5,59.19999999999982,-40.710000000000036,4055.138,4095.0,4030.0,65.0,-10.699999999999818,3989.4320000000002,4003.05,3981.5,21.550000000000182,-8.050000000000182,4003.266,4014.22,3985.07,29.149999999999636,-2.949999999999818,63,83,39,44,30
2018-04-29,3973.612,4033.82,3914.95,118.87000000000035,-99.34000000000015,4005.298,4063.0,3946.77,116.23000000000002,-113.17999999999984,3941.0,4001.01,3883.0,118.01000000000022,-101.01000000000022,3972.824,4059.95,3922.3,137.64999999999964,-120.06999999999971,70,133,33,100,14
