Date,ENZ_Open_average,ENZ_Open_max,ENZ_Open_min,ENZ_Open_volatility,ENZ_Open_change,ENZ_High_average,ENZ_High_max,ENZ_High_min,ENZ_High_volatility,ENZ_High_change,ENZ_Low_average,ENZ_Low_max,ENZ_Low_min,ENZ_Low_volatility,ENZ_Low_change,ENZ_Close_average,ENZ_Close_max,ENZ_Close_min,ENZ_Close_volatility,ENZ_Close_change,ENZ_Volume_average,ENZ_Volume_max,ENZ_Volume_min,ENZ_Volume_volatility,ENZ_Volume_change
2018-01-14,7.75,7.98,7.58,0.40000000000000036,0.40000000000000036,7.9479999999999995,8.1,7.84,0.2599999999999998,0.14999999999999947,7.72,7.97,7.53,0.4399999999999995,0.4399999999999995,7.866,8.09,7.74,0.34999999999999964,0.34999999999999964,215682,327836,147953,179883,-127258
2018-01-21,7.8919999999999995,8.11,7.71,0.39999999999999947,-0.39999999999999947,7.938,8.14,7.79,0.35000000000000053,-0.35000000000000053,7.6979999999999995,7.78,7.6,0.1800000000000006,-0.1800000000000006,7.788,7.93,7.64,0.29000000000000004,-0.29000000000000004,188181,327246,97488,229758,61320
2018-01-28,7.434,7.68,7.26,0.41999999999999993,-0.33000000000000007,7.518,7.72,7.39,0.33000000000000007,-0.29000000000000004,7.22,7.51,6.95,0.5599999999999996,-0.5599999999999996,7.314,7.66,6.98,0.6799999999999997,-0.6799999999999997,174515,218406,147973,70433,47439
2018-02-04,6.848,6.95,6.72,0.23000000000000043,-0.009999999999999787,7.018,7.18,6.9,0.27999999999999936,-0.27999999999999936,6.7164,6.81,6.61,0.1999999999999993,-0.05200000000000049,6.8260000000000005,6.96,6.73,0.22999999999999954,-0.10999999999999943,198964,299394,106128,193266,-193266
2018-02-11,6.8375,6.98,6.67,0.3100000000000005,0.3100000000000005,6.9725,7.08,6.85,0.23000000000000043,0.23000000000000043,6.75,6.84,6.57,0.2699999999999996,0.2699999999999996,6.8925,6.98,6.8,0.1800000000000006,0.08999999999999986,119964,199111,70216,128895,-32366
2018-02-18,6.848,6.97,6.76,0.20999999999999996,-0.10000000000000053,6.9164,7.002000000000001,6.79,0.21200000000000063,-0.1200000000000001,6.748,6.8,6.63,0.16999999999999993,-0.15000000000000036,6.796,6.94,6.69,0.25,-0.09999999999999964,108961,138703,68324,70379,69019
2018-02-25,6.52,6.68,6.31,0.3700000000000001,-0.08000000000000007,6.72,6.8,6.67,0.1299999999999999,-0.04999999999999982,6.4026000000000005,6.5120000000000005,6.31,0.20200000000000085,0.012000000000000455,6.518,6.6,6.33,0.2699999999999996,-0.009999999999999787,192983,298130,94552,203578,-46937
2018-03-04,6.824,7.28,6.54,0.7400000000000002,0.6699999999999999,7.003,7.355,6.64,0.7150000000000007,0.7150000000000007,6.698,7.06,6.45,0.6099999999999994,0.6099999999999994,6.918,7.21,6.55,0.6600000000000001,0.6400000000000006,163222,219178,98318,120860,44085
2018-03-11,6.694,7.24,6.36,0.8799999999999999,-0.7599999999999998,6.808,7.24,6.52,0.7200000000000006,-0.7200000000000006,6.455,6.625,6.35,0.27500000000000036,-0.20000000000000018,6.542,6.73,6.35,0.3800000000000008,-0.25,279702,438381,206918,231463,-25129
2018-03-18,6.08,6.44,5.7,0.7400000000000002,-0.7400000000000002,6.186,6.49,5.79,0.7000000000000002,-0.7000000000000002,5.8796,6.23,5.61,0.6200000000000001,-0.6200000000000001,5.95,6.24,5.66,0.5800000000000001,-0.5300000000000002,221233,254335,149517,104818,81327
2018-03-25,5.525,5.71,5.44,0.2699999999999996,-0.20999999999999996,5.6274999999999995,5.74,5.51,0.23000000000000043,-0.16000000000000014,5.38,5.42,5.35,0.07000000000000028,-0.04999999999999982,5.465,5.51,5.43,0.08000000000000007,0.0699999999999994,367437,750206,184182,566024,57323
2018-04-01,5.788,6.05,5.49,0.5599999999999996,0.5599999999999996,5.944,6.09,5.69,0.39999999999999947,0.3699999999999992,5.6922,5.95,5.461,0.4889999999999999,0.3389999999999995,5.894,6.02,5.59,0.4299999999999997,0.41999999999999993,237293,324770,155257,169513,120092
2018-04-08,6.054,6.09,6.0,0.08999999999999986,0.009999999999999787,6.154,6.22,6.12,0.09999999999999964,0.040000000000000036,5.9928,6.04,5.96,0.08000000000000007,0.040000000000000036,6.058,6.15,6.02,0.13000000000000078,0.13000000000000078,141305,215947,97942,118005,-28571
2018-04-15,6.186,6.25,6.15,0.09999999999999964,-0.010000000000000675,6.2386,6.29,6.19,0.09999999999999964,-0.09999999999999964,6.0856,6.13,5.99,0.13999999999999968,-0.11799999999999944,6.146,6.22,6.05,0.16999999999999993,-0.16999999999999993,150424,232578,110239,122339,122339
2018-04-22,6.074,6.11,6.05,0.0600000000000005,-0.009999999999999787,6.132,6.16,6.1,0.0600000000000005,-0.04999999999999982,5.992,6.0,5.98,0.019999999999999574,-0.009999999999999787,6.062,6.11,6.0,0.11000000000000032,-0.11000000000000032,136983,159229,114726,44503,-7943
2018-04-29,6.068,6.12,5.99,0.1299999999999999,0.1299999999999999,6.176,6.24,6.11,0.1299999999999999,0.10000000000000053,6.016,6.09,5.95,0.13999999999999968,0.09999999999999964,6.112,6.22,6.06,0.16000000000000014,0.1299999999999999,93631,119833,65109,54724,-39674
2018-05-06,6.198,6.39,6.07,0.3199999999999994,0.20999999999999996,6.3164,6.52,6.13,0.3899999999999997,0.3309999999999995,6.128,6.35,6.0,0.34999999999999964,0.33000000000000007,6.244,6.44,6.07,0.3700000000000001,0.34000000000000075,145696,206078,108880,97198,62145
2018-05-13,6.644,6.82,6.42,0.40000000000000036,0.08999999999999986,6.7926,6.89,6.593,0.2969999999999997,-0.18700000000000028,6.5294,6.671,6.351,0.3200000000000003,0.15399999999999991,6.656,6.78,6.48,0.2999999999999998,-0.20000000000000018,122324,171679,57129,114550,-114550
2018-05-20,6.5575,6.7,6.46,0.2400000000000002,-0.009999999999999787,6.66,6.72,6.57,0.14999999999999947,0.08000000000000007,6.4725,6.53,6.4,0.1299999999999999,0.1299999999999999,6.5675,6.69,6.47,0.22000000000000064,0.10000000000000053,90268,125066,60620,64446,-38651
2018-05-27,6.582,6.6,6.56,0.040000000000000036,0.040000000000000036,6.652,6.76,6.58,0.17999999999999972,0.07000000000000028,6.4702,6.55,6.4110000000000005,0.13899999999999935,0.0389999999999997,6.54,6.59,6.49,0.09999999999999964,-0.04999999999999982,108856,134996,81324,53672,-51970
2018-06-03,6.54,6.62,6.48,0.13999999999999968,0.08999999999999986,6.6528,6.729,6.57,0.1589999999999998,0.1589999999999998,6.5,6.57,6.41,0.16000000000000014,0.16000000000000014,6.58,6.7,6.5,0.20000000000000018,0.1900000000000004,172404,313009,56360,256649,256649
2018-06-10,5.91,6.15,5.51,0.6400000000000006,-0.6400000000000006,5.942,6.18,5.58,0.5999999999999996,-0.5999999999999996,5.7,5.955,5.35,0.6050000000000004,-0.6050000000000004,5.804,6.1,5.54,0.5599999999999996,-0.5599999999999996,283045,517099,151913,365186,-365186
2018-06-17,5.418,5.5,5.22,0.28000000000000025,-0.27000000000000046,5.49,5.54,5.4,0.13999999999999968,-0.05999999999999961,5.306,5.4,5.2,0.20000000000000018,-0.1800000000000006,5.378,5.49,5.24,0.25,-0.17000000000000082,234512,703152,96755,606397,-6720
2018-06-24,5.2,5.44,5.04,0.40000000000000036,-0.17999999999999972,5.3,5.46,5.12,0.33999999999999986,-0.1900000000000004,5.094,5.25,4.97,0.28000000000000025,-0.1299999999999999,5.186,5.45,5.06,0.39000000000000057,-0.3200000000000003,130448,152042,102279,49763,-14222
2018-07-01,5.385,5.57,5.15,0.41999999999999993,0.41999999999999993,5.54125,5.74,5.3,0.4400000000000004,0.29499999999999993,5.3025,5.48,5.13,0.35000000000000053,0.1900000000000004,5.4399999999999995,5.53,5.3,0.23000000000000043,0.11000000000000032,161659,313143,43555,269588,85737
2018-07-08,5.192,5.42,5.11,0.3099999999999996,-0.28000000000000025,5.282,5.42,5.15,0.2699999999999996,-0.2699999999999996,5.0114,5.1,4.85,0.25,-0.25,5.072,5.15,4.9,0.25,-0.23999999999999932,161707,240716,113736,126980,40764
2018-07-15,4.844,4.98,4.77,0.21000000000000085,-0.13000000000000078,4.91,5.02,4.83,0.1899999999999995,-0.16999999999999993,4.78,4.87,4.74,0.1299999999999999,-0.1299999999999999,4.82,4.91,4.78,0.1299999999999999,-0.07000000000000028,111749,165993,71415,94578,74675
2018-07-22,4.516,4.87,4.25,0.6200000000000001,-0.6200000000000001,4.574,4.92,4.36,0.5599999999999996,-0.5499999999999998,4.3322,4.71,4.19,0.5199999999999996,-0.45999999999999996,4.386,4.72,4.26,0.45999999999999996,-0.39999999999999947,117253,146539,89786,56753,-9666
2018-07-29,4.42,4.49,4.32,0.16999999999999993,0.16999999999999993,4.484,4.54,4.46,0.08000000000000007,0.08000000000000007,4.333,4.4,4.28,0.1200000000000001,0.0,4.422,4.48,4.35,0.13000000000000078,-0.07000000000000028,137166,389999,47734,342265,20146
2018-08-05,4.162,4.35,4.02,0.33000000000000007,-0.20999999999999996,4.2466,4.41,4.07,0.33999999999999986,-0.21999999999999975,4.016,4.11,3.95,0.16000000000000014,0.0,4.11,4.26,4.03,0.22999999999999954,0.040000000000000036,113490,197101,59141,137960,-52793
2018-08-12,4.076,4.13,4.01,0.1200000000000001,0.009999999999999787,4.125,4.15,4.105,0.04499999999999993,-0.024999999999999467,3.999,4.01,3.98,0.029999999999999805,-0.029999999999999805,4.05,4.12,4.0,0.1200000000000001,-0.1200000000000001,64567,115626,43981,71645,1303
2018-08-19,4.188,4.41,4.01,0.40000000000000036,0.009999999999999787,4.426,4.65,4.19,0.45999999999999996,0.45999999999999996,4.15,4.31,3.99,0.3199999999999994,-0.019999999999999574,4.3740000000000006,4.54,4.19,0.34999999999999964,0.34999999999999964,111741,144799,60021,84778,84778
2018-08-26,4.65,4.73,4.54,0.1900000000000004,0.1200000000000001,4.7225,4.79,4.66,0.1299999999999999,-0.04999999999999982,4.555,4.62,4.49,0.1299999999999999,-0.009999999999999787,4.665,4.73,4.59,0.14000000000000057,-0.07000000000000028,123090,138737,105006,33731,27147
2018-09-02,4.652,4.96,4.54,0.41999999999999993,0.40000000000000036,4.755,5.0,4.58,0.41999999999999993,0.41999999999999993,4.585,4.835,4.45,0.3849999999999998,0.33499999999999996,4.72,4.94,4.56,0.3800000000000008,0.3700000000000001,191746,323362,58765,264597,236863
2018-09-09,4.8180000000000005,4.94,4.73,0.20999999999999996,-0.13000000000000078,4.846,4.94,4.81,0.13000000000000078,-0.13000000000000078,4.662,4.74,4.56,0.1800000000000006,-0.1200000000000001,4.76,4.83,4.67,0.16000000000000014,-0.16000000000000014,92502,117738,74660,43078,7488
2018-09-16,4.41,4.68,4.09,0.5899999999999999,-0.5899999999999999,4.45,4.68,4.09,0.5899999999999999,-0.5899999999999999,4.208,4.52,3.8,0.7199999999999998,-0.7199999999999998,4.24,4.54,3.84,0.7000000000000002,-0.7000000000000002,206122,600799,52253,548546,148002
2018-09-23,3.952,4.13,3.82,0.31000000000000005,0.27,4.0840000000000005,4.19,3.95,0.2400000000000002,0.23000000000000043,3.894,4.0,3.81,0.18999999999999995,0.14000000000000012,3.98,4.12,3.81,0.31000000000000005,0.2200000000000002,132380,202707,76763,125944,-125944
2018-09-30,4.008,4.25,3.88,0.3700000000000001,-0.1200000000000001,4.152,4.55,3.97,0.5799999999999996,-0.03999999999999959,3.871,3.95,3.765,0.18500000000000005,-0.07000000000000028,3.988,4.2,3.88,0.3200000000000003,0.03000000000000025,234264,543867,80084,463783,37678
2018-10-07,3.928,4.04,3.79,0.25,0.08000000000000007,4.104,4.25,3.92,0.33000000000000007,0.13999999999999968,3.8489999999999998,4.0,3.725,0.2749999999999999,0.10000000000000009,3.9739999999999998,4.13,3.75,0.3799999999999999,0.07000000000000028,219703,593050,102260,490790,-312
2018-10-14,3.644,3.87,3.35,0.52,-0.45999999999999996,3.7680000000000002,3.99,3.52,0.4700000000000002,-0.31000000000000005,3.491,3.76,3.27,0.48999999999999977,-0.355,3.612,3.91,3.28,0.6300000000000003,-0.25,210653,272376,128636,143740,-7196
2018-10-21,3.31,3.68,3.1,0.5800000000000001,-0.3900000000000001,3.406,3.68,3.22,0.45999999999999996,-0.25,3.166,3.35,3.05,0.30000000000000027,-0.10999999999999988,3.22,3.36,3.1,0.2599999999999998,-0.06999999999999984,184665,349869,97037,252832,-46084
