Date,DJCOStock_Open_average,DJCOStock_Open_max,DJCOStock_Open_min,DJCOStock_Open_volatility,DJCOStock_Open_change,DJCOStock_High_average,DJCOStock_High_max,DJCOStock_High_min,DJCOStock_High_volatility,DJCOStock_High_change,DJCOStock_Low_average,DJCOStock_Low_max,DJCOStock_Low_min,DJCOStock_Low_volatility,DJCOStock_Low_change,DJCOStock_Close_average,DJCOStock_Close_max,DJCOStock_Close_min,DJCOStock_Close_volatility,DJCOStock_Close_change,DJCOStock_Volume_average,DJCOStock_Volume_max,DJCOStock_Volume_min,DJCOStock_Volume_volatility,DJCOStock_Volume_change
2018-01-14,237.10750000000002,241.9,233.9,8.0,-5.8799999999999955,238.5325,241.9,236.02,5.8799999999999955,-5.8799999999999955,236.84,241.9,233.9,8.0,-6.950000000000017,238.265,241.9,234.95,6.950000000000017,-6.950000000000017,518,773,0,773,724
2018-01-21,231.398,233.0,227.64,5.360000000000014,-3.8600000000000136,232.07,233.0,231.0,2.0,-0.5,229.436,232.63,225.41,7.219999999999999,-3.8600000000000136,230.108,232.63,225.41,7.219999999999999,-0.5,815,1625,0,1625,1129
2018-01-28,231.324,233.8,228.7,5.100000000000023,-1.1800000000000068,231.566,234.01,228.7,5.310000000000002,-1.1800000000000068,230.812,233.8,228.7,5.100000000000023,-3.740000000000009,231.052,234.0,228.7,5.300000000000011,-3.740000000000009,908,2118,433,1685,-350
2018-02-04,224.894,230.65,218.0,12.650000000000006,-9.0,225.694,230.65,220.7,9.950000000000017,-5.0,222.956,230.65,213.85,16.80000000000001,-13.150000000000006,224.166,230.65,218.28,12.370000000000005,-7.099999999999994,1455,3701,723,2978,2885
2018-02-11,221.44,223.57,220.2,3.3700000000000045,-1.3400000000000034,222.73399999999998,226.2,220.2,6.0,-0.06999999999999318,219.536,222.23,214.05,8.179999999999978,8.179999999999978,221.82,226.2,219.0,7.199999999999989,4.5,753,1339,0,1339,-616
2018-02-18,227.065,232.56,222.92,9.640000000000015,9.640000000000015,228.195,232.56,224.5,8.060000000000002,8.060000000000002,226.0025,232.0,220.23,11.77000000000001,11.77000000000001,228.055,232.0,224.5,7.5,7.5,1980,4943,415,4528,-4329
2018-02-25,228.814,230.0,226.01,3.990000000000009,0.5600000000000023,229.212,230.0,228.0,2.0,0.5600000000000023,227.752,229.44,226.01,3.430000000000007,-1.759999999999991,228.15,229.44,227.01,2.430000000000007,-1.759999999999991,600,970,368,602,377
2018-03-04,228.84799999999998,232.48,226.0,6.47999999999999,4.6299999999999955,229.152,234.0,226.0,8.0,6.150000000000006,226.83599999999998,227.85,225.51,2.3400000000000034,-0.8499999999999943,228.338,231.42,226.0,5.4199999999999875,3.569999999999993,1022,3510,0,3510,3510
2018-03-11,231.562,234.5,229.7,4.800000000000011,-4.010000000000019,232.02,234.7,230.0,4.699999999999989,-3.799999999999983,230.534,233.07,229.7,3.3700000000000045,-3.3700000000000045,231.12,234.7,230.0,4.699999999999989,-3.799999999999983,2043,3571,1100,2471,2402
2018-03-18,228.028,230.05,225.6,4.450000000000017,3.4000000000000057,228.454,230.05,225.6,4.450000000000017,3.4000000000000057,226.934,230.05,223.53,6.52000000000001,-2.069999999999993,227.36,230.05,223.53,6.52000000000001,-2.069999999999993,700,1207,0,1207,815
2018-03-25,228.44,229.99,226.3,3.6899999999999977,2.490000000000009,229.085,229.99,227.4,2.5900000000000034,1.0100000000000193,226.2475,228.49,224.0,4.490000000000009,2.990000000000009,227.91500000000002,228.77,227.0,1.7700000000000102,-0.28000000000000114,1195,2396,581,1815,-1374
2018-04-01,226.232,229.99,223.53,6.460000000000008,-3.969999999999999,228.012,230.0,224.76,5.240000000000009,-3.969999999999999,224.624,225.97,223.53,2.4399999999999977,0.0,226.062,228.62,224.0,4.6200000000000045,-2.8799999999999955,1730,2814,483,2331,-1968
2018-04-08,224.582,226.0,224.0,2.0,0.009999999999990905,225.428,227.44,224.0,3.4399999999999977,1.4000000000000057,223.47,224.6,221.04,3.5600000000000023,2.969999999999999,224.196,226.84,221.04,5.800000000000011,4.360000000000014,1411,3194,301,2893,465
2018-04-15,226.355,227.51,224.41,3.0999999999999943,-1.5900000000000034,227.2925,227.9,226.25,1.6500000000000057,-1.6500000000000057,225.3575,227.51,222.01,5.5,2.4000000000000057,227.2925,227.9,226.25,1.6500000000000057,-1.6500000000000057,743,1395,0,1395,-452
2018-04-22,229.6275,231.15,228.0,3.1500000000000057,1.8100000000000023,231.94,234.0,230.02,3.9799999999999898,-1.4399999999999977,229.6275,231.15,228.0,3.1500000000000057,1.8100000000000023,231.5175,232.59,230.02,2.569999999999993,-1.4399999999999977,320,663,0,663,-663
2018-04-29,228.552,232.78,225.4,7.3799999999999955,-1.1500000000000057,228.552,232.78,225.4,7.3799999999999955,-1.1500000000000057,228.552,232.78,225.4,7.3799999999999955,-1.1500000000000057,228.552,232.78,225.4,7.3799999999999955,-1.1500000000000057,208,597,0,597,-372
2018-05-06,228.64,232.45,225.0,7.449999999999989,7.449999999999989,229.664,235.0,225.0,10.0,7.449999999999989,228.64,232.45,225.0,7.449999999999989,7.449999999999989,229.664,235.0,225.0,10.0,7.449999999999989,392,729,0,729,-627
2018-05-13,228.502,233.0,222.51,10.490000000000009,9.490000000000009,232.816,248.42,222.51,25.909999999999997,9.490000000000009,227.426,232.0,222.51,9.490000000000009,5.689999999999998,227.83599999999998,232.0,222.51,9.490000000000009,5.689999999999998,903,2137,439,1698,289
2018-05-20,226.406,228.0,225.01,2.990000000000009,1.990000000000009,226.80599999999998,229.0,225.01,3.990000000000009,3.990000000000009,226.406,228.0,225.01,2.990000000000009,1.990000000000009,226.406,228.0,225.01,2.990000000000009,1.990000000000009,414,800,0,800,182
2018-05-27,226.2525,229.0,223.01,5.990000000000009,5.990000000000009,226.2525,229.0,223.01,5.990000000000009,5.990000000000009,226.215,229.0,223.01,5.990000000000009,5.990000000000009,226.215,229.0,223.01,5.990000000000009,5.990000000000009,575,1031,293,738,152
2018-06-03,228.9,232.0,223.01,8.990000000000009,-4.509999999999991,230.696,232.0,227.49,4.509999999999991,-4.509999999999991,228.156,230.9,223.01,7.890000000000015,-1.8899999999999864,229.952,231.99,227.49,4.5,-1.8899999999999864,749,959,316,643,-617
2018-06-10,227.69,228.84,226.48,2.3600000000000136,-0.9300000000000068,229.538,231.39,228.56,2.829999999999984,2.3899999999999864,227.69,228.84,226.48,2.3600000000000136,-0.9300000000000068,229.538,231.39,228.56,2.829999999999984,2.3899999999999864,800,2476,0,2476,1940
2018-06-17,235.77,240.6,230.0,10.599999999999994,8.0,239.266,247.4,230.0,17.400000000000006,17.400000000000006,233.82,240.6,228.0,12.599999999999994,4.0,237.11599999999999,244.92,230.0,14.919999999999987,11.060000000000002,3340,8235,684,7551,6660
2018-06-24,234.058,238.6,229.0,9.599999999999994,-8.0,234.298,238.6,230.2,8.400000000000006,-6.800000000000011,233.0,238.6,228.4,10.199999999999989,-6.0,233.96,238.6,230.0,8.599999999999994,-6.800000000000011,1306,3304,481,2823,210
2018-07-01,233.345,240.0,225.01,14.990000000000009,9.990000000000009,236.5775,243.97,233.37,10.599999999999994,1.0300000000000011,229.905,235.0,225.01,9.990000000000009,1.2300000000000182,234.5825,239.5,231.49,8.009999999999991,-2.4799999999999898,1282,2804,0,2804,993
2018-07-08,233.658,239.2,230.0,9.199999999999989,2.490000000000009,236.59,241.45,230.6,10.849999999999994,-8.95999999999998,233.006,236.0,229.94,6.060000000000002,2.5500000000000114,235.952,241.45,230.6,10.849999999999994,-8.95999999999998,1214,3987,0,3987,-3987
2018-07-15,231.46,233.0,230.3,2.6999999999999886,-1.1100000000000136,231.702,233.0,231.0,2.0,-1.1100000000000136,231.082,233.0,230.0,3.0,-3.0,231.324,233.0,230.0,3.0,-3.0,310,669,0,669,368
2018-07-22,231.89600000000002,233.0,230.62,2.3799999999999955,-1.7700000000000102,232.19400000000002,234.49,230.62,3.8700000000000045,-1.7700000000000102,231.89600000000002,233.0,230.62,2.3799999999999955,-1.7700000000000102,232.19400000000002,234.49,230.62,3.8700000000000045,-1.7700000000000102,367,615,0,615,96
2018-07-29,236.132,244.06,230.6,13.460000000000008,13.460000000000008,238.448,244.06,232.4,11.659999999999997,11.659999999999997,235.832,244.06,230.6,13.460000000000008,13.460000000000008,237.448,244.06,232.4,11.659999999999997,11.659999999999997,2299,7319,0,7319,-349
2018-08-05,236.632,242.31,232.01,10.300000000000011,-5.0800000000000125,239.12800000000001,246.75,232.69,14.060000000000002,-4.400000000000006,234.418,239.99,230.5,9.490000000000009,-3.5,235.658,240.0,232.6,7.400000000000006,-1.3100000000000023,1861,3698,671,3027,-674
2018-08-12,232.226,233.88,229.7,4.180000000000007,2.180000000000007,232.448,233.88,230.81,3.069999999999993,1.0699999999999932,232.01999999999998,233.88,229.7,4.180000000000007,1.1500000000000057,232.242,233.88,230.81,3.069999999999993,0.03999999999999204,464,760,0,760,-58
2018-08-19,232.79,234.85,230.8,4.049999999999983,-0.3499999999999943,234.682,242.0,231.7,10.300000000000011,7.150000000000006,232.376,234.4,230.8,3.5999999999999943,1.5200000000000102,234.018,239.2,231.7,7.5,4.869999999999976,1038,3044,316,2728,2429
2018-08-26,237.32,240.42,234.15,6.269999999999982,4.299999999999983,237.32,240.42,234.15,6.269999999999982,4.299999999999983,237.204,240.42,234.15,6.269999999999982,4.299999999999983,237.204,240.42,234.15,6.269999999999982,4.299999999999983,467,1197,0,1197,-209
2018-09-02,238.53333333333333,240.0,237.6,2.4000000000000057,-0.4000000000000057,238.53333333333333,240.0,237.6,2.4000000000000057,-0.4000000000000057,237.52666666666667,238.0,236.98,1.0200000000000102,-0.4000000000000057,237.53333333333333,238.0,237.0,1.0,-0.4000000000000057,678,1333,285,1048,-131
2018-09-09,234.104,237.69,232.0,5.689999999999998,-2.0200000000000102,234.104,237.69,232.0,5.689999999999998,-2.0200000000000102,234.104,237.69,232.0,5.689999999999998,-2.0200000000000102,234.104,237.69,232.0,5.689999999999998,-2.0200000000000102,165,406,0,406,-37
2018-09-16,236.562,238.0,235.5,2.5,0.8499999999999943,237.896,243.31,235.5,7.810000000000002,6.800000000000011,235.41,237.5,234.0,3.5,1.009999999999991,236.832,240.64,235.04,5.599999999999994,5.159999999999997,2142,5770,558,5212,3187
2018-09-23,241.26,245.0,239.2,5.800000000000011,-1.8000000000000114,241.62,245.0,240.1,4.900000000000006,0.0,239.018,241.0,235.99,5.009999999999991,2.009999999999991,240.074,241.0,238.27,2.7299999999999898,2.7299999999999898,1387,3095,319,2776,-2109
