Date,SWX_stock_Open_average,SWX_stock_Open_max,SWX_stock_Open_min,SWX_stock_Open_volatility,SWX_stock_Open_change,SWX_stock_High_average,SWX_stock_High_max,SWX_stock_High_min,SWX_stock_High_volatility,SWX_stock_High_change,SWX_stock_Low_average,SWX_stock_Low_max,SWX_stock_Low_min,SWX_stock_Low_volatility,SWX_stock_Low_change,SWX_stock_Close_average,SWX_stock_Close_max,SWX_stock_Close_min,SWX_stock_Close_volatility,SWX_stock_Close_change,SWX_stock_Volume_average,SWX_stock_Volume_max,SWX_stock_Volume_min,SWX_stock_Volume_volatility,SWX_stock_Volume_change
2018-04-15,70.518,71.25,68.81,2.4399999999999977,2.4399999999999977,71.388,71.8,70.81,0.9899999999999949,0.9899999999999949,70.236,70.83,68.7,2.1299999999999955,2.1299999999999955,70.968,71.26,70.72,0.5400000000000063,0.29000000000000625,201775,243723,148190,95533,58713
2018-04-22,72.678,74.18,70.97,3.210000000000008,3.210000000000008,73.578,75.39,72.22,3.1700000000000017,3.1700000000000017,72.402,74.05,70.97,3.0799999999999983,3.0799999999999983,73.24,74.7,72.11,2.5900000000000034,2.5900000000000034,222701,274245,125221,149024,-82289
2018-04-29,73.366,74.79,72.87,1.9200000000000017,-1.5600000000000023,73.876,74.79,72.99,1.8000000000000114,-0.060000000000002274,72.404,72.99,71.94,1.0499999999999972,-0.6400000000000006,73.328,74.32,72.79,1.529999999999987,1.3299999999999983,210743,274555,139391,135164,-93968
2018-05-06,73.246,74.49,72.68,1.809999999999988,-1.3999999999999915,73.46,74.55,73.08,1.4699999999999989,-1.3100000000000023,72.166,73.19,71.53,1.6599999999999966,-0.9500000000000028,72.81,73.49,71.9,1.5899999999999892,-0.6700000000000017,219168,339924,134304,205620,-99003
2018-05-13,72.256,72.77,71.49,1.2800000000000011,-1.0999999999999943,72.596,73.33,71.8,1.5300000000000011,-1.4599999999999937,71.446,72.51,70.62,1.8900000000000006,-1.8900000000000006,71.804,73.14,70.79,2.3499999999999943,-2.3499999999999943,250324,379065,115703,263362,-83502
2018-05-20,71.968,73.95,70.7,3.25,3.0900000000000034,72.552,73.95,70.86,3.0900000000000034,3.0900000000000034,71.444,73.26,70.34,2.9200000000000017,2.9200000000000017,72.24,73.55,70.71,2.8400000000000034,2.8400000000000034,281502,451647,170691,280956,2306
2018-05-27,74.92,75.94,73.52,2.4200000000000017,2.260000000000005,76.1725,76.59,75.01,1.5799999999999983,1.559999999999988,74.5475,75.49,73.19,2.299999999999997,1.9200000000000017,75.6425,76.25,74.69,1.5600000000000023,1.5600000000000023,306114,359382,242151,117231,32543
2018-06-03,75.226,76.49,73.52,2.969999999999999,-2.030000000000001,75.59,76.78,74.28,2.5,-1.8100000000000023,74.182,75.99,72.61,3.3799999999999955,-2.1799999999999926,74.602,76.24,73.33,2.9099999999999966,-2.3499999999999943,351708,411839,281786,130053,-20169
2018-06-10,73.562,74.23,72.71,1.5200000000000102,0.23000000000000398,74.256,75.41,73.65,1.759999999999991,1.0900000000000034,72.908,73.77,72.45,1.3199999999999932,1.3199999999999932,73.574,74.6,72.59,2.009999999999991,2.009999999999991,260266,361939,184541,177398,142447
2018-06-17,77.08,78.58,74.59,3.989999999999995,3.989999999999995,78.038,78.81,76.12,2.6899999999999977,2.6899999999999977,76.62,77.78,74.59,3.1899999999999977,2.8999999999999915,77.662,78.29,75.86,2.430000000000007,2.0999999999999943,317884,532768,222755,310013,290138
2018-06-24,76.824,77.96,76.19,1.769999999999996,-1.2399999999999949,77.22200000000001,78.14,76.78,1.3599999999999994,-1.1400000000000006,76.246,76.59,75.81,0.7800000000000011,-0.3500000000000085,76.496,76.83,75.98,0.8499999999999943,-0.5400000000000063,256862,335677,173163,162514,-162514
2018-07-01,77.47749999999999,79.1,75.89,3.2099999999999937,3.2099999999999937,78.655,80.32,76.89,3.4299999999999926,3.4299999999999926,77.295,78.86,75.72,3.1400000000000006,3.1400000000000006,78.465,79.99,76.85,3.1400000000000006,3.1400000000000006,321626,495249,184530,310719,141739
2018-07-08,79.336,80.09,77.77,2.3200000000000074,0.1700000000000017,80.092,80.67,79.42,1.25,0.75,78.494,79.65,77.18,2.469999999999999,2.1300000000000097,79.324,80.08,77.77,2.3100000000000023,1.9500000000000028,223310,338785,160312,178473,-115786
2018-07-15,78.548,79.72,77.58,2.1400000000000006,-0.7999999999999972,78.82000000000001,79.72,77.59,2.1299999999999955,-0.7999999999999972,77.514,78.29,76.64,1.6500000000000057,-0.5300000000000011,78.282,79.09,77.53,1.5600000000000023,0.1799999999999926,131511,159893,101545,58348,-28365
2018-07-22,78.386,78.66,78.12,0.539999999999992,-0.09999999999999432,79.00399999999999,79.35,78.53,0.8199999999999932,-0.23000000000000398,77.696,78.05,77.27,0.7800000000000011,-0.5400000000000063,78.136,78.49,77.47,1.019999999999996,-0.6800000000000068,150680,240253,106087,134166,-10496
2018-07-29,77.25,78.96,75.64,3.319999999999993,3.319999999999993,78.522,79.81,76.91,2.9000000000000057,2.9000000000000057,76.582,77.85,74.78,3.069999999999993,3.069999999999993,77.92,79.18,76.5,2.680000000000007,1.4300000000000068,210561,390443,101485,288958,-288958
2018-08-05,78.482,79.01,78.04,0.9699999999999989,0.9699999999999989,79.33200000000001,80.06,78.78,1.2800000000000011,1.2800000000000011,77.434,78.84,75.17,3.6700000000000017,1.7600000000000051,78.60600000000001,78.92,78.29,0.6299999999999955,0.37999999999999545,121541,163062,80297,82765,50880
2018-08-12,79.622,81.05,78.58,2.469999999999999,2.1799999999999926,80.556,81.66,78.87,2.789999999999992,2.789999999999992,79.118,80.59,77.91,2.680000000000007,2.680000000000007,79.994,81.34,78.46,2.8800000000000097,2.450000000000003,135633,161837,117487,44350,3618
2018-08-19,79.696,81.05,78.3,2.75,-2.75,79.884,81.41,78.64,2.769999999999996,-2.769999999999996,78.688,79.92,77.76,2.1599999999999966,-2.1599999999999966,79.044,79.94,78.22,1.7199999999999989,-1.509999999999991,122121,188246,85611,102635,18445
2018-08-26,77.446,78.43,76.89,1.5400000000000063,-1.190000000000012,77.808,78.59,77.51,1.0799999999999983,-1.0300000000000011,76.648,77.02,76.22,0.7999999999999972,-0.1799999999999926,77.052,77.32,76.65,0.6699999999999875,0.14999999999999147,306161,409338,231710,177628,29435
2018-09-02,78.89,79.92,77.61,2.3100000000000023,2.3100000000000023,79.9375,80.8,78.65,2.1499999999999915,2.069999999999993,78.88499999999999,79.92,77.61,2.3100000000000023,2.3100000000000023,79.71000000000001,80.65,78.28,2.3700000000000045,2.0900000000000034,176964,214485,135958,78527,-18607
2018-09-09,81.916,82.84,80.55,2.2900000000000063,1.6899999999999977,82.962,83.2,82.79,0.4099999999999966,-0.0899999999999892,81.388,82.14,80.34,1.7999999999999972,1.3499999999999943,82.416,82.92,82.09,0.8299999999999983,0.03999999999999204,216417,362836,176021,186815,-186815
2018-09-16,80.922,82.27,78.94,3.3299999999999983,-2.730000000000004,81.298,82.6,79.75,2.8499999999999943,-2.539999999999992,79.87,81.75,78.29,3.4599999999999937,-2.5,80.322,82.18,78.64,3.5400000000000063,-2.780000000000001,203541,415162,119809,295353,283529
2018-09-23,78.134,79.24,76.95,2.289999999999992,-1.4899999999999949,78.82,79.24,78.22,1.019999999999996,-0.03999999999999204,77.394,77.97,76.69,1.2800000000000011,-0.4299999999999926,78.054,79.03,76.8,2.230000000000004,0.5,163859,209468,126009,83459,83459
2018-09-30,79.536,80.37,78.7,1.6700000000000017,1.1099999999999994,80.336,81.15,79.36,1.7900000000000063,1.7900000000000063,78.936,80.14,78.09,2.049999999999997,2.049999999999997,79.622,80.66,78.66,2.0,2.0,180026,296638,141183,155455,-132972
2018-10-07,81.232,82.22,79.9,2.319999999999993,-1.1199999999999903,82.14999999999999,83.15,80.35,2.8000000000000114,-2.219999999999999,80.176,81.87,77.09,4.780000000000001,-3.8999999999999915,80.646,82.24,77.74,4.5,-4.5,196973,273291,120705,152586,123181
2018-10-14,78.818,79.58,77.66,1.9200000000000017,1.4399999999999977,80.164,81.2,79.39,1.8100000000000023,1.8100000000000023,78.476,79.11,77.66,1.4500000000000028,1.4399999999999977,79.586,80.52,78.86,1.6599999999999966,1.6599999999999966,134961,147427,102558,44869,3440
2018-10-21,80.128,80.76,79.31,1.4500000000000028,-1.4500000000000028,80.804,81.81,79.39,2.4200000000000017,-2.1700000000000017,78.892,80.0,77.39,2.6099999999999994,-2.6099999999999994,79.644,80.82,78.34,2.4799999999999898,-1.9699999999999989,165861,181349,137942,43407,-37940
2018-10-28,78.098,78.84,76.87,1.9699999999999989,-1.8499999999999943,78.958,79.9,77.98,1.9200000000000017,-1.6300000000000097,77.21600000000001,78.45,76.18,2.269999999999996,-1.6600000000000108,78.002,79.1,77.0,2.0999999999999943,-0.7999999999999972,168982,253526,107143,146383,61767
2018-11-04,80.816,82.55,78.11,4.439999999999998,4.200000000000003,82.39,84.49,80.01,4.47999999999999,4.47999999999999,80.214,82.31,78.11,4.200000000000003,4.200000000000003,81.896,83.51,79.86,3.6500000000000057,3.6500000000000057,161196,199800,139050,60750,49233
2018-11-11,84.286,84.86,83.36,1.5,1.2199999999999989,85.142,85.97,84.62,1.3499999999999943,-1.0900000000000034,83.32,83.65,82.41,1.240000000000009,0.25,84.48,84.77,84.34,0.4299999999999926,-0.3399999999999892,182722,218277,143727,74550,-41974
2018-11-18,83.705,84.35,82.35,2.0,-2.0,84.39750000000001,85.08,83.45,1.6299999999999955,-1.5499999999999972,82.83,83.32,82.33,0.9899999999999949,-0.7600000000000051,83.3875,84.14,82.69,1.4500000000000028,-1.2900000000000063,103582,154495,46825,107670,-107670
2018-11-25,79.172,83.11,76.11,7.0,-6.269999999999996,80.362,83.65,78.5,5.150000000000006,-4.700000000000003,77.514,82.38,76.1,6.280000000000001,-6.189999999999998,78.782,83.35,76.84,6.509999999999991,-4.579999999999998,876329,2668193,74453,2593740,461868
2018-12-02,80.4375,81.19,79.23,1.9599999999999937,1.9599999999999937,81.3125,81.91,80.33,1.5799999999999983,1.5100000000000051,79.4875,80.35,78.13,2.219999999999999,2.219999999999999,80.6725,81.16,80.2,0.9599999999999937,0.5600000000000023,392291,417076,366455,50621,-22821
2018-12-09,81.664,82.96,80.72,2.239999999999995,2.069999999999993,82.676,83.63,81.28,2.3499999999999943,2.319999999999993,81.044,82.66,79.17,3.489999999999995,3.0900000000000034,82.11,83.03,81.0,2.030000000000001,1.6899999999999977,292378,422114,213845,208269,30859
2018-12-16,81.02,83.0,79.8,3.200000000000003,-3.200000000000003,82.266,83.25,81.65,1.5999999999999943,-1.4599999999999937,79.602,80.2,78.95,1.25,-0.6700000000000017,80.198,80.66,79.89,0.769999999999996,-0.6799999999999926,520402,879222,316373,562849,348532
2018-12-23,76.2175,79.98,74.42,5.560000000000002,-4.410000000000011,76.7975,79.98,75.12,4.859999999999999,-3.6099999999999994,73.685,74.73,72.68,2.049999999999997,0.6800000000000068,74.995,75.47,74.09,1.3799999999999955,1.3799999999999955,259359,320278,169822,150456,68738
2018-12-30,75.0325,76.32,73.82,2.5,-1.5900000000000034,76.0525,76.6,74.93,1.6699999999999875,-0.23999999999999488,73.7575,74.5,73.27,1.230000000000004,-0.6599999999999966,74.95750000000001,76.5,73.92,2.5799999999999983,-1.0999999999999943,253959,310436,190830,119606,119606
2019-01-06,75.974,77.9,74.56,3.3400000000000034,2.980000000000004,77.124,78.0,75.53,2.469999999999999,2.469999999999999,75.17,76.6,73.84,2.759999999999991,2.759999999999991,76.432,77.73,74.33,3.4000000000000057,2.9399999999999977,182887,235502,121595,113907,-80850
2019-01-13,77.208,78.58,76.43,2.1499999999999915,1.9599999999999937,78.30199999999999,79.6,77.06,2.539999999999992,2.239999999999995,76.778,78.0,75.41,2.5900000000000034,2.5900000000000034,77.682,79.11,75.93,3.1799999999999926,2.489999999999995,214292,262420,177226,85194,43484
2019-01-20,78.255,78.7,77.78,0.9200000000000017,-0.5600000000000023,78.715,78.86,78.58,0.28000000000000114,0.060000000000002274,77.29249999999999,77.49,77.07,0.4200000000000017,-0.2400000000000091,77.9425,78.32,77.18,1.1399999999999864,-0.9899999999999949,160424,235310,106209,129101,-129101
2019-01-27,76.882,78.02,76.27,1.75,1.2299999999999898,77.618,78.48,76.57,1.9100000000000108,0.8599999999999994,76.206,77.12,75.55,1.5700000000000074,1.1000000000000085,77.13199999999999,78.32,76.35,1.9699999999999989,1.6400000000000006,195202,318637,137680,180957,-5078
2019-02-03,78.084,78.94,77.62,1.3199999999999932,1.3199999999999932,78.582,79.38,78.02,1.3599999999999994,1.3599999999999994,77.132,78.13,76.35,1.7800000000000011,1.4899999999999949,78.148,78.91,77.57,1.3400000000000034,0.7199999999999989,186648,271670,125928,145742,112916
2019-02-10,77.914,78.28,77.14,1.1400000000000006,-0.28000000000000114,79.286,81.25,78.54,2.7099999999999937,2.6599999999999966,77.548,78.0,77.14,0.8599999999999994,0.2600000000000051,78.67,80.63,77.59,3.039999999999992,2.1999999999999886,350078,891362,187133,704229,691334
2019-02-17,82.325,83.94,80.78,3.1599999999999966,3.1599999999999966,83.7125,84.67,82.86,1.8100000000000023,1.8100000000000023,82.045,83.46,80.4,3.059999999999988,3.059999999999988,83.315,84.24,82.16,2.0799999999999983,2.0799999999999983,350202,476206,192561,283645,-90128
2019-02-24,82.276,84.1,81.03,3.069999999999993,-2.1499999999999915,82.946,84.19,81.6,2.5900000000000034,-1.0999999999999943,80.95,82.09,79.14,2.950000000000003,-0.4900000000000091,81.99,82.88,81.17,1.7099999999999937,0.21999999999999886,307431,432032,189145,242887,-242887
2019-03-03,82.824,84.42,82.09,2.3299999999999983,-1.0499999999999972,83.55799999999999,84.88,82.56,2.319999999999993,-2.319999999999993,81.93,82.4,81.69,0.710000000000008,-0.6099999999999994,82.728,84.79,82.0,2.7900000000000063,-2.2700000000000102,265288,330210,216916,113294,-113294
2019-03-10,83.1,83.82,82.49,1.3299999999999983,0.4900000000000091,83.834,84.34,82.97,1.3700000000000045,0.8400000000000034,82.652,83.28,82.06,1.2199999999999989,0.3400000000000034,83.254,83.9,82.79,1.1099999999999994,0.25,422132,1103823,199558,904265,830780
2019-03-17,83.132,83.95,82.13,1.8200000000000074,0.14999999999999147,83.79,84.12,83.24,0.8800000000000097,0.10000000000000853,82.4,82.89,81.87,1.019999999999996,0.20999999999999375,82.928,83.34,82.43,0.9099999999999966,-0.37000000000000455,358058,664183,204070,460113,149036
2019-03-24,82.986,83.82,82.23,1.5899999999999892,-0.7199999999999989,83.366,84.06,82.66,1.4000000000000057,-0.7199999999999989,82.182,83.0,81.61,1.3900000000000006,-0.46000000000000796,82.844,83.52,82.26,1.259999999999991,-0.9899999999999949,330674,423774,266415,157359,10825
2019-03-31,82.272,83.1,81.61,1.4899999999999949,0.06999999999999318,82.89,83.55,82.38,1.1700000000000017,0.5999999999999943,81.516,81.94,81.06,0.8799999999999955,0.23999999999999488,82.426,83.52,81.63,1.8900000000000006,0.7599999999999909,206404,258925,140319,118606,-114772
2019-04-07,82.944,83.5,82.36,1.1400000000000006,0.4200000000000017,83.486,83.77,83.22,0.5499999999999972,-0.009999999999990905,82.3,83.07,81.8,1.269999999999996,0.28999999999999204,82.934,83.58,82.13,1.4500000000000028,0.5,160817,197660,139232,58428,-29608
2019-04-14,83.5325,84.22,82.57,1.6500000000000057,-1.2600000000000051,83.96000000000001,84.65,83.21,1.440000000000012,-1.440000000000012,82.84,83.73,82.14,1.5900000000000034,-1.5900000000000034,83.03999999999999,84.01,82.25,1.7600000000000051,-1.7600000000000051,157084,237955,103092,134863,-120098
2019-04-21,82.246,82.7,81.92,0.7800000000000011,0.5100000000000051,82.872,83.22,82.36,0.8599999999999994,0.8400000000000034,81.836,82.29,81.46,0.8300000000000125,0.6900000000000119,82.304,82.55,81.67,0.8799999999999955,0.8100000000000023,167210,296834,119186,177648,-4698
2019-04-28,82.68,83.12,82.29,0.8299999999999983,0.14000000000000057,83.494,83.95,82.97,0.980000000000004,0.7999999999999972,82.318,82.78,81.88,0.9000000000000057,0.3100000000000023,82.84,83.6,82.14,1.4599999999999937,0.6899999999999977,234846,342818,146415,196403,84235
2019-05-05,81.6,83.48,79.69,3.7900000000000063,-3.7900000000000063,82.852,83.89,81.45,2.4399999999999977,-0.6400000000000006,80.848,82.97,79.47,3.5,-3.5,81.68599999999999,83.25,79.59,3.6599999999999966,0.28000000000000114,342178,560259,243915,316344,316344
2019-05-12,83.852,84.93,83.34,1.5900000000000034,1.5600000000000023,84.698,85.74,83.9,1.8399999999999892,1.539999999999992,83.288,84.18,82.57,1.6100000000000136,1.6100000000000136,84.242,85.52,83.59,1.9299999999999926,0.269999999999996,423802,898628,254139,644489,623355
2019-05-19,85.208,87.16,84.36,2.799999999999997,2.799999999999997,85.99,87.58,84.66,2.9200000000000017,2.9200000000000017,84.83,86.9,83.56,3.3400000000000034,3.3400000000000034,85.688,87.08,84.39,2.6899999999999977,2.6899999999999977,295454,395503,236083,159420,-9537
2019-05-26,85.45,87.29,83.54,3.75,-3.75,86.0,87.29,85.21,2.0800000000000125,-2.0800000000000125,84.235,85.59,83.08,2.510000000000005,-2.510000000000005,84.99000000000001,86.01,83.8,2.210000000000008,-0.8700000000000045,304367,400065,186613,213452,-65755
2019-06-02,86.722,87.92,85.64,2.280000000000001,2.280000000000001,87.6,88.44,86.57,1.8700000000000045,1.6899999999999977,86.218,87.39,85.06,2.3299999999999983,2.3299999999999983,87.03399999999999,87.44,86.44,1.0,0.8700000000000045,268391,300135,223049,77086,7671
2019-06-09,87.404,88.32,86.22,2.0999999999999943,0.7599999999999909,88.068,88.98,87.32,1.6600000000000108,1.1600000000000108,86.79,87.87,85.97,1.9000000000000057,0.9299999999999926,87.426,88.1,86.17,1.9299999999999926,0.6200000000000045,205389,258466,170867,87599,-68203
2019-06-16,89.196,90.64,87.96,2.680000000000007,2.410000000000011,89.98,91.64,88.35,3.2900000000000063,3.2900000000000063,88.284,90.2,86.12,4.079999999999998,2.980000000000004,89.592,91.24,87.8,3.4399999999999977,3.4399999999999977,248153,366577,154959,211618,211618
2019-06-23,90.096,91.49,88.6,2.8900000000000006,-2.8900000000000006,90.806,91.7,89.26,2.4399999999999977,-1.5,89.12,90.48,87.62,2.8599999999999994,-1.4100000000000108,89.718,90.8,88.69,2.1099999999999994,-0.8499999999999943,337123,741615,159236,582379,500369
2019-06-30,89.99,90.66,89.41,1.25,0.9100000000000108,90.9075,91.56,90.2,1.3599999999999994,1.3599999999999994,89.355,90.11,88.33,1.7800000000000011,1.2800000000000011,90.565,91.54,89.41,2.1300000000000097,2.1300000000000097,151098,195707,72070,123637,-37142
2019-07-07,90.978,91.71,90.23,1.4799999999999898,-0.8699999999999903,91.352,91.93,90.98,0.9500000000000028,-0.9100000000000108,90.19200000000001,90.7,89.69,1.0100000000000051,-0.3299999999999983,90.798,91.06,90.55,0.5100000000000051,-0.030000000000001137,133066,173057,94071,78986,43793
2019-07-14,89.92999999999999,90.96,89.28,1.6799999999999926,-1.509999999999991,90.486,91.15,89.47,1.6800000000000068,-0.6499999999999915,89.276,89.68,88.86,0.8200000000000074,-0.46999999999999886,89.658,90.22,89.12,1.0999999999999943,-0.5300000000000011,189677,301464,126101,175363,12785
2019-07-21,88.898,89.31,88.42,0.8900000000000006,-0.8900000000000006,89.586,89.82,89.23,0.5899999999999892,0.0899999999999892,88.25,88.42,88.16,0.2600000000000051,0.23999999999999488,88.94,89.43,88.46,0.9700000000000131,0.8900000000000006,150180,170466,125829,44637,-26636
2019-07-28,89.298,89.62,88.94,0.6800000000000068,0.020000000000010232,90.296,90.64,89.94,0.7000000000000028,0.6800000000000068,88.78,89.0,88.53,0.46999999999999886,0.10999999999999943,89.328,89.88,88.91,0.9699999999999989,-0.45999999999999375,201138,218814,185167,33647,16590
2019-08-04,88.206,90.31,85.83,4.480000000000004,1.4699999999999989,89.804,91.0,88.5,2.5,1.8799999999999955,86.966,88.89,85.64,3.25,2.6500000000000057,88.826,90.45,87.58,2.8700000000000045,1.4699999999999989,253601,346612,177952,168660,-62525
2019-08-11,88.452,89.0,87.53,1.4699999999999989,-0.3499999999999943,89.27,90.21,88.45,1.759999999999991,0.5899999999999892,87.98,88.59,87.27,1.3200000000000074,0.45000000000000284,88.722,90.03,87.52,2.510000000000005,1.6500000000000057,192957,216943,177093,39850,39850
2019-08-18,89.554,90.21,88.82,1.3900000000000006,-1.3400000000000034,89.758,90.47,89.19,1.2800000000000011,-1.2800000000000011,88.308,89.58,86.5,3.0799999999999983,-3.0799999999999983,88.75,89.99,86.81,3.1799999999999926,-3.1799999999999926,159969,248430,124352,124078,99296
2019-08-25,88.73,90.36,87.29,3.069999999999993,3.069999999999993,89.752,91.62,88.22,3.4000000000000057,3.4000000000000057,88.35000000000001,90.03,86.92,3.1099999999999994,3.1099999999999994,89.25,91.23,88.04,3.1899999999999977,3.1899999999999977,268943,346911,216281,130630,118811
2019-09-01,91.38250000000001,92.12,90.98,1.1400000000000006,-0.06999999999999318,91.88,92.31,91.18,1.1299999999999955,-1.1299999999999955,90.4325,90.69,89.99,0.7000000000000028,-0.6000000000000085,90.9,91.48,90.07,1.4100000000000108,-1.4100000000000108,242494,322397,200641,121756,-104764
2019-09-08,90.694,92.23,89.65,2.5799999999999983,2.1799999999999926,91.428,92.86,89.65,3.2099999999999937,3.2099999999999937,89.912,91.57,88.75,2.819999999999993,2.739999999999995,90.856,92.0,89.46,2.5400000000000063,2.5400000000000063,230941,267013,189711,77302,-44172
2019-09-15,91.648,92.0,91.05,0.9500000000000028,-0.9500000000000028,92.38,92.94,92.06,0.8799999999999955,-0.8799999999999955,91.064,91.76,90.56,1.2000000000000028,-0.9400000000000119,91.492,92.14,91.0,1.1400000000000006,-0.6299999999999955,306345,565831,170693,395138,395138
2019-09-22,90.808,91.16,90.05,1.1099999999999994,0.009999999999990905,91.546,92.04,91.05,0.9900000000000091,-0.4200000000000017,89.976,90.31,89.43,0.8799999999999955,-0.8599999999999994,90.396,90.8,90.0,0.7999999999999972,-0.5100000000000051,243658,353361,144144,209217,-20784
2019-09-29,90.07,91.1,89.19,1.9099999999999966,0.18999999999999773,90.858,91.66,90.06,1.5999999999999943,-0.2600000000000051,89.338,89.87,88.51,1.3599999999999994,-0.21000000000000796,90.30199999999999,91.11,89.24,1.8700000000000045,0.06999999999999318,229727,310861,179704,131157,-126445
2019-10-06,90.664,90.78,90.39,0.39000000000000057,0.0,91.28,92.09,90.71,1.3800000000000097,0.6400000000000006,89.684,90.5,88.5,2.0,-0.5,90.668,91.44,90.15,1.289999999999992,0.4399999999999977,285434,363925,220228,143697,14916
2019-10-13,89.692,91.61,88.59,3.019999999999996,-3.019999999999996,90.158,92.05,89.04,3.009999999999991,-2.5900000000000034,88.664,90.3,87.87,2.4299999999999926,-1.8900000000000006,89.304,90.75,88.69,2.0600000000000023,-1.5300000000000011,220606,268705,171021,97684,-9852
2019-10-20,89.07,89.26,88.77,0.4900000000000091,0.04000000000000625,89.404,89.77,89.07,0.7000000000000028,-0.39000000000000057,88.336,88.55,87.88,0.6700000000000017,-0.4900000000000091,88.672,89.03,87.93,1.0999999999999943,-1.0699999999999932,157493,185655,130757,54898,50230
2019-10-27,87.078,87.55,86.43,1.1199999999999903,0.060000000000002274,87.616,88.15,87.1,1.0500000000000114,-0.20000000000000284,86.576,87.21,86.26,0.9499999999999886,0.8099999999999881,87.12,87.83,86.42,1.4099999999999966,1.4099999999999966,206262,232706,185857,46849,-23149
