Date,Deutsche X-trackers MSCI Japan Hedged Equity_Open_average,Deutsche X-trackers MSCI Japan Hedged Equity_Open_max,Deutsche X-trackers MSCI Japan Hedged Equity_Open_min,Deutsche X-trackers MSCI Japan Hedged Equity_Open_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_Open_change,Deutsche X-trackers MSCI Japan Hedged Equity_High_average,Deutsche X-trackers MSCI Japan Hedged Equity_High_max,Deutsche X-trackers MSCI Japan Hedged Equity_High_min,Deutsche X-trackers MSCI Japan Hedged Equity_High_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_High_change,Deutsche X-trackers MSCI Japan Hedged Equity_Low_average,Deutsche X-trackers MSCI Japan Hedged Equity_Low_max,Deutsche X-trackers MSCI Japan Hedged Equity_Low_min,Deutsche X-trackers MSCI Japan Hedged Equity_Low_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_Low_change,Deutsche X-trackers MSCI Japan Hedged Equity_Close_average,Deutsche X-trackers MSCI Japan Hedged Equity_Close_max,Deutsche X-trackers MSCI Japan Hedged Equity_Close_min,Deutsche X-trackers MSCI Japan Hedged Equity_Close_volatility,Deutsche X-trackers MSCI Japan Hedged Equity_Close_change
2018-03-25,42.0,42.0,42.0,0.0,0.0,42.04,42.04,42.04,0.0,0.0,41.09,41.09,41.09,0.0,0.0,41.35,41.35,41.35,0.0,0.0
2018-04-01,42.3,42.3,42.3,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.11,42.11,42.11,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2018-04-08,42.62,42.62,42.62,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.52,42.52,42.52,0.0,0.0
2018-04-15,43.1,43.1,43.1,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2018-04-22,43.67,43.67,43.67,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.52,43.52,43.52,0.0,0.0
2018-04-29,43.57,43.57,43.57,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.46,43.46,43.46,0.0,0.0,43.53,43.53,43.53,0.0,0.0
2018-05-06,44.28,44.28,44.28,0.0,0.0,44.38,44.38,44.38,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2018-05-13,44.55,44.55,44.55,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2018-05-20,43.21,43.21,43.21,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2018-05-27,43.71,43.71,43.71,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2018-06-03,44.13,44.13,44.13,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2018-06-10,43.45,43.45,43.45,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2018-06-17,41.62,41.62,41.62,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2018-06-24,40.81,40.81,40.81,0.0,0.0,41.02,41.02,41.02,0.0,0.0,40.75,40.75,40.75,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2018-07-01,41.49,41.49,41.49,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2018-07-08,42.09,42.09,42.09,0.0,0.0,42.14,42.14,42.14,0.0,0.0,41.98,41.98,41.98,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2018-07-15,42.22,42.22,42.22,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2018-07-22,42.86,42.86,42.86,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2018-07-29,42.01,42.01,42.01,0.0,0.0,42.14,42.14,42.14,0.0,0.0,41.99,41.99,41.99,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2018-08-05,41.24,41.24,41.24,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.14,41.14,41.14,0.0,0.0
2018-08-12,41.14,41.14,41.14,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.11,41.11,41.11,0.0,0.0,41.11,41.11,41.11,0.0,0.0
2018-08-19,42.06,42.06,42.06,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2018-08-26,42.01,42.01,42.01,0.0,0.0,42.14,42.14,42.14,0.0,0.0,41.92,41.92,41.92,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2018-09-02,41.19,41.19,41.19,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2018-09-09,42.67,42.67,42.67,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.39,42.39,42.39,0.0,0.0
2018-09-16,43.92,43.92,43.92,0.0,0.0,43.98,43.98,43.98,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.94,43.94,43.94,0.0,0.0
2018-09-23,44.88,44.88,44.88,0.0,0.0,45.17,45.17,45.17,0.0,0.0,44.88,44.88,44.88,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2018-09-30,43.52,43.52,43.52,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2018-10-07,41.02,41.02,41.02,0.0,0.0,41.45,41.45,41.45,0.0,0.0,40.88,40.88,40.88,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2018-10-14,41.63,41.63,41.63,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2018-10-21,39.7,39.7,39.7,0.0,0.0,39.87,39.87,39.87,0.0,0.0,38.77,38.77,38.77,0.0,0.0,39.13,39.13,39.13,0.0,0.0
2018-10-28,40.52,40.52,40.52,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2018-11-04,40.93,40.93,40.93,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2018-11-11,40.42,40.42,40.42,0.0,0.0,40.48,40.48,40.48,0.0,0.0,39.94,39.94,39.94,0.0,0.0,40.02,40.02,40.02,0.0,0.0
2018-11-18,40.55,40.55,40.55,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.72,40.72,40.72,0.0,0.0
2018-11-25,41.79,41.79,41.79,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2018-12-02,39.28,39.28,39.28,0.0,0.0,39.48,39.48,39.48,0.0,0.0,38.74,38.74,38.74,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2018-12-09,39.19,39.19,39.19,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2018-12-16,35.48,35.48,35.48,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2018-12-23,36.54,36.54,36.54,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2018-12-30,37.15,37.15,37.15,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.31,37.31,37.31,0.0,0.0
2019-01-06,37.1,37.1,37.1,0.0,0.0,37.38,37.38,37.38,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-01-13,38.63,38.63,38.63,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-01-20,38.2,38.2,38.2,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2019-01-27,38.84,38.84,38.84,0.0,0.0,39.02,39.02,39.02,0.0,0.0,38.82,38.82,38.82,0.0,0.0,39.02,39.02,39.02,0.0,0.0
2019-02-03,38.12,38.12,38.12,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.03,38.03,38.03,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-02-10,39.13,39.13,39.13,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.38,39.38,39.38,0.0,0.0
2019-02-17,40.05,40.05,40.05,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.93,39.93,39.93,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2019-02-24,40.03,40.03,40.03,0.0,0.0,40.03,40.03,40.03,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-03-03,38.94,38.94,38.94,0.0,0.0,39.35,39.35,39.35,0.0,0.0,38.94,38.94,38.94,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2019-03-10,39.79,39.79,39.79,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2019-03-17,38.97,38.97,38.97,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.86,38.86,38.86,0.0,0.0,39.18,39.18,39.18,0.0,0.0
2019-03-24,40.11,40.11,40.11,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.11,40.11,40.11,0.0,0.0,40.52,40.52,40.52,0.0,0.0
2019-03-31,40.36,40.36,40.36,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2019-04-07,40.59,40.59,40.59,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-04-14,40.45,40.45,40.45,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2019-04-21,40.76,40.76,40.76,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2019-04-28,40.03,40.03,40.03,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.03,40.03,40.03,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2019-05-05,38.14,38.14,38.14,0.0,0.0,38.2,38.2,38.2,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.98,37.98,37.98,0.0,0.0
2019-05-12,38.65,38.65,38.65,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-05-19,38.72,38.72,38.72,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2019-05-26,37.78,37.78,37.78,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.65,37.65,37.65,0.0,0.0
2019-06-02,39.02,39.02,39.02,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-06-09,38.71,38.71,38.71,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2019-06-16,38.91,38.91,38.91,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2019-06-23,38.99,38.99,38.99,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.87,38.87,38.87,0.0,0.0
2019-06-30,38.76,38.76,38.76,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.81,38.81,38.81,0.0,0.0
2019-07-07,38.55,38.55,38.55,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2019-07-14,38.3,38.3,38.3,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-07-21,38.6,38.6,38.6,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2019-07-28,36.72,36.72,36.72,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.06,36.06,36.06,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-08-04,36.41,36.41,36.41,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-08-11,37.04,37.04,37.04,0.0,0.0,37.04,37.04,37.04,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.98,36.98,36.98,0.0,0.0
2019-08-18,36.94,36.94,36.94,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2019-08-25,37.31,37.31,37.31,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-09-01,38.39,38.39,38.39,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.46,38.46,38.46,0.0,0.0
2019-09-08,39.68,39.68,39.68,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.7,39.7,39.7,0.0,0.0
2019-09-15,39.66,39.66,39.66,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2019-09-22,39.53,39.53,39.53,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2019-09-29,39.23,39.23,39.23,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2019-10-06,40.15,40.15,40.15,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-10-13,40.82,40.82,40.82,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.89,40.89,40.89,0.0,0.0
2019-10-20,41.14,41.14,41.14,0.0,0.0,41.35,41.35,41.35,0.0,0.0,41.14,41.14,41.14,0.0,0.0,41.32,41.32,41.32,0.0,0.0
2019-10-27,42.09,42.09,42.09,0.0,0.0,42.24,42.24,42.24,0.0,0.0,42.09,42.09,42.09,0.0,0.0,42.24,42.24,42.24,0.0,0.0
2019-11-03,42.31,42.31,42.31,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-11-10,42.26,42.26,42.26,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2019-11-17,42.47,42.47,42.47,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.62,42.62,42.62,0.0,0.0
2019-11-24,42.56,42.56,42.56,0.0,0.0,42.56,42.56,42.56,0.0,0.0,41.9,41.9,41.9,0.0,0.0,42.22,42.22,42.22,0.0,0.0
2019-12-01,42.86,42.86,42.86,0.0,0.0,42.94,42.94,42.94,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2019-12-08,43.44,43.44,43.44,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2019-12-15,43.16,43.16,43.16,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.16,43.16,43.16,0.0,0.0,43.24,43.24,43.24,0.0,0.0
2019-12-22,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2019-12-29,42.3,42.3,42.3,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.39,42.39,42.39,0.0,0.0
