Date,CHK_stock_Open_average,CHK_stock_Open_max,CHK_stock_Open_min,CHK_stock_Open_volatility,CHK_stock_Open_change,CHK_stock_High_average,CHK_stock_High_max,CHK_stock_High_min,CHK_stock_High_volatility,CHK_stock_High_change,CHK_stock_Low_average,CHK_stock_Low_max,CHK_stock_Low_min,CHK_stock_Low_volatility,CHK_stock_Low_change,CHK_stock_Close_average,CHK_stock_Close_max,CHK_stock_Close_min,CHK_stock_Close_volatility,CHK_stock_Close_change,CHK_stock_Volume_average,CHK_stock_Volume_max,CHK_stock_Volume_min,CHK_stock_Volume_volatility,CHK_stock_Volume_change
2018-03-25,606.5,624.0,584.0,40.0,-24.0,613.5,626.0,600.0,26.0,-18.0,585.5,602.0,564.0,38.0,-10.0,604.0,624.0,590.0,34.0,-20.0,147998,189697,107661,82036,4296
2018-04-01,590.8,604.0,572.0,32.0,8.0,603.6,620.0,586.0,34.0,16.0,573.2,586.0,562.0,24.0,24.0,594.4,616.0,582.0,34.0,2.0,137475,192555,110427,82128,-74651
2018-04-08,616.0,634.0,598.0,36.0,36.0,630.8,642.0,606.0,36.0,36.0,607.2,626.0,584.0,42.0,42.0,621.2,638.0,592.0,46.0,36.0,103030,136963,69497,67466,-26043
2018-04-15,616.8,630.0,600.0,30.0,-24.0,628.6,650.0,606.0,44.0,-44.0,602.4,612.0,592.0,20.0,-20.0,612.4,626.0,600.0,26.0,-22.0,158730,248395,114146,134249,-24334
2018-04-22,598.4,604.0,588.0,16.0,0.0,607.6,612.0,604.0,8.0,2.0,586.0,592.0,582.0,10.0,4.0,594.8,604.0,588.0,16.0,-6.0,113563,131130,87822,43308,36305
2018-04-29,593.2,614.0,582.0,32.0,-10.0,601.6,614.0,590.0,24.0,16.0,578.4,582.0,572.0,10.0,-4.0,594.0,610.0,584.0,26.0,16.0,161011,235683,108449,127234,37196
2018-05-06,642.4,670.0,618.0,52.0,52.0,657.6,684.0,626.0,58.0,48.0,632.0,662.0,600.0,62.0,50.0,649.2,672.0,626.0,46.0,46.0,151526,228483,97569,130914,-72240
2018-05-13,766.0,884.0,680.0,204.0,204.0,805.0,903.0,726.0,177.0,177.0,743.6,794.0,674.0,120.0,120.0,783.6,858.0,720.0,138.0,92.0,302681,485778,180863,304915,304915
2018-05-20,896.0,960.0,844.0,116.0,32.0,938.8,1000.0,884.0,116.0,-52.0,862.4,898.0,818.0,80.0,-12.0,905.6,928.0,860.0,68.0,-62.0,423890,694677,238230,456447,-120837
2018-05-27,873.0,898.0,834.0,64.0,56.0,905.0,920.0,874.0,46.0,46.0,863.75,882.0,832.0,50.0,50.0,889.5,906.0,856.0,50.0,50.0,189254,212275,173876,38399,38399
2018-06-03,893.6,936.0,856.0,80.0,24.0,925.2,976.0,878.0,98.0,46.0,868.8,916.0,840.0,76.0,60.0,900.8,962.0,864.0,98.0,98.0,180872,266849,119633,147216,14026
2018-06-10,963.2,998.0,940.0,58.0,-22.0,976.964,1010.0,940.0,70.0,-60.0,940.048,960.24,910.0,50.24000000000001,-50.24000000000001,954.4,984.0,928.0,56.0,-56.0,169433,200765,109756,91009,-11147
2018-06-17,958.8,1010.0,922.0,88.0,88.0,985.2,1026.0,958.0,68.0,68.0,948.6,992.0,916.0,76.0,72.0,973.2,1010.0,948.0,62.0,62.0,165783,256649,121686,134963,129625
2018-06-24,1016.4,1034.0,982.0,52.0,22.0,1048.0,1088.0,1010.0,78.0,46.0,995.6,1034.0,954.0,80.0,68.0,1020.0,1048.0,978.0,70.0,70.0,178993,274577,147648,126929,3853
2018-07-01,1048.0,1060.0,1028.0,32.0,16.0,1067.8,1084.0,1046.0,38.0,20.0,1038.5,1048.0,1022.0,26.0,16.0,1051.0,1058.0,1036.0,22.0,22.0,95798,111853,81577,30276,-18197
2018-07-08,1058.4,1094.0,1026.0,68.0,-38.0,1079.2,1120.0,1052.0,68.0,-40.0,1037.2,1064.0,1016.0,48.0,-40.0,1050.0,1080.0,1024.0,56.0,-40.0,145075,190338,94393,95945,-45010
2018-07-15,955.6,1016.0,926.0,90.0,-84.0,964.76,1023.8,936.0,87.79999999999995,-87.79999999999995,919.8,962.0,892.0,70.0,-70.0,942.0,980.0,910.0,70.0,-70.0,185925,242894,136944,105950,-25253
2018-07-22,922.0,982.0,888.0,94.0,56.0,936.8,996.0,908.0,88.0,70.0,883.8,898.0,874.0,24.0,-19.0,890.0,904.0,880.0,24.0,-20.0,199031,460429,100545,359884,359884
2018-07-29,897.6,934.0,878.0,56.0,-10.0,917.6,950.0,898.0,52.0,-26.0,875.004,902.0,848.0,54.0,-13.019999999999982,908.4,944.0,882.0,62.0,-42.0,186420,275851,85091,190760,-52152
2018-08-05,927.6,954.0,892.0,62.0,26.0,950.396,976.0,934.0,42.0,-23.980000000000018,914.044,936.0,888.22,47.77999999999997,21.779999999999973,934.0,940.0,926.0,14.0,-8.0,120215,186780,77540,109240,-93404
2018-08-12,891.2,930.0,852.0,78.0,-78.0,902.624,942.0,872.0,70.0,-70.0,862.4,896.0,832.0,64.0,-34.0,876.4,902.0,850.0,52.0,-26.0,137377,193633,104418,89215,-19876
2018-08-19,912.0,950.0,860.0,90.0,90.0,928.6,956.0,884.0,72.0,72.0,899.8,920.0,856.0,64.0,55.0,917.6,942.0,884.0,58.0,30.0,87168,100424,66018,34406,7053
2018-08-26,902.8,916.0,888.0,28.0,-20.0,913.2,928.0,898.0,30.0,-30.0,883.6,904.0,870.0,34.0,-34.0,897.2,912.0,886.0,26.0,-26.0,97732,127890,72993,54897,53822
2018-09-02,852.0,892.0,802.0,90.0,-90.0,863.5,898.0,822.0,76.0,-76.0,821.755,858.0,776.02,81.98000000000002,-81.98000000000002,835.5,862.0,806.0,56.0,-56.0,141956,177174,105375,71799,47767
2018-09-09,810.8,824.0,802.0,22.0,-8.0,822.0,830.0,812.0,18.0,-18.0,799.6,808.0,790.0,18.0,-18.0,808.4,816.0,800.0,16.0,-16.0,116630,124783,102193,22590,19633
2018-09-16,837.6,884.0,800.0,84.0,84.0,862.4,902.0,812.0,90.0,90.0,833.0,880.0,796.0,84.0,84.0,850.4,888.0,796.0,92.0,92.0,119775,155128,80068,75060,75060
2018-09-23,909.6,940.0,886.0,54.0,-30.0,925.2,950.0,908.0,42.0,-30.0,896.4,922.0,880.0,42.0,-26.0,905.6,934.0,880.0,54.0,-36.0,113666,148857,76467,72390,-72390
2018-09-30,916.0,936.0,906.0,30.0,6.0,931.2,947.0,920.0,27.0,-3.0,893.0,906.0,886.0,20.0,-9.0,916.0,946.0,896.0,50.0,-20.0,112571,127032,91080,35952,-28631
2018-10-07,923.6,976.0,888.0,88.0,18.0,945.996,996.0,906.0,90.0,-32.0,892.4,932.0,854.0,78.0,-14.0,918.8,974.0,874.0,100.0,-44.0,164346,197700,104569,93131,39263
2018-10-14,927.2,952.0,898.0,54.0,38.0,955.4,972.0,928.0,44.0,44.0,912.0,932.0,890.0,42.0,42.0,938.8,964.0,920.0,44.0,18.0,128130,137915,118409,19506,-12303
2018-10-21,862.4,944.0,778.0,166.0,-166.0,875.0,951.0,793.0,158.0,-158.0,810.4,888.0,740.0,148.0,-148.0,829.6,908.0,764.0,144.0,-144.0,169359,216431,131902,84529,32626
2018-10-28,716.372,786.0,668.0,118.0,-66.0,737.8,788.0,706.0,82.0,-52.0,680.0,724.0,632.0,92.0,-38.0,702.4,744.0,654.0,90.0,-46.0,282459,596104,144434,451670,49296
2018-11-04,733.6,758.0,700.0,58.0,-32.0,755.396,773.0,737.98,35.01999999999998,-28.019999999999982,712.4,726.0,692.0,34.0,-34.0,733.2,758.0,708.0,50.0,-32.0,167621,220712,132828,87884,-35697
2018-11-11,733.2,748.0,706.0,42.0,2.0,747.6,756.0,732.0,24.0,6.0,707.4,726.0,692.0,34.0,15.0,720.0,746.0,692.0,54.0,24.0,179865,232661,139613,93048,15113
2018-11-18,670.0,710.0,632.0,78.0,-78.0,676.25,714.0,642.0,72.0,-72.0,644.0,684.0,618.0,66.0,-66.0,654.5,696.0,630.0,66.0,-66.0,143991,218181,87964,130217,-54389
2018-11-25,616.4,646.0,600.0,46.0,-46.0,623.0,655.0,602.0,53.0,-53.0,591.8,624.0,572.0,52.0,-44.0,604.0,630.0,584.0,46.0,-46.0,150237,168153,118219,49934,13738
2018-12-02,589.0,620.0,562.0,58.0,-48.0,594.75,624.0,564.0,60.0,-49.0,558.0,590.0,522.0,68.0,-48.0,571.0,618.0,544.0,74.0,-74.0,200134,281140,146614,134526,41738
2018-12-09,526.0,542.0,504.0,38.0,-34.0,533.2,552.0,510.0,42.0,-42.0,501.6,514.0,466.0,48.0,-48.0,508.0,530.0,466.0,64.0,-64.0,214069,259540,146798,112742,35452
2018-12-16,423.2,462.0,370.0,92.0,-92.0,440.0,486.0,406.0,80.0,-80.0,399.0,446.0,361.0,85.0,-78.0,405.2,450.0,368.0,82.0,-70.0,287235,385714,204894,180820,103864
2018-12-23,409.5,444.0,380.0,64.0,64.0,430.5,458.0,384.0,74.0,74.0,385.5,418.0,342.0,76.0,76.0,414.0,442.0,346.0,96.0,84.0,274900,403052,209092,193960,-1053
2018-12-30,429.0,442.0,400.0,42.0,2.0,449.5,468.0,438.0,30.0,24.0,414.0,438.0,400.0,38.0,32.0,433.5,450.0,420.0,30.0,30.0,211220,246898,188094,58804,36322
2019-01-06,510.8,540.0,462.0,78.0,76.0,536.2,574.0,488.0,86.0,66.0,496.4,532.0,450.0,82.0,82.0,521.2,552.0,474.0,78.0,70.0,265164,471024,189517,281507,12226
2019-01-13,564.0,592.0,536.0,56.0,56.0,582.0,600.0,562.0,38.0,38.0,554.0,574.0,534.0,40.0,40.0,571.6,594.0,546.0,48.0,48.0,190519,221853,171549,50304,25666
2019-01-20,557.5,580.0,536.0,44.0,-24.0,569.5,580.0,552.0,28.0,0.0,535.0,544.0,524.0,20.0,2.0,548.0,556.0,538.0,18.0,8.0,214779,265214,158743,106471,-28482
2019-01-27,566.8,584.0,544.0,40.0,26.0,579.6,592.0,566.0,26.0,8.0,549.6,562.0,526.0,36.0,22.0,568.4,580.0,560.0,20.0,4.0,234864,346503,136484,210019,102412
2019-02-03,532.0,558.0,496.0,62.0,-62.0,538.0,564.0,504.0,60.0,-60.0,508.4,548.0,458.0,90.0,-90.0,518.0,558.0,478.0,80.0,-80.0,260427,299196,217441,81755,49108
2019-02-10,495.2,510.0,482.0,28.0,28.0,507.6,524.0,494.0,30.0,30.0,486.2,508.0,469.0,39.0,39.0,497.2,524.0,480.0,44.0,44.0,199167,264490,136441,128049,-72183
2019-02-17,533.0,546.0,526.0,20.0,-2.0,544.0,550.0,538.0,12.0,0.0,521.0,530.0,514.0,16.0,-10.0,531.5,550.0,520.0,30.0,-16.0,186872,252058,151352,100706,16711
2019-02-24,562.0,602.0,516.0,86.0,86.0,579.6,644.0,528.0,116.0,116.0,546.8,600.0,510.0,90.0,90.0,570.4,626.0,526.0,100.0,98.0,340914,605105,193059,412046,213128
2019-03-03,615.6,644.0,576.0,68.0,-68.0,622.2,664.0,576.0,88.0,-88.0,589.2,618.0,542.0,76.0,-68.0,600.4,638.0,546.0,92.0,-92.0,270966,380043,221739,158304,-109047
2019-03-10,582.4,614.0,550.0,64.0,64.0,598.6,624.0,558.0,66.0,61.0,573.596,603.98,534.0,69.98000000000002,58.0,588.8,620.0,550.0,70.0,44.0,196318,238639,166261,72378,41175
2019-03-17,632.4,650.0,604.0,46.0,34.0,657.2,676.0,634.0,42.0,8.0,618.8,640.0,602.0,38.0,4.0,637.6,652.0,624.0,28.0,-6.0,251638,309155,179228,129927,73441
2019-03-24,632.0,640.0,620.0,20.0,18.0,641.6,652.0,628.0,24.0,14.0,616.0,632.0,598.0,34.0,20.0,628.8,638.0,620.0,18.0,0.0,184972,202660,165934,36726,25132
2019-03-31,634.8,642.0,628.0,14.0,12.0,653.6,692.0,642.0,50.0,50.0,627.6,640.0,620.0,20.0,16.0,644.4,682.0,628.0,54.0,52.0,222463,323413,148815,174598,127069
2019-04-07,679.6,692.0,672.0,20.0,-16.0,690.4,714.0,679.0,35.0,-35.0,657.6,676.0,630.0,46.0,-46.0,667.2,688.0,634.0,54.0,-54.0,251082,374938,180392,194546,112123
2019-04-14,622.0,628.0,616.0,12.0,-12.0,625.0,630.0,616.0,14.0,-14.0,603.5,612.0,580.0,32.0,-32.0,606.5,618.0,582.0,36.0,-32.0,171471,212608,139931,72677,25195
2019-04-21,611.2,634.0,580.0,54.0,-24.0,623.4,640.0,602.0,38.0,-22.0,597.2,618.0,574.0,44.0,-22.0,610.0,634.0,588.0,46.0,-26.0,178912,239179,155239,83940,73007
2019-04-28,576.4,598.0,552.0,46.0,-44.0,586.0,602.0,574.0,28.0,-28.0,561.2,586.0,540.0,46.0,-38.0,569.6,590.0,546.0,44.0,-26.0,187597,266728,98716,168012,48800
2019-05-05,549.6,568.0,534.0,34.0,-12.0,568.4,588.0,536.0,52.0,-44.0,531.2,546.0,506.0,40.0,-40.0,554.0,578.0,522.0,56.0,-56.0,310904,388129,230885,157244,45225
2019-05-12,499.2,510.0,490.0,20.0,-12.0,508.8,520.0,500.0,20.0,-10.0,482.4,500.0,464.0,36.0,14.0,496.0,512.0,480.0,32.0,2.0,230259,343008,168724,174284,-131545
2019-05-19,450.2,480.0,416.0,64.0,-55.0,454.8,482.0,418.0,64.0,-56.0,428.8,458.0,394.0,64.0,-54.0,437.6,476.0,402.0,74.0,-58.0,200518,259326,153618,105708,-27719
2019-05-26,399.0,424.0,380.0,44.0,-12.0,415.5,432.0,396.0,36.0,-10.0,385.0,398.0,380.0,18.0,-2.0,402.0,428.0,384.0,44.0,-4.0,243561,337197,198036,139161,-28720
2019-06-02,389.6,404.0,378.0,26.0,-10.0,399.6,416.0,384.0,32.0,-4.0,378.0,398.0,366.0,32.0,-12.0,386.0,402.0,376.0,26.0,-14.0,212203,244238,182079,62159,-13683
2019-06-09,374.8,384.0,364.0,20.0,-20.0,380.8,398.0,364.0,34.0,-34.0,360.8,378.0,350.0,28.0,-26.0,366.0,380.0,352.0,28.0,-24.0,220500,305063,122700,182363,52402
2019-06-16,376.2,402.0,350.0,52.0,52.0,389.2,406.0,370.0,36.0,36.0,366.036,378.0,346.0,32.0,32.0,379.6,396.0,366.0,30.0,24.0,282628,434712,189192,245520,146996
2019-06-23,382.4,394.0,376.0,18.0,-8.0,389.2,398.0,382.0,16.0,-4.0,370.8,380.0,360.0,20.0,6.0,379.2,390.0,366.0,24.0,8.0,212669,273571,126157,147414,63698
2019-06-30,388.0,410.0,370.0,40.0,-40.0,391.0,416.0,374.0,42.0,-42.0,370.5,386.0,360.0,26.0,-26.0,375.0,392.0,368.0,24.0,-22.0,311458,585558,154642,430916,-119912
2019-07-07,371.6,382.0,360.0,22.0,14.0,379.2,392.0,364.0,28.0,22.0,366.0,378.0,352.0,26.0,18.0,374.4,386.0,362.0,24.0,24.0,214240,262150,160214,101936,-19308
2019-07-14,354.8,386.0,322.0,64.0,-64.0,356.8,386.0,328.0,58.0,-58.0,337.2,366.0,314.0,52.0,-52.0,340.0,366.0,316.0,50.0,-42.0,289940,396160,213891,182269,-63145
2019-07-21,336.4,352.0,328.0,24.0,10.0,345.2,356.0,336.0,20.0,2.0,327.6,336.0,320.0,16.0,4.0,335.2,346.0,328.0,18.0,2.0,217319,279282,186785,92497,-12120
2019-07-28,342.8,364.0,326.0,38.0,8.0,353.2,374.0,336.0,38.0,2.0,328.0,354.0,318.0,36.0,8.0,341.6,362.0,328.0,34.0,0.0,235580,310602,102728,207874,-83494
2019-08-04,299.2,330.0,272.0,58.0,-26.0,306.2,332.0,280.0,52.0,-25.0,278.0,302.0,252.0,50.0,-20.0,290.0,312.0,278.0,34.0,-24.0,375275,469508,211628,257880,-185685
2019-08-11,276.0,286.0,262.0,24.0,-24.0,284.2,300.0,276.0,24.0,-9.0,265.2,274.0,256.0,18.0,-16.0,275.2,290.0,258.0,32.0,-2.0,174001,200532,153210,47322,10011
2019-08-18,312.8,330.0,284.0,46.0,24.0,325.912,344.0,313.56,30.439999999999998,-6.439999999999998,301.6,320.0,282.0,38.0,6.0,315.6,324.0,294.0,30.0,-26.0,229357,333187,163829,169358,-95777
2019-08-25,298.4,304.0,286.0,18.0,0.0,304.0,314.0,294.0,20.0,0.0,284.0,296.0,266.0,30.0,-14.0,293.2,308.0,278.0,30.0,-10.0,182174,273174,94032,179142,59898
2019-09-01,293.0,308.0,280.0,28.0,28.0,304.0,320.0,282.0,38.0,38.0,285.5,300.0,266.0,34.0,34.0,301.5,320.0,276.0,44.0,40.0,251800,342741,187979,154762,-83950
2019-09-08,356.4,374.0,322.0,52.0,42.0,382.4,400.0,362.0,38.0,-6.0,342.4,354.0,320.0,34.0,28.0,364.8,378.0,356.0,22.0,-22.0,385088,601068,245810,355258,-226812
2019-09-15,366.8,412.0,330.0,82.0,-80.0,371.6,430.0,332.0,98.0,-98.0,337.4,384.0,310.0,74.0,-74.0,345.6,412.0,316.0,96.0,-96.0,576124,1314313,173894,1140419,-881259
2019-09-22,292.4,316.0,276.0,40.0,-40.0,299.6,322.0,286.0,36.0,-28.0,281.2,304.0,272.0,32.0,-30.0,287.2,304.0,280.0,24.0,-24.0,232536,295466,185155,110311,-36665
2019-09-29,272.8,286.0,262.0,24.0,-6.0,280.4,292.0,272.0,20.0,-6.0,263.2,274.0,256.0,18.0,-12.0,271.2,282.0,264.0,18.0,-10.0,263731,338309,191326,146983,26140
2019-10-06,262.8,270.0,256.0,14.0,-6.0,268.8,282.0,262.0,20.0,8.0,257.2,262.0,252.0,10.0,0.0,262.4,278.0,254.0,24.0,12.0,276145,341668,230457,111211,102457
2019-10-13,266.4,272.0,258.0,14.0,-14.0,271.2,278.0,264.0,14.0,-8.0,259.2,262.0,256.0,6.0,-4.0,263.6,268.0,258.0,10.0,-10.0,224066,258497,174201,84296,-8496
2019-10-20,273.8,292.0,254.0,38.0,38.0,288.8,314.0,274.0,40.0,40.0,268.8,288.0,252.0,36.0,36.0,287.2,312.0,270.0,42.0,40.0,273687,355441,194530,160911,56080
2019-10-27,289.6,308.0,270.0,38.0,-38.0,301.2,318.0,284.0,34.0,-18.0,278.0,294.0,266.0,28.0,-24.0,284.8,294.0,268.0,26.0,-6.0,276630,392748,189914,202834,90247
2019-11-03,239.392,296.0,185.0,111.0,-111.0,248.9,318.0,189.32,128.68,-128.68,213.2,294.0,158.0,136.0,-114.0,222.128,312.0,180.0,132.0,-132.0,793122,1741350,346125,1395225,-208278
2019-11-10,156.852,180.0,139.44,40.56,-40.56,158.408,181.0,142.9,38.099999999999994,-38.099999999999994,139.58,161.52,127.18,34.34,-24.52000000000001,142.788,161.54,133.96,27.579999999999984,-21.45999999999998,613568,897965,401338,496627,-35754
2019-11-17,122.328,138.0,113.0,25.0,-20.0,125.384,138.98,119.76,19.219999999999985,-19.19999999999999,114.82,126.0,110.0,16.0,-10.0,117.468,128.72,111.14,17.58,-10.959999999999994,442549,584488,279562,304926,-194206
2019-11-24,119.205,121.18,116.0,5.180000000000007,5.180000000000007,123.77000000000001,127.4,118.0,9.400000000000006,5.680000000000007,116.03,117.24,114.28,2.9599999999999937,2.1200000000000045,119.52,123.8,116.0,7.799999999999997,3.0600000000000023,333068,484960,179416,305544,-178838
2019-12-01,135.3684,152.0,119.54,32.459999999999994,25.539999999999992,143.804,161.0,123.76,37.239999999999995,29.959999999999994,131.368,144.22,117.0,27.22,26.22,138.656,152.02,121.28,30.74000000000001,30.74000000000001,458931,777913,235929,541984,94971
2019-12-08,155.98,161.0,150.0,11.0,9.599999999999994,161.792,169.6,157.48,12.120000000000005,4.1200000000000045,149.696,154.0,144.0,10.0,5.199999999999989,155.268,157.92,149.02,8.899999999999977,-0.07999999999998408,323553,420172,247620,172552,15911
2019-12-15,169.744,189.9,154.4,35.5,33.900000000000006,180.392,196.92,160.0,36.91999999999999,36.0,164.704,181.14,152.04,29.099999999999994,22.180000000000007,174.27599999999998,190.54,153.92,36.620000000000005,36.620000000000005,580404,895743,395617,500126,500126
2019-12-22,188.65,190.0,186.0,4.0,3.5999999999999943,192.575,194.0,190.8,3.1999999999999886,-1.1999999999999886,179.17,187.54,162.0,25.539999999999992,-18.0,184.315,190.0,170.82,19.180000000000007,-19.180000000000007,269652,446952,135626,311326,116060
2019-12-29,173.605,187.6,164.12,23.47999999999999,12.599999999999994,178.065,192.4,167.0,25.400000000000006,13.0,165.99,180.0,158.54,21.460000000000008,17.599999999999994,171.8,183.4,165.12,18.28,16.72,302325,384650,258546,126104,90043
