Date,AVEO_Open_average,AVEO_Open_max,AVEO_Open_min,AVEO_Open_volatility,AVEO_Open_change,AVEO_High_average,AVEO_High_max,AVEO_High_min,AVEO_High_volatility,AVEO_High_change,AVEO_Low_average,AVEO_Low_max,AVEO_Low_min,AVEO_Low_volatility,AVEO_Low_change,AVEO_Close_average,AVEO_Close_max,AVEO_Close_min,AVEO_Close_volatility,AVEO_Close_change,AVEO_Volume_average,AVEO_Volume_max,AVEO_Volume_min,AVEO_Volume_volatility,AVEO_Volume_change
2018-01-14,2.925,3.2,2.8,0.40000000000000036,-0.40000000000000036,3.01375,3.22,2.87,0.3500000000000001,-0.18000000000000016,2.785,2.82,2.75,0.06999999999999984,-0.04999999999999982,2.84,2.93,2.77,0.16000000000000014,0.0900000000000003,2408550,4235042,973527,3261515,-1182291
2018-01-21,8.438,30.2,2.96,27.24,27.24,8.6058,30.65,3.04,27.61,27.52,8.28202,29.7,2.92,26.78,26.78,8.44,30.2,2.97,27.23,27.23,1394789,2639999,80262,2559737,-2559737
2018-01-28,30.7,32.5,30.0,2.5,0.8000000000000007,31.6844,32.931999999999995,30.6,2.3319999999999936,0.6999999999999993,29.94,30.3,29.6,0.6999999999999993,-0.1999999999999993,30.7,32.3,29.9,2.3999999999999986,-0.40000000000000213,199995,394744,88007,306737,103299
2018-02-04,30.18,30.8,29.2,1.6000000000000014,0.8000000000000007,31.11,32.0,30.6,1.3999999999999986,0.34999999999999787,29.39,30.1,28.6,1.5,-0.3500000000000014,30.28,30.6,29.5,1.1000000000000014,1.0,174439,221433,101547,119886,3054
2018-02-11,30.46,31.9,29.5,2.3999999999999986,-2.099999999999998,31.1598,32.207,30.1,2.1069999999999993,-1.615000000000002,29.34,29.6,29.2,0.40000000000000213,0.0,30.06,31.0,29.6,1.3999999999999986,0.3000000000000007,208287,320323,94067,226256,-102261
2018-02-18,29.275,30.0,28.8,1.1999999999999993,-1.1999999999999993,29.7875,30.4,29.2,1.1999999999999993,-1.1999999999999993,28.525,28.8,28.0,0.8000000000000007,-0.8000000000000007,28.95,29.4,28.6,0.7999999999999972,-0.40000000000000213,130953,145909,109543,36366,8859
2018-02-25,28.74,29.2,28.4,0.8000000000000007,-0.6000000000000014,29.24,29.9,28.7,1.1999999999999993,-1.0,28.1602,28.500999999999998,27.7,0.8009999999999984,-0.700999999999997,28.78,29.3,28.6,0.6999999999999993,-0.6000000000000014,92545,98436,78954,19482,-16008
2018-03-04,28.68,29.8,27.7,2.1000000000000014,1.4000000000000021,29.42,30.4,28.6,1.7999999999999972,1.5,28.310200000000002,29.3,27.6,1.6999999999999993,1.4499999999999993,28.96,29.8,27.9,1.9000000000000021,1.4000000000000021,111901,146283,95814,50469,-957
2018-03-11,28.96,30.1,27.1,3.0,-2.8999999999999986,29.7464,30.8,28.7,2.1000000000000014,-2.1000000000000014,27.6402,29.3,25.3,4.0,-4.0,28.66,30.6,27.2,3.400000000000002,-2.900000000000002,260771,606854,130139,476715,476715
2018-03-18,29.34,29.9,28.9,1.0,0.6000000000000014,29.88,30.5,29.4,1.1000000000000014,0.5,28.695,29.225,27.6,1.625,1.3499999999999979,29.34,30.0,29.1,0.8999999999999986,0.09999999999999787,173440,310639,107425,203214,-193732
2018-03-25,29.3,30.0,28.4,1.6000000000000014,-1.6000000000000014,29.77475,30.3,29.3,1.0,-0.5009999999999977,28.4375,29.0,27.7,1.3000000000000007,-0.25,29.025,29.6,28.3,1.3000000000000007,-0.6000000000000014,135135,154174,113571,40603,6498
2018-04-01,26.48,29.0,22.7,6.300000000000001,-6.300000000000001,27.25,29.3,24.0,5.300000000000001,-5.300000000000001,24.34,27.8,19.1,8.7,-8.7,25.48,28.4,23.0,5.399999999999999,-5.399999999999999,372767,937687,134646,803041,774575
2018-04-08,25.919999999999998,28.2,23.4,4.800000000000001,4.800000000000001,27.29,28.7,25.75,2.9499999999999993,1.8000000000000007,25.12,26.7,23.2,3.5,3.5,26.32,28.2,24.3,3.8999999999999986,2.8000000000000007,274969,401393,168094,233299,-233299
2018-04-15,27.68,28.3,26.5,1.8000000000000007,-1.8000000000000007,27.9,28.6,26.7,1.9000000000000021,-1.9000000000000021,26.62,27.4,25.6,1.7999999999999972,-1.3999999999999986,27.14,28.0,25.9,2.1000000000000014,-2.1000000000000014,145194,173984,119200,54784,-42079
2018-04-22,25.86,26.0,25.7,0.3000000000000007,0.0,26.25,26.55,26.0,0.5500000000000007,-0.10000000000000142,25.27,25.9,25.0,0.8999999999999986,-0.05000000000000071,25.7,26.1,25.2,0.9000000000000021,-0.3000000000000007,98361,114478,86579,27899,-16410
2018-04-29,24.16,25.4,23.5,1.8999999999999986,-1.8999999999999986,24.832,25.4,24.4,1.0,-0.639999999999997,23.330000000000002,23.8,22.85,0.9499999999999993,-0.8499999999999979,24.02,24.6,23.2,1.4000000000000021,0.8000000000000007,115923,164020,86818,77202,-59030
2018-05-06,23.14,24.7,22.2,2.5,-2.5,23.598,25.45,22.3,3.1499999999999986,-3.1499999999999986,22.099999999999998,24.5,20.5,4.0,-3.1000000000000014,22.84,24.7,21.7,3.0,-3.0,178989,408932,91474,317458,12200
2018-05-13,21.78,22.3,21.2,1.1000000000000014,-0.40000000000000213,22.2,22.8,21.8,1.0,-1.0,21.38,21.6,20.9,0.7000000000000028,-0.40000000000000213,21.76,22.2,21.3,0.8999999999999986,-0.5999999999999979,88121,125813,65003,60810,-9978
2018-05-20,22.84,23.5,22.0,1.5,0.8000000000000007,23.4462,24.230999999999998,22.2,2.030999999999999,0.8000000000000007,22.06,22.4,21.3,1.0999999999999979,0.5999999999999979,22.7,23.5,21.6,1.8999999999999986,0.5999999999999979,159408,307838,88093,219745,-15947
2018-05-27,22.25,22.7,22.0,0.6999999999999993,0.3000000000000007,22.7375,23.3,22.45,0.8500000000000014,0.05000000000000071,21.7,21.9,21.5,0.3999999999999986,0.3999999999999986,22.225,22.6,21.8,0.8000000000000007,0.5999999999999979,104129,152855,67978,84877,-84877
2018-06-03,22.28,22.7,22.0,0.6999999999999993,-0.3999999999999986,22.842,23.0,22.66,0.33999999999999986,0.05000000000000071,21.86,22.0,21.6,0.3999999999999986,0.3999999999999986,22.36,22.7,21.9,0.8000000000000007,0.3000000000000007,101691,115645,70176,45469,-14215
2018-06-10,22.14,22.7,21.7,1.0,-1.0,22.5,22.9,22.3,0.5999999999999979,-0.5999999999999979,21.78,22.0,21.5,0.5,-0.3000000000000007,22.080000000000002,22.4,21.8,0.5999999999999979,-0.29999999999999716,144970,227047,92342,134705,53188
2018-06-17,23.0,24.0,22.2,1.8000000000000007,0.6000000000000014,23.918,24.4,23.2,1.1999999999999993,0.6000000000000014,22.376,23.13,21.8,1.3299999999999983,0.09999999999999787,23.3,24.0,22.7,1.3000000000000007,1.3000000000000007,452275,1345768,152127,1193641,1118374
2018-06-24,22.56,24.0,21.5,2.5,-1.5,22.8128,24.0,21.614,2.3859999999999992,-1.0500000000000007,21.392,22.2,19.3,2.8999999999999986,-0.28999999999999915,22.0,22.6,21.1,1.5,0.10000000000000142,195448,217531,179495,38036,-38036
2018-07-01,22.875,23.5,22.4,1.1000000000000014,1.1000000000000014,23.5,24.3,22.9,1.4000000000000021,1.4000000000000021,22.5,23.5,21.6,1.8999999999999986,1.6000000000000014,23.4,24.1,22.8,1.3000000000000007,1.3000000000000007,175109,379171,99982,279189,279189
2018-07-08,27.74,29.0,24.7,4.300000000000001,4.300000000000001,29.3,29.7,28.4,1.3000000000000007,1.1000000000000014,26.92,28.5,24.3,4.199999999999999,4.199999999999999,28.66,29.0,28.0,1.0,0.6999999999999993,424876,847744,217882,629862,-629862
2018-07-15,23.52,29.0,21.0,8.0,-7.300000000000001,24.14,29.2,22.2,7.0,-7.0,21.78,28.1,18.6,9.5,-7.300000000000001,22.56,28.5,19.5,9.0,-7.100000000000001,664615,1021001,209696,811305,98760
2018-07-22,23.2,23.9,22.4,1.5,0.6000000000000014,24.038,25.2,23.3,1.8999999999999986,-1.0,22.38,23.2,21.8,1.3999999999999986,0.1999999999999993,23.22,23.9,22.1,1.7999999999999972,-1.7999999999999972,253379,511136,127921,383215,-370839
2018-07-29,21.26,22.5,20.7,1.8000000000000007,-1.6999999999999993,21.61,22.6,21.1,1.5,-1.3000000000000007,20.5,20.8,20.2,0.6000000000000014,0.09999999999999787,20.939999999999998,21.3,20.7,0.6000000000000014,-0.1999999999999993,121277,163827,83609,80218,-71949
2018-08-05,21.38,22.4,20.5,1.8999999999999986,1.2999999999999972,22.34,23.2,21.5,1.6999999999999993,1.5,21.0,22.1,20.2,1.9000000000000021,1.9000000000000021,21.89,22.9,20.3,2.599999999999998,2.599999999999998,152464,233509,108278,125231,-92255
2018-08-12,23.2118,24.2,22.8,1.3999999999999986,0.05900000000000105,23.8798,24.4,23.399,1.0009999999999977,-0.6999999999999993,22.11,22.9,21.4,1.5,-1.0500000000000007,22.94,23.8,21.8,2.0,-0.5,245829,450224,159683,290541,232045
2018-08-19,24.0,25.2,22.7,2.5,1.1999999999999993,24.8,26.5,23.8,2.6999999999999993,2.5,23.400000000000002,24.8,22.5,2.3000000000000007,2.3000000000000007,24.259999999999998,26.2,22.7,3.5,3.5,173764,238115,101134,136981,136981
2018-08-26,27.78,29.1,26.5,2.6000000000000014,2.6000000000000014,29.2944,30.3,27.3,3.0,3.0,27.48,29.1,26.1,3.0,3.0,28.5,29.9,26.7,3.1999999999999993,3.1999999999999993,268345,317315,222296,95019,17471
2018-09-02,29.05,30.1,28.0,2.1000000000000014,-1.9000000000000021,29.59375,30.185,29.0,1.1849999999999987,-0.9949999999999974,27.87475,28.8,26.9,1.9000000000000021,-0.6009999999999991,28.75,30.0,28.0,2.0,-1.3999999999999986,176375,234744,97553,137191,-117162
