Date,MNKD_Open_average,MNKD_Open_max,MNKD_Open_min,MNKD_Open_volatility,MNKD_Open_change,MNKD_High_average,MNKD_High_max,MNKD_High_min,MNKD_High_volatility,MNKD_High_change,MNKD_Low_average,MNKD_Low_max,MNKD_Low_min,MNKD_Low_volatility,MNKD_Low_change,MNKD_Close_average,MNKD_Close_max,MNKD_Close_min,MNKD_Close_volatility,MNKD_Close_change,MNKD_Volume_average,MNKD_Volume_max,MNKD_Volume_min,MNKD_Volume_volatility,MNKD_Volume_change
2018-01-14,2.486,2.55,2.45,0.09999999999999964,0.04999999999999982,2.55,2.61,2.51,0.10000000000000009,0.0050000000000003375,2.448,2.475,2.42,0.05500000000000016,0.03000000000000025,2.484,2.51,2.46,0.04999999999999982,-0.010000000000000231,1698080,2072982,1137479,935503,935503
2018-01-21,2.834,3.57,2.46,1.1099999999999999,0.41000000000000014,3.235,4.05,2.545,1.505,0.7050000000000001,2.6582,2.8110000000000004,2.46,0.3510000000000004,0.3510000000000004,2.926,3.8,2.5,1.2999999999999998,0.3500000000000001,15432475,38692780,2414863,36277917,10424213
2018-01-28,2.674,2.92,2.49,0.4299999999999997,-0.4299999999999997,2.7554,2.95,2.62,0.33000000000000007,-0.28000000000000025,2.524,2.6,2.45,0.1499999999999999,-0.1499999999999999,2.596,2.72,2.52,0.20000000000000018,-0.08999999999999986,4055222,7952244,1633170,6319074,-2008514
2018-02-04,2.572,2.64,2.47,0.16999999999999993,0.16999999999999993,2.723,2.99,2.63,0.3600000000000003,0.3600000000000003,2.512,2.59,2.44,0.1499999999999999,0.1299999999999999,2.61,2.73,2.56,0.16999999999999993,0.16000000000000014,3102244,6580686,1569786,5010900,4403175
2018-02-11,2.9975,3.33,2.71,0.6200000000000001,0.20999999999999996,3.2625,3.41,3.09,0.3200000000000003,0.13000000000000034,2.84,2.97,2.67,0.30000000000000027,0.20000000000000018,3.0375,3.21,2.93,0.2799999999999998,-0.029999999999999805,6340109,8483932,3340965,5142967,-4331511
2018-02-18,2.946,3.1,2.77,0.33000000000000007,0.1499999999999999,3.088,3.33,2.87,0.45999999999999996,0.2400000000000002,2.864,3.02,2.74,0.2799999999999998,0.18999999999999995,2.9779999999999998,3.27,2.76,0.5100000000000002,0.43000000000000016,3271334,5553836,1413979,4139857,3455286
2018-02-25,2.952,3.34,2.8,0.54,-0.5099999999999998,3.0658,3.37,2.9,0.4700000000000002,-0.3799999999999999,2.83,3.06,2.68,0.3799999999999999,-0.27,2.92,3.16,2.83,0.33000000000000007,-0.3200000000000003,3304640,4486265,1563068,2923197,452408
2018-03-04,2.8,2.87,2.77,0.10000000000000009,-0.10000000000000009,2.831,2.9,2.8,0.10000000000000009,-0.10000000000000009,2.677,2.76,2.53,0.22999999999999998,-0.22999999999999998,2.736,2.81,2.61,0.20000000000000018,-0.20000000000000018,2251306,3211755,1695418,1516337,1018952
2018-03-11,2.65,2.71,2.6,0.10999999999999988,-0.10000000000000009,2.664,2.71,2.62,0.08999999999999986,-0.08999999999999986,2.5758,2.61,2.52,0.08999999999999986,-0.08999999999999986,2.63,2.68,2.6,0.08000000000000007,-0.08000000000000007,1352040,2218511,864502,1354009,-994721
2018-03-18,2.566,2.62,2.54,0.08000000000000007,-0.029999999999999805,2.6172,2.65,2.5660000000000003,0.08399999999999963,-0.053999999999999826,2.522,2.56,2.49,0.06999999999999984,-0.03999999999999959,2.56,2.64,2.51,0.13000000000000034,0.0,1302813,1653707,1023299,630408,277248
2018-03-25,2.4125,2.53,2.29,0.23999999999999977,-0.19999999999999973,2.4395000000000002,2.583,2.33,0.2530000000000001,-0.2530000000000001,2.2625,2.47,2.15,0.3200000000000003,-0.3200000000000003,2.3225,2.5,2.17,0.33000000000000007,-0.33000000000000007,1917992,2221724,1695948,525776,-169262
2018-04-01,2.058,2.2,1.8,0.40000000000000013,-0.34999999999999987,2.1420000000000003,2.45,1.82,0.6300000000000001,-0.40000000000000013,1.959,2.195,1.67,0.5249999999999999,-0.41000000000000014,2.048,2.38,1.69,0.69,-0.5,3711132,10908622,1166360,9742262,1990647
2018-04-08,1.664,1.72,1.59,0.1299999999999999,-0.040000000000000036,1.7094,1.75,1.6769999999999998,0.07300000000000018,-0.07300000000000018,1.596,1.61,1.59,0.020000000000000018,0.010000000000000009,1.644,1.68,1.59,0.08999999999999986,-0.010000000000000009,2252483,2683863,1320589,1363274,-1282388
2018-04-15,1.696,1.79,1.66,0.13000000000000012,0.0,1.75,1.82,1.68,0.14000000000000012,0.07000000000000006,1.662,1.67,1.65,0.020000000000000018,0.020000000000000018,1.71,1.79,1.67,0.1200000000000001,0.030000000000000027,3415796,8225453,1433934,6791519,86140
2018-04-22,1.756,1.85,1.7,0.15000000000000013,0.030000000000000027,1.796,1.87,1.74,0.13000000000000012,0.040000000000000036,1.7,1.76,1.65,0.1100000000000001,-0.040000000000000036,1.73,1.8,1.7,0.10000000000000009,-0.030000000000000027,2468070,4611597,1697630,2913967,-235688
2018-04-29,1.72,1.78,1.68,0.10000000000000009,0.10000000000000009,1.752,1.78,1.73,0.050000000000000044,0.050000000000000044,1.69,1.74,1.65,0.09000000000000008,0.09000000000000008,1.74,1.77,1.7,0.07000000000000006,0.030000000000000027,1195133,1623821,1032763,591058,-51688
2018-05-06,1.772,1.85,1.7,0.15000000000000013,0.09000000000000008,1.83,1.92,1.77,0.1499999999999999,0.1499999999999999,1.724,1.83,1.61,0.21999999999999997,0.1200000000000001,1.804,1.88,1.73,0.1499999999999999,0.1499999999999999,2121682,2666820,1117660,1549160,1140704
2018-05-13,1.946,2.02,1.88,0.14000000000000012,0.14000000000000012,1.9798,2.03,1.91,0.11999999999999988,0.1100000000000001,1.8722,1.92,1.81,0.10999999999999988,0.06000000000000005,1.938,2.0,1.88,0.1200000000000001,0.030000000000000027,2270798,2980893,1743082,1237811,410900
2018-05-20,1.9249999999999998,1.94,1.91,0.030000000000000027,-0.010000000000000009,1.9875,2.02,1.97,0.050000000000000044,0.0,1.9,1.93,1.88,0.050000000000000044,0.010000000000000009,1.94,1.95,1.93,0.020000000000000018,-0.020000000000000018,1230936,1457206,885540,571666,96392
