Date,ALPS Equal Sector Weight_Open_average,ALPS Equal Sector Weight_Open_max,ALPS Equal Sector Weight_Open_min,ALPS Equal Sector Weight_Open_volatility,ALPS Equal Sector Weight_Open_change,ALPS Equal Sector Weight_High_average,ALPS Equal Sector Weight_High_max,ALPS Equal Sector Weight_High_min,ALPS Equal Sector Weight_High_volatility,ALPS Equal Sector Weight_High_change,ALPS Equal Sector Weight_Low_average,ALPS Equal Sector Weight_Low_max,ALPS Equal Sector Weight_Low_min,ALPS Equal Sector Weight_Low_volatility,ALPS Equal Sector Weight_Low_change,ALPS Equal Sector Weight_Close_average,ALPS Equal Sector Weight_Close_max,ALPS Equal Sector Weight_Close_min,ALPS Equal Sector Weight_Close_volatility,ALPS Equal Sector Weight_Close_change
2018-04-08,68.25,68.25,68.25,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.53,68.53,68.53,0.0,0.0
2018-04-15,68.76,68.76,68.76,0.0,0.0,68.76,68.76,68.76,0.0,0.0,68.18,68.18,68.18,0.0,0.0,68.18,68.18,68.18,0.0,0.0
2018-04-22,68.43,68.43,68.43,0.0,0.0,68.43,68.43,68.43,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.13,68.13,68.13,0.0,0.0
2018-04-29,68.52,68.52,68.52,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.41,68.41,68.41,0.0,0.0
2018-05-06,69.62,69.62,69.62,0.0,0.0,69.62,69.62,69.62,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.33,69.33,69.33,0.0,0.0
2018-05-13,69.66,69.66,69.66,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.53,69.53,69.53,0.0,0.0,69.54,69.54,69.54,0.0,0.0
2018-05-20,69.28,69.28,69.28,0.0,0.0,69.28,69.28,69.28,0.0,0.0,69.13,69.13,69.13,0.0,0.0,69.13,69.13,69.13,0.0,0.0
2018-05-27,69.67,69.67,69.67,0.0,0.0,69.75,69.75,69.75,0.0,0.0,69.67,69.67,69.67,0.0,0.0,69.75,69.75,69.75,0.0,0.0
2018-06-03,70.65,70.65,70.65,0.0,0.0,70.7,70.7,70.7,0.0,0.0,70.6,70.6,70.6,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2018-06-10,70.27,70.27,70.27,0.0,0.0,70.32,70.32,70.32,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.24,70.24,70.24,0.0,0.0
2018-06-17,69.24,69.24,69.24,0.0,0.0,69.24,69.24,69.24,0.0,0.0,68.95,68.95,68.95,0.0,0.0,68.95,68.95,68.95,0.0,0.0
2018-06-24,69.13,69.13,69.13,0.0,0.0,69.29,69.29,69.29,0.0,0.0,68.98,68.98,68.98,0.0,0.0,69.29,69.29,69.29,0.0,0.0
2018-07-01,70.76,70.76,70.76,0.0,0.0,70.96,70.96,70.96,0.0,0.0,70.66,70.66,70.66,0.0,0.0,70.66,70.66,70.66,0.0,0.0
2018-07-08,70.87,70.87,70.87,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.84,70.84,70.84,0.0,0.0,70.93,70.93,70.93,0.0,0.0
2018-07-15,70.89,70.89,70.89,0.0,0.0,70.89,70.89,70.89,0.0,0.0,70.74,70.74,70.74,0.0,0.0,70.78,70.78,70.78,0.0,0.0
2018-07-22,71.34,71.34,71.34,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.32,71.32,71.32,0.0,0.0,71.32,71.32,71.32,0.0,0.0
2018-07-29,72.25,72.25,72.25,0.0,0.0,72.39,72.39,72.39,0.0,0.0,72.22,72.22,72.22,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2018-08-05,71.35,71.35,71.35,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2018-08-12,72.58,72.58,72.58,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.61,72.61,72.61,0.0,0.0
2018-08-19,73.0,73.0,73.0,0.0,0.0,73.19,73.19,73.19,0.0,0.0,72.97,72.97,72.97,0.0,0.0,73.16,73.16,73.16,0.0,0.0
2018-08-26,72.93,72.93,72.93,0.0,0.0,73.18,73.18,73.18,0.0,0.0,72.92,72.92,72.92,0.0,0.0,72.97,72.97,72.97,0.0,0.0
2018-09-02,73.13,73.13,73.13,0.0,0.0,73.13,73.13,73.13,0.0,0.0,72.89,72.89,72.89,0.0,0.0,72.9,72.9,72.9,0.0,0.0
2018-09-09,73.5,73.5,73.5,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.28,73.28,73.28,0.0,0.0,73.28,73.28,73.28,0.0,0.0
2018-09-16,73.41,73.41,73.41,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.16,73.16,73.16,0.0,0.0,73.24,73.24,73.24,0.0,0.0
2018-09-23,73.31,73.31,73.31,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.21,73.21,73.21,0.0,0.0,73.24,73.24,73.24,0.0,0.0
2018-09-30,72.56,72.56,72.56,0.0,0.0,72.56,72.56,72.56,0.0,0.0,72.27,72.27,72.27,0.0,0.0,72.33,72.33,72.33,0.0,0.0
2018-10-07,69.46,69.46,69.46,0.0,0.0,69.88,69.88,69.88,0.0,0.0,69.46,69.46,69.46,0.0,0.0,69.73,69.73,69.73,0.0,0.0
2018-10-14,69.66,69.66,69.66,0.0,0.0,69.66,69.66,69.66,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.59,69.59,69.59,0.0,0.0
2018-10-21,68.12,68.12,68.12,0.0,0.0,68.45,68.45,68.45,0.0,0.0,66.78,66.78,66.78,0.0,0.0,66.78,66.78,66.78,0.0,0.0
2018-10-28,69.11,69.11,69.11,0.0,0.0,69.7,69.7,69.7,0.0,0.0,69.11,69.11,69.11,0.0,0.0,69.7,69.7,69.7,0.0,0.0
2018-11-04,70.23,70.23,70.23,0.0,0.0,70.26,70.26,70.26,0.0,0.0,69.74,69.74,69.74,0.0,0.0,69.75,69.75,69.75,0.0,0.0
2018-11-11,69.56,69.56,69.56,0.0,0.0,69.56,69.56,69.56,0.0,0.0,69.12,69.12,69.12,0.0,0.0,69.12,69.12,69.12,0.0,0.0
2018-11-18,68.35,68.35,68.35,0.0,0.0,68.35,68.35,68.35,0.0,0.0,67.99,67.99,67.99,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2018-11-25,70.97,70.97,70.97,0.0,0.0,71.14,71.14,71.14,0.0,0.0,70.72,70.72,70.72,0.0,0.0,71.01,71.01,71.01,0.0,0.0
2018-12-02,67.33,67.33,67.33,0.0,0.0,67.92,67.92,67.92,0.0,0.0,66.65,66.65,66.65,0.0,0.0,67.89,67.89,67.89,0.0,0.0
2018-12-09,66.47,66.47,66.47,0.0,0.0,66.88,66.88,66.88,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2018-12-16,61.65,61.65,61.65,0.0,0.0,61.74,61.74,61.74,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2018-12-23,64.15,64.15,64.15,0.0,0.0,64.15,64.15,64.15,0.0,0.0,63.3,63.3,63.3,0.0,0.0,63.85,63.85,63.85,0.0,0.0
2018-12-30,64.59,64.59,64.59,0.0,0.0,65.46,65.46,65.46,0.0,0.0,64.59,64.59,64.59,0.0,0.0,65.1,65.1,65.1,0.0,0.0
2019-01-06,65.63,65.63,65.63,0.0,0.0,65.96,65.96,65.96,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.91,65.91,65.91,0.0,0.0
2019-01-13,67.82,67.82,67.82,0.0,0.0,68.07,68.07,68.07,0.0,0.0,67.61,67.61,67.61,0.0,0.0,68.05,68.05,68.05,0.0,0.0
2019-01-20,67.23,67.23,67.23,0.0,0.0,67.4,67.4,67.4,0.0,0.0,67.01,67.01,67.01,0.0,0.0,67.39,67.39,67.39,0.0,0.0
2019-01-27,68.89,68.89,68.89,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.89,68.89,68.89,0.0,0.0,69.42,69.42,69.42,0.0,0.0
2019-02-03,69.35,69.35,69.35,0.0,0.0,69.35,69.35,69.35,0.0,0.0,69.07,69.07,69.07,0.0,0.0,69.23,69.23,69.23,0.0,0.0
2019-02-10,70.71,70.71,70.71,0.0,0.0,70.77,70.77,70.77,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.77,70.77,70.77,0.0,0.0
2019-02-17,71.56,71.56,71.56,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.34,71.34,71.34,0.0,0.0,71.34,71.34,71.34,0.0,0.0
2019-02-24,71.49,71.49,71.49,0.0,0.0,71.63,71.63,71.63,0.0,0.0,70.66,70.66,70.66,0.0,0.0,71.22,71.22,71.22,0.0,0.0
2019-03-03,70.66,70.66,70.66,0.0,0.0,71.11,71.11,71.11,0.0,0.0,70.66,70.66,70.66,0.0,0.0,71.11,71.11,71.11,0.0,0.0
2019-03-10,72.14,72.14,72.14,0.0,0.0,72.15,72.15,72.15,0.0,0.0,71.95,71.95,71.95,0.0,0.0,72.15,72.15,72.15,0.0,0.0
2019-03-17,71.02,71.02,71.02,0.0,0.0,71.45,71.45,71.45,0.0,0.0,71.02,71.02,71.02,0.0,0.0,71.24,71.24,71.24,0.0,0.0
2019-03-24,72.54,72.54,72.54,0.0,0.0,72.76,72.76,72.76,0.0,0.0,72.49,72.49,72.49,0.0,0.0,72.76,72.76,72.76,0.0,0.0
2019-03-31,73.35,73.35,73.35,0.0,0.0,73.49,73.49,73.49,0.0,0.0,73.31,73.31,73.31,0.0,0.0,73.48,73.48,73.48,0.0,0.0
2019-04-07,74.05,74.05,74.05,0.0,0.0,74.05,74.05,74.05,0.0,0.0,73.6,73.6,73.6,0.0,0.0,73.8,73.8,73.8,0.0,0.0
2019-04-14,73.53,73.53,73.53,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.49,73.49,73.49,0.0,0.0,73.62,73.62,73.62,0.0,0.0
2019-04-21,74.01,74.01,74.01,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.01,74.01,74.01,0.0,0.0,74.24,74.24,74.24,0.0,0.0
2019-04-28,73.57,73.57,73.57,0.0,0.0,73.92,73.92,73.92,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.91,73.91,73.91,0.0,0.0
2019-05-05,72.05,72.05,72.05,0.0,0.0,72.05,72.05,72.05,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2019-05-12,72.52,72.52,72.52,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.23,72.23,72.23,0.0,0.0,72.23,72.23,72.23,0.0,0.0
2019-05-19,72.16,72.16,72.16,0.0,0.0,72.16,72.16,72.16,0.0,0.0,72.0,72.0,72.0,0.0,0.0,72.01,72.01,72.01,0.0,0.0
2019-05-26,70.39,70.39,70.39,0.0,0.0,70.46,70.46,70.46,0.0,0.0,70.03,70.03,70.03,0.0,0.0,70.46,70.46,70.46,0.0,0.0
2019-06-02,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0,73.52,73.52,73.52,0.0,0.0,73.52,73.52,73.52,0.0,0.0
2019-06-09,74.04,74.04,74.04,0.0,0.0,74.04,74.04,74.04,0.0,0.0,73.81,73.81,73.81,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2019-06-16,74.75,74.75,74.75,0.0,0.0,74.76,74.76,74.76,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.61,74.61,74.61,0.0,0.0
2019-06-23,74.81,74.81,74.81,0.0,0.0,74.93,74.93,74.93,0.0,0.0,74.55,74.55,74.55,0.0,0.0,74.75,74.75,74.75,0.0,0.0
2019-06-30,75.28,75.28,75.28,0.0,0.0,75.28,75.28,75.28,0.0,0.0,75.21,75.21,75.21,0.0,0.0,75.21,75.21,75.21,0.0,0.0
2019-07-07,75.97,75.97,75.97,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.9,75.9,75.9,0.0,0.0,75.94,75.94,75.94,0.0,0.0
2019-07-14,75.14,75.14,75.14,0.0,0.0,75.24,75.24,75.24,0.0,0.0,75.02,75.02,75.02,0.0,0.0,75.13,75.13,75.13,0.0,0.0
2019-07-21,75.84,75.84,75.84,0.0,0.0,75.93,75.93,75.93,0.0,0.0,75.79,75.79,75.79,0.0,0.0,75.93,75.93,75.93,0.0,0.0
2019-07-28,73.11,73.11,73.11,0.0,0.0,73.15,73.15,73.15,0.0,0.0,71.97,71.97,71.97,0.0,0.0,72.26,72.26,72.26,0.0,0.0
2019-08-04,73.64,73.64,73.64,0.0,0.0,73.64,73.64,73.64,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.29,73.29,73.29,0.0,0.0
2019-08-11,73.72,73.72,73.72,0.0,0.0,74.32,74.32,74.32,0.0,0.0,73.72,73.72,73.72,0.0,0.0,74.25,74.25,74.25,0.0,0.0
2019-08-18,72.84,72.84,72.84,0.0,0.0,73.11,73.11,73.11,0.0,0.0,72.67,72.67,72.67,0.0,0.0,73.11,73.11,73.11,0.0,0.0
2019-08-25,74.61,74.61,74.61,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.16,74.16,74.16,0.0,0.0,74.35,74.35,74.35,0.0,0.0
2019-09-01,75.74,75.74,75.74,0.0,0.0,75.74,75.74,75.74,0.0,0.0,75.56,75.56,75.56,0.0,0.0,75.62,75.62,75.62,0.0,0.0
2019-09-08,76.61,76.61,76.61,0.0,0.0,76.61,76.61,76.61,0.0,0.0,76.11,76.11,76.11,0.0,0.0,76.27,76.27,76.27,0.0,0.0
2019-09-15,75.94,75.94,75.94,0.0,0.0,76.03,76.03,76.03,0.0,0.0,75.91,75.91,75.91,0.0,0.0,75.91,75.91,75.91,0.0,0.0
2019-09-22,75.48,75.48,75.48,0.0,0.0,75.7,75.7,75.7,0.0,0.0,75.48,75.48,75.48,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2019-09-29,74.51,74.51,74.51,0.0,0.0,74.9,74.9,74.9,0.0,0.0,74.5,74.5,74.5,0.0,0.0,74.52,74.52,74.52,0.0,0.0
2019-10-06,74.76,74.76,74.76,0.0,0.0,75.03,75.03,75.03,0.0,0.0,74.76,74.76,74.76,0.0,0.0,74.96,74.96,74.96,0.0,0.0
2019-10-13,75.62,75.62,75.62,0.0,0.0,75.94,75.94,75.94,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.94,75.94,75.94,0.0,0.0
2019-10-20,76.57,76.57,76.57,0.0,0.0,76.57,76.57,76.57,0.0,0.0,76.38,76.38,76.38,0.0,0.0,76.38,76.38,76.38,0.0,0.0
2019-10-27,77.55,77.55,77.55,0.0,0.0,77.55,77.55,77.55,0.0,0.0,77.18,77.18,77.18,0.0,0.0,77.21,77.21,77.21,0.0,0.0
2019-11-03,77.04,77.04,77.04,0.0,0.0,77.18,77.18,77.18,0.0,0.0,77.04,77.04,77.04,0.0,0.0,77.07,77.07,77.07,0.0,0.0
2019-11-10,77.76,77.76,77.76,0.0,0.0,77.93,77.93,77.93,0.0,0.0,77.76,77.76,77.76,0.0,0.0,77.88,77.88,77.88,0.0,0.0
2019-11-17,77.75,77.75,77.75,0.0,0.0,78.04,78.04,78.04,0.0,0.0,77.75,77.75,77.75,0.0,0.0,78.04,78.04,78.04,0.0,0.0
2019-11-24,78.46,78.46,78.46,0.0,0.0,78.46,78.46,78.46,0.0,0.0,77.67,77.67,77.67,0.0,0.0,77.67,77.67,77.67,0.0,0.0
2019-12-01,78.31,78.31,78.31,0.0,0.0,78.53,78.53,78.53,0.0,0.0,78.31,78.31,78.31,0.0,0.0,78.4,78.4,78.4,0.0,0.0
2019-12-08,79.04,79.04,79.04,0.0,0.0,79.39,79.39,79.39,0.0,0.0,79.04,79.04,79.04,0.0,0.0,79.36,79.36,79.36,0.0,0.0
2019-12-15,80.17,80.17,80.17,0.0,0.0,80.17,80.17,80.17,0.0,0.0,79.72,79.72,79.72,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2019-12-22,79.91,79.91,79.91,0.0,0.0,79.91,79.91,79.91,0.0,0.0,79.7,79.7,79.7,0.0,0.0,79.7,79.7,79.7,0.0,0.0
2019-12-29,79.82,79.82,79.82,0.0,0.0,79.95,79.95,79.95,0.0,0.0,79.81,79.81,79.81,0.0,0.0,79.84,79.84,79.84,0.0,0.0
