Date,CXO_Open_average,CXO_Open_max,CXO_Open_min,CXO_Open_volatility,CXO_Open_change,CXO_High_average,CXO_High_max,CXO_High_min,CXO_High_volatility,CXO_High_change,CXO_Low_average,CXO_Low_max,CXO_Low_min,CXO_Low_volatility,CXO_Low_change,CXO_Close_average,CXO_Close_max,CXO_Close_min,CXO_Close_volatility,CXO_Close_change,CXO_Volume_average,CXO_Volume_max,CXO_Volume_min,CXO_Volume_volatility,CXO_Volume_change
2018-01-14,157.04,159.56,155.52,4.039999999999992,-3.2700000000000102,158.4075,160.37,157.21,3.1599999999999966,-3.1599999999999966,155.325,156.31,154.85,1.460000000000008,-1.1899999999999977,156.49,156.72,156.19,0.5300000000000011,-0.5300000000000011,969790,1083301,872835,210466,87836
2018-01-21,160.162,161.54,156.8,4.739999999999981,3.6599999999999966,161.72,162.21,160.52,1.6899999999999977,1.4899999999999807,158.644,159.66,156.44,3.219999999999999,3.219999999999999,160.658,161.66,159.79,1.8700000000000045,1.25,992283,1227739,792073,435666,-361217
2018-01-28,158.62,160.61,156.81,3.8000000000000114,-3.8000000000000114,159.748,162.91,157.78,5.1299999999999955,-5.1299999999999955,156.434,159.96,153.46,6.5,-6.5,157.974,161.28,154.53,6.75,-6.75,1230053,1718302,815426,902876,902876
2018-02-04,148.012,152.46,140.64,11.820000000000022,-11.820000000000022,150.206,156.5,141.39,15.110000000000014,-15.110000000000014,143.51,150.56,133.58,16.97999999999999,-16.97999999999999,145.532,151.44,138.98,12.460000000000008,-12.460000000000008,2300822,3023051,1956475,1066576,390847
2018-02-11,143.266,146.89,140.66,6.22999999999999,4.6200000000000045,146.13,147.52,143.37,4.150000000000006,2.390000000000015,141.99,144.86,140.12,4.740000000000009,4.550000000000011,144.912,146.86,141.66,5.200000000000017,3.0400000000000205,1289171,1720352,1037860,682492,-682492
2018-02-18,150.21249999999998,153.7,147.0,6.699999999999989,2.759999999999991,151.725,153.7,149.21,4.489999999999981,3.759999999999991,146.9925,149.14,144.9,4.239999999999981,3.1599999999999966,149.575,152.81,147.15,5.659999999999997,5.659999999999997,1789481,2911940,1259380,1652560,-125126
2018-02-25,152.746,154.79,149.5,5.289999999999992,-4.4199999999999875,154.268,157.01,151.07,5.939999999999998,-5.939999999999998,150.776,153.08,147.75,5.3300000000000125,-5.259999999999991,151.95,154.95,150.34,4.609999999999985,-4.3799999999999955,1270338,1523314,1130571,392743,-237427
2018-03-04,151.658,153.61,150.19,3.420000000000016,1.0999999999999943,153.546,153.77,152.84,0.9300000000000068,0.05000000000001137,150.118,150.98,149.06,1.9199999999999875,1.2299999999999898,151.978,153.29,149.74,3.549999999999983,0.3400000000000034,1057260,1262295,732305,529990,499827
2018-03-11,151.68,154.39,148.55,5.839999999999975,-5.359999999999985,152.534,154.45,150.33,4.119999999999976,-4.119999999999976,149.132,151.38,147.38,4.0,-3.6699999999999875,150.188,153.48,148.26,5.219999999999999,-4.989999999999981,1023629,1550229,731413,818816,624189
2018-03-18,150.022,153.78,147.09,6.689999999999998,6.689999999999998,152.67600000000002,156.65,148.08,8.569999999999993,8.569999999999993,149.156,152.79,144.94,7.849999999999994,7.849999999999994,150.938,153.53,146.34,7.189999999999998,7.189999999999998,1198912,1629996,843452,786544,342694
2018-03-25,151.3075,157.42,145.2,12.219999999999999,-10.04000000000002,154.215,158.47,150.46,8.009999999999991,-6.689999999999998,148.7975,156.27,141.36,14.909999999999997,-10.5,151.95,157.22,143.25,13.969999999999999,-6.889999999999986,5375134,12063369,1229731,10833638,4883223
2018-04-01,141.702,149.63,137.93,11.699999999999989,-11.699999999999989,143.064,149.94,138.27,11.669999999999987,-11.669999999999987,136.238,138.64,131.35,7.289999999999992,-6.189999999999998,139.294,141.59,133.63,7.960000000000008,-6.789999999999992,3126682,3826112,2357162,1468950,-120163
2018-04-08,140.65,147.58,134.14,13.440000000000026,13.440000000000026,145.164,151.48,135.4,16.079999999999984,16.079999999999984,139.75,146.76,132.75,14.009999999999991,14.009999999999991,143.586,151.02,133.38,17.640000000000015,17.640000000000015,2770788,3427564,2248996,1178568,611069
2018-04-15,154.806,157.28,151.01,6.27000000000001,5.550000000000011,156.946,160.46,153.97,6.490000000000009,3.8300000000000125,153.676,156.03,149.79,6.240000000000009,5.060000000000002,155.496,157.45,153.37,4.079999999999984,2.990000000000009,2695021,3868262,2064590,1803672,-1803672
2018-04-22,154.812,157.4,152.23,5.170000000000016,-1.8900000000000148,156.606,158.37,154.77,3.5999999999999943,-2.469999999999999,152.686,154.44,150.67,3.7700000000000102,-1.2299999999999898,154.636,157.16,151.71,5.449999999999989,-2.569999999999993,1302213,1719340,790698,928642,560600
2018-04-29,155.94,160.3,152.26,8.04000000000002,-2.3600000000000136,158.38,163.11,154.85,8.26000000000002,-5.340000000000003,153.21,156.63,149.33,7.299999999999983,-2.6399999999999864,155.33,157.66,152.0,5.659999999999997,-4.460000000000008,2005951,2555561,1644355,911206,17934
2018-05-06,157.366,161.08,154.0,7.0800000000000125,2.5200000000000102,159.38,162.54,156.92,5.6200000000000045,-0.8300000000000125,154.468,158.77,151.84,6.930000000000007,-1.4399999999999977,156.35399999999998,159.47,152.7,6.77000000000001,-2.5700000000000216,1673367,2185801,1357676,828125,69228
2018-05-13,151.586,154.64,149.43,5.2099999999999795,1.5599999999999739,153.068,155.33,150.63,4.700000000000017,0.75,149.90200000000002,153.08,148.12,4.960000000000008,2.690000000000026,151.588,154.92,149.33,5.589999999999975,2.9399999999999977,2070383,3129032,1640881,1488151,-332626
2018-05-20,146.828,154.65,138.88,15.77000000000001,-15.77000000000001,148.274,155.05,140.78,14.27000000000001,-14.27000000000001,143.57600000000002,152.8,136.96,15.840000000000003,-15.840000000000003,145.36,153.9,139.57,14.330000000000013,-14.330000000000013,1773544,2416999,1195512,1221487,915008
