Date,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Open_average,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Open_max,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Open_min,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Open_volatility,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Open_change,Direxion Daily Homebuilders & Supplies Bull 3X Sha_High_average,Direxion Daily Homebuilders & Supplies Bull 3X Sha_High_max,Direxion Daily Homebuilders & Supplies Bull 3X Sha_High_min,Direxion Daily Homebuilders & Supplies Bull 3X Sha_High_volatility,Direxion Daily Homebuilders & Supplies Bull 3X Sha_High_change,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Low_average,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Low_max,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Low_min,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Low_volatility,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Low_change,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Close_average,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Close_max,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Close_min,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Close_volatility,Direxion Daily Homebuilders & Supplies Bull 3X Sha_Close_change
2019-02-24,35.84,35.84,35.84,0.0,0.0,37.34,37.34,37.34,0.0,0.0,35.84,35.84,35.84,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2019-03-03,36.11,36.11,36.11,0.0,0.0,37.31,37.31,37.31,0.0,0.0,36.11,36.11,36.11,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-03-10,35.55,35.55,35.55,0.0,0.0,36.11,36.11,36.11,0.0,0.0,35.03,35.03,35.03,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2019-03-17,35.11,35.11,35.11,0.0,0.0,37.35,37.35,37.35,0.0,0.0,34.7,34.7,34.7,0.0,0.0,37.13,37.13,37.13,0.0,0.0
2019-03-24,37.89,37.89,37.89,0.0,0.0,38.33,38.33,38.33,0.0,0.0,36.81,36.81,36.81,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2019-03-31,43.35,43.35,43.35,0.0,0.0,43.56,43.56,43.56,0.0,0.0,42.53,42.53,42.53,0.0,0.0,43.36,43.36,43.36,0.0,0.0
2019-04-07,44.94,44.94,44.94,0.0,0.0,45.46,45.46,45.46,0.0,0.0,44.33,44.33,44.33,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2019-04-14,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0,45.51,45.51,45.51,0.0,0.0,46.39,46.39,46.39,0.0,0.0
2019-04-21,45.37,45.37,45.37,0.0,0.0,46.04,46.04,46.04,0.0,0.0,44.59,44.59,44.59,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2019-04-28,46.16,46.16,46.16,0.0,0.0,48.54,48.54,48.54,0.0,0.0,46.05,46.05,46.05,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2019-05-05,44.8,44.8,44.8,0.0,0.0,44.9,44.9,44.9,0.0,0.0,43.25,43.25,43.25,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2019-05-12,46.59,46.59,46.59,0.0,0.0,47.36,47.36,47.36,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2019-05-19,43.86,43.86,43.86,0.0,0.0,45.63,45.63,45.63,0.0,0.0,43.86,43.86,43.86,0.0,0.0,45.63,45.63,45.63,0.0,0.0
2019-05-26,40.21,40.21,40.21,0.0,0.0,43.29,43.29,43.29,0.0,0.0,40.21,40.21,40.21,0.0,0.0,42.2,42.2,42.2,0.0,0.0
2019-06-02,49.16,49.16,49.16,0.0,0.0,50.0,50.0,50.0,0.0,0.0,47.69,47.69,47.69,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2019-06-09,50.33,50.33,50.33,0.0,0.0,50.78,50.78,50.78,0.0,0.0,47.54,47.54,47.54,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-06-16,46.0,46.0,46.0,0.0,0.0,47.08,47.08,47.08,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2019-06-23,47.39,47.39,47.39,0.0,0.0,48.11,48.11,48.11,0.0,0.0,45.63,45.63,45.63,0.0,0.0,46.59,46.59,46.59,0.0,0.0
2019-06-30,46.5,46.5,46.5,0.0,0.0,47.48,47.48,47.48,0.0,0.0,46.5,46.5,46.5,0.0,0.0,47.29,47.29,47.29,0.0,0.0
2019-07-07,49.94,49.94,49.94,0.0,0.0,50.22,50.22,50.22,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2019-07-14,46.79,46.79,46.79,0.0,0.0,47.98,47.98,47.98,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2019-07-21,47.85,47.85,47.85,0.0,0.0,48.46,48.46,48.46,0.0,0.0,45.97,45.97,45.97,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2019-07-28,46.48,46.48,46.48,0.0,0.0,47.2,47.2,47.2,0.0,0.0,44.5,44.5,44.5,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2019-08-04,48.74,48.74,48.74,0.0,0.0,48.74,48.74,48.74,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2019-08-11,49.95,49.95,49.95,0.0,0.0,51.1,51.1,51.1,0.0,0.0,49.44,49.44,49.44,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-08-18,51.49,51.49,51.49,0.0,0.0,52.0,52.0,52.0,0.0,0.0,50.81,50.81,50.81,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2019-08-25,54.67,54.67,54.67,0.0,0.0,54.78,54.78,54.78,0.0,0.0,53.3,53.3,53.3,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2019-09-01,57.01,57.01,57.01,0.0,0.0,58.23,58.23,58.23,0.0,0.0,56.46,56.46,56.46,0.0,0.0,57.48,57.48,57.48,0.0,0.0
2019-09-08,60.07,60.07,60.07,0.0,0.0,60.39,60.39,60.39,0.0,0.0,58.0,58.0,58.0,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2019-09-15,60.66,60.66,60.66,0.0,0.0,61.83,61.83,61.83,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.79,60.79,60.79,0.0,0.0
2019-09-22,62.21,62.21,62.21,0.0,0.0,65.31,65.31,65.31,0.0,0.0,62.16,62.16,62.16,0.0,0.0,64.88,64.88,64.88,0.0,0.0
2019-09-29,65.28,65.28,65.28,0.0,0.0,65.72,65.72,65.72,0.0,0.0,64.21,64.21,64.21,0.0,0.0,64.58,64.58,64.58,0.0,0.0
2019-10-06,64.14,64.14,64.14,0.0,0.0,65.41,65.41,65.41,0.0,0.0,63.81,63.81,63.81,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-10-13,74.62,74.62,74.62,0.0,0.0,75.77,75.77,75.77,0.0,0.0,71.91,71.91,71.91,0.0,0.0,72.06,72.06,72.06,0.0,0.0
2019-10-20,76.0,76.0,76.0,0.0,0.0,76.0,76.0,76.0,0.0,0.0,70.89,70.89,70.89,0.0,0.0,71.05,71.05,71.05,0.0,0.0
2019-10-27,76.23,76.23,76.23,0.0,0.0,76.23,76.23,76.23,0.0,0.0,68.14,68.14,68.14,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2019-11-03,65.52,65.52,65.52,0.0,0.0,69.59,69.59,69.59,0.0,0.0,65.52,65.52,65.52,0.0,0.0,69.54,69.54,69.54,0.0,0.0
2019-11-10,71.21,71.21,71.21,0.0,0.0,74.24,74.24,74.24,0.0,0.0,71.0,71.0,71.0,0.0,0.0,73.31,73.31,73.31,0.0,0.0
2019-11-17,70.6,70.6,70.6,0.0,0.0,72.9,72.9,72.9,0.0,0.0,70.6,70.6,70.6,0.0,0.0,72.5,72.5,72.5,0.0,0.0
2019-11-24,73.96,73.96,73.96,0.0,0.0,73.96,73.96,73.96,0.0,0.0,69.93,69.93,69.93,0.0,0.0,70.59,70.59,70.59,0.0,0.0
2019-12-01,72.22,72.22,72.22,0.0,0.0,74.11,74.11,74.11,0.0,0.0,72.22,72.22,72.22,0.0,0.0,73.6,73.6,73.6,0.0,0.0
2019-12-08,72.54,72.54,72.54,0.0,0.0,73.5,73.5,73.5,0.0,0.0,71.0,71.0,71.0,0.0,0.0,71.82,71.82,71.82,0.0,0.0
2019-12-15,70.03,70.03,70.03,0.0,0.0,70.45,70.45,70.45,0.0,0.0,67.52,67.52,67.52,0.0,0.0,67.52,67.52,67.52,0.0,0.0
2019-12-22,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0,66.33,66.33,66.33,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2019-12-29,65.5,65.5,65.5,0.0,0.0,68.5,68.5,68.5,0.0,0.0,65.5,65.5,65.5,0.0,0.0,68.22,68.22,68.22,0.0,0.0
