Date,SOHO_Open_average,SOHO_Open_max,SOHO_Open_min,SOHO_Open_volatility,SOHO_Open_change,SOHO_High_average,SOHO_High_max,SOHO_High_min,SOHO_High_volatility,SOHO_High_change,SOHO_Low_average,SOHO_Low_max,SOHO_Low_min,SOHO_Low_volatility,SOHO_Low_change,SOHO_Close_average,SOHO_Close_max,SOHO_Close_min,SOHO_Close_volatility,SOHO_Close_change,SOHO_Volume_average,SOHO_Volume_max,SOHO_Volume_min,SOHO_Volume_volatility,SOHO_Volume_change
2018-01-14,6.29,6.33,6.24,0.08999999999999986,0.08000000000000007,6.332,6.39,6.3,0.08999999999999986,0.020000000000000462,6.254,6.27,6.24,0.02999999999999936,0.009999999999999787,6.3,6.35,6.25,0.09999999999999964,-0.03000000000000025,21821,32523,8805,23718,-3242
2018-01-21,6.242,6.3,6.17,0.1299999999999999,-0.08999999999999986,6.26,6.31,6.19,0.11999999999999922,-0.11999999999999922,6.198,6.24,6.15,0.08999999999999986,-0.08000000000000007,6.216,6.25,6.17,0.08000000000000007,-0.08000000000000007,20204,30196,11406,18790,5629
2018-01-28,6.21,6.39,6.1,0.29000000000000004,-0.03000000000000025,6.272,6.39,6.18,0.20999999999999996,0.010000000000000675,6.122,6.22,5.97,0.25,-0.15000000000000036,6.16,6.35,5.99,0.35999999999999943,-0.16999999999999993,45149,55543,32594,22949,22012
2018-02-04,6.086,6.26,5.94,0.3199999999999994,0.3199999999999994,6.174,6.27,6.05,0.21999999999999975,0.21999999999999975,5.97,6.04,5.9,0.13999999999999968,0.13999999999999968,6.07,6.23,5.97,0.2600000000000007,0.16000000000000014,43820,67674,19487,48187,7744
2018-02-11,6.14,6.18,6.1,0.08000000000000007,0.020000000000000462,6.2425,6.27,6.22,0.04999999999999982,0.019999999999999574,6.12,6.15,6.08,0.07000000000000028,0.07000000000000028,6.1850000000000005,6.22,6.15,0.0699999999999994,-0.02999999999999936,21051,26382,14930,11452,-9369
2018-02-18,6.0520000000000005,6.14,5.98,0.15999999999999925,-0.13999999999999968,6.14,6.27,6.08,0.1899999999999995,-0.14999999999999947,5.982,6.1,5.9,0.1999999999999993,-0.11999999999999922,6.04,6.1,5.95,0.14999999999999947,0.0,35079,58053,18172,39881,-6165
2018-02-25,6.124,6.2,6.03,0.16999999999999993,-0.040000000000000036,6.252,6.4,6.18,0.22000000000000064,-0.16000000000000014,6.034,6.08,6.0,0.08000000000000007,-0.040000000000000036,6.104,6.15,6.05,0.10000000000000053,-0.07000000000000028,33284,70045,9324,60721,-39931
2018-03-04,6.12,6.19,6.04,0.15000000000000036,0.08999999999999986,6.212,6.33,6.15,0.17999999999999972,0.16000000000000014,6.054,6.11,6.02,0.09000000000000075,0.05999999999999961,6.132,6.25,6.04,0.20999999999999996,0.20999999999999996,29979,57619,8343,49276,29435
2018-03-11,6.298,6.4,6.24,0.16000000000000014,0.07000000000000028,6.3580000000000005,6.4,6.28,0.1200000000000001,-0.05000000000000071,6.18,6.26,6.13,0.1299999999999999,0.04999999999999982,6.302,6.39,6.25,0.13999999999999968,-0.08999999999999986,21796,30747,12337,18410,-3888
2018-03-18,6.284,6.43,6.2,0.22999999999999954,0.20999999999999996,6.374,6.54,6.3,0.2400000000000002,0.16000000000000014,6.2139999999999995,6.35,6.06,0.29000000000000004,0.1299999999999999,6.326,6.53,6.24,0.29000000000000004,0.2400000000000002,48634,160051,17943,142108,142108
