Date,SPDR Solactive CanadaEtf_Open_average,SPDR Solactive CanadaEtf_Open_max,SPDR Solactive CanadaEtf_Open_min,SPDR Solactive CanadaEtf_Open_volatility,SPDR Solactive CanadaEtf_Open_change,SPDR Solactive CanadaEtf_High_average,SPDR Solactive CanadaEtf_High_max,SPDR Solactive CanadaEtf_High_min,SPDR Solactive CanadaEtf_High_volatility,SPDR Solactive CanadaEtf_High_change,SPDR Solactive CanadaEtf_Low_average,SPDR Solactive CanadaEtf_Low_max,SPDR Solactive CanadaEtf_Low_min,SPDR Solactive CanadaEtf_Low_volatility,SPDR Solactive CanadaEtf_Low_change,SPDR Solactive CanadaEtf_Close_average,SPDR Solactive CanadaEtf_Close_max,SPDR Solactive CanadaEtf_Close_min,SPDR Solactive CanadaEtf_Close_volatility,SPDR Solactive CanadaEtf_Close_change
2018-04-22,58.85,58.85,58.85,0.0,0.0,58.86,58.86,58.86,0.0,0.0,58.85,58.85,58.85,0.0,0.0,58.86,58.86,58.86,0.0,0.0
2018-04-29,58.09,58.09,58.09,0.0,0.0,58.82,58.82,58.82,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2018-05-06,59.78,59.78,59.78,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2018-05-13,60.15,60.15,60.15,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.15,60.15,60.15,0.0,0.0,60.17,60.17,60.17,0.0,0.0
2018-05-20,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0
2018-05-27,59.16,59.16,59.16,0.0,0.0,59.16,59.16,59.16,0.0,0.0,59.04,59.04,59.04,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2018-06-03,59.28,59.28,59.28,0.0,0.0,59.28,59.28,59.28,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.26,59.26,59.26,0.0,0.0
2018-06-10,59.52,59.52,59.52,0.0,0.0,59.52,59.52,59.52,0.0,0.0,59.52,59.52,59.52,0.0,0.0,59.52,59.52,59.52,0.0,0.0
2018-06-17,58.52,58.52,58.52,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.71,58.71,58.71,0.0,0.0
2018-06-24,57.72,57.72,57.72,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2018-07-01,59.02,59.02,59.02,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.02,59.02,59.02,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2018-07-08,59.68,59.68,59.68,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2018-07-15,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.63,59.63,59.63,0.0,0.0
2018-07-22,59.59,59.59,59.59,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.59,59.59,59.59,0.0,0.0
2018-07-29,60.19,60.19,60.19,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2018-08-05,59.22,59.22,59.22,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.07,59.07,59.07,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2018-08-12,59.84,59.84,59.84,0.0,0.0,59.94,59.94,59.94,0.0,0.0,59.84,59.84,59.84,0.0,0.0,59.94,59.94,59.94,0.0,0.0
2018-08-19,59.66,59.66,59.66,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.66,59.66,59.66,0.0,0.0
2018-08-26,59.73,59.73,59.73,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2018-09-02,58.79,58.79,58.79,0.0,0.0,58.79,58.79,58.79,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.33,58.33,58.33,0.0,0.0
2018-09-09,58.86,58.86,58.86,0.0,0.0,58.86,58.86,58.86,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2018-09-16,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2018-09-23,59.43,59.43,59.43,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.42,59.42,59.42,0.0,0.0
2018-09-30,58.91,58.91,58.91,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.91,58.91,58.91,0.0,0.0
2018-10-07,55.95,55.95,55.95,0.0,0.0,56.33,56.33,56.33,0.0,0.0,55.95,55.95,55.95,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2018-10-14,56.48,56.48,56.48,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.48,56.48,56.48,0.0,0.0
2018-10-21,53.93,53.93,53.93,0.0,0.0,54.54,54.54,54.54,0.0,0.0,53.77,53.77,53.77,0.0,0.0,54.54,54.54,54.54,0.0,0.0
2018-10-28,55.53,55.53,55.53,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.19,55.19,55.19,0.0,0.0,55.19,55.19,55.19,0.0,0.0
2018-11-04,55.5,55.5,55.5,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2018-11-11,55.41,55.41,55.41,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2018-11-18,54.27,54.27,54.27,0.0,0.0,55.18,55.18,55.18,0.0,0.0,54.27,54.27,54.27,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2018-11-25,54.78,54.78,54.78,0.0,0.0,55.26,55.26,55.26,0.0,0.0,54.78,54.78,54.78,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2018-12-02,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2018-12-09,52.74,52.74,52.74,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.87,52.87,52.87,0.0,0.0
2018-12-16,49.7,49.7,49.7,0.0,0.0,49.7,49.7,49.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2018-12-23,49.69,49.69,49.69,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2018-12-30,50.57,50.57,50.57,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.55,50.55,50.55,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2019-01-06,53.25,53.25,53.25,0.0,0.0,53.46,53.46,53.46,0.0,0.0,53.25,53.25,53.25,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2019-01-13,54.97,54.97,54.97,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2019-01-20,55.23,55.23,55.23,0.0,0.0,55.23,55.23,55.23,0.0,0.0,55.23,55.23,55.23,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2019-01-27,56.32,56.32,56.32,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2019-02-03,55.95,55.95,55.95,0.0,0.0,55.95,55.95,55.95,0.0,0.0,55.95,55.95,55.95,0.0,0.0,55.95,55.95,55.95,0.0,0.0
2019-02-10,56.64,56.64,56.64,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2019-02-17,57.85,57.85,57.85,0.0,0.0,58.01,58.01,58.01,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.98,57.98,57.98,0.0,0.0
2019-02-24,57.89,57.89,57.89,0.0,0.0,57.89,57.89,57.89,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2019-03-03,56.42,56.42,56.42,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2019-03-10,57.76,57.76,57.76,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.72,57.72,57.72,0.0,0.0
2019-03-17,57.46,57.46,57.46,0.0,0.0,57.46,57.46,57.46,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2019-03-24,57.61,57.61,57.61,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2019-03-31,58.44,58.44,58.44,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2019-04-07,59.18,59.18,59.18,0.0,0.0,59.18,59.18,59.18,0.0,0.0,59.02,59.02,59.02,0.0,0.0,59.18,59.18,59.18,0.0,0.0
2019-04-14,59.42,59.42,59.42,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.59,59.59,59.59,0.0,0.0
2019-04-21,58.98,58.98,58.98,0.0,0.0,59.24,59.24,59.24,0.0,0.0,58.89,58.89,58.89,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2019-04-28,59.15,59.15,59.15,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2019-05-05,57.81,57.81,57.81,0.0,0.0,58.4,58.4,58.4,0.0,0.0,57.76,57.76,57.76,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2019-05-12,58.65,58.65,58.65,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.65,58.65,58.65,0.0,0.0
2019-05-19,58.21,58.21,58.21,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2019-05-26,57.16,57.16,57.16,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.16,57.16,57.16,0.0,0.0
2019-06-02,58.26,58.26,58.26,0.0,0.0,58.26,58.26,58.26,0.0,0.0,58.26,58.26,58.26,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2019-06-09,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2019-06-16,59.61,59.61,59.61,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2019-06-23,59.48,59.48,59.48,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.48,59.48,59.48,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2019-06-30,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.33,60.33,60.33,0.0,0.0
2019-07-07,60.34,60.34,60.34,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2019-07-14,60.17,60.17,60.17,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2019-07-21,59.68,59.68,59.68,0.0,0.0,59.77,59.77,59.77,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.77,59.77,59.77,0.0,0.0
2019-07-28,58.38,58.38,58.38,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2019-08-04,58.66,58.66,58.66,0.0,0.0,58.85,58.85,58.85,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2019-08-11,57.94,57.94,57.94,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.89,57.89,57.89,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2019-08-18,58.39,58.39,58.39,0.0,0.0,58.39,58.39,58.39,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-08-25,58.8,58.8,58.8,0.0,0.0,58.89,58.89,58.89,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.89,58.89,58.89,0.0,0.0
2019-09-01,59.83,59.83,59.83,0.0,0.0,59.83,59.83,59.83,0.0,0.0,59.83,59.83,59.83,0.0,0.0,59.83,59.83,59.83,0.0,0.0
2019-09-08,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.1,60.1,60.1,0.0,0.0,60.1,60.1,60.1,0.0,0.0
2019-09-15,60.83,60.83,60.83,0.0,0.0,60.83,60.83,60.83,0.0,0.0,60.83,60.83,60.83,0.0,0.0,60.83,60.83,60.83,0.0,0.0
2019-09-22,60.53,60.53,60.53,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-09-29,59.19,59.19,59.19,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2019-10-06,60.07,60.07,60.07,0.0,0.0,60.07,60.07,60.07,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2019-10-13,59.91,59.91,59.91,0.0,0.0,60.01,60.01,60.01,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.94,59.94,59.94,0.0,0.0
2019-10-20,60.31,60.31,60.31,0.0,0.0,60.31,60.31,60.31,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-10-27,60.59,60.59,60.59,0.0,0.0,60.59,60.59,60.59,0.0,0.0,60.59,60.59,60.59,0.0,0.0,60.59,60.59,60.59,0.0,0.0
2019-11-03,61.07,61.07,61.07,0.0,0.0,61.35,61.35,61.35,0.0,0.0,61.07,61.07,61.07,0.0,0.0,61.35,61.35,61.35,0.0,0.0
2019-11-10,61.84,61.84,61.84,0.0,0.0,61.85,61.85,61.85,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.85,61.85,61.85,0.0,0.0
2019-11-17,61.36,61.36,61.36,0.0,0.0,61.36,61.36,61.36,0.0,0.0,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0
2019-11-24,61.77,61.77,61.77,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.77,61.77,61.77,0.0,0.0
2019-12-01,61.6,61.6,61.6,0.0,0.0,61.6,61.6,61.6,0.0,0.0,61.6,61.6,61.6,0.0,0.0,61.6,61.6,61.6,0.0,0.0
2019-12-08,61.95,61.95,61.95,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.95,61.95,61.95,0.0,0.0
2019-12-15,61.6,61.6,61.6,0.0,0.0,61.6,61.6,61.6,0.0,0.0,61.54,61.54,61.54,0.0,0.0,61.54,61.54,61.54,0.0,0.0
2019-12-22,62.12,62.12,62.12,0.0,0.0,62.12,62.12,62.12,0.0,0.0,61.93,61.93,61.93,0.0,0.0,61.93,61.93,61.93,0.0,0.0
2019-12-29,62.14,62.14,62.14,0.0,0.0,62.14,62.14,62.14,0.0,0.0,62.02,62.02,62.02,0.0,0.0,62.04,62.04,62.04,0.0,0.0
