Date,Direxion Daily Gold Miners Bull 3X Shares_etf_Open_average,Direxion Daily Gold Miners Bull 3X Shares_etf_Open_max,Direxion Daily Gold Miners Bull 3X Shares_etf_Open_min,Direxion Daily Gold Miners Bull 3X Shares_etf_Open_volatility,Direxion Daily Gold Miners Bull 3X Shares_etf_Open_change,Direxion Daily Gold Miners Bull 3X Shares_etf_High_average,Direxion Daily Gold Miners Bull 3X Shares_etf_High_max,Direxion Daily Gold Miners Bull 3X Shares_etf_High_min,Direxion Daily Gold Miners Bull 3X Shares_etf_High_volatility,Direxion Daily Gold Miners Bull 3X Shares_etf_High_change,Direxion Daily Gold Miners Bull 3X Shares_etf_Low_average,Direxion Daily Gold Miners Bull 3X Shares_etf_Low_max,Direxion Daily Gold Miners Bull 3X Shares_etf_Low_min,Direxion Daily Gold Miners Bull 3X Shares_etf_Low_volatility,Direxion Daily Gold Miners Bull 3X Shares_etf_Low_change,Direxion Daily Gold Miners Bull 3X Shares_etf_Close_average,Direxion Daily Gold Miners Bull 3X Shares_etf_Close_max,Direxion Daily Gold Miners Bull 3X Shares_etf_Close_min,Direxion Daily Gold Miners Bull 3X Shares_etf_Close_volatility,Direxion Daily Gold Miners Bull 3X Shares_etf_Close_change
2018-07-29,102.2,102.2,102.2,0.0,0.0,105.5,105.5,105.5,0.0,0.0,100.89,100.89,100.89,0.0,0.0,102.9,102.9,102.9,0.0,0.0
2018-08-05,95.85,95.85,95.85,0.0,0.0,97.35,97.35,97.35,0.0,0.0,93.65,93.65,93.65,0.0,0.0,94.35,94.35,94.35,0.0,0.0
2018-08-12,65.2,65.2,65.2,0.0,0.0,69.55,69.55,69.55,0.0,0.0,64.47,64.47,64.47,0.0,0.0,68.3,68.3,68.3,0.0,0.0
2018-08-19,68.5,68.5,68.5,0.0,0.0,73.85,73.85,73.85,0.0,0.0,67.4,67.4,67.4,0.0,0.0,71.2,71.2,71.2,0.0,0.0
2018-08-26,68.2,68.2,68.2,0.0,0.0,69.42,69.42,69.42,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2018-09-02,57.6,57.6,57.6,0.0,0.0,60.0,60.0,60.0,0.0,0.0,55.7,55.7,55.7,0.0,0.0,58.75,58.75,58.75,0.0,0.0
2018-09-09,60.65,60.65,60.65,0.0,0.0,61.8,61.8,61.8,0.0,0.0,58.85,58.85,58.85,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2018-09-16,65.24,65.24,65.24,0.0,0.0,69.0,69.0,69.0,0.0,0.0,64.5,64.5,64.5,0.0,0.0,67.45,67.45,67.45,0.0,0.0
2018-09-23,63.85,63.85,63.85,0.0,0.0,66.3,66.3,66.3,0.0,0.0,63.85,63.85,63.85,0.0,0.0,64.75,64.75,64.75,0.0,0.0
2018-09-30,68.0,68.0,68.0,0.0,0.0,68.47,68.47,68.47,0.0,0.0,65.2,65.2,65.2,0.0,0.0,65.65,65.65,65.65,0.0,0.0
2018-10-07,77.05,77.05,77.05,0.0,0.0,78.84,78.84,78.84,0.0,0.0,71.45,71.45,71.45,0.0,0.0,77.1,77.1,77.1,0.0,0.0
2018-10-14,81.95,81.95,81.95,0.0,0.0,83.19,83.19,83.19,0.0,0.0,79.6,79.6,79.6,0.0,0.0,80.25,80.25,80.25,0.0,0.0
2018-10-21,68.7,68.7,68.7,0.0,0.0,73.5,73.5,73.5,0.0,0.0,67.55,67.55,67.55,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2018-10-28,71.9,71.9,71.9,0.0,0.0,74.1,74.1,74.1,0.0,0.0,70.8,70.8,70.8,0.0,0.0,73.75,73.75,73.75,0.0,0.0
2018-11-04,66.45,66.45,66.45,0.0,0.0,67.75,67.75,67.75,0.0,0.0,64.25,64.25,64.25,0.0,0.0,66.85,66.85,66.85,0.0,0.0
2018-11-11,70.0,70.0,70.0,0.0,0.0,71.4,71.4,71.4,0.0,0.0,69.25,69.25,69.25,0.0,0.0,70.15,70.15,70.15,0.0,0.0
2018-11-18,73.1,73.1,73.1,0.0,0.0,73.8,73.8,73.8,0.0,0.0,68.75,68.75,68.75,0.0,0.0,69.6,69.6,69.6,0.0,0.0
2018-11-25,66.25,66.25,66.25,0.0,0.0,67.35,67.35,67.35,0.0,0.0,63.4,63.4,63.4,0.0,0.0,66.6,66.6,66.6,0.0,0.0
2018-12-02,74.7,74.7,74.7,0.0,0.0,79.75,79.75,79.75,0.0,0.0,73.65,73.65,73.65,0.0,0.0,78.35,78.35,78.35,0.0,0.0
2018-12-09,78.45,78.45,78.45,0.0,0.0,80.0,80.0,80.0,0.0,0.0,76.55,76.55,76.55,0.0,0.0,77.25,77.25,77.25,0.0,0.0
2018-12-16,83.15,83.15,83.15,0.0,0.0,84.3,84.3,84.3,0.0,0.0,78.35,78.35,78.35,0.0,0.0,80.65,80.65,80.65,0.0,0.0
2018-12-23,84.95,84.95,84.95,0.0,0.0,86.5,86.5,86.5,0.0,0.0,81.25,81.25,81.25,0.0,0.0,81.4,81.4,81.4,0.0,0.0
2018-12-30,87.7,87.7,87.7,0.0,0.0,90.83,90.83,90.83,0.0,0.0,85.9,85.9,85.9,0.0,0.0,89.65,89.65,89.65,0.0,0.0
2019-01-06,86.8,86.8,86.8,0.0,0.0,88.65,88.65,88.65,0.0,0.0,85.85,85.85,85.85,0.0,0.0,86.85,86.85,86.85,0.0,0.0
2019-01-13,78.65,78.65,78.65,0.0,0.0,81.15,81.15,81.15,0.0,0.0,76.4,76.4,76.4,0.0,0.0,77.25,77.25,77.25,0.0,0.0
2019-01-20,82.75,82.75,82.75,0.0,0.0,87.7,87.7,87.7,0.0,0.0,82.75,82.75,82.75,0.0,0.0,87.15,87.15,87.15,0.0,0.0
2019-01-27,104.75,104.75,104.75,0.0,0.0,105.95,105.95,105.95,0.0,0.0,99.65,99.65,99.65,0.0,0.0,104.9,104.9,104.9,0.0,0.0
2019-02-03,98.05,98.05,98.05,0.0,0.0,102.65,102.65,102.65,0.0,0.0,97.95,97.95,97.95,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2019-02-10,100.0,100.0,100.0,0.0,0.0,102.2,102.2,102.2,0.0,0.0,96.9,96.9,96.9,0.0,0.0,102.1,102.1,102.1,0.0,0.0
2019-02-17,111.65,111.65,111.65,0.0,0.0,114.8,114.8,114.8,0.0,0.0,109.5,109.5,109.5,0.0,0.0,110.7,110.7,110.7,0.0,0.0
2019-02-24,96.15,96.15,96.15,0.0,0.0,99.85,99.85,99.85,0.0,0.0,91.65,91.65,91.65,0.0,0.0,92.0,92.0,92.0,0.0,0.0
2019-03-03,97.6,97.6,97.6,0.0,0.0,100.1,100.1,100.1,0.0,0.0,94.35,94.35,94.35,0.0,0.0,99.65,99.65,99.65,0.0,0.0
2019-03-10,99.7,99.7,99.7,0.0,0.0,102.04,102.04,102.04,0.0,0.0,96.55,96.55,96.55,0.0,0.0,98.25,98.25,98.25,0.0,0.0
2019-03-17,102.0,102.0,102.0,0.0,0.0,105.45,105.45,105.45,0.0,0.0,100.95,100.95,100.95,0.0,0.0,104.4,104.4,104.4,0.0,0.0
2019-03-24,101.55,101.55,101.55,0.0,0.0,101.95,101.95,101.95,0.0,0.0,98.8,98.8,98.8,0.0,0.0,98.95,98.95,98.95,0.0,0.0
2019-03-31,98.2,98.2,98.2,0.0,0.0,99.1,99.1,99.1,0.0,0.0,96.4,96.4,96.4,0.0,0.0,98.75,98.75,98.75,0.0,0.0
2019-04-07,96.05,96.05,96.05,0.0,0.0,97.4,97.4,97.4,0.0,0.0,94.55,94.55,94.55,0.0,0.0,95.6,95.6,95.6,0.0,0.0
2019-04-14,87.85,87.85,87.85,0.0,0.0,89.25,89.25,89.25,0.0,0.0,82.6,82.6,82.6,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2019-04-21,80.85,80.85,80.85,0.0,0.0,84.9,84.9,84.9,0.0,0.0,80.8,80.8,80.8,0.0,0.0,83.6,83.6,83.6,0.0,0.0
2019-04-28,73.15,73.15,73.15,0.0,0.0,74.9,74.9,74.9,0.0,0.0,71.6,71.6,71.6,0.0,0.0,72.1,72.1,72.1,0.0,0.0
2019-05-05,74.45,74.45,74.45,0.0,0.0,74.5,74.5,74.5,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2019-05-12,73.15,73.15,73.15,0.0,0.0,76.15,76.15,76.15,0.0,0.0,72.3,72.3,72.3,0.0,0.0,75.65,75.65,75.65,0.0,0.0
2019-05-19,72.85,72.85,72.85,0.0,0.0,74.4,74.4,74.4,0.0,0.0,72.15,72.15,72.15,0.0,0.0,73.85,73.85,73.85,0.0,0.0
2019-05-26,80.55,80.55,80.55,0.0,0.0,86.48,86.48,86.48,0.0,0.0,80.45,80.45,80.45,0.0,0.0,85.4,85.4,85.4,0.0,0.0
2019-06-02,102.5,102.5,102.5,0.0,0.0,103.5,103.5,103.5,0.0,0.0,98.4,98.4,98.4,0.0,0.0,100.25,100.25,100.25,0.0,0.0
2019-06-09,107.7,107.7,107.7,0.0,0.0,110.5,110.5,110.5,0.0,0.0,102.85,102.85,102.85,0.0,0.0,106.05,106.05,106.05,0.0,0.0
2019-06-16,129.5,129.5,129.5,0.0,0.0,133.05,133.05,133.05,0.0,0.0,124.35,124.35,124.35,0.0,0.0,132.95,132.95,132.95,0.0,0.0
2019-06-23,134.8,134.8,134.8,0.0,0.0,137.75,137.75,137.75,0.0,0.0,131.2,131.2,131.2,0.0,0.0,137.15,137.15,137.15,0.0,0.0
2019-06-30,126.3,126.3,126.3,0.0,0.0,134.68,134.68,134.68,0.0,0.0,121.6,121.6,121.6,0.0,0.0,133.25,133.25,133.25,0.0,0.0
2019-07-07,142.7,142.7,142.7,0.0,0.0,146.25,146.25,146.25,0.0,0.0,140.1,140.1,140.1,0.0,0.0,145.65,145.65,145.65,0.0,0.0
2019-07-14,173.3,173.3,173.3,0.0,0.0,180.9,180.9,180.9,0.0,0.0,168.09,168.09,168.09,0.0,0.0,175.05,175.05,175.05,0.0,0.0
2019-07-21,166.1,166.1,166.1,0.0,0.0,168.2,168.2,168.2,0.0,0.0,160.9,160.9,160.9,0.0,0.0,162.1,162.1,162.1,0.0,0.0
2019-07-28,166.95,166.95,166.95,0.0,0.0,173.95,173.95,173.95,0.0,0.0,163.95,163.95,163.95,0.0,0.0,167.75,167.75,167.75,0.0,0.0
2019-08-04,200.75,200.75,200.75,0.0,0.0,207.34,207.34,207.34,0.0,0.0,196.3,196.3,196.3,0.0,0.0,197.15,197.15,197.15,0.0,0.0
2019-08-11,176.85,176.85,176.85,0.0,0.0,181.55,181.55,181.55,0.0,0.0,172.25,172.25,172.25,0.0,0.0,175.35,175.35,175.35,0.0,0.0
2019-08-18,181.3,181.3,181.3,0.0,0.0,200.75,200.75,200.75,0.0,0.0,180.1,180.1,180.1,0.0,0.0,199.45,199.45,199.45,0.0,0.0
2019-08-25,196.0,196.0,196.0,0.0,0.0,208.65,208.65,208.65,0.0,0.0,194.8,194.8,194.8,0.0,0.0,203.05,203.05,203.05,0.0,0.0
2019-09-01,194.0,194.0,194.0,0.0,0.0,198.4,198.4,198.4,0.0,0.0,173.5,173.5,173.5,0.0,0.0,174.0,174.0,174.0,0.0,0.0
2019-09-08,154.1,154.1,154.1,0.0,0.0,156.75,156.75,156.75,0.0,0.0,140.55,140.55,140.55,0.0,0.0,141.05,141.05,141.05,0.0,0.0
2019-09-15,165.7,165.7,165.7,0.0,0.0,174.3,174.3,174.3,0.0,0.0,160.05,160.05,160.05,0.0,0.0,173.85,173.85,173.85,0.0,0.0
2019-09-22,152.5,152.5,152.5,0.0,0.0,158.3,158.3,158.3,0.0,0.0,149.1,149.1,149.1,0.0,0.0,151.7,151.7,151.7,0.0,0.0
2019-09-29,145.8,145.8,145.8,0.0,0.0,158.1,158.1,158.1,0.0,0.0,145.6,145.6,145.6,0.0,0.0,157.7,157.7,157.7,0.0,0.0
2019-10-06,153.35,153.35,153.35,0.0,0.0,153.85,153.85,153.85,0.0,0.0,140.6,140.6,140.6,0.0,0.0,141.75,141.75,141.75,0.0,0.0
2019-10-13,140.4,140.4,140.4,0.0,0.0,144.6,144.6,144.6,0.0,0.0,137.6,137.6,137.6,0.0,0.0,143.0,143.0,143.0,0.0,0.0
2019-10-20,156.5,156.5,156.5,0.0,0.0,159.1,159.1,159.1,0.0,0.0,146.1,146.1,146.1,0.0,0.0,151.9,151.9,151.9,0.0,0.0
2019-10-27,154.4,154.4,154.4,0.0,0.0,158.1,158.1,158.1,0.0,0.0,149.75,149.75,149.75,0.0,0.0,155.6,155.6,155.6,0.0,0.0
2019-11-03,127.5,127.5,127.5,0.0,0.0,132.1,132.1,132.1,0.0,0.0,125.65,125.65,125.65,0.0,0.0,127.45,127.45,127.45,0.0,0.0
2019-11-10,134.05,134.05,134.05,0.0,0.0,139.4,139.4,139.4,0.0,0.0,133.9,133.9,133.9,0.0,0.0,134.4,134.4,134.4,0.0,0.0
2019-11-17,136.35,136.35,136.35,0.0,0.0,137.35,137.35,137.35,0.0,0.0,131.45,131.45,131.45,0.0,0.0,133.7,133.7,133.7,0.0,0.0
2019-11-24,132.5,132.5,132.5,0.0,0.0,139.25,139.25,139.25,0.0,0.0,132.3,132.3,132.3,0.0,0.0,138.3,138.3,138.3,0.0,0.0
2019-12-01,137.75,137.75,137.75,0.0,0.0,142.41,142.41,142.41,0.0,0.0,135.75,135.75,135.75,0.0,0.0,136.25,136.25,136.25,0.0,0.0
2019-12-08,143.15,143.15,143.15,0.0,0.0,149.0,149.0,149.0,0.0,0.0,140.8,140.8,140.8,0.0,0.0,147.05,147.05,147.05,0.0,0.0
2019-12-15,143.55,143.55,143.55,0.0,0.0,143.85,143.85,143.85,0.0,0.0,137.35,137.35,137.35,0.0,0.0,138.1,138.1,138.1,0.0,0.0
2019-12-22,169.5,169.5,169.5,0.0,0.0,172.0,172.0,172.0,0.0,0.0,164.35,164.35,164.35,0.0,0.0,166.9,166.9,166.9,0.0,0.0
2019-12-29,184.05,184.05,184.05,0.0,0.0,184.2,184.2,184.2,0.0,0.0,169.0,169.0,169.0,0.0,0.0,171.8,171.8,171.8,0.0,0.0
