Date,Direxion Daily Technology Bear 3X SharesEtf_Open_average,Direxion Daily Technology Bear 3X SharesEtf_Open_max,Direxion Daily Technology Bear 3X SharesEtf_Open_min,Direxion Daily Technology Bear 3X SharesEtf_Open_volatility,Direxion Daily Technology Bear 3X SharesEtf_Open_change,Direxion Daily Technology Bear 3X SharesEtf_High_average,Direxion Daily Technology Bear 3X SharesEtf_High_max,Direxion Daily Technology Bear 3X SharesEtf_High_min,Direxion Daily Technology Bear 3X SharesEtf_High_volatility,Direxion Daily Technology Bear 3X SharesEtf_High_change,Direxion Daily Technology Bear 3X SharesEtf_Low_average,Direxion Daily Technology Bear 3X SharesEtf_Low_max,Direxion Daily Technology Bear 3X SharesEtf_Low_min,Direxion Daily Technology Bear 3X SharesEtf_Low_volatility,Direxion Daily Technology Bear 3X SharesEtf_Low_change,Direxion Daily Technology Bear 3X SharesEtf_Close_average,Direxion Daily Technology Bear 3X SharesEtf_Close_max,Direxion Daily Technology Bear 3X SharesEtf_Close_min,Direxion Daily Technology Bear 3X SharesEtf_Close_volatility,Direxion Daily Technology Bear 3X SharesEtf_Close_change
2018-06-10,21.67,21.67,21.67,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-06-17,22.09,22.09,22.09,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.09,22.09,22.09,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2018-06-24,23.4,23.4,23.4,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2018-07-01,22.86,22.86,22.86,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2018-07-08,20.64,20.64,20.64,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-07-15,20.67,20.67,20.67,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2018-07-22,20.16,20.16,20.16,0.0,0.0,21.67,21.67,21.67,0.0,0.0,20.16,20.16,20.16,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-07-29,20.74,20.74,20.74,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2018-08-05,20.25,20.25,20.25,0.0,0.0,20.45,20.45,20.45,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2018-08-12,20.43,20.43,20.43,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2018-08-19,19.79,19.79,19.79,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2018-08-26,18.38,18.38,18.38,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2018-09-02,19.99,19.99,19.99,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2018-09-09,18.71,18.71,18.71,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2018-09-16,18.44,18.44,18.44,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2018-09-23,18.62,18.62,18.62,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2018-09-30,18.8,18.8,18.8,0.0,0.0,20.04,20.04,20.04,0.0,0.0,18.65,18.65,18.65,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2018-10-07,21.76,21.76,21.76,0.0,0.0,22.91,22.91,22.91,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2018-10-14,21.51,21.51,21.51,0.0,0.0,22.29,22.29,22.29,0.0,0.0,20.93,20.93,20.93,0.0,0.0,22.04,22.04,22.04,0.0,0.0
2018-10-21,24.03,24.03,24.03,0.0,0.0,24.44,24.44,24.44,0.0,0.0,22.35,22.35,22.35,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2018-10-28,21.85,21.85,21.85,0.0,0.0,23.2,23.2,23.2,0.0,0.0,21.55,21.55,21.55,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2018-11-04,20.94,20.94,20.94,0.0,0.0,22.01,22.01,22.01,0.0,0.0,20.94,20.94,20.94,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2018-11-11,23.61,23.61,23.61,0.0,0.0,23.65,23.65,23.65,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2018-11-18,27.42,27.42,27.42,0.0,0.0,27.5,27.5,27.5,0.0,0.0,26.45,26.45,26.45,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2018-11-25,23.22,23.22,23.22,0.0,0.0,23.6,23.6,23.6,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2018-12-02,23.73,23.73,23.73,0.0,0.0,26.21,26.21,26.21,0.0,0.0,23.46,23.46,23.46,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2018-12-09,25.0,25.0,25.0,0.0,0.0,25.92,25.92,25.92,0.0,0.0,24.59,24.59,24.59,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2018-12-16,29.96,29.96,29.96,0.0,0.0,33.12,33.12,33.12,0.0,0.0,28.91,28.91,28.91,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2018-12-23,27.66,27.66,27.66,0.0,0.0,29.22,29.22,29.22,0.0,0.0,27.09,27.09,27.09,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2018-12-30,30.09,30.09,30.09,0.0,0.0,30.38,30.38,30.38,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2019-01-06,25.43,25.43,25.43,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-01-13,23.5,23.5,23.5,0.0,0.0,23.82,23.82,23.82,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2019-01-20,22.83,22.83,22.83,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.33,22.33,22.33,0.0,0.0
2019-01-27,21.86,21.86,21.86,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2019-02-03,21.16,21.16,21.16,0.0,0.0,21.17,21.17,21.17,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-02-10,18.82,18.82,18.82,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-02-17,18.42,18.42,18.42,0.0,0.0,18.42,18.42,18.42,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2019-02-24,17.4,17.4,17.4,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2019-03-03,19.41,19.41,19.41,0.0,0.0,19.48,19.48,19.48,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.69,18.69,18.69,0.0,0.0
2019-03-10,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-03-17,14.98,14.98,14.98,0.0,0.0,15.82,15.82,15.82,0.0,0.0,14.79,14.79,14.79,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-03-24,15.48,15.48,15.48,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2019-03-31,14.29,14.29,14.29,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2019-04-07,13.81,13.81,13.81,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2019-04-14,13.32,13.32,13.32,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.23,13.23,13.23,0.0,0.0
2019-04-21,12.94,12.94,12.94,0.0,0.0,13.27,13.27,13.27,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.87,12.87,12.87,0.0,0.0
2019-04-28,12.94,12.94,12.94,0.0,0.0,13.02,13.02,13.02,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2019-05-05,14.48,14.48,14.48,0.0,0.0,15.13,15.13,15.13,0.0,0.0,13.92,13.92,13.92,0.0,0.0,14.13,14.13,14.13,0.0,0.0
2019-05-12,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0,13.86,13.86,13.86,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2019-05-19,15.42,15.42,15.42,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2019-05-26,16.4,16.4,16.4,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2019-06-02,14.32,14.32,14.32,0.0,0.0,14.43,14.43,14.43,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-06-09,13.8,13.8,13.8,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.84,13.84,13.84,0.0,0.0
2019-06-16,12.46,12.46,12.46,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.53,12.53,12.53,0.0,0.0
2019-06-23,12.51,12.51,12.51,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.54,12.54,12.54,0.0,0.0
2019-06-30,11.85,11.85,11.85,0.0,0.0,12.05,12.05,12.05,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2019-07-07,11.37,11.37,11.37,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2019-07-14,10.97,10.97,10.97,0.0,0.0,11.44,11.44,11.44,0.0,0.0,10.93,10.93,10.93,0.0,0.0,11.42,11.42,11.42,0.0,0.0
2019-07-21,10.69,10.69,10.69,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2019-07-28,11.81,11.81,11.81,0.0,0.0,12.4,12.4,12.4,0.0,0.0,11.81,11.81,11.81,0.0,0.0,12.13,12.13,12.13,0.0,0.0
2019-08-04,11.99,11.99,11.99,0.0,0.0,12.44,12.44,12.44,0.0,0.0,11.89,11.89,11.89,0.0,0.0,12.19,12.19,12.19,0.0,0.0
2019-08-11,12.49,12.49,12.49,0.0,0.0,12.49,12.49,12.49,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.14,12.14,12.14,0.0,0.0
2019-08-18,11.68,11.68,11.68,0.0,0.0,12.71,12.71,12.71,0.0,0.0,11.32,11.32,11.32,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2019-08-25,11.26,11.26,11.26,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2019-09-01,10.56,10.56,10.56,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.62,10.62,10.62,0.0,0.0
2019-09-08,10.55,10.55,10.55,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2019-09-15,10.5,10.5,10.5,0.0,0.0,11.09,11.09,11.09,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.99,10.99,10.99,0.0,0.0
2019-09-22,10.71,10.71,10.71,0.0,0.0,11.44,11.44,11.44,0.0,0.0,10.69,10.69,10.69,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2019-09-29,11.14,11.14,11.14,0.0,0.0,11.14,11.14,11.14,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.78,10.78,10.78,0.0,0.0
2019-10-06,10.4,10.4,10.4,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2019-10-13,10.38,10.38,10.38,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.59,10.59,10.59,0.0,0.0
2019-10-20,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.84,9.84,9.84,0.0,0.0
2019-10-27,9.5,9.5,9.5,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.22,9.22,9.22,0.0,0.0,9.23,9.23,9.23,0.0,0.0
2019-11-03,8.99,8.99,8.99,0.0,0.0,9.08,9.08,9.08,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2019-11-10,8.46,8.46,8.46,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.43,8.43,8.43,0.0,0.0,8.44,8.44,8.44,0.0,0.0
2019-11-17,8.5,8.5,8.5,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.62,8.62,8.62,0.0,0.0
2019-11-24,8.18,8.18,8.18,0.0,0.0,8.21,8.21,8.21,0.0,0.0,8.12,8.12,8.12,0.0,0.0,8.18,8.18,8.18,0.0,0.0
2019-12-01,8.39,8.39,8.39,0.0,0.0,8.39,8.39,8.39,0.0,0.0,8.25,8.25,8.25,0.0,0.0,8.27,8.27,8.27,0.0,0.0
2019-12-08,7.96,7.96,7.96,0.0,0.0,8.03,8.03,8.03,0.0,0.0,7.74,7.74,7.74,0.0,0.0,7.79,7.79,7.79,0.0,0.0
2019-12-15,7.39,7.39,7.39,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.32,7.32,7.32,0.0,0.0,7.37,7.37,7.37,0.0,0.0
2019-12-22,7.02,7.02,7.02,0.0,0.0,7.17,7.17,7.17,0.0,0.0,7.01,7.01,7.01,0.0,0.0,7.11,7.11,7.11,0.0,0.0
2019-12-29,7.08,7.08,7.08,0.0,0.0,7.08,7.08,7.08,0.0,0.0,6.86,6.86,6.86,0.0,0.0,6.99,6.99,6.99,0.0,0.0
