Date,Vanguard S&P Mid Cap 400 Value_Open_average,Vanguard S&P Mid Cap 400 Value_Open_max,Vanguard S&P Mid Cap 400 Value_Open_min,Vanguard S&P Mid Cap 400 Value_Open_volatility,Vanguard S&P Mid Cap 400 Value_Open_change,Vanguard S&P Mid Cap 400 Value_High_average,Vanguard S&P Mid Cap 400 Value_High_max,Vanguard S&P Mid Cap 400 Value_High_min,Vanguard S&P Mid Cap 400 Value_High_volatility,Vanguard S&P Mid Cap 400 Value_High_change,Vanguard S&P Mid Cap 400 Value_Low_average,Vanguard S&P Mid Cap 400 Value_Low_max,Vanguard S&P Mid Cap 400 Value_Low_min,Vanguard S&P Mid Cap 400 Value_Low_volatility,Vanguard S&P Mid Cap 400 Value_Low_change,Vanguard S&P Mid Cap 400 Value_Close_average,Vanguard S&P Mid Cap 400 Value_Close_max,Vanguard S&P Mid Cap 400 Value_Close_min,Vanguard S&P Mid Cap 400 Value_Close_volatility,Vanguard S&P Mid Cap 400 Value_Close_change
2018-03-25,117.52,117.52,117.52,0.0,0.0,117.58,117.58,117.58,0.0,0.0,114.29,114.29,114.29,0.0,0.0,115.25,115.25,115.25,0.0,0.0
2018-04-01,117.18,117.18,117.18,0.0,0.0,117.56,117.56,117.56,0.0,0.0,116.51,116.51,116.51,0.0,0.0,116.51,116.51,116.51,0.0,0.0
2018-04-08,119.36,119.36,119.36,0.0,0.0,120.09,120.09,120.09,0.0,0.0,119.36,119.36,119.36,0.0,0.0,119.93,119.93,119.93,0.0,0.0
2018-04-15,119.8,119.8,119.8,0.0,0.0,120.03,120.03,120.03,0.0,0.0,119.66,119.66,119.66,0.0,0.0,120.0,120.0,120.0,0.0,0.0
2018-04-22,120.06,120.06,120.06,0.0,0.0,120.4,120.4,120.4,0.0,0.0,118.96,118.96,118.96,0.0,0.0,119.05,119.05,119.05,0.0,0.0
2018-04-29,120.2,120.2,120.2,0.0,0.0,121.19,121.19,121.19,0.0,0.0,120.2,120.2,120.2,0.0,0.0,120.51,120.51,120.51,0.0,0.0
2018-05-06,122.98,122.98,122.98,0.0,0.0,123.13,123.13,123.13,0.0,0.0,122.36,122.36,122.36,0.0,0.0,122.41,122.41,122.41,0.0,0.0
2018-05-13,123.77,123.77,123.77,0.0,0.0,124.49,124.49,124.49,0.0,0.0,123.77,123.77,123.77,0.0,0.0,124.39,124.39,124.39,0.0,0.0
2018-05-20,123.15,123.15,123.15,0.0,0.0,123.33,123.33,123.33,0.0,0.0,122.86,122.86,122.86,0.0,0.0,123.09,123.09,123.09,0.0,0.0
2018-05-27,124.63,124.63,124.63,0.0,0.0,124.69,124.69,124.69,0.0,0.0,124.0,124.0,124.0,0.0,0.0,124.4,124.4,124.4,0.0,0.0
2018-06-03,126.5,126.5,126.5,0.0,0.0,126.86,126.86,126.86,0.0,0.0,126.37,126.37,126.37,0.0,0.0,126.6,126.6,126.6,0.0,0.0
2018-06-10,124.86,124.86,124.86,0.0,0.0,126.06,126.06,126.06,0.0,0.0,124.86,124.86,124.86,0.0,0.0,125.87,125.87,125.87,0.0,0.0
2018-06-17,125.81,125.81,125.81,0.0,0.0,125.81,125.81,125.81,0.0,0.0,124.2,124.2,124.2,0.0,0.0,124.73,124.73,124.73,0.0,0.0
2018-06-24,123.54,123.54,123.54,0.0,0.0,124.15,124.15,124.15,0.0,0.0,123.3,123.3,123.3,0.0,0.0,124.15,124.15,124.15,0.0,0.0
2018-07-01,127.22,127.22,127.22,0.0,0.0,127.99,127.99,127.99,0.0,0.0,127.22,127.22,127.22,0.0,0.0,127.92,127.92,127.92,0.0,0.0
2018-07-08,126.68,126.68,126.68,0.0,0.0,126.68,126.68,126.68,0.0,0.0,125.71,125.71,125.71,0.0,0.0,125.89,125.89,125.89,0.0,0.0
2018-07-15,126.61,126.61,126.61,0.0,0.0,127.08,127.08,127.08,0.0,0.0,126.37,126.37,126.37,0.0,0.0,126.88,126.88,126.88,0.0,0.0
2018-07-22,126.03,126.03,126.03,0.0,0.0,126.62,126.62,126.62,0.0,0.0,126.0,126.0,126.0,0.0,0.0,126.0,126.0,126.0,0.0,0.0
2018-07-29,127.67,127.67,127.67,0.0,0.0,128.3,128.3,128.3,0.0,0.0,127.59,127.59,127.59,0.0,0.0,128.08,128.08,128.08,0.0,0.0
2018-08-05,127.3,127.3,127.3,0.0,0.0,127.52,127.52,127.52,0.0,0.0,126.31,126.31,126.31,0.0,0.0,126.68,126.68,126.68,0.0,0.0
2018-08-12,128.79,128.79,128.79,0.0,0.0,129.25,129.25,129.25,0.0,0.0,128.79,128.79,128.79,0.0,0.0,129.13,129.13,129.13,0.0,0.0
2018-08-19,131.0,131.0,131.0,0.0,0.0,131.09,131.09,131.09,0.0,0.0,130.3,130.3,130.3,0.0,0.0,130.44,130.44,130.44,0.0,0.0
2018-08-26,129.76,129.76,129.76,0.0,0.0,130.15,130.15,130.15,0.0,0.0,129.5,129.5,129.5,0.0,0.0,130.15,130.15,130.15,0.0,0.0
2018-09-02,129.17,129.17,129.17,0.0,0.0,129.17,129.17,129.17,0.0,0.0,128.63,128.63,128.63,0.0,0.0,128.63,128.63,128.63,0.0,0.0
2018-09-09,129.83,129.83,129.83,0.0,0.0,129.83,129.83,129.83,0.0,0.0,129.07,129.07,129.07,0.0,0.0,129.07,129.07,129.07,0.0,0.0
2018-09-16,130.39,130.39,130.39,0.0,0.0,130.39,130.39,130.39,0.0,0.0,129.28,129.28,129.28,0.0,0.0,129.66,129.66,129.66,0.0,0.0
2018-09-23,129.42,129.42,129.42,0.0,0.0,129.42,129.42,129.42,0.0,0.0,127.75,127.75,127.75,0.0,0.0,127.94,127.94,127.94,0.0,0.0
2018-09-30,126.24,126.24,126.24,0.0,0.0,127.27,127.27,127.27,0.0,0.0,126.21,126.21,126.21,0.0,0.0,127.22,127.22,127.22,0.0,0.0
2018-10-07,120.52,120.52,120.52,0.0,0.0,122.11,122.11,122.11,0.0,0.0,120.52,120.52,120.52,0.0,0.0,121.75,121.75,121.75,0.0,0.0
2018-10-14,121.27,121.27,121.27,0.0,0.0,121.27,121.27,121.27,0.0,0.0,120.13,120.13,120.13,0.0,0.0,120.15,120.15,120.15,0.0,0.0
2018-10-21,116.56,116.56,116.56,0.0,0.0,117.57,117.57,117.57,0.0,0.0,114.2,114.2,114.2,0.0,0.0,115.26,115.26,115.26,0.0,0.0
2018-10-28,120.0,120.0,120.0,0.0,0.0,121.0,121.0,121.0,0.0,0.0,120.0,120.0,120.0,0.0,0.0,120.44,120.44,120.44,0.0,0.0
2018-11-04,121.8,121.8,121.8,0.0,0.0,121.9,121.9,121.9,0.0,0.0,119.86,119.86,119.86,0.0,0.0,120.01,120.01,120.01,0.0,0.0
2018-11-11,120.12,120.12,120.12,0.0,0.0,120.45,120.45,120.45,0.0,0.0,119.1,119.1,119.1,0.0,0.0,119.43,119.43,119.43,0.0,0.0
2018-11-18,118.89,118.89,118.89,0.0,0.0,119.66,119.66,119.66,0.0,0.0,118.72,118.72,118.72,0.0,0.0,119.21,119.21,119.21,0.0,0.0
2018-11-25,122.37,122.37,122.37,0.0,0.0,122.37,122.37,122.37,0.0,0.0,120.6,120.6,120.6,0.0,0.0,121.51,121.51,121.51,0.0,0.0
2018-12-02,114.74,114.74,114.74,0.0,0.0,115.01,115.01,115.01,0.0,0.0,112.49,112.49,112.49,0.0,0.0,113.98,113.98,113.98,0.0,0.0
2018-12-09,109.06,109.06,109.06,0.0,0.0,109.74,109.74,109.74,0.0,0.0,107.16,107.16,107.16,0.0,0.0,107.16,107.16,107.16,0.0,0.0
2018-12-16,101.24,101.24,101.24,0.0,0.0,101.24,101.24,101.24,0.0,0.0,99.23,99.23,99.23,0.0,0.0,99.28,99.28,99.28,0.0,0.0
2018-12-23,104.77,104.77,104.77,0.0,0.0,105.19,105.19,105.19,0.0,0.0,103.5,103.5,103.5,0.0,0.0,105.16,105.16,105.16,0.0,0.0
2018-12-30,107.58,107.58,107.58,0.0,0.0,109.6,109.6,109.6,0.0,0.0,107.41,107.41,107.41,0.0,0.0,108.74,108.74,108.74,0.0,0.0
2019-01-06,112.16,112.16,112.16,0.0,0.0,113.03,113.03,113.03,0.0,0.0,112.0,112.0,112.0,0.0,0.0,112.47,112.47,112.47,0.0,0.0
2019-01-13,115.51,115.51,115.51,0.0,0.0,116.77,116.77,116.77,0.0,0.0,115.31,115.31,115.31,0.0,0.0,116.44,116.44,116.44,0.0,0.0
2019-01-20,115.44,115.44,115.44,0.0,0.0,116.43,116.43,116.43,0.0,0.0,115.44,115.44,115.44,0.0,0.0,116.26,116.26,116.26,0.0,0.0
2019-01-27,117.85,117.85,117.85,0.0,0.0,118.75,118.75,118.75,0.0,0.0,117.29,117.29,117.29,0.0,0.0,118.75,118.75,118.75,0.0,0.0
2019-02-03,118.39,118.39,118.39,0.0,0.0,118.96,118.96,118.96,0.0,0.0,118.19,118.19,118.19,0.0,0.0,118.96,118.96,118.96,0.0,0.0
2019-02-10,121.88,121.88,121.88,0.0,0.0,122.37,122.37,122.37,0.0,0.0,121.84,121.84,121.84,0.0,0.0,122.13,122.13,122.13,0.0,0.0
2019-02-17,124.56,124.56,124.56,0.0,0.0,124.58,124.58,124.58,0.0,0.0,123.67,123.67,123.67,0.0,0.0,123.77,123.77,123.77,0.0,0.0
2019-02-24,123.18,123.18,123.18,0.0,0.0,123.32,123.32,123.32,0.0,0.0,121.72,121.72,121.72,0.0,0.0,122.61,122.61,122.61,0.0,0.0
2019-03-03,119.1,119.1,119.1,0.0,0.0,120.26,120.26,120.26,0.0,0.0,118.98,118.98,118.98,0.0,0.0,120.26,120.26,120.26,0.0,0.0
2019-03-10,120.88,120.88,120.88,0.0,0.0,121.92,121.92,121.92,0.0,0.0,120.88,120.88,120.88,0.0,0.0,121.68,121.68,121.68,0.0,0.0
2019-03-17,116.89,116.89,116.89,0.0,0.0,117.89,117.89,117.89,0.0,0.0,116.16,116.16,116.16,0.0,0.0,117.23,117.23,117.23,0.0,0.0
2019-03-24,120.84,120.84,120.84,0.0,0.0,121.95,121.95,121.95,0.0,0.0,120.83,120.83,120.83,0.0,0.0,121.95,121.95,121.95,0.0,0.0
2019-03-31,123.82,123.82,123.82,0.0,0.0,124.18,124.18,124.18,0.0,0.0,123.63,123.63,123.63,0.0,0.0,124.1,124.1,124.1,0.0,0.0
2019-04-07,125.37,125.37,125.37,0.0,0.0,125.44,125.44,125.44,0.0,0.0,124.74,124.74,124.74,0.0,0.0,124.92,124.92,124.92,0.0,0.0
2019-04-14,124.81,124.81,124.81,0.0,0.0,124.81,124.81,124.81,0.0,0.0,124.06,124.06,124.06,0.0,0.0,124.37,124.37,124.37,0.0,0.0
2019-04-21,125.73,125.73,125.73,0.0,0.0,126.1,126.1,126.1,0.0,0.0,125.73,125.73,125.73,0.0,0.0,125.77,125.77,125.77,0.0,0.0
2019-04-28,124.14,124.14,124.14,0.0,0.0,125.94,125.94,125.94,0.0,0.0,124.14,124.14,124.14,0.0,0.0,125.79,125.79,125.79,0.0,0.0
2019-05-05,120.59,120.59,120.59,0.0,0.0,120.59,120.59,120.59,0.0,0.0,118.64,118.64,118.64,0.0,0.0,119.13,119.13,119.13,0.0,0.0
2019-05-12,118.74,118.74,118.74,0.0,0.0,119.4,119.4,119.4,0.0,0.0,118.52,118.52,118.52,0.0,0.0,118.86,118.86,118.86,0.0,0.0
2019-05-19,117.44,117.44,117.44,0.0,0.0,117.68,117.68,117.68,0.0,0.0,117.0,117.0,117.0,0.0,0.0,117.46,117.46,117.46,0.0,0.0
2019-05-26,113.41,113.41,113.41,0.0,0.0,114.94,114.94,114.94,0.0,0.0,113.41,113.41,113.41,0.0,0.0,114.5,114.5,114.5,0.0,0.0
2019-06-02,118.96,118.96,118.96,0.0,0.0,119.87,119.87,119.87,0.0,0.0,118.88,118.88,118.88,0.0,0.0,119.03,119.03,119.03,0.0,0.0
2019-06-09,119.4,119.4,119.4,0.0,0.0,119.57,119.57,119.57,0.0,0.0,118.96,118.96,118.96,0.0,0.0,118.96,118.96,118.96,0.0,0.0
2019-06-16,121.19,121.19,121.19,0.0,0.0,121.19,121.19,121.19,0.0,0.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0,0.0
2019-06-23,124.27,124.27,124.27,0.0,0.0,124.27,124.27,124.27,0.0,0.0,122.7,122.7,122.7,0.0,0.0,123.25,123.25,123.25,0.0,0.0
2019-06-30,123.09,123.09,123.09,0.0,0.0,123.12,123.12,123.12,0.0,0.0,122.19,122.19,122.19,0.0,0.0,122.38,122.38,122.38,0.0,0.0
2019-07-07,123.23,123.23,123.23,0.0,0.0,123.23,123.23,123.23,0.0,0.0,122.17,122.17,122.17,0.0,0.0,122.36,122.36,122.36,0.0,0.0
2019-07-14,122.3,122.3,122.3,0.0,0.0,122.43,122.43,122.43,0.0,0.0,121.56,121.56,121.56,0.0,0.0,121.61,121.61,121.61,0.0,0.0
2019-07-21,125.28,125.28,125.28,0.0,0.0,125.28,125.28,125.28,0.0,0.0,124.49,124.49,124.49,0.0,0.0,124.62,124.62,124.62,0.0,0.0
2019-07-28,117.96,117.96,117.96,0.0,0.0,117.96,117.96,117.96,0.0,0.0,115.5,115.5,115.5,0.0,0.0,116.54,116.54,116.54,0.0,0.0
2019-08-04,118.04,118.04,118.04,0.0,0.0,118.04,118.04,118.04,0.0,0.0,116.75,116.75,116.75,0.0,0.0,116.9,116.9,116.9,0.0,0.0
2019-08-11,118.01,118.01,118.01,0.0,0.0,118.34,118.34,118.34,0.0,0.0,117.97,117.97,117.97,0.0,0.0,117.97,117.97,117.97,0.0,0.0
2019-08-18,115.2,115.2,115.2,0.0,0.0,115.2,115.2,115.2,0.0,0.0,114.5,114.5,114.5,0.0,0.0,115.12,115.12,115.12,0.0,0.0
2019-08-25,117.66,117.66,117.66,0.0,0.0,117.81,117.81,117.81,0.0,0.0,117.29,117.29,117.29,0.0,0.0,117.53,117.53,117.53,0.0,0.0
2019-09-01,120.29,120.29,120.29,0.0,0.0,121.85,121.85,121.85,0.0,0.0,120.24,120.24,120.24,0.0,0.0,121.85,121.85,121.85,0.0,0.0
2019-09-08,124.49,124.49,124.49,0.0,0.0,125.38,125.38,125.38,0.0,0.0,124.49,124.49,124.49,0.0,0.0,125.26,125.26,125.26,0.0,0.0
2019-09-15,122.76,122.76,122.76,0.0,0.0,123.98,123.98,123.98,0.0,0.0,122.69,122.69,122.69,0.0,0.0,123.55,123.55,123.55,0.0,0.0
2019-09-22,122.7,122.7,122.7,0.0,0.0,123.66,123.66,123.66,0.0,0.0,122.7,122.7,122.7,0.0,0.0,123.38,123.38,123.38,0.0,0.0
2019-09-29,120.27,120.27,120.27,0.0,0.0,120.87,120.87,120.87,0.0,0.0,119.96,119.96,119.96,0.0,0.0,119.98,119.98,119.98,0.0,0.0
2019-10-06,121.54,121.54,121.54,0.0,0.0,121.54,121.54,121.54,0.0,0.0,120.88,120.88,120.88,0.0,0.0,121.38,121.38,121.38,0.0,0.0
2019-10-13,124.23,124.23,124.23,0.0,0.0,124.71,124.71,124.71,0.0,0.0,124.17,124.17,124.17,0.0,0.0,124.18,124.18,124.18,0.0,0.0
2019-10-20,125.94,125.94,125.94,0.0,0.0,126.81,126.81,126.81,0.0,0.0,125.94,125.94,125.94,0.0,0.0,126.07,126.07,126.07,0.0,0.0
2019-10-27,127.89,127.89,127.89,0.0,0.0,128.3,128.3,128.3,0.0,0.0,127.72,127.72,127.72,0.0,0.0,128.2,128.2,128.2,0.0,0.0
2019-11-03,127.95,127.95,127.95,0.0,0.0,128.53,128.53,128.53,0.0,0.0,127.95,127.95,127.95,0.0,0.0,128.31,128.31,128.31,0.0,0.0
2019-11-10,127.94,127.94,127.94,0.0,0.0,128.04,128.04,128.04,0.0,0.0,127.6,127.6,127.6,0.0,0.0,127.94,127.94,127.94,0.0,0.0
2019-11-17,127.46,127.46,127.46,0.0,0.0,128.71,128.71,128.71,0.0,0.0,127.46,127.46,127.46,0.0,0.0,128.51,128.51,128.51,0.0,0.0
2019-11-24,128.62,128.62,128.62,0.0,0.0,128.84,128.84,128.84,0.0,0.0,127.59,127.59,127.59,0.0,0.0,127.59,127.59,127.59,0.0,0.0
2019-12-01,129.3,129.3,129.3,0.0,0.0,129.58,129.58,129.58,0.0,0.0,129.3,129.3,129.3,0.0,0.0,129.3,129.3,129.3,0.0,0.0
2019-12-08,129.04,129.04,129.04,0.0,0.0,129.29,129.29,129.29,0.0,0.0,128.7,128.7,128.7,0.0,0.0,128.7,128.7,128.7,0.0,0.0
2019-12-15,130.54,130.54,130.54,0.0,0.0,130.88,130.88,130.88,0.0,0.0,129.92,129.92,129.92,0.0,0.0,130.13,130.13,130.13,0.0,0.0
2019-12-22,130.21,130.21,130.21,0.0,0.0,130.28,130.28,130.28,0.0,0.0,129.57,129.57,129.57,0.0,0.0,129.78,129.78,129.78,0.0,0.0
2019-12-29,128.56,128.56,128.56,0.0,0.0,129.41,129.41,129.41,0.0,0.0,128.39,128.39,128.39,0.0,0.0,129.27,129.27,129.27,0.0,0.0
