Date,First Trust Nasdaq Retail_Open_average,First Trust Nasdaq Retail_Open_max,First Trust Nasdaq Retail_Open_min,First Trust Nasdaq Retail_Open_volatility,First Trust Nasdaq Retail_Open_change,First Trust Nasdaq Retail_High_average,First Trust Nasdaq Retail_High_max,First Trust Nasdaq Retail_High_min,First Trust Nasdaq Retail_High_volatility,First Trust Nasdaq Retail_High_change,First Trust Nasdaq Retail_Low_average,First Trust Nasdaq Retail_Low_max,First Trust Nasdaq Retail_Low_min,First Trust Nasdaq Retail_Low_volatility,First Trust Nasdaq Retail_Low_change,First Trust Nasdaq Retail_Close_average,First Trust Nasdaq Retail_Close_max,First Trust Nasdaq Retail_Close_min,First Trust Nasdaq Retail_Close_volatility,First Trust Nasdaq Retail_Close_change
2018-07-08,23.32,23.32,23.32,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2018-07-15,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-07-22,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-07-29,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2018-08-05,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2018-08-12,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2018-08-19,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-08-26,24.57,24.57,24.57,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2018-09-02,24.68,24.68,24.68,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2018-09-09,24.56,24.56,24.56,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2018-09-16,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2018-09-23,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2018-09-30,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2018-10-07,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2018-10-14,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-10-21,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2018-10-28,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2018-11-04,24.73,24.73,24.73,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-11-11,23.13,23.13,23.13,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2018-11-18,22.01,22.01,22.01,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-11-25,22.68,22.68,22.68,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2018-12-02,22.16,22.16,22.16,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2018-12-09,21.51,21.51,21.51,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2018-12-16,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2018-12-23,20.51,20.51,20.51,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2018-12-30,21.0,21.0,21.0,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2019-01-06,21.67,21.67,21.67,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2019-01-13,21.85,21.85,21.85,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-01-20,21.71,21.71,21.71,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.73,21.73,21.73,0.0,0.0
2019-01-27,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0
2019-02-03,21.77,21.77,21.77,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2019-02-10,22.33,22.33,22.33,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-02-17,22.31,22.31,22.31,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2019-02-24,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-03-03,21.44,21.44,21.44,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-03-10,21.64,21.64,21.64,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2019-03-17,21.9,21.9,21.9,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-03-24,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2019-03-31,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2019-04-07,22.82,22.82,22.82,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-04-14,22.81,22.81,22.81,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-04-21,22.66,22.66,22.66,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-04-28,22.56,22.56,22.56,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-05-05,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2019-05-12,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2019-05-19,21.76,21.76,21.76,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2019-05-26,21.13,21.13,21.13,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-06-02,22.11,22.11,22.11,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2019-06-09,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-06-16,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-06-23,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-06-30,22.49,22.49,22.49,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2019-07-07,22.79,22.79,22.79,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.79,22.79,22.79,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2019-07-14,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2019-07-21,22.83,22.83,22.83,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-07-28,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-08-04,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2019-08-11,21.77,21.77,21.77,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2019-08-18,22.66,22.66,22.66,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2019-08-25,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-09-01,23.4,23.4,23.4,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-09-08,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-09-15,23.45,23.45,23.45,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-09-22,22.94,22.94,22.94,0.0,0.0,23.24,23.24,23.24,0.0,0.0,22.94,22.94,22.94,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-09-29,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-10-06,23.61,23.61,23.61,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-10-13,23.84,23.84,23.84,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-10-20,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-10-27,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-11-03,24.2,24.2,24.2,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-11-10,24.31,24.31,24.31,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2019-11-17,24.18,24.18,24.18,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-11-24,24.62,24.62,24.62,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2019-12-01,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2019-12-08,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2019-12-15,24.83,24.83,24.83,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-12-22,24.74,24.74,24.74,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-12-29,24.44,24.44,24.44,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.49,24.49,24.49,0.0,0.0
