Date,NEMStock_Open_average,NEMStock_Open_max,NEMStock_Open_min,NEMStock_Open_volatility,NEMStock_Open_change,NEMStock_High_average,NEMStock_High_max,NEMStock_High_min,NEMStock_High_volatility,NEMStock_High_change,NEMStock_Low_average,NEMStock_Low_max,NEMStock_Low_min,NEMStock_Low_volatility,NEMStock_Low_change,NEMStock_Close_average,NEMStock_Close_max,NEMStock_Close_min,NEMStock_Close_volatility,NEMStock_Close_change,NEMStock_Volume_average,NEMStock_Volume_max,NEMStock_Volume_min,NEMStock_Volume_volatility,NEMStock_Volume_change
2018-01-14,39.65,39.79,39.48,0.3100000000000023,-0.14999999999999858,40.0275,40.25,39.64,0.6099999999999994,-0.5799999999999983,39.235,39.41,39.13,0.27999999999999403,0.09999999999999432,39.54,40.0,39.24,0.759999999999998,-0.5300000000000011,5190844,6917779,3960445,2957334,-2957334
2018-01-21,40.57,41.75,39.53,2.219999999999999,1.3000000000000043,41.08,42.04,39.69,2.3500000000000014,1.6099999999999994,40.202,41.17,39.1,2.0700000000000003,1.5899999999999963,40.674,41.57,39.66,1.9100000000000037,1.3900000000000006,4662427,8014426,2860852,5153574,477573
2018-01-28,40.28,40.78,39.88,0.8999999999999986,-0.8999999999999986,40.598,41.02,39.89,1.1300000000000026,-1.0300000000000011,39.717999999999996,40.17,38.9,1.2700000000000031,-1.1400000000000006,40.004,40.51,38.97,1.5399999999999991,-1.1099999999999994,5041959,5987615,4204321,1783294,1193901
2018-02-04,37.653999999999996,39.17,36.88,2.289999999999999,-2.289999999999999,37.856,39.48,36.88,2.5999999999999943,-2.5999999999999943,36.838,37.76,35.98,1.7800000000000011,-1.7800000000000011,37.166,37.8,36.61,1.1899999999999977,-1.0399999999999991,10162635,13378913,8489691,4889222,2510843
2018-02-11,37.82,39.2,36.9,2.3000000000000043,2.240000000000002,38.51,39.43,37.19,2.240000000000002,2.200000000000003,37.434,38.68,36.42,2.259999999999998,2.259999999999998,38.29,39.41,36.91,2.5,2.200000000000003,6126057,8195518,5360040,2835478,-860313
2018-02-18,38.2725,38.74,37.8,0.9400000000000048,-0.9400000000000048,38.925,39.13,38.73,0.4000000000000057,-0.3400000000000034,37.8875,38.19,37.58,0.6099999999999994,-0.5,38.2175,38.69,37.63,1.0599999999999952,0.29999999999999716,5292836,5736605,4812819,923786,-905586
2018-02-25,38.584,39.1,38.04,1.0600000000000023,-0.740000000000002,38.918,39.37,38.27,1.0999999999999943,-0.779999999999994,38.006,38.65,37.13,1.519999999999996,-0.7199999999999989,38.4,39.32,37.93,1.3900000000000006,-1.3900000000000006,5618619,6502706,4770371,1732335,432512
2018-03-04,38.076,38.63,37.65,0.980000000000004,-0.14000000000000057,38.43,39.16,37.85,1.3099999999999952,-0.519999999999996,37.614,38.42,37.24,1.1799999999999997,-0.23999999999999488,38.04,38.85,37.66,1.1900000000000048,-0.5700000000000003,5273481,6411487,4149581,2261906,1276910
2018-03-11,37.786,38.31,37.31,1.0,0.0899999999999963,38.15,38.54,37.63,0.9099999999999966,-0.3999999999999986,37.518,38.07,36.96,1.1099999999999994,-0.3200000000000003,37.818,38.22,37.31,0.9099999999999966,-0.5899999999999963,5125773,10404884,3480019,6924865,6713170
2018-03-18,37.772,38.26,37.39,0.8699999999999974,0.8699999999999974,38.256,39.16,37.54,1.6199999999999974,1.5599999999999952,37.476,38.16,37.11,1.0499999999999972,1.0499999999999972,37.872,38.76,37.3,1.4600000000000009,1.2899999999999991,5129321,6879831,3516539,3363292,1653246
2018-03-25,38.9275,39.46,38.27,1.1899999999999977,-0.8799999999999955,39.432500000000005,40.02,38.9,1.1200000000000045,-0.8500000000000014,38.635,39.15,38.22,0.9299999999999997,-0.8799999999999955,39.095,39.89,38.39,1.5,-0.8200000000000003,5869860,7583342,4650968,2932374,-2932374
2018-04-01,39.186,39.4,38.79,0.6099999999999994,0.00999999999999801,39.408,39.62,39.15,0.46999999999999886,-0.00999999999999801,38.862,39.18,38.6,0.5799999999999983,-0.13000000000000256,39.13,39.29,38.83,0.46000000000000085,0.01999999999999602,4148459,4815255,3488799,1326456,-21366
2018-04-08,39.866,40.88,38.79,2.0900000000000034,1.5300000000000011,40.582,41.98,39.35,2.6299999999999955,2.6299999999999955,39.496,40.88,38.17,2.710000000000001,2.710000000000001,40.138,41.6,38.58,3.020000000000003,3.020000000000003,6243690,9140114,4795074,4345040,-405043
2018-04-15,41.604,41.75,41.33,0.4200000000000017,-0.030000000000001137,41.86,41.96,41.78,0.17999999999999972,-0.03999999999999915,41.15,41.24,40.98,0.2600000000000051,0.060000000000002274,41.436,41.94,41.09,0.8499999999999943,-0.07000000000000028,4918674,7316951,3779850,3537101,-96669
2018-04-22,40.788,41.23,40.55,0.6799999999999997,-0.10999999999999943,41.174,41.49,40.91,0.5800000000000054,-0.30000000000000426,40.45,40.86,40.15,0.7100000000000009,-0.20999999999999375,40.812,41.06,40.52,0.5399999999999991,-0.4000000000000057,3801753,5238271,2879997,2358274,70700
2018-04-29,39.56,40.31,39.02,1.2899999999999991,-0.7800000000000011,39.77,40.35,39.28,1.0700000000000003,-0.6000000000000014,39.1,39.44,38.67,0.769999999999996,0.17999999999999972,39.432,39.81,39.19,0.6200000000000045,0.35999999999999943,4967493,6061904,3746809,2315095,-2154012
2018-05-06,39.954,40.42,39.64,0.7800000000000011,0.7700000000000031,40.338,40.64,39.98,0.6600000000000037,0.3999999999999986,39.776,40.13,39.21,0.9200000000000017,0.5,40.124,40.42,39.87,0.5500000000000043,0.5200000000000031,3220308,3732196,3015776,716420,-148465
2018-05-13,39.724000000000004,40.53,39.21,1.3200000000000003,-1.3200000000000003,39.862,40.84,39.29,1.5500000000000043,-1.5500000000000043,39.346,40.16,38.97,1.1899999999999977,-1.1599999999999966,39.622,40.39,39.16,1.230000000000004,-1.230000000000004,3682467,4709385,3091022,1618363,-197067
2018-05-20,39.346,39.83,38.77,1.0599999999999952,0.6499999999999986,39.702,40.03,39.41,0.6200000000000045,0.5400000000000063,39.03,39.58,38.77,0.8099999999999952,0.4899999999999949,39.432,39.97,38.79,1.1799999999999997,0.07000000000000028,3508032,4101578,2758141,1343437,1030456
2018-05-27,39.0625,39.33,38.89,0.4399999999999977,-0.11999999999999744,39.3475,39.65,39.05,0.6000000000000014,-0.6000000000000014,38.7025,38.87,38.44,0.4299999999999997,-0.4299999999999997,38.9225,39.19,38.64,0.5499999999999972,-0.28999999999999915,4745677,6983915,2619230,4364685,-1099580
2018-06-03,38.596,38.8,38.32,0.4799999999999969,-0.19999999999999574,38.774,38.92,38.59,0.3299999999999983,-0.23999999999999488,38.25,38.43,38.15,0.28000000000000114,0.060000000000002274,38.484,38.66,38.25,0.4099999999999966,0.13000000000000256,3987243,6265886,3003756,3262130,290015
2018-06-10,38.794,38.99,38.33,0.6600000000000037,0.46999999999999886,38.972,39.19,38.69,0.5,0.10999999999999943,38.402,38.81,38.02,0.7899999999999991,-0.1599999999999966,38.724,39.16,38.4,0.759999999999998,-0.1700000000000017,5347924,11737261,2947002,8790259,8790259
2018-06-17,38.014,38.49,37.23,1.2600000000000051,-1.0400000000000063,38.272,38.61,37.61,1.0,-0.9500000000000028,37.628,38.19,36.86,1.3299999999999983,-1.0300000000000011,37.842,38.43,37.02,1.4099999999999966,-0.9699999999999989,4455329,5881472,3530515,2350957,2350957
2018-06-24,37.028,37.26,36.65,0.6099999999999994,-0.09999999999999432,37.532,38.14,37.26,0.8800000000000026,0.740000000000002,36.826,36.95,36.6,0.3500000000000014,0.20000000000000284,37.17,37.71,36.98,0.730000000000004,0.7199999999999989,3910459,4948708,2770476,2178232,923862
2018-07-01,37.8825,38.19,37.47,0.7199999999999989,0.7199999999999989,38.32,38.6,37.83,0.7700000000000031,0.4200000000000017,37.59,37.83,37.23,0.6000000000000014,0.5100000000000051,37.8625,38.43,37.55,0.8800000000000026,0.28000000000000114,3600371,4052453,2813113,1239340,1239340
2018-07-08,37.484,38.26,36.91,1.3500000000000014,-1.3500000000000014,37.714,38.4,37.07,1.3299999999999983,-1.3299999999999983,37.124,37.53,36.76,0.7700000000000031,-0.7700000000000031,37.348,37.91,36.84,1.0699999999999932,-0.9499999999999957,3562006,4640253,2089053,2551200,-2077493
2018-07-15,36.7,37.22,36.26,0.9600000000000009,0.44999999999999574,37.24,37.5,36.84,0.6599999999999966,0.529999999999994,36.514,36.85,36.21,0.6400000000000006,0.480000000000004,36.93,37.18,36.5,0.6799999999999997,0.5200000000000031,3968025,4662538,3121461,1541077,454612
2018-07-22,37.254,37.9,36.89,1.009999999999998,0.9499999999999957,37.742,38.63,37.3,1.3300000000000054,0.5500000000000043,36.746,36.95,36.52,0.4299999999999997,0.23999999999999488,37.174,37.81,36.57,1.240000000000002,0.3200000000000003,5238110,6702174,4662734,2039440,-174265
2018-07-29,36.522,36.78,36.17,0.6099999999999994,-0.35999999999999943,36.776,36.99,36.45,0.5399999999999991,-0.1700000000000017,36.274,36.57,36.02,0.5499999999999972,-0.36999999999999744,36.507999999999996,36.73,36.23,0.5,-0.269999999999996,4453614,5108397,3800589,1307808,1247963
2018-08-05,36.152,36.5,35.56,0.9399999999999977,-0.7299999999999969,36.426,36.75,35.96,0.7899999999999991,-0.7899999999999991,35.833999999999996,36.12,35.39,0.7299999999999969,-0.7299999999999969,35.95,36.21,35.6,0.6099999999999994,-0.6099999999999994,4682814,5400518,3537690,1862828,-1461519
2018-08-12,33.466,35.37,31.74,3.629999999999999,-3.629999999999999,33.78,35.72,32.36,3.3599999999999994,-3.3599999999999994,32.586,34.48,31.45,3.0299999999999976,-3.0299999999999976,32.81,34.65,31.6,3.049999999999997,-2.5899999999999963,8227678,11054749,5080979,5973770,3979026
2018-08-19,32.094,32.28,31.97,0.3100000000000023,-0.3100000000000023,32.308,32.52,32.03,0.490000000000002,0.060000000000002274,31.73,32.1,31.46,0.6400000000000006,0.16000000000000014,31.97,32.32,31.66,0.6600000000000001,0.14000000000000057,5715490,7476221,4545780,2930441,-785780
2018-08-26,31.72,32.43,30.75,1.6799999999999997,-1.3500000000000014,31.972,32.49,31.43,1.0600000000000023,-1.0600000000000023,31.374,32.03,30.73,1.3000000000000007,-1.3000000000000007,31.582,32.25,31.03,1.2199999999999989,-1.2199999999999989,5117851,6160841,4579748,1581093,686608
2018-09-02,30.35,30.59,30.06,0.5300000000000011,-0.5300000000000011,30.4775,30.64,30.32,0.3200000000000003,-0.3200000000000003,29.9725,30.02,29.85,0.16999999999999815,-0.16999999999999815,30.1475,30.24,30.09,0.14999999999999858,0.03999999999999915,5772629,7235833,4473082,2762751,-2762751
2018-09-09,29.906,30.56,29.36,1.1999999999999993,0.14000000000000057,30.416,30.9,29.83,1.0700000000000003,0.6500000000000021,29.6,30.12,29.16,0.9600000000000009,0.4700000000000024,30.026,30.38,29.63,0.75,0.6400000000000006,5331056,6621256,4148553,2472703,1471339
2018-09-16,31.122,31.85,30.53,1.3200000000000003,0.6799999999999997,31.468,31.94,30.79,1.1500000000000021,0.9800000000000004,30.842,31.24,30.3,0.9399999999999977,0.7899999999999991,31.214,31.56,30.64,0.9199999999999982,0.9199999999999982,6309469,11595497,3992159,7603338,6879131
2018-09-23,30.772,31.69,29.59,2.1000000000000014,-1.4600000000000009,31.16,32.09,30.31,1.7800000000000047,-1.5300000000000047,30.259999999999998,31.06,29.3,1.759999999999998,-0.9699999999999989,30.478,31.25,29.87,1.379999999999999,-0.8900000000000006,7021790,8672832,4704430,3968402,-3689432
2018-09-30,30.636,31.31,30.2,1.1099999999999994,0.3000000000000007,30.968,31.59,30.49,1.1000000000000014,0.26000000000000156,30.314,30.52,30.02,0.5,0.4299999999999997,30.59,31.17,30.35,0.8200000000000003,0.22999999999999687,5158580,7426683,3437333,3989350,1730687
2018-10-07,30.918,32.39,30.01,2.379999999999999,2.379999999999999,31.474,32.9,30.54,2.3599999999999994,1.9899999999999984,30.398,31.37,29.76,1.6099999999999994,1.6099999999999994,31.189999999999998,32.72,30.11,2.6099999999999994,1.5199999999999996,7472888,12410825,4048796,8362029,3914023
2018-10-14,32.406,32.84,31.96,0.8800000000000026,-0.10000000000000142,32.894,33.25,32.7,0.5499999999999972,-0.5499999999999972,31.852,32.49,31.0,1.490000000000002,-0.4299999999999997,32.324,32.66,32.11,0.5499999999999972,-0.46999999999999886,5809207,6878048,4732591,2145457,-945683
2018-10-21,31.626,32.72,29.85,2.8699999999999974,-2.240000000000002,32.076,32.79,30.99,1.8000000000000007,-1.360000000000003,30.714,31.77,29.06,2.710000000000001,-1.7199999999999989,31.148,32.41,29.6,2.809999999999995,-1.9699999999999989,9037274,13657690,6233807,7423883,3057495
2018-10-28,30.98,31.92,30.11,1.8100000000000023,1.8100000000000023,31.656,32.49,30.93,1.5600000000000023,1.0900000000000034,30.642,31.72,29.7,2.0199999999999996,2.0199999999999996,31.432000000000002,32.42,30.76,1.6600000000000001,1.6600000000000001,6457002,8680489,5260770,3419719,-1155564
2018-11-04,32.372,32.51,31.97,0.5399999999999991,-0.490000000000002,32.584,32.79,32.27,0.519999999999996,-0.3999999999999986,31.934,32.13,31.5,0.6300000000000026,-0.379999999999999,32.328,32.5,32.02,0.4799999999999969,-0.36999999999999744,4214755,5072215,3802121,1270094,-226227
2018-11-11,32.174,33.34,31.52,1.8200000000000038,1.3900000000000041,32.608,33.65,31.74,1.9100000000000001,1.6899999999999977,31.826,33.14,30.93,2.210000000000001,1.7300000000000004,32.304,33.32,31.41,1.9100000000000001,1.7899999999999991,5771504,6549234,5148530,1400704,871921
2018-11-18,33.185,33.34,32.96,0.38000000000000256,0.05000000000000426,33.472500000000004,33.7,33.15,0.5500000000000043,-0.35999999999999943,32.5775,32.96,32.35,0.6099999999999994,-0.28000000000000114,32.935,33.59,32.46,1.1300000000000026,-0.3299999999999983,4418561,5785546,2598279,3187267,-3187267
2018-11-25,32.424,32.91,32.01,0.8999999999999986,-0.39000000000000057,32.754,33.12,32.38,0.7399999999999949,-0.7399999999999949,31.930000000000003,32.34,31.6,0.740000000000002,-0.5500000000000007,32.36,32.69,31.96,0.7299999999999969,-0.12999999999999545,5092097,7679760,3673625,4006135,3394618
2018-12-02,33.185,33.56,32.8,0.7600000000000051,0.14000000000000057,33.745,34.12,33.33,0.7899999999999991,0.39000000000000057,32.722500000000004,33.32,32.42,0.8999999999999986,-0.030000000000001137,33.265,33.79,32.66,1.1300000000000026,0.1700000000000017,6735387,9165870,4446790,4719080,2511161
2018-12-09,33.678,34.14,33.41,0.730000000000004,0.1600000000000037,34.13,34.49,33.74,0.75,-0.75,33.372,33.67,33.2,0.46999999999999886,-0.11999999999999744,33.660000000000004,34.08,33.31,0.769999999999996,-0.21999999999999886,5689704,8010719,4670547,3340172,-2924395
2018-12-16,33.688,34.23,33.0,1.2299999999999969,0.6799999999999997,34.45,34.67,33.93,0.740000000000002,0.740000000000002,33.048,33.45,32.0,1.4500000000000028,0.04000000000000625,33.496,34.16,32.09,2.069999999999993,-0.0799999999999983,10279644,16320616,6937061,9383555,9383555
2018-12-23,34.584999999999994,34.87,33.98,0.8900000000000006,0.8500000000000014,34.95,35.08,34.69,0.39000000000000057,0.39000000000000057,34.155,34.34,33.91,0.4300000000000068,0.37000000000000455,34.6425,34.99,34.47,0.5200000000000031,-0.10999999999999943,5222239,5665383,4266725,1398658,1152732
