Date,GRVY_stock_Open_average,GRVY_stock_Open_max,GRVY_stock_Open_min,GRVY_stock_Open_volatility,GRVY_stock_Open_change,GRVY_stock_High_average,GRVY_stock_High_max,GRVY_stock_High_min,GRVY_stock_High_volatility,GRVY_stock_High_change,GRVY_stock_Low_average,GRVY_stock_Low_max,GRVY_stock_Low_min,GRVY_stock_Low_volatility,GRVY_stock_Low_change,GRVY_stock_Close_average,GRVY_stock_Close_max,GRVY_stock_Close_min,GRVY_stock_Close_volatility,GRVY_stock_Close_change,GRVY_stock_Volume_average,GRVY_stock_Volume_max,GRVY_stock_Volume_min,GRVY_stock_Volume_volatility,GRVY_stock_Volume_change
2018-03-25,43.535,46.0,40.0,6.0,-6.0,44.375,46.35,42.92,3.4299999999999997,-3.4299999999999997,41.845,44.28,39.5,4.780000000000001,-4.280000000000001,42.87,45.22,40.5,4.719999999999999,-3.5600000000000023,59769,95044,24892,70152,-13830
2018-04-01,40.29,42.25,39.08,3.1700000000000017,-3.1700000000000017,40.752,42.25,39.13,3.1199999999999974,-3.1199999999999974,38.992,40.01,38.02,1.9899999999999949,-1.9899999999999949,40.014,41.25,38.49,2.759999999999998,-2.039999999999999,28962,44830,9212,35618,-24562
2018-04-08,40.004,41.47,38.44,3.030000000000001,1.5500000000000043,40.762,41.65,39.5,2.1499999999999986,1.0,39.35,40.34,38.44,1.9000000000000057,1.0600000000000023,40.218,41.45,39.04,2.4100000000000037,0.9600000000000009,28668,58842,9374,49468,7044
2018-04-15,39.996,42.5,38.79,3.710000000000001,-1.2100000000000009,40.424,42.5,39.24,3.259999999999998,-1.009999999999998,38.934,39.38,38.4,0.980000000000004,-0.980000000000004,39.306,39.75,38.5,1.25,-1.25,23580,31348,17166,14182,-6040
2018-04-22,38.698,39.59,37.51,2.0800000000000054,2.0800000000000054,39.178,39.59,38.99,0.6000000000000014,0.5100000000000051,37.77,38.4,37.15,1.25,0.8599999999999994,38.455999999999996,38.98,38.0,0.9799999999999969,-0.3200000000000003,15530,23740,5130,18610,-7358
2018-04-29,37.978,38.88,36.88,2.0,-2.0,38.276,39.08,37.25,1.8299999999999983,-1.8299999999999983,36.414,37.57,33.6,3.969999999999999,-3.6799999999999997,37.428,38.6,35.45,3.1499999999999986,-3.1499999999999986,28052,55284,9996,45288,-18332
2018-05-06,34.848,35.6,34.25,1.3500000000000014,-0.7899999999999991,35.182,36.0,34.4,1.6000000000000014,-1.4699999999999989,33.726,34.63,31.99,2.640000000000004,-2.640000000000004,34.339999999999996,35.49,32.8,2.690000000000005,-2.690000000000005,30328,68552,12904,55648,55648
2018-05-13,34.136,35.2,32.72,2.480000000000004,2.289999999999999,34.956,35.5,34.0,1.5,0.01999999999999602,33.332,34.0,32.55,1.4500000000000028,0.6799999999999997,34.336,35.03,33.99,1.0399999999999991,-0.7100000000000009,31759,57384,11914,45470,-33972
2018-05-20,34.182,34.75,33.93,0.8200000000000003,0.3100000000000023,34.54,34.84,34.32,0.5200000000000031,0.5200000000000031,33.924,34.2,33.51,0.6900000000000048,0.5900000000000034,34.118,34.25,33.99,0.259999999999998,0.10999999999999943,17748,27610,8578,19032,8130
2018-05-27,34.6,35.33,34.1,1.2299999999999969,1.2299999999999969,35.307500000000005,36.5,34.5,2.0,2.0,34.5525,35.33,34.1,1.2299999999999969,1.2299999999999969,35.125,36.38,34.21,2.1700000000000017,2.1700000000000017,19657,23178,17886,5292,-1544
2018-06-03,39.114,41.03,36.87,4.160000000000004,4.160000000000004,40.276,41.5,38.13,3.3699999999999974,3.1199999999999974,38.468,39.81,36.85,2.960000000000001,2.729999999999997,39.766,41.13,37.4,3.730000000000004,3.700000000000003,61490,101978,43136,58842,58736
2018-06-10,35.12,40.29,31.09,9.2,-7.259999999999998,36.11,40.9,33.5,7.399999999999999,-7.399999999999999,31.954,36.25,29.25,7.0,-7.0,32.828,37.42,29.25,8.170000000000002,-8.170000000000002,111344,152746,68432,84314,84314
2018-06-17,30.664,31.94,29.25,2.6900000000000013,2.25,31.764,33.68,30.78,2.8999999999999986,0.7799999999999976,29.355999999999998,30.25,28.09,2.16,1.0700000000000003,30.788,31.74,29.65,2.09,-1.1300000000000026,61813,93830,27950,65880,-65880
2018-06-24,29.122,30.0,28.0,2.0,-0.5399999999999991,29.75,30.0,29.34,0.6600000000000001,-0.03999999999999915,28.452,28.76,28.0,0.7600000000000016,0.5600000000000023,28.954,29.46,28.52,0.9400000000000013,0.6900000000000013,30692,44518,21820,22698,-17094
2018-07-01,28.7075,29.24,28.33,0.9100000000000001,0.4799999999999969,29.4,29.94,28.9,1.0400000000000027,-0.19000000000000128,28.395,28.5,28.33,0.1700000000000017,0.04999999999999716,28.745,29.01,28.43,0.5800000000000018,0.4800000000000004,20380,24176,15210,8966,-5206
2018-07-08,28.28,28.5,27.4,1.1000000000000014,0.0,28.66,28.98,28.36,0.620000000000001,0.240000000000002,27.264,28.0,25.25,2.75,2.75,28.078,28.5,27.2,1.3000000000000007,1.3000000000000007,23311,45550,11390,34160,-26114
2018-07-15,28.456,29.1,27.95,1.1500000000000021,0.6000000000000014,29.25,31.52,28.5,3.0199999999999996,3.0199999999999996,28.024,29.1,26.82,2.280000000000001,2.280000000000001,28.844,30.99,27.95,3.039999999999999,3.039999999999999,20442,26528,13680,12848,-1798
2018-07-22,32.0,33.42,30.0,3.4200000000000017,1.9000000000000021,32.9,35.75,31.0,4.75,1.9000000000000021,29.098,32.25,22.5,9.75,-6.989999999999998,30.104,34.33,23.36,10.969999999999999,-6.57,69878,228568,15224,213344,198200
2018-07-29,23.062,24.06,21.33,2.7300000000000004,0.05999999999999872,24.285999999999998,26.0,22.74,3.2600000000000016,2.0,22.028,24.06,20.8,3.259999999999998,3.0599999999999987,23.054,24.84,21.36,3.4800000000000004,2.419999999999998,76895,110888,49492,61396,-61396
2018-08-05,26.062,26.91,25.4,1.5100000000000016,0.5,27.396,28.17,26.75,1.4200000000000017,-1.4200000000000017,25.528,26.0,25.0,1.0,-0.1999999999999993,26.144,26.93,25.54,1.3900000000000006,-1.3900000000000006,43650,114258,10154,104104,-104104
2018-08-12,22.196,25.5,19.3,6.199999999999999,-4.66,22.642,25.52,20.85,4.669999999999998,-4.669999999999998,20.38,23.1,18.5,4.600000000000001,-3.3500000000000014,21.148,23.86,18.77,5.09,-3.5799999999999983,65178,113264,30146,83118,45304
2018-08-19,20.34,21.0,19.5,1.5,-0.120000000000001,21.122,21.99,20.8,1.1899999999999977,0.8399999999999999,19.678,20.15,19.28,0.8699999999999974,0.8699999999999974,20.198,20.5,19.6,0.8999999999999986,0.5899999999999999,39748,46496,34494,12002,2704
2018-08-26,19.52,20.94,18.37,2.5700000000000003,-2.330000000000002,19.862,21.38,18.79,2.59,-2.59,18.490000000000002,19.78,17.3,2.4800000000000004,-2.4800000000000004,18.544,19.85,17.3,2.5500000000000007,-2.5500000000000007,43769,56446,34166,22280,-2291
2018-09-02,17.4075,17.75,16.81,0.9400000000000013,0.22999999999999687,18.1825,18.89,17.71,1.1799999999999997,1.1799999999999997,16.905,17.65,16.57,1.0799999999999983,1.0799999999999983,17.61,18.33,17.25,1.0799999999999983,1.0799999999999983,31026,53127,13509,39618,-34368
2018-09-09,17.968,19.4,16.9,2.5,1.0499999999999972,18.958,20.43,17.5,2.9299999999999997,1.9400000000000013,17.586,19.2,16.6,2.599999999999998,1.9100000000000001,18.148,20.1,16.73,3.370000000000001,2.770000000000003,20483,24117,15046,9071,9071
2018-09-16,19.008,20.44,17.8,2.6400000000000006,-2.6400000000000006,19.169999999999998,20.45,18.36,2.09,-1.9499999999999993,18.068,19.54,15.44,4.1,-4.1,18.704,19.61,18.01,1.5999999999999979,-1.1099999999999994,21896,41103,9676,31427,-8600
2018-09-23,18.26,18.67,17.7,0.9700000000000024,-0.9700000000000024,18.588,18.67,18.53,0.14000000000000057,-0.14000000000000057,17.898,18.08,17.7,0.379999999999999,-0.3100000000000023,18.076,18.38,17.72,0.6600000000000001,-0.4800000000000004,7486,14732,2617,12115,-115
2018-09-30,17.576,18.1,17.01,1.0899999999999999,-0.889999999999997,17.830000000000002,18.1,17.5,0.6000000000000014,-0.6000000000000014,17.334,17.7,16.91,0.7899999999999991,-0.7899999999999991,17.402,18.0,16.95,1.0500000000000007,-1.0500000000000007,10697,15659,5882,9777,-5107
2018-10-07,16.658,17.19,16.09,1.1000000000000014,0.08000000000000185,17.23,17.71,16.81,0.9000000000000021,0.7200000000000024,16.162,16.65,15.55,1.0999999999999979,0.639999999999997,16.792,17.63,16.0,1.629999999999999,1.2699999999999996,16126,24686,7593,17093,-13433
2018-10-14,18.8,20.0,17.5,2.5,2.5,20.208,22.9,17.95,4.949999999999999,4.949999999999999,18.432,19.8,17.41,2.3900000000000006,2.3900000000000006,19.684,22.4,17.92,4.479999999999997,4.479999999999997,34710,59005,6934,52071,52071
2018-10-21,24.846,26.77,21.96,4.809999999999999,3.039999999999999,28.188,32.7,25.5,7.200000000000003,-7.200000000000003,23.33,24.88,21.9,2.9800000000000004,0.6000000000000014,25.452,26.91,23.12,3.789999999999999,-3.6799999999999997,87798,259847,21014,238833,-227947
2018-10-28,26.855999999999998,31.6,23.13,8.470000000000002,8.470000000000002,29.282,33.25,24.26,8.989999999999998,8.989999999999998,25.958000000000002,30.16,21.6,8.559999999999999,8.559999999999999,28.0,31.5,23.6,7.899999999999999,7.889999999999997,71291,118454,36738,81716,25316
2018-11-04,33.742,35.61,31.55,4.059999999999999,3.4400000000000013,35.322,37.5,33.31,4.189999999999998,1.6799999999999997,32.26,34.01,30.85,3.1599999999999966,2.479999999999997,34.2,35.61,33.31,2.299999999999997,0.37999999999999545,37576,52798,8198,44600,-24759
2018-11-11,34.202,36.73,32.51,4.219999999999999,3.4099999999999966,35.722,38.0,33.32,4.68,4.68,33.48,35.5,32.21,3.289999999999999,3.289999999999999,34.602,36.43,32.21,4.219999999999999,3.729999999999997,17187,26405,5233,21172,14262
2018-11-18,33.695,35.94,32.28,3.6599999999999966,-3.6599999999999966,35.4975,36.7,34.5,2.200000000000003,-1.5,32.2675,34.3,30.0,4.299999999999997,-2.019999999999996,34.1325,35.0,32.94,2.0600000000000023,-0.04999999999999716,26116,49474,11675,37799,-7668
2018-11-25,35.476,36.5,33.99,2.509999999999998,0.8999999999999986,37.304,38.92,35.99,2.9299999999999997,2.25,34.120000000000005,35.1,32.03,3.0700000000000003,3.0700000000000003,35.666,36.5,33.86,2.6400000000000006,2.039999999999999,26589,49739,2754,46985,-10745
2018-12-02,35.6375,36.95,34.01,2.940000000000005,-2.940000000000005,36.6425,37.2,35.97,1.230000000000004,-0.6000000000000014,34.8125,36.0,34.01,1.990000000000002,-1.990000000000002,35.7225,36.49,34.63,1.8599999999999994,-0.6900000000000048,18306,30656,11814,18842,-5467
2018-12-09,37.016,38.2,35.41,2.7900000000000063,2.7900000000000063,38.33,39.99,37.0,2.990000000000002,2.990000000000002,36.418,37.81,34.16,3.6500000000000057,3.6500000000000057,37.592,39.5,35.8,3.700000000000003,3.700000000000003,18421,23714,9040,14674,336
2018-12-16,42.094,43.4,39.5,3.8999999999999986,3.049999999999997,43.852,45.72,42.54,3.1799999999999997,3.1799999999999997,40.208,42.0,38.5,3.5,0.10999999999999943,41.466,43.0,38.61,4.390000000000001,-2.6099999999999994,38394,59509,14851,44658,-2145
2018-12-23,41.8825,44.0,40.53,3.469999999999999,0.4799999999999969,43.5975,44.75,42.7,2.049999999999997,-1.8100000000000023,40.6025,41.01,40.26,0.75,0.4799999999999969,41.92,42.0,41.69,0.3100000000000023,0.0,22933,52717,7234,45483,-45483
2018-12-30,42.9675,44.8,41.0,3.799999999999997,2.799999999999997,44.8,46.5,43.7,2.799999999999997,2.799999999999997,42.745,44.8,41.0,3.799999999999997,3.219999999999999,44.0075,46.5,41.95,4.549999999999997,4.549999999999997,26177,46799,9023,37776,37776
2019-01-06,45.772,47.97,44.16,3.8100000000000023,-3.3300000000000054,46.458,48.4,44.28,4.119999999999997,-4.119999999999997,43.728,45.32,42.77,2.549999999999997,-2.4200000000000017,45.042,47.55,43.81,3.739999999999995,-3.739999999999995,25749,39325,11093,28232,-28232
2019-01-13,44.688,46.1,43.1,3.0,1.9099999999999966,46.36,47.86,44.96,2.8999999999999986,0.6400000000000006,43.64,45.0,41.6,3.3999999999999986,-1.5,44.502,45.66,43.0,2.6599999999999966,-0.5200000000000031,22377,34869,4846,30023,30023
2019-01-20,39.4775,41.84,38.16,3.680000000000007,-2.3000000000000043,40.5,42.0,39.1,2.8999999999999986,-1.1000000000000014,37.637499999999996,39.01,36.12,2.8900000000000006,2.8900000000000006,38.3375,39.01,37.5,1.509999999999998,1.509999999999998,28362,64148,11029,53119,-53119
2019-01-27,37.814,40.0,36.34,3.6599999999999966,0.9500000000000028,41.056,47.0,37.98,9.020000000000003,4.600000000000001,36.092,40.0,34.07,5.93,5.93,38.302,45.51,35.5,10.009999999999998,8.259999999999998,52991,158356,14640,143716,117410
2019-02-03,44.269999999999996,45.51,42.72,2.789999999999999,-2.3900000000000006,45.244,47.0,44.01,2.990000000000002,-2.990000000000002,42.892,44.6,42.0,2.6000000000000014,-1.480000000000004,44.04,45.34,43.01,2.3300000000000054,-1.6200000000000045,20424,30141,12548,17593,-17593
2019-02-10,45.988,50.5,42.5,8.0,7.100000000000001,48.784,53.0,43.21,9.79,8.019999999999996,44.181999999999995,48.05,41.12,6.93,5.109999999999999,47.437999999999995,52.66,42.32,10.339999999999996,10.339999999999996,74928,106750,20251,86499,64636
2019-02-17,49.599999999999994,52.66,47.94,4.719999999999999,-4.359999999999999,49.9125,52.66,48.35,4.309999999999995,-4.309999999999995,47.0075,47.57,46.5,1.0700000000000003,-0.35999999999999943,48.3325,49.5,47.21,2.289999999999999,-2.289999999999999,25128,37935,8924,29011,-29011
2019-02-24,46.518,47.98,45.31,2.6699999999999946,-0.75,47.352,49.94,45.5,4.439999999999998,1.9299999999999997,44.686,47.22,42.65,4.57,1.4600000000000009,45.928,47.83,44.49,3.3399999999999963,1.3200000000000003,30243,49635,20037,29598,-2298
2019-03-03,51.37,55.02,48.98,6.040000000000006,6.040000000000006,53.275999999999996,57.75,49.65,8.100000000000001,8.100000000000001,50.442,54.0,47.15,6.850000000000001,6.850000000000001,52.916,57.44,49.65,7.789999999999999,7.789999999999999,38116,57003,25703,31300,7668
2019-03-10,61.858000000000004,67.59,55.51,12.080000000000005,8.75,64.888,67.9,61.0,6.900000000000006,6.140000000000001,59.848,64.57,54.5,10.069999999999993,8.579999999999998,62.34,67.59,55.0,12.590000000000003,9.099999999999994,48397,68594,33625,34969,-5864
2019-03-17,70.61,74.46,65.18,9.279999999999987,4.859999999999999,72.67999999999999,74.85,70.04,4.809999999999988,-0.7599999999999909,67.602,71.24,64.02,7.219999999999999,1.980000000000004,70.996,74.46,68.61,5.849999999999994,-0.7399999999999949,44409,70380,24713,45667,-32596
2019-03-24,63.432,68.0,61.0,7.0,-4.609999999999999,65.518,68.0,63.31,4.689999999999998,-3.010000000000005,61.994,64.11,60.48,3.6300000000000026,-1.0399999999999991,63.318,64.99,60.48,4.509999999999998,-0.5599999999999881,45826,104391,17294,87097,-20065
2019-03-31,63.714,64.95,62.83,2.1200000000000045,-2.1200000000000045,65.42,66.39,64.63,1.7600000000000051,-0.6300000000000097,61.996,63.06,61.02,2.039999999999999,-0.8799999999999955,62.982,64.0,61.79,2.210000000000001,-0.30000000000000426,37544,86678,23154,63524,-2218
2019-04-07,61.092,62.0,58.75,3.25,-3.049999999999997,63.464,63.83,62.73,1.1000000000000014,-0.4299999999999997,60.038,61.31,58.01,3.3000000000000043,-2.4299999999999997,61.638,63.06,58.86,4.200000000000003,0.28999999999999915,31893,56317,10672,45645,35496
2019-04-14,63.9625,66.06,62.9,3.1600000000000037,0.19000000000000483,65.825,67.43,64.47,2.960000000000008,0.14000000000000057,62.1375,63.8,60.53,3.269999999999996,-2.3699999999999974,63.5375,65.54,61.98,3.5600000000000094,-1.6300000000000026,55624,91919,24380,67539,-17907
2019-04-21,60.708000000000006,61.2,59.52,1.6799999999999997,-0.5799999999999983,62.9,63.75,62.0,1.75,-0.6199999999999974,58.918,59.52,57.5,2.020000000000003,-1.7700000000000031,60.902,62.24,59.2,3.039999999999999,1.1799999999999997,32159,54198,20807,33391,916
2019-04-28,62.306,63.0,61.15,1.8500000000000014,-0.18999999999999773,64.25,68.75,62.4,6.350000000000001,5.950000000000003,61.096,62.6,59.54,3.0600000000000023,3.0600000000000023,62.946,67.15,61.3,5.8500000000000085,5.8500000000000085,23355,38162,11817,26345,26345
2019-05-05,65.808,66.8,64.5,2.299999999999997,-1.4000000000000057,67.548,68.59,66.92,1.6700000000000017,0.7700000000000102,64.566,65.84,63.6,2.240000000000002,-0.6000000000000014,66.09,67.18,64.0,3.180000000000007,0.05000000000001137,29928,41844,24580,17264,15372
2019-05-12,81.27,87.0,70.0,17.0,16.0,86.154,88.8,78.5,10.299999999999997,9.5,79.206,84.01,68.5,15.510000000000005,15.510000000000005,84.754,86.9,77.67,9.230000000000004,9.030000000000001,94795,142292,58061,84231,-57781
2019-05-19,87.148,91.99,83.0,8.989999999999995,7.719999999999999,90.156,96.5,84.27,12.230000000000004,9.730000000000004,85.344,91.01,79.66,11.350000000000009,10.340000000000003,87.562,91.85,81.64,10.209999999999994,8.5,65554,85280,46197,39083,28804
2019-05-26,90.9175,92.18,88.5,3.680000000000007,0.19000000000001194,92.9525,93.8,91.31,2.489999999999995,-0.29999999999999716,88.16499999999999,89.02,87.14,1.8799999999999955,1.019999999999996,91.805,93.72,88.9,4.819999999999993,-1.7199999999999989,65466,81038,43903,37135,-7880
2019-06-02,79.618,92.0,60.0,32.0,-32.0,81.798,92.0,67.5,24.5,-24.5,73.94,88.0,59.0,29.0,-29.0,76.04599999999999,88.75,61.21,27.54,-23.61,134503,233163,72176,160987,69504
2019-06-09,62.512,66.0,59.12,6.880000000000003,-4.0,64.78,66.49,63.38,3.1099999999999923,-3.1099999999999923,59.576,62.5,57.06,5.439999999999998,-3.289999999999999,62.256,64.52,59.44,5.079999999999998,0.17999999999999972,107146,148664,86612,62052,-26578
2019-06-16,61.476,64.0,59.22,4.780000000000001,-3.030000000000001,62.844,65.69,60.06,5.6299999999999955,-5.439999999999998,58.846000000000004,62.86,56.22,6.640000000000001,-4.769999999999996,60.324,63.89,58.45,5.439999999999998,-4.939999999999998,89260,123947,41081,82866,-58544
2019-06-23,50.608000000000004,59.0,45.1,13.899999999999999,-11.159999999999997,51.528,59.5,47.65,11.850000000000001,-11.659999999999997,45.862,53.0,42.6,10.399999999999999,-7.600000000000001,47.992,54.4,45.0,9.399999999999999,-8.25,165913,320555,82022,238533,-15237
2019-06-30,45.485,46.85,42.44,4.410000000000004,-4.219999999999999,46.385,47.9,44.13,3.769999999999996,-2.529999999999994,42.8625,44.0,41.43,2.5700000000000003,-2.5700000000000003,44.64,46.85,42.02,4.829999999999998,-1.6899999999999977,86493,125625,62848,62777,-5494
2019-07-07,42.81,44.2,41.76,2.440000000000005,-0.04999999999999716,44.302,45.24,42.89,2.3500000000000014,-1.5399999999999991,41.906,43.1,41.1,2.0,-0.75,42.852000000000004,44.18,42.11,2.0700000000000003,0.36999999999999744,51462,67035,35436,31599,-20058
2019-07-14,42.228,43.49,41.42,2.0700000000000003,1.4699999999999989,43.828,44.95,42.98,1.970000000000006,-0.5800000000000054,41.772,42.6,41.32,1.2800000000000011,-0.5200000000000031,42.118,43.21,41.32,1.8900000000000006,-0.5600000000000023,80463,105030,50427,54603,-26331
2019-07-21,41.17,42.24,40.3,1.9400000000000048,0.5700000000000003,42.376,43.25,41.8,1.4500000000000028,0.5399999999999991,39.838,40.72,39.18,1.5399999999999991,1.1199999999999974,41.19,42.29,40.15,2.1400000000000006,1.2899999999999991,61173,76719,50541,26178,21341
2019-07-28,40.52,42.33,39.32,3.009999999999998,-3.009999999999998,41.258,42.5,40.63,1.8699999999999974,-1.2700000000000031,39.292,39.85,38.5,1.3500000000000014,-0.75,40.452,40.86,40.07,0.7899999999999991,-0.6300000000000026,81905,107127,47078,60049,-60049
2019-08-04,35.534,40.0,28.74,11.260000000000002,-11.120000000000001,37.368,41.23,32.87,8.36,-8.36,32.602,38.21,26.9,11.310000000000002,-9.470000000000002,34.37,39.4,28.82,10.579999999999998,-8.959999999999997,132423,281740,70501,211239,-27000
2019-08-11,29.394,31.0,28.5,2.5,0.8500000000000014,31.066,31.69,29.0,2.6900000000000013,-0.010000000000001563,28.522,29.99,27.7,2.289999999999999,1.4899999999999984,29.9,31.21,28.51,2.6999999999999993,1.2699999999999996,83358,118189,65220,52969,16457
2019-08-18,31.752,32.54,31.0,1.5399999999999991,0.9899999999999984,33.0,33.86,32.27,1.5899999999999963,1.5899999999999963,30.64,31.11,29.81,1.3000000000000007,-1.1400000000000006,31.58,32.83,29.89,2.9399999999999977,-1.3399999999999999,104040,136939,67288,69651,13508
2019-08-25,29.906,32.0,28.77,3.2300000000000004,-1.129999999999999,31.066,32.5,29.53,2.969999999999999,-0.28999999999999915,28.602,29.26,27.8,1.4600000000000009,-0.75,29.638,30.94,28.44,2.5,0.15000000000000213,70733,98809,54707,44102,-44102
2019-09-01,28.99,30.0,27.47,2.530000000000001,-2.530000000000001,29.5025,31.0,28.25,2.75,-2.75,27.77,28.8,26.8,2.0,-2.0,28.1675,28.98,27.13,1.8500000000000014,-1.1099999999999994,55381,65320,44386,20934,-19163
2019-09-08,27.346,27.87,26.85,1.0199999999999996,-0.060000000000002274,28.15,28.9,27.2,1.6999999999999993,0.14000000000000057,26.53,27.0,26.0,1.0,-0.14999999999999858,27.424,27.82,27.03,0.7899999999999991,0.10999999999999943,47805,75980,32485,43495,7212
2019-09-15,29.22,32.5,27.9,4.600000000000001,4.27,31.082,35.0,28.96,6.039999999999999,6.039999999999999,28.53,31.54,27.4,4.140000000000001,4.140000000000001,29.716,32.3,28.09,4.209999999999997,3.4499999999999993,89510,139117,42376,96741,81743
2019-09-22,31.99,34.01,30.93,3.0799999999999983,2.219999999999999,34.116,38.37,31.56,6.809999999999999,4.489999999999995,31.342,34.01,29.75,4.259999999999998,3.259999999999998,32.722,36.43,30.92,5.509999999999998,4.969999999999999,52714,100750,31726,69024,59260
2019-09-29,33.388,37.65,31.44,6.209999999999997,-6.209999999999997,33.98,38.24,32.11,6.130000000000003,-6.130000000000003,31.41,33.1,30.6,2.5,-2.5,32.342,33.6,31.54,2.0600000000000023,-1.8200000000000003,41685,67655,19965,47690,-41112
2019-10-06,31.830000000000002,32.6,31.36,1.240000000000002,1.2000000000000028,33.51,34.97,32.79,2.1799999999999997,1.9699999999999989,31.546,32.28,30.66,1.620000000000001,0.8800000000000026,32.846,34.91,31.92,2.989999999999995,2.9099999999999966,39590,81881,17933,63948,46363
2019-10-13,33.922,35.25,32.68,2.5700000000000003,-1.5499999999999972,34.574,35.8,33.54,2.259999999999998,-1.6599999999999966,32.726,33.5,32.04,1.4600000000000009,-1.3599999999999994,33.242000000000004,33.99,32.52,1.4699999999999989,-1.0999999999999943,26972,33093,21465,11628,-2276
2019-10-20,32.59,33.17,32.03,1.1400000000000006,-0.8499999999999943,33.384,33.9,32.79,1.1099999999999994,-0.39000000000000057,31.688000000000002,32.06,31.2,0.860000000000003,0.860000000000003,32.382,32.6,32.0,0.6000000000000014,0.0800000000000054,21697,37511,12044,25467,-16014
2019-10-27,32.858,33.78,31.86,1.9200000000000017,-0.25,33.622,34.0,33.09,0.9099999999999966,-0.20000000000000284,32.068,33.18,31.5,1.6799999999999997,0.6400000000000006,32.775999999999996,33.53,31.87,1.6600000000000001,1.6600000000000001,22545,63216,7959,55257,-55257
2019-11-03,35.07,35.78,33.99,1.7899999999999991,1.7199999999999989,36.802,39.51,35.2,4.309999999999995,3.9299999999999997,34.196,35.46,33.41,2.0500000000000043,1.8000000000000043,35.550000000000004,39.02,34.0,5.020000000000003,3.760000000000005,80144,127502,37767,89735,71336
2019-11-10,40.812,43.02,39.96,3.0600000000000023,2.270000000000003,43.938,45.5,41.81,3.6899999999999977,0.5,39.434,40.1,38.15,1.9500000000000028,-0.03999999999999915,40.756,43.01,38.86,4.149999999999999,1.230000000000004,97537,167388,62907,104481,-104481
