Date,Invesco Buyback Achievers_Open_average,Invesco Buyback Achievers_Open_max,Invesco Buyback Achievers_Open_min,Invesco Buyback Achievers_Open_volatility,Invesco Buyback Achievers_Open_change,Invesco Buyback Achievers_High_average,Invesco Buyback Achievers_High_max,Invesco Buyback Achievers_High_min,Invesco Buyback Achievers_High_volatility,Invesco Buyback Achievers_High_change,Invesco Buyback Achievers_Low_average,Invesco Buyback Achievers_Low_max,Invesco Buyback Achievers_Low_min,Invesco Buyback Achievers_Low_volatility,Invesco Buyback Achievers_Low_change,Invesco Buyback Achievers_Close_average,Invesco Buyback Achievers_Close_max,Invesco Buyback Achievers_Close_min,Invesco Buyback Achievers_Close_volatility,Invesco Buyback Achievers_Close_change
2018-04-29,55.35,55.35,55.35,0.0,0.0,56.54,56.54,56.54,0.0,0.0,55.23,55.23,55.23,0.0,0.0,56.34,56.34,56.34,0.0,0.0
2018-05-06,57.21,57.21,57.21,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.1,57.1,57.1,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2018-05-13,57.99,57.99,57.99,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2018-05-20,57.4,57.4,57.4,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.28,57.28,57.28,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2018-05-27,56.86,56.86,56.86,0.0,0.0,57.16,57.16,57.16,0.0,0.0,56.86,56.86,56.86,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2018-06-03,58.33,58.33,58.33,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.7,58.7,58.7,0.0,0.0
2018-06-10,58.78,58.78,58.78,0.0,0.0,59.27,59.27,59.27,0.0,0.0,58.7,58.7,58.7,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-06-17,58.72,58.72,58.72,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.62,58.62,58.62,0.0,0.0
2018-06-24,57.12,57.12,57.12,0.0,0.0,57.27,57.27,57.27,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.75,56.75,56.75,0.0,0.0
2018-07-01,57.19,57.19,57.19,0.0,0.0,57.8,57.8,57.8,0.0,0.0,57.18,57.18,57.18,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2018-07-08,58.11,58.11,58.11,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.11,58.11,58.11,0.0,0.0,58.28,58.28,58.28,0.0,0.0
2018-07-15,58.24,58.24,58.24,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.21,58.21,58.21,0.0,0.0,58.21,58.21,58.21,0.0,0.0
2018-07-22,59.16,59.16,59.16,0.0,0.0,59.35,59.35,59.35,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.92,58.92,58.92,0.0,0.0
2018-07-29,58.77,58.77,58.77,0.0,0.0,59.24,59.24,59.24,0.0,0.0,58.77,58.77,58.77,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-08-05,59.37,59.37,59.37,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.07,59.07,59.07,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2018-08-12,59.65,59.65,59.65,0.0,0.0,60.16,60.16,60.16,0.0,0.0,59.65,59.65,59.65,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2018-08-19,60.39,60.39,60.39,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2018-08-26,60.58,60.58,60.58,0.0,0.0,60.88,60.88,60.88,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.87,60.87,60.87,0.0,0.0
2018-09-02,60.24,60.24,60.24,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.24,60.24,60.24,0.0,0.0,60.41,60.41,60.41,0.0,0.0
2018-09-09,60.92,60.92,60.92,0.0,0.0,61.17,61.17,61.17,0.0,0.0,60.92,60.92,60.92,0.0,0.0,61.03,61.03,61.03,0.0,0.0
2018-09-16,62.23,62.23,62.23,0.0,0.0,62.36,62.36,62.36,0.0,0.0,62.13,62.13,62.13,0.0,0.0,62.18,62.18,62.18,0.0,0.0
2018-09-23,60.94,60.94,60.94,0.0,0.0,61.16,61.16,61.16,0.0,0.0,60.87,60.87,60.87,0.0,0.0,60.97,60.97,60.97,0.0,0.0
2018-09-30,60.55,60.55,60.55,0.0,0.0,60.71,60.71,60.71,0.0,0.0,59.91,59.91,59.91,0.0,0.0,60.12,60.12,60.12,0.0,0.0
2018-10-07,57.95,57.95,57.95,0.0,0.0,57.95,57.95,57.95,0.0,0.0,57.03,57.03,57.03,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2018-10-14,58.29,58.29,58.29,0.0,0.0,58.87,58.87,58.87,0.0,0.0,58.26,58.26,58.26,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2018-10-21,55.86,55.86,55.86,0.0,0.0,56.46,56.46,56.46,0.0,0.0,55.18,55.18,55.18,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2018-10-28,59.04,59.04,59.04,0.0,0.0,59.18,59.18,59.18,0.0,0.0,57.96,57.96,57.96,0.0,0.0,58.46,58.46,58.46,0.0,0.0
2018-11-04,59.83,59.83,59.83,0.0,0.0,60.1,60.1,60.1,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.53,59.53,59.53,0.0,0.0
2018-11-11,58.32,58.32,58.32,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.2,58.2,58.2,0.0,0.0,58.53,58.53,58.53,0.0,0.0
2018-11-18,56.74,56.74,56.74,0.0,0.0,57.28,57.28,57.28,0.0,0.0,56.67,56.67,56.67,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2018-11-25,58.89,58.89,58.89,0.0,0.0,59.13,59.13,59.13,0.0,0.0,58.63,58.63,58.63,0.0,0.0,59.02,59.02,59.02,0.0,0.0
2018-12-02,57.25,57.25,57.25,0.0,0.0,57.56,57.56,57.56,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.92,55.92,55.92,0.0,0.0
2018-12-09,55.08,55.08,55.08,0.0,0.0,55.5,55.5,55.5,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2018-12-16,52.02,52.02,52.02,0.0,0.0,52.61,52.61,52.61,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2018-12-23,52.04,52.04,52.04,0.0,0.0,52.45,52.45,52.45,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.79,51.79,51.79,0.0,0.0
2018-12-30,52.21,52.21,52.21,0.0,0.0,53.48,53.48,53.48,0.0,0.0,52.21,52.21,52.21,0.0,0.0,53.25,53.25,53.25,0.0,0.0
2019-01-06,54.23,54.23,54.23,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.58,54.58,54.58,0.0,0.0
2019-01-13,56.0,56.0,56.0,0.0,0.0,56.42,56.42,56.42,0.0,0.0,55.83,55.83,55.83,0.0,0.0,56.37,56.37,56.37,0.0,0.0
2019-01-20,56.39,56.39,56.39,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.39,56.39,56.39,0.0,0.0,56.46,56.46,56.46,0.0,0.0
2019-01-27,57.57,57.57,57.57,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-02-03,57.62,57.62,57.62,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2019-02-10,59.31,59.31,59.31,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2019-02-17,59.92,59.92,59.92,0.0,0.0,60.18,60.18,60.18,0.0,0.0,59.87,59.87,59.87,0.0,0.0,60.09,60.09,60.09,0.0,0.0
2019-02-24,60.01,60.01,60.01,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2019-03-03,57.91,57.91,57.91,0.0,0.0,58.12,58.12,58.12,0.0,0.0,57.7,57.7,57.7,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2019-03-10,59.51,59.51,59.51,0.0,0.0,60.01,60.01,60.01,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.9,59.9,59.9,0.0,0.0
2019-03-17,59.76,59.76,59.76,0.0,0.0,59.96,59.96,59.96,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.62,58.62,58.62,0.0,0.0
2019-03-24,59.56,59.56,59.56,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.63,59.63,59.63,0.0,0.0
2019-03-31,61.21,61.21,61.21,0.0,0.0,61.48,61.48,61.48,0.0,0.0,61.21,61.21,61.21,0.0,0.0,61.39,61.39,61.39,0.0,0.0
2019-04-07,62.03,62.03,62.03,0.0,0.0,62.26,62.26,62.26,0.0,0.0,61.98,61.98,61.98,0.0,0.0,62.23,62.23,62.23,0.0,0.0
2019-04-14,63.1,63.1,63.1,0.0,0.0,63.14,63.14,63.14,0.0,0.0,62.8,62.8,62.8,0.0,0.0,63.0,63.0,63.0,0.0,0.0
2019-04-21,63.27,63.27,63.27,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.6,63.6,63.6,0.0,0.0
2019-04-28,63.5,63.5,63.5,0.0,0.0,63.86,63.86,63.86,0.0,0.0,63.48,63.48,63.48,0.0,0.0,63.83,63.83,63.83,0.0,0.0
2019-05-05,61.73,61.73,61.73,0.0,0.0,62.32,62.32,62.32,0.0,0.0,60.98,60.98,60.98,0.0,0.0,62.17,62.17,62.17,0.0,0.0
2019-05-12,61.22,61.22,61.22,0.0,0.0,62.01,62.01,62.01,0.0,0.0,61.22,61.22,61.22,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2019-05-19,60.01,60.01,60.01,0.0,0.0,60.16,60.16,60.16,0.0,0.0,59.71,59.71,59.71,0.0,0.0,59.77,59.77,59.77,0.0,0.0
2019-05-26,58.36,58.36,58.36,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.1,58.1,58.1,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2019-06-02,60.8,60.8,60.8,0.0,0.0,61.32,61.32,61.32,0.0,0.0,60.76,60.76,60.76,0.0,0.0,61.11,61.11,61.11,0.0,0.0
2019-06-09,61.61,61.61,61.61,0.0,0.0,61.61,61.61,61.61,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2019-06-16,62.82,62.82,62.82,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.74,62.74,62.74,0.0,0.0
2019-06-23,62.35,62.35,62.35,0.0,0.0,62.67,62.67,62.67,0.0,0.0,62.32,62.32,62.32,0.0,0.0,62.61,62.61,62.61,0.0,0.0
2019-06-30,63.52,63.52,63.52,0.0,0.0,63.89,63.89,63.89,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.84,63.84,63.84,0.0,0.0
2019-07-07,63.6,63.6,63.6,0.0,0.0,64.0,64.0,64.0,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.98,63.98,63.98,0.0,0.0
2019-07-14,63.64,63.64,63.64,0.0,0.0,63.85,63.85,63.85,0.0,0.0,63.32,63.32,63.32,0.0,0.0,63.32,63.32,63.32,0.0,0.0
2019-07-21,63.79,63.79,63.79,0.0,0.0,64.29,64.29,64.29,0.0,0.0,63.79,63.79,63.79,0.0,0.0,64.2,64.2,64.2,0.0,0.0
2019-07-28,62.19,62.19,62.19,0.0,0.0,62.19,62.19,62.19,0.0,0.0,61.51,61.51,61.51,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2019-08-04,61.39,61.39,61.39,0.0,0.0,61.64,61.64,61.64,0.0,0.0,60.7,60.7,60.7,0.0,0.0,61.33,61.33,61.33,0.0,0.0
2019-08-11,59.51,59.51,59.51,0.0,0.0,60.41,60.41,60.41,0.0,0.0,59.51,59.51,59.51,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-08-18,60.65,60.65,60.65,0.0,0.0,61.06,61.06,61.06,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.26,59.26,59.26,0.0,0.0
2019-08-25,61.12,61.12,61.12,0.0,0.0,61.19,61.19,61.19,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.83,60.83,60.83,0.0,0.0
2019-09-01,62.29,62.29,62.29,0.0,0.0,62.44,62.44,62.44,0.0,0.0,62.11,62.11,62.11,0.0,0.0,62.26,62.26,62.26,0.0,0.0
2019-09-08,63.9,63.9,63.9,0.0,0.0,64.06,64.06,64.06,0.0,0.0,63.79,63.79,63.79,0.0,0.0,63.81,63.81,63.81,0.0,0.0
2019-09-15,63.64,63.64,63.64,0.0,0.0,63.76,63.76,63.76,0.0,0.0,63.04,63.04,63.04,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-09-22,62.58,62.58,62.58,0.0,0.0,62.78,62.78,62.78,0.0,0.0,62.08,62.08,62.08,0.0,0.0,62.29,62.29,62.29,0.0,0.0
2019-09-29,60.94,60.94,60.94,0.0,0.0,61.63,61.63,61.63,0.0,0.0,60.94,60.94,60.94,0.0,0.0,61.63,61.63,61.63,0.0,0.0
2019-10-06,62.19,62.19,62.19,0.0,0.0,63.0,63.0,63.0,0.0,0.0,61.99,61.99,61.99,0.0,0.0,62.49,62.49,62.49,0.0,0.0
2019-10-13,63.04,63.04,63.04,0.0,0.0,63.23,63.23,63.23,0.0,0.0,62.85,62.85,62.85,0.0,0.0,63.13,63.13,63.13,0.0,0.0
2019-10-20,63.97,63.97,63.97,0.0,0.0,64.69,64.69,64.69,0.0,0.0,63.97,63.97,63.97,0.0,0.0,64.62,64.62,64.62,0.0,0.0
2019-10-27,64.94,64.94,64.94,0.0,0.0,65.57,65.57,65.57,0.0,0.0,64.94,64.94,64.94,0.0,0.0,65.54,65.54,65.54,0.0,0.0
2019-11-03,66.81,66.81,66.81,0.0,0.0,67.35,67.35,67.35,0.0,0.0,66.72,66.72,66.72,0.0,0.0,67.35,67.35,67.35,0.0,0.0
2019-11-10,67.37,67.37,67.37,0.0,0.0,67.48,67.48,67.48,0.0,0.0,67.24,67.24,67.24,0.0,0.0,67.43,67.43,67.43,0.0,0.0
2019-11-17,66.7,66.7,66.7,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.81,66.81,66.81,0.0,0.0
2019-11-24,67.7,67.7,67.7,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.41,67.41,67.41,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2019-12-01,67.17,67.17,67.17,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.17,67.17,67.17,0.0,0.0,67.31,67.31,67.31,0.0,0.0
2019-12-08,68.32,68.32,68.32,0.0,0.0,68.72,68.72,68.72,0.0,0.0,68.13,68.13,68.13,0.0,0.0,68.16,68.16,68.16,0.0,0.0
2019-12-15,69.1,69.1,69.1,0.0,0.0,69.32,69.32,69.32,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.15,69.15,69.15,0.0,0.0
2019-12-22,69.43,69.43,69.43,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.01,69.01,69.01,0.0,0.0,69.07,69.07,69.07,0.0,0.0
2019-12-29,68.84,68.84,68.84,0.0,0.0,69.19,69.19,69.19,0.0,0.0,68.74,68.74,68.74,0.0,0.0,69.0,69.0,69.0,0.0,0.0
