Date,OMEX_Open_average,OMEX_Open_max,OMEX_Open_min,OMEX_Open_volatility,OMEX_Open_change,OMEX_High_average,OMEX_High_max,OMEX_High_min,OMEX_High_volatility,OMEX_High_change,OMEX_Low_average,OMEX_Low_max,OMEX_Low_min,OMEX_Low_volatility,OMEX_Low_change,OMEX_Close_average,OMEX_Close_max,OMEX_Close_min,OMEX_Close_volatility,OMEX_Close_change,OMEX_Volume_average,OMEX_Volume_max,OMEX_Volume_min,OMEX_Volume_volatility,OMEX_Volume_change
2018-01-14,3.792,3.93,3.7,0.22999999999999998,0.13999999999999968,3.854,3.95,3.75,0.20000000000000018,0.08999999999999986,3.694,3.76,3.6,0.1599999999999997,0.1200000000000001,3.81,3.9,3.74,0.1599999999999997,0.03999999999999959,55218,92426,16608,75818,-49866
2018-01-21,3.984,4.19,3.82,0.37000000000000055,-0.010000000000000231,4.118,4.21,3.97,0.23999999999999977,0.23999999999999977,3.83,3.94,3.68,0.2599999999999998,0.06999999999999984,3.934,4.01,3.78,0.22999999999999998,-0.17000000000000037,47556,76973,21146,55827,-52098
2018-01-28,3.726,3.85,3.64,0.20999999999999996,0.040000000000000036,3.842,3.93,3.72,0.20999999999999996,0.08000000000000007,3.61,3.68,3.44,0.2400000000000002,-0.020000000000000018,3.7239999999999998,3.82,3.65,0.16999999999999993,-0.009999999999999787,27980,56177,11325,44852,13612
2018-02-04,3.886,4.01,3.75,0.2599999999999998,0.06000000000000005,3.966,4.04,3.85,0.18999999999999995,0.10999999999999988,3.778,3.87,3.68,0.18999999999999995,0.1299999999999999,3.87,4.0,3.8,0.20000000000000018,0.08000000000000007,20943,41534,3108,38426,-17633
2018-02-11,3.9575,4.08,3.85,0.22999999999999998,0.16000000000000014,4.09,4.2,3.97,0.22999999999999998,0.22999999999999998,3.935,4.08,3.77,0.31000000000000005,0.16999999999999993,4.0225,4.13,3.97,0.1599999999999997,0.1599999999999997,23417,42677,6609,36068,1736
2018-02-18,4.222,4.34,4.15,0.1899999999999995,0.1899999999999995,4.37,4.51,4.3,0.20999999999999996,0.10000000000000053,4.186,4.25,4.15,0.09999999999999964,0.09999999999999964,4.22,4.27,4.17,0.09999999999999964,0.0699999999999994,22237,36983,13414,23569,2649
2018-02-25,4.372,4.56,4.22,0.33999999999999986,0.33999999999999986,4.74,5.34,4.44,0.8999999999999995,0.8599999999999994,4.336,4.56,4.22,0.33999999999999986,0.33999999999999986,4.508,4.75,4.25,0.5,0.3600000000000003,31013,63058,9981,53077,26223
2018-03-04,4.744,4.91,4.38,0.5300000000000002,-0.3899999999999997,4.948,5.15,4.68,0.47000000000000064,-0.47000000000000064,4.492,4.72,4.15,0.5699999999999994,-0.5199999999999996,4.61,4.95,4.21,0.7400000000000002,-0.6100000000000003,44451,69545,15288,54257,-19140
2018-03-11,4.036,4.3,3.83,0.46999999999999975,-0.3599999999999999,4.162,4.45,3.94,0.5100000000000002,-0.5100000000000002,3.85,4.15,3.62,0.5300000000000002,-0.5300000000000002,3.9619999999999997,4.27,3.71,0.5599999999999996,-0.5599999999999996,38047,56795,12716,44079,25507
2018-03-18,7.614,13.3,3.6,9.700000000000001,5.1899999999999995,8.084,13.75,3.82,9.93,5.68,6.0760000000000005,8.5,3.51,4.99,4.99,6.768,9.2,3.52,5.68,5.5,847703,3305220,31730,3273490,219536
