Date,WAB_stock_Open_average,WAB_stock_Open_max,WAB_stock_Open_min,WAB_stock_Open_volatility,WAB_stock_Open_change,WAB_stock_High_average,WAB_stock_High_max,WAB_stock_High_min,WAB_stock_High_volatility,WAB_stock_High_change,WAB_stock_Low_average,WAB_stock_Low_max,WAB_stock_Low_min,WAB_stock_Low_volatility,WAB_stock_Low_change,WAB_stock_Close_average,WAB_stock_Close_max,WAB_stock_Close_min,WAB_stock_Close_volatility,WAB_stock_Close_change,WAB_stock_Volume_average,WAB_stock_Volume_max,WAB_stock_Volume_min,WAB_stock_Volume_volatility,WAB_stock_Volume_change
2018-04-29,88.502,89.85,87.55,2.299999999999997,-1.5899999999999892,89.64,90.57,88.93,1.6399999999999864,0.18999999999999773,87.578,88.7,86.65,2.049999999999997,-0.8100000000000023,88.74,89.97,87.61,2.3599999999999994,1.1599999999999966,627066,998537,408714,589823,-83038
2018-05-06,92.22,94.0,90.2,3.799999999999997,3.799999999999997,93.384,94.29,91.96,2.3300000000000125,2.25,91.314,93.32,87.86,5.459999999999994,4.75,92.718,93.83,91.13,2.700000000000003,1.9300000000000068,777085,1119763,383892,735871,97441
2018-05-13,93.752,94.42,92.58,1.8400000000000034,0.1599999999999966,94.848,95.54,93.2,2.3400000000000034,-0.15000000000000568,93.224,94.35,91.96,2.3900000000000006,1.3799999999999955,94.056,95.19,93.18,2.009999999999991,2.009999999999991,595405,732094,412225,319869,-319869
2018-05-20,96.796,99.05,95.28,3.769999999999996,1.0300000000000011,98.62,100.28,97.06,3.219999999999999,-1.75,96.016,97.3,95.0,2.299999999999997,1.3100000000000023,97.404,98.55,96.66,1.8900000000000006,-1.2099999999999937,1249338,3241057,451735,2789322,-2679798
2018-05-27,97.905,98.56,97.23,1.3299999999999983,1.3299999999999983,98.755,100.04,97.55,2.490000000000009,2.490000000000009,97.0425,98.04,96.04,2.0,2.0,98.1625,99.91,96.86,3.049999999999997,3.049999999999997,739297,847951,696442,151509,140289
2018-06-03,100.69800000000001,101.95,99.2,2.75,1.7900000000000063,101.61,102.99,100.09,2.8999999999999915,2.030000000000001,100.088,101.71,98.74,2.969999999999999,2.9299999999999926,101.048,102.69,99.06,3.6299999999999955,3.6299999999999955,655649,825027,418425,406602,231145
2018-06-10,102.12,103.01,101.09,1.9200000000000017,-1.519999999999996,103.062,104.21,102.11,2.0999999999999943,-0.09000000000000341,101.294,102.35,100.48,1.8699999999999903,-1.3499999999999943,102.254,102.97,101.03,1.9399999999999977,-0.3200000000000074,568593,843246,353520,489726,489726
2018-06-17,101.842,102.43,101.31,1.1200000000000045,-0.4200000000000017,102.564,103.04,101.82,1.220000000000013,-1.220000000000013,100.852,102.01,100.14,1.8700000000000045,-0.8499999999999943,101.674,102.61,100.43,2.1799999999999926,-1.8999999999999915,643555,953460,516618,436842,431020
2018-06-24,99.004,100.41,98.21,2.200000000000003,-2.1299999999999955,99.702,100.49,98.98,1.509999999999991,-0.9599999999999937,97.986,98.35,97.47,0.8799999999999955,-0.3400000000000034,98.44200000000001,98.67,98.15,0.519999999999996,-0.09000000000000341,758876,949819,525773,424046,137311
2018-07-01,99.44749999999999,100.29,98.13,2.160000000000011,1.5799999999999983,100.21000000000001,100.68,99.51,1.1700000000000017,1.1700000000000017,98.705,99.54,97.39,2.1500000000000057,2.1500000000000057,99.5825,100.1,99.14,0.9599999999999937,0.9599999999999937,543396,811324,209593,601731,-7475
2018-07-08,101.886,103.55,100.73,2.819999999999993,2.819999999999993,103.11,105.1,102.07,3.030000000000001,3.030000000000001,101.348,103.55,100.47,3.0799999999999983,3.0799999999999983,102.69200000000001,104.07,101.66,2.4099999999999966,2.4099999999999966,721782,835833,581134,254699,-67556
2018-07-15,103.568,104.92,102.59,2.3299999999999983,0.5300000000000011,104.422,105.45,103.23,2.219999999999999,0.960000000000008,102.816,104.11,101.93,2.1799999999999926,1.3700000000000045,103.7,104.79,102.39,2.4000000000000057,1.9699999999999989,693565,827747,610202,217545,89618
2018-07-22,106.944,109.64,104.09,5.549999999999997,5.299999999999997,108.69200000000001,111.73,105.29,6.439999999999998,4.1499999999999915,105.796,108.78,102.55,6.230000000000004,3.780000000000001,107.85,109.67,105.29,4.3799999999999955,3.069999999999993,1457160,1890504,915078,975426,-353992
2018-07-29,109.974,111.92,108.89,3.030000000000001,3.030000000000001,111.72,113.38,110.66,2.719999999999999,2.719999999999999,109.42,111.62,107.84,3.780000000000001,3.1000000000000085,111.022,113.22,108.9,4.319999999999993,4.319999999999993,770670,1001054,573625,427429,-425195
2018-08-05,113.096,114.07,111.03,3.039999999999992,-2.469999999999999,113.716,114.85,111.5,3.3499999999999943,-3.030000000000001,112.19200000000001,113.47,110.29,3.1799999999999926,-2.4599999999999937,112.458,113.74,110.5,3.239999999999995,-3.0400000000000063,589325,655509,537914,117595,-74782
2018-08-12,110.628,111.46,109.38,2.0799999999999983,-2.0799999999999983,111.842,113.43,110.51,2.9200000000000017,-2.9200000000000017,109.662,111.19,107.73,3.4599999999999937,-3.039999999999992,110.62,111.66,109.67,1.9899999999999949,-1.210000000000008,849324,1495120,556364,938756,-775688
2018-08-19,109.952,110.5,109.04,1.4599999999999937,-1.0499999999999972,110.258,110.75,109.53,1.2199999999999989,-0.9299999999999926,109.398,110.33,108.57,1.7600000000000051,-1.1700000000000017,109.758,110.41,108.82,1.5900000000000034,-0.980000000000004,557574,774424,385680,388744,148353
2018-08-26,109.518,110.92,108.0,2.9200000000000017,-1.6400000000000006,109.994,110.92,108.62,2.299999999999997,-2.1400000000000006,108.836,109.99,107.43,2.559999999999988,-2.2099999999999937,109.282,110.54,108.32,2.220000000000013,-2.220000000000013,509198,529654,475691,53963,-13925
2018-09-02,110.9125,112.74,108.53,4.209999999999994,4.209999999999994,112.595,114.68,109.85,4.8300000000000125,4.8300000000000125,110.58,112.42,108.14,4.280000000000001,4.280000000000001,112.4125,114.51,109.57,4.940000000000012,4.940000000000012,807817,967316,718024,249292,-40093
2018-09-09,113.098,114.88,111.82,3.0600000000000023,-3.0600000000000023,113.68599999999999,115.4,112.0,3.4000000000000057,-3.4000000000000057,108.696,112.45,96.56,15.89,-15.89,109.906,113.72,98.21,15.510000000000005,-14.400000000000006,1811394,6583849,443148,6140701,5761550
2018-09-16,104.484,106.0,100.07,5.930000000000007,4.970000000000013,106.146,106.55,105.29,1.259999999999991,1.0999999999999943,103.322,104.81,99.32,5.490000000000009,5.030000000000001,105.228,105.38,104.93,0.44999999999998863,-0.1699999999999875,1457734,2447590,715652,1731938,-1358693
2018-09-23,106.122,106.73,104.49,2.240000000000009,2.240000000000009,107.21,108.26,105.75,2.510000000000005,1.5300000000000011,105.428,106.03,104.37,1.6599999999999966,0.47999999999998977,106.158,106.89,104.88,2.010000000000005,-0.7400000000000091,769260,1075698,585568,490130,-141929
2018-09-30,104.644,105.75,103.77,1.980000000000004,-0.9399999999999977,105.92999999999999,107.02,105.08,1.9399999999999977,-1.7199999999999989,103.572,104.33,102.76,1.5699999999999932,0.45999999999999375,104.486,105.49,103.69,1.7999999999999972,0.3199999999999932,660396,834671,497135,337536,196184
2018-10-07,100.986,104.2,97.96,6.240000000000009,-6.240000000000009,101.714,104.75,97.96,6.790000000000006,-6.790000000000006,98.54599999999999,101.73,93.88,7.8500000000000085,-7.189999999999998,99.39200000000001,102.81,95.43,7.3799999999999955,-7.3799999999999955,1041694,1242230,534066,708164,640939
2018-10-14,98.302,99.79,95.77,4.02000000000001,2.450000000000003,99.662,101.04,97.62,3.4200000000000017,1.1799999999999926,97.08,99.27,95.53,3.739999999999995,-0.23999999999999488,98.24,100.33,95.79,4.539999999999992,-1.1899999999999977,515993,554252,446552,107700,-86092
2018-10-21,93.462,96.61,90.34,6.269999999999996,-6.269999999999996,94.606,97.28,91.12,6.159999999999997,-6.159999999999997,91.216,95.55,87.95,7.599999999999994,-7.599999999999994,92.562,97.1,88.42,8.679999999999993,-8.679999999999993,923125,1359605,717911,641694,639766
2018-10-28,86.012,89.78,81.98,7.799999999999997,-3.780000000000001,87.574,90.93,86.0,4.930000000000007,-4.240000000000009,83.02,87.63,81.39,6.239999999999995,-4.789999999999992,85.548,90.07,82.02,8.049999999999997,-4.9199999999999875,2268525,5044760,1272820,3771940,-277939
2018-11-04,85.408,86.67,84.0,2.6700000000000017,1.019999999999996,86.922,87.53,86.07,1.460000000000008,1.0,84.48,86.1,83.22,2.8799999999999955,2.059999999999988,86.1,87.49,84.12,3.3699999999999903,2.9299999999999926,912991,1097640,779193,318447,144159
2018-11-11,84.608,87.3,81.89,5.409999999999997,-1.0699999999999932,86.298,87.34,84.76,2.5799999999999983,0.04000000000000625,82.71000000000001,84.81,81.89,2.9200000000000017,2.6299999999999955,84.602,86.98,82.87,4.109999999999999,2.990000000000009,726345,929557,450348,479209,-152069
2018-11-18,85.63,86.39,84.86,1.5300000000000011,-1.5300000000000011,86.84,87.68,86.3,1.3800000000000097,-1.0,84.875,85.26,84.29,0.9699999999999989,-0.4000000000000057,85.9975,87.31,84.91,2.4000000000000057,-1.6000000000000085,705878,1230138,248582,981556,-667482
2018-11-25,89.324,92.25,86.49,5.760000000000005,5.760000000000005,91.49,95.02,88.48,6.539999999999992,6.539999999999992,88.886,91.79,86.44,5.3500000000000085,5.3500000000000085,91.104,94.6,88.18,6.4199999999999875,6.309999999999988,929276,1324013,562915,761098,531553
2018-12-02,90.9725,96.5,86.88,9.620000000000005,-8.219999999999999,91.5425,96.5,88.37,8.129999999999995,-7.430000000000007,87.4025,92.08,84.15,7.929999999999993,-7.929999999999993,88.7025,92.89,84.61,8.280000000000001,-8.280000000000001,1201828,1308517,998212,310305,-273263
2018-12-09,80.948,84.7,74.38,10.320000000000007,-10.320000000000007,81.662,85.0,75.92,9.079999999999998,-9.079999999999998,77.598,81.43,72.91,8.52000000000001,-8.52000000000001,78.106,82.41,73.27,9.14,-9.14,1254932,1498908,921413,577495,503844
2018-12-16,71.486,73.27,69.41,3.8599999999999994,-3.8599999999999994,72.536,74.05,70.45,3.5999999999999943,-3.5999999999999943,69.646,71.29,67.46,3.8300000000000125,-3.8300000000000125,70.35,72.01,68.08,3.930000000000007,-3.930000000000007,1481060,1927851,1181855,745996,543555
2018-12-23,68.3325,70.21,66.67,3.539999999999992,2.569999999999993,69.76,70.68,68.03,2.6500000000000057,2.6500000000000057,66.56,67.76,65.45,2.3100000000000023,2.0200000000000102,68.73,70.16,66.28,3.8799999999999955,2.230000000000004,970420,1215117,556933,658184,515286
2018-12-30,69.665,70.65,68.77,1.8800000000000097,1.8800000000000097,71.51,73.45,70.25,3.200000000000003,3.200000000000003,68.74000000000001,70.39,67.97,2.4200000000000017,1.9899999999999949,70.46000000000001,71.25,69.48,1.769999999999996,1.0,981499,1423642,708530,715112,581926
2019-01-06,71.862,72.68,71.2,1.480000000000004,1.240000000000009,73.02,74.13,71.63,2.5,1.3900000000000006,70.952,72.36,69.62,2.739999999999995,2.1400000000000006,72.094,73.49,70.57,2.9200000000000017,2.9200000000000017,1316392,2228806,514518,1714288,-1334363
2019-01-13,72.612,74.83,71.34,3.489999999999995,2.010000000000005,74.048,76.35,72.64,3.7099999999999937,2.489999999999995,71.868,74.47,70.53,3.9399999999999977,2.2099999999999937,73.10600000000001,75.65,71.16,4.490000000000009,3.1099999999999994,730882,908187,501556,406631,278851
2019-01-20,72.2325,74.39,70.09,4.299999999999997,-2.180000000000007,73.6375,75.23,71.64,3.5900000000000034,0.010000000000005116,69.295,71.45,65.77,5.680000000000007,-5.680000000000007,70.4425,71.95,68.54,3.4099999999999966,-3.4099999999999966,2418980,6343915,754171,5589744,5130825
2019-01-27,68.386,69.59,67.26,2.3299999999999983,1.8199999999999932,69.452,70.16,67.58,2.5799999999999983,2.519999999999996,67.268,68.02,65.09,2.9299999999999926,2.9299999999999926,68.758,70.03,67.3,2.730000000000004,2.730000000000004,1755556,3410020,1019056,2390964,-1996689
2019-02-03,71.818,72.76,70.03,2.730000000000004,2.730000000000004,72.768,73.46,71.29,2.1699999999999875,2.1699999999999875,71.236,72.09,69.35,2.740000000000009,2.25,72.654,73.4,71.22,2.180000000000007,2.180000000000007,860887,1014501,724738,289763,165581
2019-02-10,72.97,74.45,70.83,3.6200000000000045,-1.7999999999999972,74.224,75.0,73.45,1.5499999999999972,0.7000000000000028,71.718,73.35,70.42,2.9299999999999926,-1.0499999999999972,72.952,74.92,70.56,4.359999999999999,1.0600000000000023,1126007,1610326,686452,923874,343149
2019-02-17,74.24,74.96,72.73,2.2299999999999898,-1.7199999999999989,75.22749999999999,75.74,74.12,1.6199999999999903,-1.6199999999999903,73.4,74.25,72.26,1.9899999999999949,-1.9899999999999949,74.1475,75.08,73.36,1.7199999999999989,-1.2099999999999937,1241038,1805099,843874,961225,761473
2019-02-24,74.252,76.33,72.76,3.569999999999993,-0.6899999999999977,76.72,80.46,74.11,6.349999999999994,-6.349999999999994,72.246,73.45,71.16,2.2900000000000063,-2.2900000000000063,74.6,78.06,72.42,5.640000000000001,-5.640000000000001,9153601,27636580,3779173,23857407,-1060187
2019-03-03,71.05,73.04,68.79,4.25,-3.0999999999999943,72.02,73.98,69.74,4.240000000000009,-3.710000000000008,69.864,72.25,68.09,4.159999999999997,-3.6299999999999955,71.11,73.64,69.01,4.6299999999999955,-3.519999999999996,2566038,3602301,2003818,1598483,-33096
2019-03-10,71.35600000000001,72.15,69.7,2.450000000000003,2.3400000000000034,72.374,72.81,71.34,1.4699999999999989,1.4699999999999989,70.982,72.0,69.55,2.450000000000003,1.4500000000000028,71.75,72.47,71.11,1.3599999999999994,0.010000000000005116,2061249,2533775,1803774,730001,87536
2019-03-17,72.254,73.36,71.33,2.030000000000001,2.030000000000001,73.292,74.51,72.35,2.160000000000011,1.4500000000000028,71.128,72.0,69.63,2.3700000000000045,-1.4000000000000057,72.168,73.87,70.05,3.8200000000000074,-2.049999999999997,2330052,3080900,1397952,1682948,1544098
2019-03-24,71.564,73.2,70.0,3.200000000000003,3.200000000000003,72.718,74.43,70.7,3.730000000000004,3.730000000000004,70.956,72.05,69.31,2.739999999999995,2.739999999999995,72.172,73.72,70.02,3.700000000000003,3.700000000000003,1856869,2523647,1460634,1063013,1063013
2019-03-31,75.05199999999999,76.4,74.13,2.2700000000000102,2.2700000000000102,75.714,76.8,74.77,2.030000000000001,2.030000000000001,74.524,76.04,73.42,2.6200000000000045,2.6200000000000045,75.346,76.24,74.67,1.5699999999999932,1.5699999999999932,1254004,1876453,1028219,848234,-826196
2019-04-07,74.97,76.0,74.0,2.0,-0.3499999999999943,75.506,77.02,74.53,2.489999999999995,0.9200000000000017,74.336,75.48,73.48,2.0,0.4300000000000068,75.092,76.78,73.95,2.8299999999999983,1.3599999999999994,1000530,1144934,840506,304428,6169
2019-04-14,76.76,77.47,75.78,1.6899999999999977,0.8499999999999943,77.5,78.35,76.83,1.519999999999996,1.519999999999996,76.1,77.04,75.15,1.8900000000000006,1.8900000000000006,76.9025,77.93,75.65,2.280000000000001,2.280000000000001,1231298,1563274,883018,680256,553897
2019-04-21,75.842,77.5,71.65,5.849999999999994,-5.849999999999994,76.482,77.64,73.28,4.359999999999999,-4.359999999999999,73.97,76.37,70.24,6.13000000000001,-4.77000000000001,74.902,76.74,71.46,5.280000000000001,-3.269999999999996,2204206,5177382,929567,4247815,1842616
2019-04-28,73.992,75.41,73.18,2.2299999999999898,2.2299999999999898,75.364,75.88,74.48,1.3999999999999915,1.3999999999999915,73.57,74.69,72.26,2.4299999999999926,2.4299999999999926,74.62,75.12,73.82,1.3000000000000114,1.3000000000000114,4777640,12139112,1698943,10440169,2907949
2019-05-05,72.47800000000001,73.56,71.43,2.1299999999999955,-2.1299999999999955,73.194,74.6,71.7,2.8999999999999915,-1.559999999999988,71.426,72.31,69.85,2.460000000000008,-1.519999999999996,72.802,74.25,71.54,2.7099999999999937,-1.2099999999999937,3294969,4648432,2102427,2546005,-1770878
2019-05-12,69.37,71.23,67.42,3.8100000000000023,-3.8100000000000023,69.714,71.95,67.79,4.159999999999997,-4.159999999999997,68.084,69.77,65.75,4.019999999999996,-4.019999999999996,68.53,70.49,65.9,4.589999999999989,-4.589999999999989,2676334,3640522,1717501,1923021,-854312
2019-05-19,64.628,65.49,63.9,1.5899999999999963,-1.5899999999999963,65.386,65.73,64.71,1.0200000000000102,-0.1600000000000108,63.714,64.1,62.67,1.4299999999999926,-0.3199999999999932,64.64,65.46,63.36,2.0999999999999943,1.0799999999999983,2184854,2806034,1866295,939739,889499
2019-05-26,64.625,65.71,63.0,2.7099999999999937,-2.7099999999999937,64.9925,66.39,63.1,3.289999999999999,-3.289999999999999,63.6125,65.5,62.22,3.280000000000001,-3.280000000000001,64.1025,65.98,62.38,3.6000000000000014,-3.6000000000000014,1888730,2427816,1054763,1373053,-521575
2019-06-02,65.522,67.58,62.35,5.229999999999997,5.229999999999997,66.618,68.11,63.57,4.539999999999999,4.43,65.02799999999999,66.94,61.95,4.989999999999995,4.989999999999995,66.244,67.37,63.32,4.050000000000004,4.050000000000004,1778603,2123610,1302842,820768,-820768
2019-06-09,68.40599999999999,68.85,67.95,0.8999999999999915,0.8999999999999915,68.972,69.46,68.53,0.9299999999999926,0.29999999999999716,67.874,68.22,67.62,0.5999999999999943,0.2599999999999909,68.34,69.03,68.0,1.0300000000000011,-0.01999999999999602,1336630,1767663,985275,782388,661466
2019-06-16,70.112,72.29,67.82,4.470000000000013,4.470000000000013,71.02,72.79,68.55,4.240000000000009,4.240000000000009,69.654,71.79,67.14,4.650000000000006,4.650000000000006,70.764,72.76,68.05,4.710000000000008,4.710000000000008,1621881,2425826,1240679,1185147,944279
2019-06-23,69.34400000000001,71.47,68.26,3.2099999999999937,-2.239999999999995,70.21000000000001,71.8,68.75,3.049999999999997,0.23999999999999488,68.31400000000001,69.22,67.78,1.4399999999999977,1.4299999999999926,69.21000000000001,71.76,68.12,3.6400000000000006,3.6400000000000006,1676597,2714730,835994,1878736,-84451
2019-06-30,73.0025,73.56,72.5,1.0600000000000023,0.45000000000000284,73.62,73.83,73.47,0.35999999999999943,0.35999999999999943,72.5925,73.1,72.22,0.8799999999999955,0.04999999999999716,73.5225,73.74,73.36,0.37999999999999545,0.37999999999999545,1192538,1836766,622764,1214002,-1115811
2019-07-07,71.8,73.39,69.89,3.5,-3.5,72.624,74.39,70.63,3.760000000000005,-2.3499999999999943,70.712,73.32,69.12,4.199999999999989,-3.569999999999993,71.582,73.86,69.8,4.060000000000002,-1.8199999999999932,1223902,1700526,992367,708159,-253903
2019-07-14,71.158,72.14,69.86,2.280000000000001,-2.0,71.938,72.72,70.62,2.0999999999999943,-1.7399999999999949,70.188,70.75,69.39,1.3599999999999994,-1.3400000000000034,70.802,72.5,69.54,2.9599999999999937,-1.1599999999999966,1117811,1502031,936393,565638,565638
2019-07-21,71.414,73.1,70.14,2.9599999999999937,1.5400000000000063,72.324,73.2,70.78,2.4200000000000017,1.3299999999999983,70.826,71.57,69.62,1.9499999999999886,1.3499999999999943,71.798,73.0,70.45,2.549999999999997,1.3900000000000006,1003725,1233532,690244,543288,83744
2019-07-28,74.806,77.77,71.35,6.420000000000002,3.809999999999988,76.856,78.71,72.12,6.589999999999989,5.030000000000001,73.536,76.87,70.53,6.340000000000003,3.9299999999999926,75.58,77.82,71.1,6.719999999999999,4.240000000000009,2411057,3949503,1501473,2448030,-1043804
2019-08-04,72.674,73.62,71.5,2.1200000000000045,-2.1200000000000045,73.844,75.65,72.17,3.480000000000004,-2.0,70.574,71.7,68.0,3.700000000000003,-3.700000000000003,72.312,75.31,68.77,6.540000000000006,-3.730000000000004,6098842,17001872,1532859,15469013,5383114
2019-08-11,65.956,68.78,62.82,5.960000000000001,-5.960000000000001,67.35,69.32,64.72,4.599999999999994,-2.5600000000000023,64.414,68.0,61.0,7.0,-5.18,65.69,68.19,62.31,5.8799999999999955,-1.5699999999999932,3712926,4298510,2938215,1360295,1063490
2019-08-18,68.25,69.07,67.31,1.759999999999991,0.3400000000000034,68.776,69.57,67.65,1.9199999999999875,-0.7599999999999909,67.324,68.61,65.18,3.4299999999999926,-1.9499999999999886,67.844,68.81,66.05,2.760000000000005,-2.049999999999997,2064846,2557181,975884,1581297,-2481
2019-08-25,66.774,68.31,65.64,2.6700000000000017,1.6400000000000006,67.52,69.54,66.65,2.8900000000000006,2.6500000000000057,66.126,68.16,65.1,3.0600000000000023,2.8499999999999943,66.99,69.21,65.94,3.269999999999996,3.1899999999999977,1119441,1396320,835988,560332,-146687
2019-09-01,67.56,68.19,66.66,1.5300000000000011,0.030000000000001137,68.175,68.87,66.97,1.9000000000000057,0.710000000000008,66.49000000000001,67.42,65.66,1.7600000000000051,1.7600000000000051,67.0925,68.27,65.81,2.4599999999999937,2.4599999999999937,1305674,1735886,876702,859184,-859184
2019-09-08,72.26599999999999,75.0,68.82,6.180000000000007,6.180000000000007,73.868,76.23,71.52,4.710000000000008,4.710000000000008,71.526,74.85,68.79,6.059999999999988,6.059999999999988,73.414,75.18,70.38,4.800000000000011,4.800000000000011,1595302,2000146,1090702,909444,-744522
2019-09-15,75.05,75.75,73.76,1.9899999999999949,-1.9899999999999949,75.58,76.48,74.45,2.030000000000001,-2.030000000000001,74.094,75.27,73.21,2.0600000000000023,-2.0600000000000023,74.872,76.19,73.76,2.4299999999999926,-2.1599999999999966,1288092,2092924,813755,1279169,420141
2019-09-22,72.876,73.92,71.84,2.0799999999999983,-1.1099999999999994,73.676,74.61,72.9,1.7099999999999937,-1.7099999999999937,71.918,73.18,71.43,1.75,-1.3500000000000085,72.58,73.85,71.93,1.9199999999999875,-1.8499999999999943,1109573,1752376,810694,941682,-516195
2019-09-29,68.842,72.55,65.89,6.659999999999997,-6.659999999999997,69.072,72.7,66.09,6.609999999999999,-6.510000000000005,66.664,71.5,63.49,8.009999999999998,-7.0,67.578,71.86,65.49,6.3700000000000045,-6.3700000000000045,1428138,1898914,816141,1082773,190561
2019-10-06,64.69,65.55,63.71,1.8399999999999963,0.28000000000000114,65.654,67.66,64.55,3.1099999999999994,1.8499999999999943,64.036,65.55,63.07,2.479999999999997,1.0499999999999972,64.772,66.61,63.59,3.019999999999996,1.5799999999999983,1044211,1262219,838765,423454,423454
2019-10-13,67.71,69.6,66.16,3.4399999999999977,3.4399999999999977,68.834,70.47,66.92,3.549999999999997,3.549999999999997,67.122,68.75,65.3,3.450000000000003,3.450000000000003,68.342,69.68,66.66,3.0200000000000102,2.760000000000005,1307315,1591268,917150,674118,106754
2019-10-20,69.918,70.42,69.14,1.2800000000000011,-0.789999999999992,70.904,71.29,70.67,0.6200000000000045,0.35999999999999943,69.226,70.1,68.46,1.6400000000000006,0.6099999999999994,70.116,70.54,69.27,1.2700000000000102,1.230000000000004,1022242,1233324,714655,518669,-300659
