Date,CUTR_stock_Open_average,CUTR_stock_Open_max,CUTR_stock_Open_min,CUTR_stock_Open_volatility,CUTR_stock_Open_change,CUTR_stock_High_average,CUTR_stock_High_max,CUTR_stock_High_min,CUTR_stock_High_volatility,CUTR_stock_High_change,CUTR_stock_Low_average,CUTR_stock_Low_max,CUTR_stock_Low_min,CUTR_stock_Low_volatility,CUTR_stock_Low_change,CUTR_stock_Close_average,CUTR_stock_Close_max,CUTR_stock_Close_min,CUTR_stock_Close_volatility,CUTR_stock_Close_change,CUTR_stock_Volume_average,CUTR_stock_Volume_max,CUTR_stock_Volume_min,CUTR_stock_Volume_volatility,CUTR_stock_Volume_change
2018-03-25,50.9,52.55,49.05,3.5,-3.5,51.6875,52.55,50.6,1.9499999999999957,-1.3999999999999986,48.965,49.7,48.55,1.1500000000000057,-0.35999999999999943,50.2375,51.7,48.8,2.9000000000000057,-1.4500000000000028,222818,430590,127963,302627,-279421
2018-04-01,50.71,52.95,49.2,3.75,2.700000000000003,51.99,53.95,50.15,3.8000000000000043,3.1000000000000014,49.72,51.3,48.85,2.4499999999999957,1.8500000000000014,51.1,53.4,49.25,4.149999999999999,2.1499999999999986,179265,228222,91424,136798,125527
2018-04-08,51.77,52.7,50.55,2.1500000000000057,0.7999999999999972,52.64,53.4,52.15,1.25,1.25,51.04,52.05,50.0,2.049999999999997,2.049999999999997,51.84,52.7,50.15,2.5500000000000043,2.5500000000000043,128395,227103,76186,150917,-128166
2018-04-15,52.7,54.9,51.2,3.6999999999999957,-2.0,53.334,54.95,51.67,3.280000000000001,-2.950000000000003,51.62,53.2,50.5,2.700000000000003,-2.1000000000000014,52.269999999999996,54.6,51.3,3.3000000000000043,-3.3000000000000043,158853,211768,109427,102341,-22001
2018-04-22,51.269999999999996,52.4,49.9,2.5,-1.8500000000000014,51.614,52.45,50.17,2.280000000000001,-2.1299999999999955,50.142,50.9,48.95,1.9499999999999957,-1.9499999999999957,50.9,52.2,49.9,2.3000000000000043,-2.3000000000000043,147077,228691,74116,154575,-50826
2018-04-29,50.83,52.25,50.1,2.1499999999999986,2.1000000000000014,51.93,53.2,50.65,2.5500000000000043,2.200000000000003,50.15,51.25,49.2,2.049999999999997,2.049999999999997,51.54,52.9,50.15,2.75,2.75,152788,186156,119592,66564,-15424
2018-05-06,46.35,54.2,35.6,18.6,-17.449999999999996,47.589999999999996,56.05,37.6,18.449999999999996,-16.949999999999996,42.972,53.85,34.76,19.090000000000003,-18.14,44.414,55.85,35.45,20.4,-16.849999999999994,755445,1627070,164279,1462791,495009
2018-05-13,38.37,40.2,37.4,2.8000000000000043,1.9000000000000057,39.57,41.3,38.4,2.8999999999999986,1.8499999999999943,37.800000000000004,40.1,36.6,3.5,3.5,38.94,41.15,37.45,3.6999999999999957,3.6999999999999957,312164,436004,225989,210015,-192052
2018-05-20,40.13,41.2,39.5,1.7000000000000028,-1.5,40.534,41.6,40.05,1.5500000000000043,-1.480000000000004,39.582,40.51,39.15,1.3599999999999994,-1.2100000000000009,39.89,40.75,39.65,1.1000000000000014,-1.0499999999999972,192459,249429,147167,102262,-71839
2018-05-27,40.9,42.25,39.6,2.6499999999999986,2.6499999999999986,42.362500000000004,44.45,41.2,3.25,3.25,39.905,40.75,39.3,1.4500000000000028,0.7700000000000031,42.025,44.2,40.8,3.4000000000000057,3.1000000000000014,290509,495440,187855,307585,250187
2018-06-03,46.48,48.5,44.0,4.5,2.049999999999997,47.63,48.85,46.15,2.700000000000003,0.6000000000000014,45.336,46.75,43.45,3.299999999999997,1.5,46.71,48.55,45.55,3.0,-0.45000000000000284,391184,566586,254311,312275,65047
2018-06-10,45.82,46.45,44.55,1.9000000000000057,-1.1500000000000057,46.214,46.85,44.55,2.3000000000000043,-1.9500000000000028,44.536,45.67,43.05,2.6200000000000045,-2.450000000000003,45.35,46.4,43.4,3.0,-3.0,315801,436459,204573,231886,205003
2018-06-17,43.47,43.95,43.15,0.8000000000000043,0.04999999999999716,44.09,44.9,43.6,1.2999999999999972,-1.2999999999999972,42.45,43.2,41.75,1.4500000000000028,-1.4500000000000028,43.24,44.4,41.75,2.6499999999999986,-2.6499999999999986,235126,395381,173304,222077,198583
2018-06-24,39.97,41.7,37.8,3.9000000000000057,-2.4000000000000057,40.808,41.7,39.35,2.3500000000000014,-1.3000000000000043,38.916,40.45,37.4,3.0500000000000043,-1.6200000000000045,39.75,40.6,38.1,2.5,-0.20000000000000284,216397,325090,141856,183234,83475
2018-07-01,40.6625,41.45,39.7,1.75,1.75,41.4875,42.0,40.85,1.1499999999999986,1.1499999999999986,40.3625,40.9,39.6,1.2999999999999972,1.2999999999999972,41.1625,41.8,40.7,1.0999999999999943,1.0,176864,253429,129666,123763,-89310
2018-07-08,42.71,43.15,42.2,0.9499999999999957,0.3499999999999943,43.589999999999996,44.05,43.05,1.0,0.3999999999999986,42.318,42.73,41.81,0.9199999999999946,0.45000000000000284,42.94,43.4,42.65,0.75,0.44999999999999574,169702,197171,145050,52121,-45845
2018-07-15,42.93,43.6,41.8,1.8000000000000043,1.8000000000000043,43.78,43.95,43.6,0.3500000000000014,-0.20000000000000284,42.525999999999996,43.05,41.8,1.25,1.25,43.37,43.55,43.0,0.5499999999999972,0.5,106121,179277,66676,112601,-112601
2018-07-22,42.879999999999995,44.3,41.8,2.5,-1.75,43.39,44.85,42.15,2.700000000000003,-2.049999999999997,41.86,43.25,40.65,2.6000000000000014,-2.1499999999999986,42.589999999999996,44.15,41.8,2.3500000000000014,-2.0,163201,226733,107387,119346,-3247
2018-07-29,40.42,42.05,39.0,3.049999999999997,-1.5999999999999943,41.034,42.27,40.1,2.1700000000000017,-1.8200000000000003,39.302,40.1,38.13,1.9699999999999989,1.3200000000000003,39.85,40.6,38.65,1.9500000000000028,0.9500000000000028,212411,282605,179938,102667,-81716
2018-08-05,36.56,41.05,33.8,7.25,-5.450000000000003,37.776,41.5,35.1,6.399999999999999,-5.350000000000001,35.519999999999996,40.15,30.7,9.45,-5.450000000000003,36.99,40.95,34.02,6.93,-6.350000000000001,514605,1646365,146984,1499381,154868
2018-08-12,34.160000000000004,34.45,33.75,0.7000000000000028,-0.45000000000000284,34.620000000000005,35.35,34.13,1.2199999999999989,-1.1499999999999986,33.22,33.45,32.95,0.5,0.3500000000000014,34.03,34.4,33.65,0.75,0.05000000000000426,199914,298592,98706,199886,-199886
2018-08-19,33.94,34.5,33.2,1.2999999999999972,-0.29999999999999716,34.56,35.3,33.95,1.3499999999999943,-0.3499999999999943,33.410000000000004,33.6,33.2,0.3999999999999986,-0.25,33.86,34.45,33.5,0.9500000000000028,-0.6500000000000057,140695,162095,101444,60651,60651
2018-08-26,33.089999999999996,34.0,32.15,1.8500000000000014,-1.6000000000000014,33.99,34.85,32.9,1.9500000000000028,0.25,32.43,33.5,31.6,1.8999999999999986,-1.3500000000000014,33.12,34.05,32.0,2.049999999999997,-0.04999999999999716,175073,217711,125398,92313,92313
2018-09-02,33.125,34.05,32.0,2.049999999999997,-2.049999999999997,33.9,35.55,32.9,2.6499999999999986,-2.299999999999997,32.4,33.9,31.35,2.549999999999997,-2.549999999999997,32.625,34.05,31.8,2.2499999999999964,-2.2499999999999964,154306,191507,116243,75264,-64888
2018-09-09,31.57,31.8,31.2,0.6000000000000014,-0.1999999999999993,32.102,32.55,31.81,0.7399999999999984,-0.25,30.830000000000002,31.3,30.15,1.1500000000000021,0.1999999999999993,31.52,31.75,31.3,0.4499999999999993,0.3000000000000007,130219,163553,105584,57969,56783
2018-09-16,30.93,31.5,30.7,0.8000000000000007,-0.8000000000000007,31.344,31.65,30.9,0.75,-0.75,30.34,30.85,29.85,1.0,-0.7999999999999972,30.63,30.9,30.05,0.8499999999999979,-0.8000000000000007,172882,387487,98389,289098,247425
2018-09-23,30.77,31.85,29.6,2.25,1.8500000000000014,31.48,32.7,30.2,2.5000000000000036,2.5000000000000036,30.334,31.52,29.15,2.370000000000001,2.120000000000001,31.23,32.55,29.5,3.049999999999997,3.049999999999997,230533,432436,147352,285084,278236
2018-09-30,29.596,32.64,24.22,8.420000000000002,-8.420000000000002,29.798000000000002,32.64,24.99,7.650000000000002,-7.650000000000002,28.31,30.47,21.86,8.61,-8.61,28.568,30.7,22.02,8.68,-8.68,398471,1437002,87002,1350000,1278941
2018-10-07,22.17,22.66,21.48,1.1799999999999997,0.7300000000000004,22.878,23.87,21.98,1.8900000000000006,0.7300000000000004,21.564,22.3,20.75,1.5500000000000007,0.5399999999999991,22.044,22.73,21.44,1.2899999999999991,0.2099999999999973,342633,656705,175372,481333,-481333
2018-10-14,21.846,22.23,21.52,0.7100000000000009,0.17999999999999972,22.286,22.45,22.04,0.41000000000000014,0.10000000000000142,21.318,21.81,21.02,0.7899999999999991,0.030000000000001137,21.786,22.33,21.3,1.0299999999999976,-0.08999999999999986,166427,251741,98858,152883,-139564
2018-10-21,20.632,21.29,19.87,1.4199999999999982,-1.4199999999999982,20.862000000000002,21.45,20.26,1.1899999999999977,-1.1899999999999977,20.014,20.81,19.11,1.6999999999999993,-1.6999999999999993,20.444,20.84,19.91,0.9299999999999997,-0.6600000000000001,274634,339020,130923,208097,182919
2018-10-28,20.86,21.39,20.36,1.0300000000000011,0.5100000000000016,21.672,22.73,20.86,1.870000000000001,1.2899999999999991,20.46,20.87,20.2,0.6700000000000017,0.6300000000000026,20.966,21.32,20.3,1.0199999999999996,0.05999999999999872,254582,416879,150856,266023,-32166
2018-11-04,21.614,23.57,20.83,2.740000000000002,0.08000000000000185,22.432,24.77,21.31,3.460000000000001,0.6600000000000001,20.37,20.78,19.55,1.2300000000000004,-0.28999999999999915,21.016000000000002,21.68,20.48,1.1999999999999993,-0.4800000000000004,330884,650762,166708,484054,110472
2018-11-11,20.578,21.03,20.1,0.9299999999999997,0.33000000000000185,20.98,21.36,20.63,0.7300000000000004,0.5399999999999991,20.196,20.53,19.77,0.7600000000000016,0.5700000000000003,20.728,21.3,20.1,1.1999999999999993,1.1999999999999993,166063,206805,117822,88983,-49993
2018-11-18,20.802500000000002,21.21,20.26,0.9499999999999993,-0.9499999999999993,21.072499999999998,21.31,20.88,0.4299999999999997,-0.4299999999999997,20.0325,20.26,19.71,0.5500000000000007,-0.5500000000000007,20.7525,20.95,20.35,0.5999999999999979,-0.1700000000000017,145193,186234,93658,92576,-80400
2018-11-25,20.678,20.94,20.31,0.6300000000000026,-0.6300000000000026,20.918,21.15,20.8,0.34999999999999787,-0.34999999999999787,20.326,20.49,20.12,0.36999999999999744,-0.2699999999999996,20.632,20.82,20.32,0.5,-0.2699999999999996,177619,246995,140854,106141,61557
2018-12-02,19.752499999999998,20.75,18.79,1.9600000000000009,-1.9200000000000017,19.9575,20.92,18.87,2.0500000000000007,-2.0500000000000007,18.7425,20.15,17.94,2.2099999999999973,-2.1799999999999997,19.17,20.75,18.13,2.620000000000001,-2.620000000000001,167693,205780,102753,103027,-56286
2018-12-09,17.766000000000002,18.15,16.94,1.2099999999999973,-1.2099999999999973,17.992,18.5,17.03,1.4699999999999989,-1.4699999999999989,17.168,17.62,16.4,1.2200000000000024,-0.990000000000002,17.412,17.83,16.52,1.3099999999999987,-1.2800000000000011,105249,130667,80120,50547,-19156
2018-12-16,15.66,16.45,14.85,1.5999999999999996,-1.5999999999999996,15.991999999999999,16.68,15.31,1.3699999999999992,-1.3699999999999992,14.91,15.56,13.64,1.92,-1.8899999999999988,15.212,15.79,14.36,1.4299999999999997,-1.3900000000000006,380159,1114446,133228,981218,883658
2018-12-23,15.5,16.17,14.3,1.870000000000001,1.6199999999999992,16.445,17.03,15.75,1.2800000000000011,1.2800000000000011,15.24,15.92,14.3,1.6199999999999992,1.6199999999999992,16.1475,16.68,15.57,1.1099999999999994,1.1099999999999994,129842,167569,96293,71276,53507
2018-12-30,16.3325,16.76,15.98,0.7800000000000011,-0.620000000000001,16.915,17.24,16.33,0.9100000000000001,-0.08999999999999986,15.735,16.35,15.24,1.1100000000000012,-0.26000000000000156,16.46,17.02,15.89,1.129999999999999,-0.0799999999999983,202786,362999,105473,257526,-82415
2019-01-06,14.188,16.75,12.42,4.33,-2.49,14.716000000000001,16.76,13.81,2.950000000000001,-2.1700000000000017,13.082,14.08,12.32,1.7599999999999998,0.9900000000000002,13.596,14.36,12.35,2.01,0.9500000000000011,567660,1096828,116323,980505,-980505
2019-01-13,14.084,14.22,13.96,0.2599999999999998,-0.07000000000000028,14.452,14.67,14.19,0.4800000000000004,0.27000000000000135,13.752,14.04,13.4,0.6399999999999988,0.6399999999999988,14.113999999999999,14.26,13.95,0.3100000000000005,0.3100000000000005,252689,330436,157017,173419,-21609
2019-01-20,13.8375,14.15,13.57,0.5800000000000001,-0.370000000000001,14.0025,14.34,13.83,0.5099999999999998,-0.4399999999999995,13.532499999999999,13.66,13.45,0.21000000000000085,-0.21000000000000085,13.6325,13.79,13.46,0.3299999999999983,-0.3299999999999983,96606,106291,88202,18089,3749
2019-01-27,13.834,14.25,13.36,0.8900000000000006,0.8900000000000006,14.334,14.76,14.13,0.629999999999999,0.21999999999999886,13.594,14.07,13.1,0.9700000000000006,0.6799999999999997,13.982,14.36,13.55,0.8099999999999987,0.0600000000000005,247449,359200,203015,156185,28592
2019-02-03,14.09,14.24,13.96,0.27999999999999936,-0.049999999999998934,14.318,14.69,14.16,0.5299999999999994,-0.08000000000000007,13.946,13.99,13.89,0.09999999999999964,-0.09999999999999964,14.086,14.23,13.95,0.28000000000000114,-0.13000000000000078,202952,262801,145769,117032,-32526
2019-02-10,14.693999999999999,15.37,14.04,1.33,1.33,15.246,16.04,14.28,1.7599999999999998,1.5700000000000003,14.524,15.15,13.76,1.3900000000000006,1.3900000000000006,14.994,15.65,14.14,1.5099999999999998,1.5099999999999998,245603,495898,155172,340726,-61649
2019-02-17,15.0675,15.66,14.15,1.5099999999999998,-0.41000000000000014,15.9375,16.98,15.31,1.67,1.2699999999999996,14.7975,15.25,13.65,1.5999999999999996,0.10999999999999943,15.53,16.27,15.1,1.17,1.1199999999999992,309726,530679,145410,385269,242681
2019-02-24,16.868,17.25,16.41,0.8399999999999999,0.8399999999999999,17.416,17.81,17.14,0.6699999999999982,0.3099999999999987,16.464,16.95,16.26,0.6899999999999977,0.5899999999999999,17.122,17.72,16.71,1.009999999999998,0.6999999999999993,277902,384349,167900,216449,-216449
2019-03-03,17.24,17.78,16.63,1.1500000000000021,-1.1500000000000021,17.388,18.35,16.64,1.7100000000000009,-1.7100000000000009,16.792,17.3,16.42,0.879999999999999,-0.7399999999999984,16.964000000000002,17.52,16.42,1.0999999999999979,-1.0399999999999991,198320,268116,92523,175593,-93737
2019-03-10,16.88,17.14,16.54,0.6000000000000014,0.4800000000000004,17.356,18.58,16.67,1.9099999999999966,1.9099999999999966,16.726,17.01,16.3,0.7100000000000009,0.7100000000000009,17.224,18.3,16.66,1.6400000000000006,1.6400000000000006,211397,383226,101939,281287,281287
2019-03-17,18.278,18.94,17.75,1.1900000000000013,0.6300000000000026,18.83,19.34,18.08,1.2600000000000016,0.6600000000000001,17.82,18.76,17.12,1.6400000000000006,1.0400000000000027,18.444,19.14,17.85,1.2899999999999991,0.8900000000000006,210277,254991,128929,126062,-5474
2019-03-24,17.93,18.76,17.39,1.370000000000001,-0.990000000000002,18.12,18.76,17.68,1.0800000000000018,-0.860000000000003,17.41,17.73,17.11,0.620000000000001,-0.360000000000003,17.646,17.83,17.34,0.48999999999999844,-0.07000000000000028,143500,256206,76767,179439,-12521
2019-03-31,17.414,17.88,16.76,1.1199999999999974,0.129999999999999,17.886,18.56,17.38,1.1799999999999997,0.5999999999999979,17.094,17.88,16.39,1.4899999999999984,1.129999999999999,17.508,18.5,16.76,1.7399999999999984,1.7399999999999984,197300,271045,106022,165023,-87303
2019-04-07,18.066,18.47,17.68,0.7899999999999991,-0.35999999999999943,18.252,18.47,18.11,0.35999999999999943,-0.28999999999999915,17.654,17.78,17.59,0.19000000000000128,0.030000000000001137,17.954,18.16,17.65,0.5100000000000016,-0.19000000000000128,100094,141048,66235,74813,-28284
2019-04-14,17.0325,17.91,16.46,1.4499999999999993,-1.4499999999999993,17.2425,17.94,16.85,1.0899999999999999,-0.8800000000000026,16.32,16.8,15.83,0.9700000000000006,-0.7900000000000009,16.634999999999998,16.82,16.41,0.41000000000000014,-0.16999999999999815,149361,197001,108375,88626,-51535
2019-04-21,16.66,17.27,16.36,0.9100000000000001,0.7899999999999991,17.016000000000002,17.39,16.68,0.7100000000000009,0.6600000000000001,16.402,16.93,16.19,0.7399999999999984,0.7100000000000009,16.77,17.32,16.3,1.0199999999999996,0.6899999999999977,126564,173780,83565,90215,90215
2019-04-28,17.812,18.5,16.99,1.5100000000000016,1.5100000000000016,18.458,19.2,17.91,1.2899999999999991,1.2899999999999991,17.642,18.47,16.85,1.6199999999999974,1.6199999999999974,18.274,19.18,17.74,1.4400000000000013,1.370000000000001,137139,200866,98766,102100,-5613
2019-05-05,18.778,19.16,18.32,0.8399999999999999,0.1700000000000017,19.316,19.66,18.9,0.7600000000000016,-0.019999999999999574,18.376,18.83,17.93,0.8999999999999986,-0.8999999999999986,18.722,19.33,18.21,1.1199999999999974,-1.1199999999999974,151654,201375,110388,90987,83147
2019-05-12,17.508,18.09,16.81,1.2800000000000011,0.2699999999999996,18.072,18.81,17.71,1.0999999999999979,0.8999999999999986,17.24,18.06,16.55,1.509999999999998,1.2699999999999996,17.582,18.18,16.81,1.370000000000001,1.370000000000001,120421,171652,73964,97688,-9132
2019-05-19,17.938000000000002,18.42,17.53,0.8900000000000006,-0.46999999999999886,18.37,18.79,18.0,0.7899999999999991,-0.2699999999999996,17.52,17.85,16.93,0.9200000000000017,-0.7600000000000016,17.806,18.62,17.01,1.6099999999999994,-0.7699999999999996,133334,175046,85746,89300,89300
2019-05-26,17.1025,17.21,16.95,0.26000000000000156,-0.10000000000000142,17.65,18.11,17.18,0.9299999999999997,-0.5700000000000003,16.9175,17.1,16.56,0.5400000000000027,-0.4400000000000013,17.1425,17.31,16.85,0.4599999999999973,-0.4599999999999973,140046,220754,86658,134096,-124579
2019-06-02,17.124,17.49,16.85,0.639999999999997,0.639999999999997,17.306,17.61,16.89,0.7199999999999989,0.7199999999999989,16.752,17.09,16.2,0.8900000000000006,0.8900000000000006,17.104,17.39,16.65,0.740000000000002,0.5700000000000003,75348,133730,44308,89422,-72206
2019-06-09,17.054,17.76,16.56,1.2000000000000028,0.5300000000000011,17.419999999999998,17.99,16.79,1.1999999999999993,0.509999999999998,16.752,17.53,16.28,1.25,0.9100000000000001,17.194,17.9,16.68,1.2199999999999989,1.139999999999997,79816,113267,41904,71363,-20694
2019-06-16,19.19,20.18,17.82,2.3599999999999994,2.3599999999999994,19.838,20.52,18.51,2.009999999999998,1.8399999999999999,18.91,20.03,17.39,2.6400000000000006,2.169999999999998,19.628,20.33,18.45,1.879999999999999,1.5399999999999991,99841,142192,73567,68625,40148
2019-06-23,19.564,20.08,18.82,1.259999999999998,0.00999999999999801,20.174,20.91,19.64,1.2699999999999996,0.6799999999999997,19.144,20.03,18.53,1.5,1.3800000000000026,19.66,20.78,18.82,1.9600000000000009,1.9600000000000009,115134,185379,66292,119087,88837
2019-06-30,20.6225,21.2,20.24,0.9600000000000009,-0.5599999999999987,20.81,21.32,20.4,0.9200000000000017,-0.6700000000000017,20.127499999999998,20.21,19.99,0.22000000000000242,-0.010000000000001563,20.487499999999997,20.82,20.24,0.5800000000000018,0.33999999999999986,65447,102834,34732,68102,-50733
2019-07-07,22.166,23.8,20.48,3.3200000000000003,3.3200000000000003,22.758,23.98,20.48,3.5,3.4299999999999997,21.784,23.19,19.78,3.41,3.3699999999999974,22.622,23.89,20.19,3.6999999999999993,3.5700000000000003,139298,278051,45776,232275,63995
2019-07-14,24.568,24.94,23.89,1.0500000000000007,0.8399999999999999,25.22,25.69,24.73,0.9600000000000009,-0.5999999999999979,24.224,24.68,23.58,1.1000000000000014,0.41000000000000014,24.632,25.02,24.12,0.8999999999999986,-0.5700000000000003,136149,234698,71953,162745,-92632
2019-07-21,24.54,25.29,24.19,1.0999999999999979,0.41999999999999815,25.072,25.6,24.37,1.2300000000000004,1.2300000000000004,24.156,24.61,23.84,0.7699999999999996,0.7699999999999996,24.823999999999998,25.55,24.24,1.3100000000000023,1.3100000000000023,58472,99315,30384,68931,15380
2019-07-28,25.2,25.45,24.8,0.6499999999999986,-0.2900000000000027,25.778,26.27,25.32,0.9499999999999993,-0.23000000000000043,24.758,25.14,24.47,0.6700000000000017,-0.08000000000000185,25.194,25.56,24.98,0.5799999999999983,0.14000000000000057,86234,95350,75757,19593,-2937
2019-08-04,26.614,35.85,24.0,11.850000000000001,11.350000000000001,27.144000000000002,35.85,24.66,11.190000000000001,11.05,25.082,29.55,23.52,6.030000000000001,5.629999999999999,26.398,33.61,24.39,9.219999999999999,9.21,241637,773561,74878,698683,698683
2019-08-11,32.018,32.96,30.89,2.0700000000000003,-1.7600000000000016,32.824,34.48,31.28,3.1999999999999957,-2.5500000000000043,31.1,32.85,30.02,2.830000000000002,-2.0500000000000007,31.784,33.41,30.86,2.549999999999997,-2.549999999999997,182419,309095,107497,201598,-191594
2019-08-18,31.418,32.1,30.53,1.5700000000000003,-0.8200000000000003,32.296,33.15,31.29,1.8599999999999994,-0.8100000000000023,30.756,31.77,29.39,2.379999999999999,-1.2100000000000009,31.436,32.78,29.95,2.830000000000002,-1.8300000000000018,162843,226340,106373,119967,62962
2019-08-25,30.674,31.12,30.31,0.8100000000000023,0.15000000000000213,31.078,31.34,30.68,0.6600000000000001,-0.6600000000000001,29.766,30.23,28.52,1.7100000000000009,-1.129999999999999,30.244,30.89,28.87,2.0199999999999996,-2.0199999999999996,83864,115327,62981,52346,11713
2019-09-01,28.69,29.0,28.46,0.5399999999999991,0.33999999999999986,29.5225,30.1,28.62,1.4800000000000004,-0.15000000000000213,28.177500000000002,28.79,27.75,1.0399999999999991,1.0399999999999991,28.725,29.26,28.25,1.0100000000000016,1.0100000000000016,143906,211860,100211,111649,-69053
2019-09-08,29.598,30.06,28.78,1.2799999999999976,0.620000000000001,30.146,30.56,29.34,1.2199999999999989,0.7300000000000004,28.426,29.6,26.9,2.700000000000003,1.3399999999999999,29.42,30.01,28.53,1.4800000000000004,-0.39000000000000057,118023,173951,85407,88544,16853
2019-09-15,28.904,29.59,28.26,1.3299999999999983,0.8099999999999987,30.018,31.12,29.41,1.7100000000000009,1.5500000000000007,28.658,28.96,28.26,0.6999999999999993,0.6999999999999993,29.436,30.88,28.79,2.09,2.039999999999999,146654,321764,86856,234908,199896
2019-09-22,30.913999999999998,31.4,29.97,1.4299999999999997,-1.0300000000000011,31.330000000000002,32.27,29.97,2.3000000000000043,-2.3000000000000043,30.032,30.93,28.78,2.1499999999999986,-2.1499999999999986,30.6,31.4,29.77,1.629999999999999,-1.3800000000000026,176970,245204,131742,113462,1880
2019-09-29,28.804,29.7,28.07,1.629999999999999,-1.1999999999999993,29.483999999999998,30.41,28.71,1.6999999999999993,-1.4100000000000001,28.154,28.94,27.59,1.3500000000000014,-1.3500000000000014,28.608,29.23,28.27,0.9600000000000009,-0.870000000000001,318725,610208,118842,491366,-94722
2019-10-06,28.032,28.6,27.49,1.110000000000003,0.46000000000000085,28.67,29.35,27.68,1.6700000000000017,0.39000000000000057,27.606,28.16,27.08,1.0800000000000018,0.35999999999999943,28.12,28.8,27.4,1.4000000000000021,1.0300000000000011,165121,225993,108449,117544,-89676
2019-10-13,29.588,30.25,28.7,1.5500000000000007,1.4499999999999993,30.488,30.65,30.2,0.4499999999999993,0.16999999999999815,29.376,30.06,28.7,1.3599999999999994,0.9200000000000017,29.792,30.32,29.05,1.2699999999999996,0.75,116032,202380,55408,146972,-113225
2019-10-20,29.224,30.02,28.52,1.5,-1.5,29.658,30.21,28.79,1.4200000000000017,-0.3100000000000023,28.64,29.3,28.06,1.240000000000002,-0.7800000000000011,29.162,29.8,28.62,1.1799999999999997,0.3000000000000007,91253,132724,62331,70393,37449
2019-10-27,30.838,31.75,29.89,1.8599999999999994,1.8599999999999994,31.63,33.23,31.0,2.229999999999997,2.229999999999997,30.364,31.5,29.6,1.8999999999999986,1.7699999999999996,31.404,33.03,30.67,2.3599999999999994,2.210000000000001,132805,168874,103444,65430,-16081
