Date,ATI_Open_average,ATI_Open_max,ATI_Open_min,ATI_Open_volatility,ATI_Open_change,ATI_High_average,ATI_High_max,ATI_High_min,ATI_High_volatility,ATI_High_change,ATI_Low_average,ATI_Low_max,ATI_Low_min,ATI_Low_volatility,ATI_Low_change,ATI_Close_average,ATI_Close_max,ATI_Close_min,ATI_Close_volatility,ATI_Close_change,ATI_Volume_average,ATI_Volume_max,ATI_Volume_min,ATI_Volume_volatility,ATI_Volume_change
2018-01-14,28.18,28.75,27.86,0.8900000000000006,-0.5700000000000003,28.578,28.9,28.16,0.7399999999999984,-0.22999999999999687,27.688,27.9,27.42,0.4799999999999969,0.3999999999999986,28.058,28.23,27.73,0.5,0.46000000000000085,2482848,4078475,1544529,2533946,1316567
2018-01-21,29.052,30.06,28.26,1.7999999999999972,-1.5599999999999987,29.404,30.25,28.8,1.4499999999999993,-1.2100000000000009,28.134,28.65,27.56,1.0899999999999999,-0.23999999999999844,28.748,29.77,28.17,1.5999999999999979,-1.2199999999999989,2898344,6676032,1244577,5431455,-5427150
2018-01-28,27.148,28.26,25.91,2.3500000000000014,-2.3500000000000014,27.656000000000002,28.55,26.78,1.7699999999999996,-1.7699999999999996,26.46,27.58,25.12,2.4599999999999973,-2.4599999999999973,26.69,27.58,25.16,2.419999999999998,-2.419999999999998,1805763,2212184,1630056,582128,19143
2018-02-04,25.714,26.46,24.47,1.990000000000002,1.990000000000002,26.496,26.91,26.15,0.7600000000000016,0.7600000000000016,25.18,25.88,24.23,1.6499999999999986,1.6499999999999986,26.002,26.63,25.4,1.2300000000000004,0.7699999999999996,1935653,2342808,1093366,1249442,-895588
2018-02-11,27.33,28.25,26.48,1.7699999999999996,1.4299999999999997,28.1875,28.98,27.16,1.8200000000000003,1.8200000000000003,27.0225,27.77,26.3,1.4699999999999989,1.3900000000000006,27.71,28.11,26.92,1.1899999999999977,0.8999999999999986,1670541,2292879,1162045,1130834,1130834
2018-02-18,26.838,27.62,26.04,1.5800000000000018,0.23000000000000043,27.262,27.72,26.64,1.0799999999999983,-0.09999999999999787,26.227999999999998,26.7,25.75,0.9499999999999993,0.8599999999999994,26.514,27.26,25.79,1.4700000000000024,1.1999999999999993,2089834,4286680,1276599,3010081,-2654808
2018-02-25,26.584,27.03,26.08,0.9500000000000028,-0.6300000000000026,27.088,27.43,26.81,0.620000000000001,-0.25,25.886,26.81,25.29,1.5199999999999996,-0.6699999999999982,26.428,27.03,25.61,1.4200000000000017,-0.030000000000001137,1642746,2357713,920233,1437480,768043
2018-03-04,27.672,28.26,27.15,1.110000000000003,1.110000000000003,28.152,28.77,27.75,1.0199999999999996,0.9199999999999982,27.368000000000002,28.07,26.85,1.2199999999999989,1.2199999999999989,27.982,28.6,27.58,1.0200000000000031,0.8900000000000006,1292421,1585194,1037706,547488,11790
2018-03-11,27.662,28.56,26.86,1.6999999999999993,-1.6999999999999993,27.912,28.81,26.95,1.8599999999999994,-1.8599999999999994,27.034,27.97,26.08,1.8900000000000006,-1.8900000000000006,27.26,28.05,26.6,1.4499999999999993,-1.4499999999999993,1229998,2008911,813900,1195011,638558
2018-03-18,25.11,26.26,23.76,2.5,-2.5,25.358,26.39,24.0,2.3900000000000006,-2.3900000000000006,24.322,25.64,22.99,2.650000000000002,-2.5700000000000003,24.54,25.84,23.35,2.4899999999999984,-2.219999999999999,2025236,2305443,1699303,606140,-606140
