Date,KFS_Open_average,KFS_Open_max,KFS_Open_min,KFS_Open_volatility,KFS_Open_change,KFS_High_average,KFS_High_max,KFS_High_min,KFS_High_volatility,KFS_High_change,KFS_Low_average,KFS_Low_max,KFS_Low_min,KFS_Low_volatility,KFS_Low_change,KFS_Close_average,KFS_Close_max,KFS_Close_min,KFS_Close_volatility,KFS_Close_change,KFS_Volume_average,KFS_Volume_max,KFS_Volume_min,KFS_Volume_volatility,KFS_Volume_change
2018-01-14,5.305,5.45,5.225,0.22500000000000053,0.15000000000000036,5.3999999999999995,5.55,5.3,0.25,0.25,5.25,5.45,5.15,0.2999999999999998,0.2999999999999998,5.38,5.55,5.25,0.2999999999999998,0.2999999999999998,14721,32659,5560,27099,8398
2018-01-21,5.544,5.6,5.5,0.09999999999999964,0.09999999999999964,5.628,5.75,5.55,0.20000000000000018,0.16000000000000014,5.5302,5.6,5.5,0.09999999999999964,0.09999999999999964,5.57,5.65,5.55,0.10000000000000053,0.10000000000000053,8401,15615,2375,13240,-9314
2018-01-28,5.6899999999999995,5.8,5.6,0.20000000000000018,0.0,5.81,5.95,5.7,0.25,-0.04999999999999982,5.61,5.65,5.5,0.15000000000000036,-0.09999999999999964,5.725,5.85,5.65,0.1999999999999993,-0.09999999999999964,27687,59079,7980,51099,-2814
2018-02-04,5.640000000000001,5.7,5.55,0.15000000000000036,0.10000000000000053,5.676,5.7,5.65,0.04999999999999982,-0.024999999999999467,5.569999999999999,5.6,5.55,0.04999999999999982,0.0,5.6264,5.7,5.6,0.10000000000000053,0.0,10711,16733,1317,15416,-307
2018-02-11,5.6025,5.71,5.5,0.20999999999999996,0.16000000000000014,5.69875,5.75,5.65,0.09999999999999964,0.09999999999999964,5.5875,5.65,5.5,0.15000000000000036,0.10000000000000053,5.6705000000000005,5.7,5.65,0.04999999999999982,0.04999999999999982,4059,7771,1205,6566,1803
2018-02-18,5.12,5.55,4.9,0.6499999999999995,-0.5999999999999996,5.1762,5.55,4.95,0.5999999999999996,-0.569,4.911,5.35,4.7,0.6499999999999995,-0.6499999999999995,5.065,5.4,4.925,0.47500000000000053,-0.4500000000000002,112979,417712,21653,396059,396059
2018-02-25,4.83,4.95,4.7,0.25,-0.20000000000000018,4.86,4.95,4.75,0.20000000000000018,-0.20000000000000018,4.64,4.8,4.45,0.34999999999999964,-0.2999999999999998,4.74,4.8,4.6,0.20000000000000018,-0.20000000000000018,104833,212316,25300,187016,-148899
2018-03-04,4.571,4.65,4.46,0.1900000000000004,0.04999999999999982,4.6,4.65,4.55,0.10000000000000053,0.04999999999999982,4.4954,4.582,4.377,0.20500000000000007,0.14800000000000058,4.57,4.65,4.5,0.15000000000000036,0.04999999999999982,33376,71690,8344,63346,-53720
2018-03-11,4.359,4.6,4.15,0.4499999999999993,-0.4499999999999993,4.359,4.6,4.15,0.4499999999999993,-0.4499999999999993,4.17,4.4,3.8,0.6000000000000005,-0.6000000000000005,4.245,4.45,3.975,0.4750000000000001,-0.4750000000000001,36447,86910,8928,77982,77982
2018-03-18,3.835,3.875,3.75,0.125,0.0,3.875,3.9,3.825,0.07499999999999973,-0.04999999999999982,3.785,3.85,3.7,0.1499999999999999,-0.125,3.8,3.85,3.7,0.1499999999999999,-0.1499999999999999,16203,25976,9015,16961,-7292
2018-03-25,3.78875,4.0,3.655,0.3450000000000002,0.2999999999999998,3.8875,4.05,3.7,0.34999999999999964,0.2999999999999998,3.71375,3.8,3.65,0.1499999999999999,0.1499999999999999,3.82375,4.0,3.65,0.3500000000000001,0.19500000000000028,24071,30216,13889,16327,9698
2018-04-01,3.82,3.9,3.75,0.1499999999999999,0.04999999999999982,3.87,3.95,3.8,0.15000000000000036,0.04999999999999982,3.798,3.85,3.75,0.10000000000000009,0.040000000000000036,3.85,3.95,3.8,0.15000000000000036,0.10000000000000009,5877,11649,2390,9259,-5330
2018-04-08,3.864,3.9,3.85,0.04999999999999982,0.0,3.894,3.9,3.87,0.029999999999999805,0.0,3.825,3.85,3.8,0.050000000000000266,0.029999999999999805,3.855,3.9,3.8,0.10000000000000009,0.04999999999999982,12823,32218,5653,26565,398
2018-04-15,3.87,3.9,3.85,0.04999999999999982,-0.04999999999999982,3.93,3.95,3.9,0.050000000000000266,0.0,3.809,3.85,3.695,0.15500000000000025,0.050000000000000266,3.897,3.95,3.8,0.15000000000000036,0.0900000000000003,9665,31910,2756,29154,-2002
