Date,BRFS_Open_average,BRFS_Open_max,BRFS_Open_min,BRFS_Open_volatility,BRFS_Open_change,BRFS_High_average,BRFS_High_max,BRFS_High_min,BRFS_High_volatility,BRFS_High_change,BRFS_Low_average,BRFS_Low_max,BRFS_Low_min,BRFS_Low_volatility,BRFS_Low_change,BRFS_Close_average,BRFS_Close_max,BRFS_Close_min,BRFS_Close_volatility,BRFS_Close_change,BRFS_Volume_average,BRFS_Volume_max,BRFS_Volume_min,BRFS_Volume_volatility,BRFS_Volume_change
2018-01-14,11.962,12.35,11.57,0.7799999999999994,-0.7799999999999994,12.022,12.39,11.63,0.7599999999999998,-0.7599999999999998,11.846,12.27,11.46,0.8099999999999987,-0.8099999999999987,11.895999999999999,12.28,11.53,0.75,-0.75,1567304,1978476,1342068,636408,439627
2018-01-21,11.452,11.61,11.13,0.47999999999999865,0.47999999999999865,11.666,11.93,11.24,0.6899999999999995,0.4800000000000004,11.37,11.58,10.99,0.5899999999999999,0.4599999999999991,11.536,11.79,11.06,0.7299999999999986,0.5599999999999987,2096757,3851269,945521,2905748,-2905748
2018-01-28,11.216000000000001,11.56,10.64,0.9199999999999999,-0.8300000000000001,11.268,11.58,10.65,0.9299999999999997,-0.879999999999999,10.91,11.4,10.07,1.33,-1.33,10.984,11.48,10.12,1.3600000000000012,-1.3600000000000012,2524256,4545705,1133494,3412211,3412211
2018-02-04,9.728,10.23,9.17,1.0600000000000005,-1.0600000000000005,9.862,10.47,9.39,1.08,-1.08,9.474,10.17,8.91,1.2599999999999998,-1.0399999999999991,9.574,10.29,9.18,1.1099999999999994,-1.1099999999999994,4336562,6554986,1778923,4776063,-4776063
2018-02-11,9.254999999999999,9.59,9.1,0.4900000000000002,0.11000000000000121,9.465,9.67,9.28,0.39000000000000057,0.030000000000001137,9.18,9.38,9.1,0.28000000000000114,0.019999999999999574,9.35,9.62,9.15,0.46999999999999886,-0.0600000000000005,1977709,2682480,1372274,1310206,391113
2018-02-18,9.078,9.48,8.84,0.6400000000000006,-0.1899999999999995,9.19,9.49,8.89,0.5999999999999996,-0.34999999999999964,8.98,9.38,8.64,0.7400000000000002,-0.25,9.08,9.49,8.73,0.7599999999999998,-0.2699999999999996,3542494,8359294,1562424,6796870,982303
2018-02-25,8.906,9.31,8.18,1.1300000000000008,-0.6899999999999995,9.03,9.44,8.19,1.25,-0.7100000000000009,8.688,9.06,7.57,1.4900000000000002,-1.17,8.844,9.42,7.59,1.83,-1.1899999999999995,5337445,16073067,1823739,14249328,14146432
2018-03-04,7.756,8.22,7.55,0.6700000000000008,0.6700000000000008,7.89,8.25,7.6,0.6500000000000004,0.6500000000000004,7.682,8.13,7.45,0.6800000000000006,0.6800000000000006,7.842,8.24,7.52,0.7200000000000006,0.7200000000000006,5189368,8567572,1973414,6594158,-6594158
2018-03-11,7.844,8.26,7.33,0.9299999999999997,-0.7699999999999996,7.974,8.33,7.66,0.6699999999999999,-0.6699999999999999,7.7219999999999995,8.19,7.26,0.9299999999999997,-0.7199999999999998,7.84,8.22,7.59,0.6300000000000008,-0.6300000000000008,2902824,5289589,1761508,3528081,-402817
2018-03-18,7.406,7.6,7.29,0.3099999999999996,-0.3099999999999996,7.492,7.66,7.29,0.3700000000000001,-0.3700000000000001,7.2219999999999995,7.37,6.95,0.41999999999999993,-0.41999999999999993,7.2860000000000005,7.45,7.0,0.4500000000000002,-0.40000000000000036,2689033,3653772,2088992,1564780,68527
