Date,TATStock_Open_average,TATStock_Open_max,TATStock_Open_min,TATStock_Open_volatility,TATStock_Open_change,TATStock_High_average,TATStock_High_max,TATStock_High_min,TATStock_High_volatility,TATStock_High_change,TATStock_Low_average,TATStock_Low_max,TATStock_Low_min,TATStock_Low_volatility,TATStock_Low_change,TATStock_Close_average,TATStock_Close_max,TATStock_Close_min,TATStock_Close_volatility,TATStock_Close_change,TATStock_Volume_average,TATStock_Volume_max,TATStock_Volume_min,TATStock_Volume_volatility,TATStock_Volume_change
2018-01-14,1.2850000000000001,1.36,1.23,0.13000000000000012,-0.030000000000000027,1.34,1.46,1.28,0.17999999999999994,-0.050000000000000044,1.2175,1.26,1.19,0.07000000000000006,0.020000000000000018,1.2575,1.28,1.23,0.050000000000000044,0.050000000000000044,23180,47849,9285,38564,9158
2018-01-21,1.288,1.33,1.27,0.06000000000000005,0.06000000000000005,1.31,1.38,1.27,0.10999999999999988,0.10999999999999988,1.254,1.32,1.14,0.18000000000000016,0.18000000000000016,1.298,1.36,1.25,0.1100000000000001,0.1100000000000001,15284,26847,3850,22997,8085
2018-01-28,1.362,1.38,1.35,0.029999999999999805,0.009999999999999787,1.396,1.43,1.37,0.05999999999999983,0.040000000000000036,1.34,1.36,1.32,0.040000000000000036,0.020000000000000018,1.37,1.4,1.35,0.04999999999999982,-0.010000000000000009,13466,31202,4709,26493,-18963
2018-02-04,1.544,1.75,1.32,0.42999999999999994,0.22999999999999998,1.706,2.11,1.44,0.6699999999999999,0.25,1.506,1.62,1.32,0.30000000000000004,0.2400000000000002,1.532,1.66,1.38,0.28,0.28,58837,195040,9196,185844,-25123
2018-02-11,1.746,1.79,1.7,0.09000000000000008,0.0,1.774,1.81,1.7,0.1100000000000001,-0.1100000000000001,1.672,1.73,1.61,0.11999999999999988,-0.039999999999999813,1.73,1.77,1.673,0.09699999999999998,-0.08699999999999997,28181,57834,15262,42572,-32559
2018-02-18,1.5550000000000002,1.6,1.53,0.07000000000000006,-0.050000000000000044,1.6075,1.68,1.55,0.1299999999999999,-0.06999999999999984,1.51,1.55,1.47,0.08000000000000007,-0.020000000000000018,1.5525,1.59,1.51,0.08000000000000007,-0.030000000000000027,23692,30832,19474,11358,-11170
2018-02-25,1.486,1.57,1.44,0.13000000000000012,-0.13000000000000012,1.518,1.6,1.46,0.14000000000000012,-0.1200000000000001,1.448,1.52,1.41,0.1100000000000001,-0.1100000000000001,1.472,1.54,1.44,0.10000000000000009,-0.07000000000000006,8481,14045,4604,9441,-1373
2018-03-04,1.3719999999999999,1.44,1.28,0.15999999999999992,0.020000000000000018,1.438,1.49,1.36,0.1299999999999999,0.050000000000000044,1.292,1.38,1.16,0.21999999999999997,0.0,1.37,1.49,1.28,0.20999999999999996,0.09000000000000008,16744,28169,12284,15885,507
2018-03-11,1.356,1.4,1.32,0.07999999999999985,-0.010000000000000009,1.402,1.47,1.38,0.09000000000000008,-0.09000000000000008,1.33,1.37,1.3,0.07000000000000006,-0.040000000000000036,1.364,1.4,1.33,0.06999999999999984,-0.05999999999999983,11504,16786,5020,11766,-2418
2018-03-18,1.314,1.34,1.29,0.050000000000000044,-0.050000000000000044,1.338,1.36,1.32,0.040000000000000036,0.020000000000000018,1.258,1.3,1.22,0.08000000000000007,-0.06000000000000005,1.324,1.36,1.3,0.06000000000000005,0.040000000000000036,10358,19199,3133,16066,16066
2018-03-25,1.33,1.37,1.3,0.07000000000000006,-0.07000000000000006,1.37,1.39,1.34,0.04999999999999982,-0.04999999999999982,1.3050000000000002,1.33,1.28,0.050000000000000044,-0.050000000000000044,1.3175000000000001,1.37,1.29,0.08000000000000007,-0.08000000000000007,12228,14181,9823,4358,2986
2018-04-01,1.35,1.43,1.3,0.1299999999999999,0.1299999999999999,1.418,1.53,1.34,0.18999999999999995,0.11999999999999988,1.338,1.42,1.3,0.11999999999999988,0.11999999999999988,1.386,1.44,1.34,0.09999999999999987,0.09999999999999987,18468,57509,3912,53597,4177
2018-04-08,1.6,1.81,1.43,0.3800000000000001,0.3800000000000001,1.664,1.82,1.45,0.3700000000000001,0.3600000000000001,1.554,1.68,1.42,0.26,0.26,1.626,1.77,1.44,0.33000000000000007,0.30000000000000004,26044,63191,4281,58910,-1518
2018-04-15,1.698,1.75,1.65,0.10000000000000009,-0.050000000000000044,1.732,1.79,1.66,0.13000000000000012,-0.040000000000000036,1.662,1.71,1.6,0.10999999999999988,-0.05999999999999983,1.6882,1.75,1.611,0.139,-0.05899999999999994,22620,53929,8536,45393,6038
2018-04-22,1.604,1.63,1.57,0.05999999999999983,-0.050000000000000044,1.63,1.64,1.61,0.029999999999999805,-0.019999999999999796,1.568,1.58,1.55,0.030000000000000027,-0.030000000000000027,1.608,1.64,1.59,0.04999999999999982,-0.019999999999999796,8887,19495,3643,15852,-14097
2018-04-29,1.646,1.79,1.56,0.22999999999999998,-0.06999999999999984,1.69,1.8,1.62,0.17999999999999994,-0.019999999999999796,1.548,1.6,1.49,0.1100000000000001,0.06000000000000005,1.6360000000000001,1.76,1.56,0.19999999999999996,-0.019999999999999796,11809,21253,8054,13199,-2402
2018-05-06,1.63,1.66,1.6,0.05999999999999983,0.020000000000000018,1.7,1.78,1.64,0.14000000000000012,0.08000000000000007,1.592,1.66,1.55,0.10999999999999988,0.05999999999999983,1.646,1.7,1.58,0.11999999999999988,0.050000000000000044,11762,24402,2514,21888,19892
2018-05-13,1.746,1.92,1.69,0.22999999999999998,0.21999999999999997,1.8499999999999999,2.15,1.71,0.43999999999999995,0.42999999999999994,1.728,1.92,1.66,0.26,0.26,1.825,2.1,1.675,0.42500000000000004,0.42500000000000004,18762,50304,2631,47673,42533
2018-05-20,1.944,2.14,1.77,0.3700000000000001,-0.3700000000000001,1.972,2.14,1.77,0.3700000000000001,-0.3700000000000001,1.834,1.98,1.65,0.33000000000000007,-0.33000000000000007,1.862,2.02,1.7,0.32000000000000006,-0.32000000000000006,15111,24174,6660,17514,-8186
2018-05-27,1.6524999999999999,1.7,1.61,0.08999999999999986,-0.06000000000000005,1.6824999999999999,1.73,1.65,0.08000000000000007,-0.08000000000000007,1.618,1.642,1.61,0.031999999999999806,-0.031999999999999806,1.6404999999999998,1.65,1.63,0.020000000000000018,0.008000000000000007,11638,17566,4693,12873,3523
2018-06-03,1.548,1.61,1.5,0.1100000000000001,0.07000000000000006,1.594,1.64,1.55,0.08999999999999986,0.010000000000000009,1.502,1.54,1.48,0.06000000000000005,-0.030000000000000027,1.534,1.57,1.5,0.07000000000000006,0.040000000000000036,15730,29158,5365,23793,-14562
2018-06-10,1.506,1.56,1.41,0.15000000000000013,-0.15000000000000013,1.522,1.58,1.44,0.14000000000000012,-0.14000000000000012,1.448,1.55,1.35,0.19999999999999996,-0.19999999999999996,1.48,1.56,1.4,0.16000000000000014,-0.16000000000000014,11601,31863,2913,28950,-26253
