Date,MOS_stock_Open_average,MOS_stock_Open_max,MOS_stock_Open_min,MOS_stock_Open_volatility,MOS_stock_Open_change,MOS_stock_High_average,MOS_stock_High_max,MOS_stock_High_min,MOS_stock_High_volatility,MOS_stock_High_change,MOS_stock_Low_average,MOS_stock_Low_max,MOS_stock_Low_min,MOS_stock_Low_volatility,MOS_stock_Low_change,MOS_stock_Close_average,MOS_stock_Close_max,MOS_stock_Close_min,MOS_stock_Close_volatility,MOS_stock_Close_change,MOS_stock_Volume_average,MOS_stock_Volume_max,MOS_stock_Volume_min,MOS_stock_Volume_volatility,MOS_stock_Volume_change
2018-01-14,26.2375,27.25,25.51,1.7399999999999984,-0.8999999999999986,26.5675,27.25,25.84,1.4100000000000001,-0.5899999999999999,25.53,25.93,25.22,0.7100000000000009,0.33999999999999986,25.9925,26.53,25.54,0.990000000000002,0.8500000000000014,5179929,6418898,3784451,2634447,-1733229
2018-01-21,27.036,27.41,26.44,0.9699999999999989,0.389999999999997,27.408,27.74,26.8,0.9399999999999977,0.9399999999999977,26.762,27.05,26.27,0.7800000000000011,0.5300000000000011,27.094,27.62,26.66,0.9600000000000009,0.9600000000000009,4889592,6044545,4414490,1630055,-239903
2018-01-28,27.228,27.53,26.72,0.8100000000000023,-0.8100000000000023,27.634,28.3,26.84,1.4600000000000009,-1.4600000000000009,26.728,27.5,25.62,1.879999999999999,-1.879999999999999,27.02,27.7,26.04,1.6600000000000001,-1.6600000000000001,5566133,7544411,4000965,3543446,-1909393
2018-02-04,24.944,25.76,24.21,1.5500000000000007,-1.3000000000000007,25.418,26.1,24.63,1.4700000000000024,-1.4700000000000024,24.202,24.92,23.46,1.4600000000000009,-1.3099999999999987,24.716,25.25,24.13,1.120000000000001,-0.4299999999999997,5955936,7053037,4474487,2578550,-194651
2018-02-11,25.312,26.0,24.79,1.2100000000000009,1.0100000000000016,25.748,26.11,25.34,0.7699999999999996,0.6400000000000006,25.009999999999998,25.43,24.52,0.9100000000000001,0.9100000000000001,25.486,25.86,25.21,0.6499999999999986,0.21999999999999886,4564179,6259660,3010528,3249132,1724276
2018-02-18,27.25,27.8,26.05,1.75,1.75,28.085,28.84,27.37,1.4699999999999989,1.4699999999999989,27.060000000000002,27.59,26.0,1.5899999999999999,1.5899999999999999,27.6025,28.74,26.76,1.9799999999999969,1.9799999999999969,6893387,7952817,5786554,2166263,-1845856
2018-02-25,27.29,28.86,26.26,2.599999999999998,-2.599999999999998,27.567999999999998,29.2,26.7,2.5,-2.3900000000000006,26.518,27.91,25.71,2.1999999999999993,-2.1999999999999993,26.888,28.19,26.32,1.870000000000001,-1.4400000000000013,5019262,6719399,3507000,3212399,-1327917
2018-03-04,27.522,28.15,27.2,0.9499999999999993,0.3000000000000007,28.176000000000002,29.18,27.35,1.8299999999999983,0.8999999999999986,27.052,27.45,26.59,0.8599999999999994,-0.029999999999997584,27.708,28.25,27.28,0.9699999999999989,0.2699999999999996,5943118,8628116,3824715,4803401,-1038483
2018-03-11,27.381999999999998,28.13,26.31,1.8200000000000003,-1.8200000000000003,27.616,28.29,26.43,1.8599999999999994,-1.8300000000000018,26.882,27.52,26.04,1.4800000000000004,-1.4100000000000001,26.964000000000002,27.62,26.1,1.5199999999999996,-1.5199999999999996,4597782,6088247,4000878,2087369,1366826
2018-03-18,25.238,25.86,24.68,1.1799999999999997,-1.1799999999999997,25.584,25.91,25.03,0.879999999999999,-0.879999999999999,24.808,25.2,24.23,0.9699999999999989,-0.9699999999999989,24.964000000000002,25.59,24.26,1.3299999999999983,-1.3299999999999983,3766707,4896435,2764329,2132106,-1620845
2018-03-25,24.345,24.79,23.71,1.0799999999999983,-0.9600000000000009,24.635,25.1,24.31,0.7900000000000027,-0.25,23.815,24.1,23.43,0.6700000000000017,-0.40000000000000213,24.175,24.65,23.57,1.0799999999999983,-0.36999999999999744,4608815,5058477,3862682,1195795,994703
