Date,Global X Yieldco_Open_average,Global X Yieldco_Open_max,Global X Yieldco_Open_min,Global X Yieldco_Open_volatility,Global X Yieldco_Open_change,Global X Yieldco_High_average,Global X Yieldco_High_max,Global X Yieldco_High_min,Global X Yieldco_High_volatility,Global X Yieldco_High_change,Global X Yieldco_Low_average,Global X Yieldco_Low_max,Global X Yieldco_Low_min,Global X Yieldco_Low_volatility,Global X Yieldco_Low_change,Global X Yieldco_Close_average,Global X Yieldco_Close_max,Global X Yieldco_Close_min,Global X Yieldco_Close_volatility,Global X Yieldco_Close_change
2018-09-02,12.02,12.02,12.02,0.0,0.0,12.02,12.02,12.02,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.92,11.92,11.92,0.0,0.0
2018-09-09,12.09,12.09,12.09,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.11,12.11,12.11,0.0,0.0
2018-09-16,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2018-09-23,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.89,11.89,11.89,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2018-09-30,11.72,11.72,11.72,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2018-10-07,11.59,11.59,11.59,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.67,11.67,11.67,0.0,0.0
2018-10-14,11.64,11.64,11.64,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2018-10-21,11.51,11.51,11.51,0.0,0.0,11.51,11.51,11.51,0.0,0.0,11.51,11.51,11.51,0.0,0.0,11.51,11.51,11.51,0.0,0.0
2018-10-28,11.64,11.64,11.64,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2018-11-04,11.72,11.72,11.72,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.79,11.79,11.79,0.0,0.0
2018-11-11,11.68,11.68,11.68,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2018-11-18,11.36,11.36,11.36,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2018-11-25,11.72,11.72,11.72,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.67,11.67,11.67,0.0,0.0
2018-12-02,11.65,11.65,11.65,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.58,11.58,11.58,0.0,0.0
2018-12-09,11.47,11.47,11.47,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2018-12-16,11.18,11.18,11.18,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.08,11.08,11.08,0.0,0.0,11.12,11.12,11.12,0.0,0.0
2018-12-23,11.21,11.21,11.21,0.0,0.0,11.32,11.32,11.32,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2018-12-30,11.69,11.69,11.69,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.59,11.59,11.59,0.0,0.0
2019-01-06,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.78,11.78,11.78,0.0,0.0
2019-01-13,12.0,12.0,12.0,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2019-01-20,12.21,12.21,12.21,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.33,12.33,12.33,0.0,0.0
2019-01-27,12.52,12.52,12.52,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.48,12.48,12.48,0.0,0.0,12.48,12.48,12.48,0.0,0.0
2019-02-03,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.28,12.28,12.28,0.0,0.0
2019-02-10,12.42,12.42,12.42,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2019-02-17,12.58,12.58,12.58,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.65,12.65,12.65,0.0,0.0
2019-02-24,12.5,12.5,12.5,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2019-03-03,12.56,12.56,12.56,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2019-03-10,12.89,12.89,12.89,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2019-03-17,12.72,12.72,12.72,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.78,12.78,12.78,0.0,0.0
2019-03-24,13.05,13.05,13.05,0.0,0.0,13.05,13.05,13.05,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-03-31,13.38,13.38,13.38,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2019-04-07,13.1,13.1,13.1,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2019-04-14,12.93,12.93,12.93,0.0,0.0,13.03,13.03,13.03,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2019-04-21,13.03,13.03,13.03,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2019-04-28,12.83,12.83,12.83,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.79,12.79,12.79,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2019-05-05,12.53,12.53,12.53,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.6,12.6,12.6,0.0,0.0
2019-05-12,12.67,12.67,12.67,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-05-19,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2019-05-26,12.74,12.74,12.74,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.88,12.88,12.88,0.0,0.0
2019-06-02,13.28,13.28,13.28,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.31,13.31,13.31,0.0,0.0
2019-06-09,13.18,13.18,13.18,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.14,13.14,13.14,0.0,0.0
2019-06-16,13.59,13.59,13.59,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.59,13.59,13.59,0.0,0.0
2019-06-23,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-06-30,13.73,13.73,13.73,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-07-07,13.76,13.76,13.76,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2019-07-14,13.79,13.79,13.79,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2019-07-21,13.74,13.74,13.74,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2019-07-28,13.38,13.38,13.38,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.22,13.22,13.22,0.0,0.0
2019-08-04,13.27,13.27,13.27,0.0,0.0,13.34,13.34,13.34,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2019-08-11,13.33,13.33,13.33,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2019-08-18,13.31,13.31,13.31,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.17,13.17,13.17,0.0,0.0
2019-08-25,13.36,13.36,13.36,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.42,13.42,13.42,0.0,0.0
2019-09-01,13.7,13.7,13.7,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2019-09-08,13.63,13.63,13.63,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-09-15,13.77,13.77,13.77,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-09-22,13.8,13.8,13.8,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-09-29,13.98,13.98,13.98,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2019-10-06,13.98,13.98,13.98,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2019-10-13,14.04,14.04,14.04,0.0,0.0,14.08,14.08,14.08,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2019-10-20,13.93,13.93,13.93,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2019-10-27,13.9,13.9,13.9,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2019-11-03,13.75,13.75,13.75,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-11-10,13.91,13.91,13.91,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-11-17,13.83,13.83,13.83,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2019-11-24,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.91,13.91,13.91,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-12-01,14.44,14.44,14.44,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2019-12-08,14.82,14.82,14.82,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-12-15,14.89,14.89,14.89,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-12-22,14.88,14.88,14.88,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2019-12-29,14.85,14.85,14.85,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.98,14.98,14.98,0.0,0.0
