Date,ETFS Physical Silver SharesEtf_Open_average,ETFS Physical Silver SharesEtf_Open_max,ETFS Physical Silver SharesEtf_Open_min,ETFS Physical Silver SharesEtf_Open_volatility,ETFS Physical Silver SharesEtf_Open_change,ETFS Physical Silver SharesEtf_High_average,ETFS Physical Silver SharesEtf_High_max,ETFS Physical Silver SharesEtf_High_min,ETFS Physical Silver SharesEtf_High_volatility,ETFS Physical Silver SharesEtf_High_change,ETFS Physical Silver SharesEtf_Low_average,ETFS Physical Silver SharesEtf_Low_max,ETFS Physical Silver SharesEtf_Low_min,ETFS Physical Silver SharesEtf_Low_volatility,ETFS Physical Silver SharesEtf_Low_change,ETFS Physical Silver SharesEtf_Close_average,ETFS Physical Silver SharesEtf_Close_max,ETFS Physical Silver SharesEtf_Close_min,ETFS Physical Silver SharesEtf_Close_volatility,ETFS Physical Silver SharesEtf_Close_change
2018-03-25,15.83,15.83,15.83,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2018-04-01,16.05,16.05,16.05,0.0,0.0,16.07,16.07,16.07,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2018-04-08,16.19,16.19,16.19,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2018-04-15,16.7,16.7,16.7,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2018-04-22,16.07,16.07,16.07,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2018-04-29,15.96,15.96,15.96,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.95,15.95,15.95,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2018-05-06,16.39,16.39,16.39,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.24,16.24,16.24,0.0,0.0
2018-05-13,15.97,15.97,15.97,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.96,15.96,15.96,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2018-05-20,16.19,16.19,16.19,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2018-05-27,15.98,15.98,15.98,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2018-06-03,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2018-06-10,16.51,16.51,16.51,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.14,16.14,16.14,0.0,0.0
2018-06-17,15.94,15.94,15.94,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2018-06-24,15.6,15.6,15.6,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2018-07-01,15.57,15.57,15.57,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2018-07-08,15.38,15.38,15.38,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2018-07-15,15.02,15.02,15.02,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-07-22,15.06,15.06,15.06,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.05,15.05,15.05,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2018-07-29,15.17,15.17,15.17,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2018-08-05,14.94,14.94,14.94,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2018-08-12,14.31,14.31,14.31,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2018-08-19,14.35,14.35,14.35,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2018-08-26,14.16,14.16,14.16,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2018-09-02,13.77,13.77,13.77,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2018-09-09,13.81,13.81,13.81,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2018-09-16,13.8,13.8,13.8,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.9,13.9,13.9,0.0,0.0
2018-09-23,14.09,14.09,14.09,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2018-09-30,14.29,14.29,14.29,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2018-10-07,14.27,14.27,14.27,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2018-10-14,14.29,14.29,14.29,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2018-10-21,14.27,14.27,14.27,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2018-10-28,14.41,14.41,14.41,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.34,14.34,14.34,0.0,0.0
2018-11-04,13.84,13.84,13.84,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2018-11-11,14.0,14.0,14.0,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-11-18,13.9,13.9,13.9,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2018-11-25,13.77,13.77,13.77,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.78,13.78,13.78,0.0,0.0
2018-12-02,14.12,14.12,14.12,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2018-12-09,14.09,14.09,14.09,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.16,14.16,14.16,0.0,0.0
2018-12-16,14.31,14.31,14.31,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2018-12-23,14.9,14.9,14.9,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2018-12-30,15.26,15.26,15.26,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-01-06,15.13,15.13,15.13,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2019-01-13,14.97,14.97,14.97,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2019-01-20,15.1,15.1,15.1,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.27,15.27,15.27,0.0,0.0
2019-01-27,15.58,15.58,15.58,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2019-02-03,15.33,15.33,15.33,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2019-02-10,15.22,15.22,15.22,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2019-02-17,15.47,15.47,15.47,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2019-02-24,15.02,15.02,15.02,0.0,0.0,15.06,15.06,15.06,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-03-03,14.8,14.8,14.8,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.91,14.91,14.91,0.0,0.0
2019-03-10,14.91,14.91,14.91,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2019-03-17,14.96,14.96,14.96,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.98,14.98,14.98,0.0,0.0
2019-03-24,14.73,14.73,14.73,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2019-03-31,14.73,14.73,14.73,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-04-07,14.59,14.59,14.59,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-04-14,14.54,14.54,14.54,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-04-21,14.61,14.61,14.61,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2019-04-28,14.37,14.37,14.37,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2019-05-05,14.33,14.33,14.33,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-05-12,14.03,14.03,14.03,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.98,13.98,13.98,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2019-05-19,14.15,14.15,14.15,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2019-05-26,14.12,14.12,14.12,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2019-06-02,14.59,14.59,14.59,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2019-06-09,14.52,14.52,14.52,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2019-06-16,14.9,14.9,14.9,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2019-06-23,14.8,14.8,14.8,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-06-30,14.85,14.85,14.85,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2019-07-07,14.7,14.7,14.7,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-07-14,15.94,15.94,15.94,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-07-21,16.0,16.0,16.0,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2019-07-28,15.57,15.57,15.57,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-08-04,16.35,16.35,16.35,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-08-11,16.7,16.7,16.7,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.61,16.61,16.61,0.0,0.0
2019-08-18,16.59,16.59,16.59,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-08-25,17.81,17.81,17.81,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.81,17.81,17.81,0.0,0.0
2019-09-01,18.13,18.13,18.13,0.0,0.0,18.24,18.24,18.24,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2019-09-08,17.5,17.5,17.5,0.0,0.0,17.57,17.57,17.57,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-09-15,17.27,17.27,17.27,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2019-09-22,16.86,16.86,16.86,0.0,0.0,17.09,17.09,17.09,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-09-29,16.92,16.92,16.92,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.86,16.86,16.86,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2019-10-06,16.99,16.99,16.99,0.0,0.0,17.1,17.1,17.1,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.98,16.98,16.98,0.0,0.0
2019-10-13,17.03,17.03,17.03,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.94,16.94,16.94,0.0,0.0,17.04,17.04,17.04,0.0,0.0
2019-10-20,17.73,17.73,17.73,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2019-10-27,17.54,17.54,17.54,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2019-11-03,16.35,16.35,16.35,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-11-10,16.41,16.41,16.41,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2019-11-17,16.55,16.55,16.55,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.48,16.48,16.48,0.0,0.0
2019-11-24,16.36,16.36,16.36,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-12-01,16.23,16.23,16.23,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2019-12-08,16.37,16.37,16.37,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2019-12-15,16.65,16.65,16.65,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2019-12-22,17.37,17.37,17.37,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-12-29,17.54,17.54,17.54,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.46,17.46,17.46,0.0,0.0
