Date,BCRX_Open_average,BCRX_Open_max,BCRX_Open_min,BCRX_Open_volatility,BCRX_Open_change,BCRX_High_average,BCRX_High_max,BCRX_High_min,BCRX_High_volatility,BCRX_High_change,BCRX_Low_average,BCRX_Low_max,BCRX_Low_min,BCRX_Low_volatility,BCRX_Low_change,BCRX_Close_average,BCRX_Close_max,BCRX_Close_min,BCRX_Close_volatility,BCRX_Close_change,BCRX_Volume_average,BCRX_Volume_max,BCRX_Volume_min,BCRX_Volume_volatility,BCRX_Volume_change
2018-01-14,5.672,5.71,5.66,0.04999999999999982,0.0,5.792,5.89,5.69,0.1999999999999993,-0.08999999999999986,5.432,5.63,4.93,0.7000000000000002,-0.6400000000000006,5.582,5.68,5.32,0.35999999999999943,-0.33000000000000007,1703607,5204749,720269,4484480,4158120
2018-01-21,5.012,5.31,4.69,0.6199999999999992,-0.6199999999999992,5.122,5.64,4.71,0.9299999999999997,-0.9299999999999997,4.806,5.25,4.57,0.6799999999999997,-0.6799999999999997,4.844,5.26,4.6,0.6600000000000001,-0.6600000000000001,1677963,2253233,1245168,1008065,-1008065
2018-01-28,4.428,4.57,4.28,0.29000000000000004,-0.040000000000000036,4.586,4.65,4.55,0.10000000000000053,-0.040000000000000036,4.328,4.38,4.25,0.1299999999999999,-0.07000000000000028,4.466,4.56,4.35,0.20999999999999996,-0.13999999999999968,1520287,1851900,1250378,601522,-325305
2018-02-04,4.756,4.95,4.36,0.5899999999999999,0.5899999999999999,4.93,5.05,4.8,0.25,0.25,4.642,4.82,4.34,0.4800000000000004,0.4800000000000004,4.86,4.94,4.78,0.16000000000000014,0.09999999999999964,1598016,2090556,1339264,751292,191131
2018-02-11,4.9325,5.11,4.82,0.29000000000000004,0.05999999999999961,5.1425,5.24,5.02,0.22000000000000064,0.22000000000000064,4.835,4.9,4.76,0.14000000000000057,0.1200000000000001,4.9825,5.11,4.87,0.2400000000000002,-0.03000000000000025,1358471,1743476,797425,946051,-211474
2018-02-18,4.9719999999999995,5.1,4.87,0.22999999999999954,0.10000000000000053,5.104,5.16,5.03,0.1299999999999999,-0.04999999999999982,4.8580000000000005,4.98,4.73,0.25,0.05000000000000071,4.966,5.06,4.8,0.2599999999999998,-0.009999999999999787,921228,1348590,607384,741206,-741206
2018-02-25,4.884,5.04,4.75,0.29000000000000004,0.29000000000000004,5.184,5.49,5.05,0.4400000000000004,0.35000000000000053,4.866,5.04,4.75,0.29000000000000004,0.29000000000000004,5.0200000000000005,5.36,4.83,0.5300000000000002,0.5300000000000002,1127420,1212625,1029035,183590,75803
2018-03-04,5.404,5.58,5.16,0.41999999999999993,0.21999999999999975,5.528,5.65,5.42,0.23000000000000043,0.21999999999999975,5.254,5.42,5.07,0.34999999999999964,0.34999999999999964,5.4559999999999995,5.6,5.18,0.41999999999999993,0.41999999999999993,935648,1071783,729212,342571,115525
2018-03-11,5.4,5.65,5.32,0.33000000000000007,-0.33000000000000007,5.486,5.65,5.41,0.2400000000000002,-0.2400000000000002,5.234,5.3,5.06,0.2400000000000002,-0.23000000000000043,5.318,5.39,5.12,0.2699999999999996,-0.20999999999999996,868425,1090478,639288,451190,-251787
2018-03-18,5.176,5.3,5.05,0.25,0.1899999999999995,5.306,5.35,5.23,0.11999999999999922,0.11999999999999922,5.064,5.19,5.0,0.1900000000000004,0.05999999999999961,5.2,5.27,5.04,0.22999999999999954,0.22999999999999954,740013,841344,541695,299649,283904
