Date,BOH_Open_average,BOH_Open_max,BOH_Open_min,BOH_Open_volatility,BOH_Open_change,BOH_High_average,BOH_High_max,BOH_High_min,BOH_High_volatility,BOH_High_change,BOH_Low_average,BOH_Low_max,BOH_Low_min,BOH_Low_volatility,BOH_Low_change,BOH_Close_average,BOH_Close_max,BOH_Close_min,BOH_Close_volatility,BOH_Close_change,BOH_Volume_average,BOH_Volume_max,BOH_Volume_min,BOH_Volume_volatility,BOH_Volume_change
2018-01-14,87.205,88.87,86.35,2.5200000000000102,-2.5200000000000102,87.7125,88.99,87.17,1.8199999999999932,-1.6199999999999903,86.0325,86.23,85.6,0.6300000000000097,-0.6000000000000085,86.58500000000001,86.75,86.26,0.4899999999999949,0.13000000000000966,286587,361671,217881,143790,109913
2018-01-21,85.796,86.36,84.14,2.219999999999999,-0.25,86.708,88.0,86.08,1.9200000000000017,-1.9200000000000017,84.976,85.96,84.0,1.9599999999999937,-0.6700000000000017,85.928,86.15,85.33,0.8200000000000074,-0.8200000000000074,352242,475948,248290,227658,-227658
2018-01-28,84.27,85.04,83.35,1.690000000000012,-1.0100000000000051,85.004,85.96,84.45,1.509999999999991,-1.1899999999999977,83.682,84.94,82.76,2.1799999999999926,-1.2999999999999972,84.232,85.07,83.67,1.3999999999999915,-1.1799999999999926,214298,226274,179131,47143,6071
2018-02-04,81.378,82.97,79.39,3.5799999999999983,-2.039999999999992,82.634,84.25,81.93,2.319999999999993,-2.3100000000000023,79.932,81.32,78.4,2.9199999999999875,-1.7999999999999972,81.222,81.99,80.13,1.8599999999999994,0.22999999999998977,305654,409954,206971,202983,1132
2018-02-11,82.962,84.92,81.5,3.4200000000000017,2.989999999999995,84.148,85.89,82.57,3.3200000000000074,3.1400000000000006,82.588,84.31,80.86,3.450000000000003,3.450000000000003,83.768,85.13,82.09,3.039999999999992,3.039999999999992,205617,295413,148696,146717,-45100
2018-02-18,83.9825,84.68,82.94,1.740000000000009,-1.740000000000009,84.815,85.46,83.75,1.7099999999999937,-1.4899999999999949,82.97,83.67,82.02,1.6500000000000057,-1.6500000000000057,83.65,84.31,82.72,1.5900000000000034,-0.09000000000000341,220582,293117,163500,129617,6361
2018-02-25,82.93599999999999,84.08,81.61,2.469999999999999,-2.469999999999999,84.048,84.98,83.01,1.9699999999999989,-0.6599999999999966,82.17,83.14,81.19,1.9500000000000028,-1.9500000000000028,82.95400000000001,84.09,82.01,2.0799999999999983,-0.6599999999999966,170014,213163,147538,65625,1100
2018-03-04,84.846,86.22,82.92,3.299999999999997,2.9299999999999926,86.074,87.08,84.84,2.239999999999995,2.239999999999995,84.08,85.36,82.33,3.030000000000001,3.030000000000001,85.60000000000001,86.9,84.53,2.3700000000000045,2.3700000000000045,209621,287894,167713,120181,-468
2018-03-11,86.57000000000001,87.73,85.7,2.030000000000001,-1.230000000000004,87.124,88.01,86.25,1.7600000000000051,-1.1600000000000108,85.486,86.47,84.59,1.8799999999999955,-1.0100000000000051,86.186,87.51,85.29,2.219999999999999,-1.230000000000004,766612,2609554,247935,2361619,2259061
2018-03-18,85.034,86.14,83.07,3.0700000000000074,-3.0700000000000074,85.574,86.49,83.17,3.319999999999993,-3.030000000000001,83.596,84.94,80.69,4.25,-4.230000000000004,84.118,86.05,80.81,5.239999999999995,-5.239999999999995,225861,259036,199390,59646,59646
2018-03-25,82.37,83.3,81.73,1.5699999999999932,0.45000000000000284,83.25999999999999,83.55,82.82,0.730000000000004,0.29000000000000625,81.5625,82.32,80.91,1.4099999999999966,0.6899999999999977,82.4725,83.1,81.73,1.3699999999999903,0.14000000000000057,195079,250590,170129,80461,12987
2018-04-01,82.138,83.09,80.8,2.2900000000000063,-0.29000000000000625,82.862,83.33,82.38,0.9500000000000028,0.0,80.932,82.26,80.2,2.0600000000000023,0.35999999999999943,82.056,83.11,81.29,1.8199999999999932,0.22999999999998977,272544,348238,218709,129529,55552
2018-04-08,82.808,84.56,81.97,2.5900000000000034,2.5900000000000034,83.558,84.56,82.64,1.9200000000000017,1.4500000000000028,82.072,82.73,81.42,1.3100000000000023,1.1200000000000045,82.712,84.01,81.5,2.510000000000005,1.480000000000004,169011,239063,131122,107941,-107941
2018-04-15,83.23,83.94,82.26,1.6799999999999926,0.14999999999999147,83.812,84.5,83.15,1.3499999999999943,0.6400000000000006,82.46,83.27,81.49,1.7800000000000011,0.29999999999999716,83.254,84.36,82.25,2.1099999999999994,0.7999999999999972,150445,272087,102252,169835,167545
