Date,FCCY_Open_average,FCCY_Open_max,FCCY_Open_min,FCCY_Open_volatility,FCCY_Open_change,FCCY_High_average,FCCY_High_max,FCCY_High_min,FCCY_High_volatility,FCCY_High_change,FCCY_Low_average,FCCY_Low_max,FCCY_Low_min,FCCY_Low_volatility,FCCY_Low_change,FCCY_Close_average,FCCY_Close_max,FCCY_Close_min,FCCY_Close_volatility,FCCY_Close_change,FCCY_Volume_average,FCCY_Volume_max,FCCY_Volume_min,FCCY_Volume_volatility,FCCY_Volume_change
2018-01-14,19.09,19.3,18.7,0.6000000000000014,0.6000000000000014,19.41,20.05,18.9,1.1500000000000021,0.5500000000000007,18.48,19.3,16.15,3.150000000000002,3.150000000000002,19.238,19.5,18.9,0.6000000000000014,0.490000000000002,8823,17054,1842,15212,-15212
2018-01-21,19.262,19.5,18.75,0.75,-0.18999999999999773,19.47,19.55,19.4,0.15000000000000213,-0.05000000000000071,19.150000000000002,19.35,18.75,0.6000000000000014,0.09999999999999787,19.31,19.45,19.15,0.3000000000000007,-0.1999999999999993,5536,11073,1927,9146,-9146
2018-01-28,19.45,19.95,18.95,1.0,0.4499999999999993,19.62,19.95,19.2,0.75,0.6500000000000021,19.05,19.35,18.5,0.8500000000000014,0.10000000000000142,19.32,19.7,19.2,0.5,0.0,6134,13474,445,13029,7012
2018-02-04,19.198,19.4,19.0,0.3999999999999986,0.25,19.34,19.4,19.2,0.1999999999999993,-0.04999999999999716,19.108,19.2,19.0,0.1999999999999993,0.0,19.19,19.25,19.1,0.14999999999999858,-0.14999999999999858,6439,19060,601,18459,12786
2018-02-11,19.2025,19.25,19.11,0.14000000000000057,-0.08999999999999986,19.3125,19.4,19.25,0.14999999999999858,-0.09999999999999787,19.09,19.15,19.0,0.14999999999999858,0.10999999999999943,19.25,19.3,19.2,0.10000000000000142,0.05000000000000071,3668,5118,1501,3617,3617
2018-02-18,19.232,19.35,19.1,0.25,0.25,19.47,19.85,19.35,0.5,0.45000000000000284,19.21,19.35,19.1,0.25,0.25,19.400000000000002,19.85,19.2,0.6500000000000021,0.6500000000000021,7119,19217,1391,17826,-11204
2018-02-25,19.54,19.75,19.3,0.4499999999999993,-0.10000000000000142,19.669999999999998,19.75,19.6,0.14999999999999858,-0.10000000000000142,19.288,19.49,19.1,0.389999999999997,-0.389999999999997,19.498,19.6,19.3,0.3000000000000007,-0.18999999999999773,5253,8685,1244,7441,3876
2018-03-04,19.588,19.9,19.2,0.6999999999999993,0.6999999999999993,19.759999999999998,19.95,19.55,0.3999999999999986,0.34999999999999787,19.432,19.6,19.0,0.6000000000000014,0.6000000000000014,19.55,19.75,19.3,0.4499999999999993,0.3000000000000007,7466,15450,3103,12347,-5930
2018-03-11,19.830000000000002,20.15,19.6,0.5499999999999972,0.25,20.176,20.7,19.7,1.0,1.0,19.704,19.85,19.5,0.3500000000000014,0.3500000000000014,19.934,20.15,19.6,0.5499999999999972,0.5,9921,18417,2651,15766,12192
2018-03-18,20.182,20.35,19.9,0.45000000000000284,-0.10999999999999943,20.444,20.6,20.31,0.2900000000000027,0.240000000000002,20.06,20.15,19.9,0.25,-0.05000000000000071,20.27,20.35,20.15,0.20000000000000284,0.15000000000000213,10450,20277,5384,14893,-2556
2018-03-25,21.0,21.8,20.1,1.6999999999999993,1.3999999999999986,21.68,22.52,20.6,1.9199999999999982,1.0,20.802500000000002,21.55,20.1,1.4499999999999993,1.0999999999999979,21.3625,21.75,20.6,1.1499999999999986,0.8999999999999986,18632,32729,5202,27527,-16534
2018-04-01,21.538,21.65,21.39,0.259999999999998,0.14999999999999858,21.79,21.8,21.75,0.05000000000000071,0.05000000000000071,21.438,21.65,21.25,0.3999999999999986,0.3999999999999986,21.65,21.8,21.4,0.40000000000000213,0.3500000000000014,11606,23466,6953,16513,-15893
2018-04-08,21.756,22.0,21.55,0.4499999999999993,-0.1999999999999993,22.02,22.15,21.95,0.1999999999999993,0.0,21.626,21.95,21.35,0.5999999999999979,-0.370000000000001,21.88,22.0,21.75,0.25,-0.10000000000000142,8724,11805,5026,6779,1203
2018-04-15,21.756,22.0,21.21,0.7899999999999991,0.6400000000000006,22.01,22.1,21.95,0.15000000000000213,-0.05000000000000071,21.542,21.85,21.2,0.6500000000000021,0.10000000000000142,21.85,22.0,21.7,0.3000000000000007,-0.3000000000000007,11160,27045,3837,23208,16333
2018-04-22,21.6,21.9,21.4,0.5,0.29999999999999716,21.8,22.0,21.65,0.3500000000000014,0.14999999999999858,21.414,21.6,21.25,0.3500000000000014,-0.240000000000002,21.6,21.75,21.4,0.3500000000000014,-0.09999999999999787,19197,34843,11472,23371,1502
2018-04-29,21.67,21.8,21.55,0.25,0.1999999999999993,21.894,21.95,21.77,0.17999999999999972,-0.09999999999999787,21.580000000000002,21.7,21.5,0.1999999999999993,0.05000000000000071,21.78,21.95,21.55,0.3999999999999986,-0.09999999999999787,10627,16880,3432,13448,-10810
