Date,TXNStock_Open_average,TXNStock_Open_max,TXNStock_Open_min,TXNStock_Open_volatility,TXNStock_Open_change,TXNStock_High_average,TXNStock_High_max,TXNStock_High_min,TXNStock_High_volatility,TXNStock_High_change,TXNStock_Low_average,TXNStock_Low_max,TXNStock_Low_min,TXNStock_Low_volatility,TXNStock_Low_change,TXNStock_Close_average,TXNStock_Close_max,TXNStock_Close_min,TXNStock_Close_volatility,TXNStock_Close_change,TXNStock_Volume_average,TXNStock_Volume_max,TXNStock_Volume_min,TXNStock_Volume_volatility,TXNStock_Volume_change
2018-01-14,115.8775,119.0,113.55,5.450000000000003,3.460000000000008,117.72,119.98,113.91,6.070000000000007,3.6500000000000057,114.28999999999999,116.0,111.94,4.060000000000002,3.769999999999996,116.33,119.16,112.92,6.239999999999995,3.9099999999999966,7626456,9251460,6367294,2884166,-2884166
2018-01-21,114.174,120.02,110.86,9.159999999999997,-6.989999999999995,115.988,120.75,111.71,9.040000000000006,-5.480000000000004,112.732,118.9,108.68,10.219999999999999,-7.9199999999999875,114.574,119.89,109.7,10.189999999999998,-5.75,10178957,19223892,7217402,12006490,584161
2018-01-28,110.484,112.47,108.75,3.719999999999999,-3.450000000000003,111.368,113.4,110.23,3.1700000000000017,-3.1700000000000017,108.988,111.25,107.52,3.730000000000004,-3.730000000000004,109.99,112.65,107.66,4.990000000000009,-4.990000000000009,6709458,7474446,5828150,1646296,1085153
2018-02-04,103.158,107.02,99.52,7.5,-7.5,105.072,109.11,101.3,7.810000000000002,-7.810000000000002,100.426,103.38,96.99,6.390000000000001,-6.390000000000001,102.042,105.87,97.66,8.210000000000008,-3.719999999999999,10168467,11599319,8460397,3138922,3138922
2018-02-11,102.122,104.28,99.85,4.430000000000007,2.730000000000004,103.472,105.54,101.73,3.8100000000000023,2.990000000000009,101.164,103.88,99.85,4.030000000000001,3.4499999999999886,102.928,104.57,100.98,3.589999999999989,2.530000000000001,5864765,7413480,4910360,2503120,-1763366
2018-02-18,104.6925,105.77,103.99,1.7800000000000011,1.0200000000000102,106.295,107.06,105.08,1.980000000000004,0.20000000000000284,103.9125,104.74,103.41,1.3299999999999983,0.8299999999999983,104.98,107.04,103.66,3.3800000000000097,1.75,5120070,6536466,4036480,2499986,-33575
2018-02-25,107.884,109.38,104.79,4.589999999999989,-2.489999999999995,109.532,110.29,108.48,1.8100000000000023,-1.259999999999991,106.864,108.34,104.66,3.680000000000007,-2.6200000000000045,108.214,109.63,106.53,3.0999999999999943,-1.4099999999999966,6648774,8626635,5311892,3314743,980214
2018-03-04,108.934,110.0,107.48,2.519999999999996,2.519999999999996,110.014,111.61,109.33,2.280000000000001,2.280000000000001,108.038,109.33,106.52,2.8100000000000023,2.8100000000000023,109.656,111.53,108.56,2.969999999999999,2.519999999999996,4454754,5535870,3573538,1962332,1118664
2018-03-11,111.16,112.49,109.94,2.549999999999997,-1.9200000000000017,111.98,113.55,110.74,2.8100000000000023,-2.260000000000005,109.9,111.46,109.17,2.289999999999992,-1.9499999999999886,110.374,111.63,109.71,1.9200000000000017,-1.6599999999999966,5077972,8049685,3240614,4809071,3778875
2018-03-18,107.462,109.37,104.03,5.340000000000003,-5.340000000000003,108.474,110.29,104.94,5.3500000000000085,-4.439999999999998,105.484,108.27,101.34,6.929999999999993,-4.609999999999999,106.244,109.46,101.36,8.099999999999994,-6.5,5631619,7208440,3703768,3504672,33699
