Date,BDX_Open_average,BDX_Open_max,BDX_Open_min,BDX_Open_volatility,BDX_Open_change,BDX_High_average,BDX_High_max,BDX_High_min,BDX_High_volatility,BDX_High_change,BDX_Low_average,BDX_Low_max,BDX_Low_min,BDX_Low_volatility,BDX_Low_change,BDX_Close_average,BDX_Close_max,BDX_Close_min,BDX_Close_volatility,BDX_Close_change,BDX_Volume_average,BDX_Volume_max,BDX_Volume_min,BDX_Volume_volatility,BDX_Volume_change
2018-01-14,231.588,234.5,227.98,6.52000000000001,6.090000000000003,233.058,236.74,230.12,6.6200000000000045,6.6200000000000045,229.656,233.26,226.62,6.639999999999986,6.639999999999986,232.65,236.71,228.54,8.170000000000016,8.170000000000016,1461963,1746180,1104769,641411,-421871
2018-01-21,240.482,246.3,236.03,10.27000000000001,10.27000000000001,243.062,248.39,236.86,11.529999999999973,11.529999999999973,238.656,244.29,234.34,9.949999999999989,9.949999999999989,241.382,246.28,234.71,11.569999999999993,10.219999999999999,1324269,1601293,1029260,572033,81803
2018-01-28,241.252,243.77,237.75,6.02000000000001,-5.349999999999994,242.442,244.83,237.76,7.070000000000022,-6.920000000000016,236.896,241.65,224.82,16.830000000000013,-16.30000000000001,237.978,243.5,224.82,18.680000000000007,-18.680000000000007,1414679,1840676,1117976,722700,597296
2018-02-04,219.716,227.93,212.59,15.340000000000003,2.1699999999999875,224.806,234.44,218.82,15.620000000000005,-14.189999999999998,214.948,220.93,209.91,11.02000000000001,2.6599999999999966,219.382,227.52,211.44,16.080000000000013,-8.630000000000024,2604397,3057432,2030319,1027113,-739346
2018-02-11,218.68,221.66,214.42,7.240000000000009,4.6699999999999875,221.3625,224.85,216.99,7.859999999999985,7.859999999999985,216.8825,221.28,213.37,7.909999999999997,7.909999999999997,220.1825,222.87,215.4,7.469999999999999,7.469999999999999,1279393,1830064,981599,848465,-848465
2018-02-18,220.846,223.27,219.42,3.8500000000000227,-1.6800000000000068,222.74,225.27,220.39,4.880000000000024,2.0,218.742,221.12,217.48,3.640000000000015,2.4000000000000057,220.442,225.03,218.32,6.710000000000008,5.210000000000008,976354,1205803,729187,476616,85722
2018-02-25,221.228,225.61,216.62,8.990000000000009,-8.610000000000014,223.038,228.34,218.41,9.930000000000007,-9.930000000000007,218.774,225.05,215.26,9.79000000000002,-9.79000000000002,220.02200000000002,225.05,217.27,7.780000000000001,-7.780000000000001,1391667,1777742,1014101,763641,458465
2018-03-04,220.888,227.5,215.64,11.860000000000014,9.580000000000013,223.594,227.8,219.42,8.380000000000024,8.380000000000024,219.5,225.24,215.26,9.980000000000018,9.980000000000018,222.224,226.12,216.96,9.159999999999997,8.539999999999992,1226053,1461864,1012316,449548,-398758
2018-03-11,224.62199999999999,226.98,223.21,3.769999999999982,-3.769999999999982,225.316,227.08,223.55,3.530000000000001,-3.530000000000001,222.0,223.6,218.07,5.530000000000001,-5.530000000000001,222.864,224.15,219.53,4.6200000000000045,-4.319999999999993,1155768,1451411,895359,556052,206181
2018-03-18,217.042,220.4,212.97,7.430000000000007,-7.280000000000001,218.374,221.09,215.21,5.8799999999999955,-5.490000000000009,214.296,218.95,210.39,8.560000000000002,-7.869999999999976,215.5,219.9,210.6,9.300000000000011,-4.650000000000006,1080320,1762589,716451,1046138,432870
2018-03-25,214.66,215.99,213.03,2.960000000000008,0.18000000000000682,216.89249999999998,219.13,214.87,4.259999999999991,-0.4300000000000068,211.4375,212.02,210.21,1.8100000000000023,-1.509999999999991,213.8625,216.7,212.43,4.269999999999982,0.28000000000000114,1316192,1498022,961944,536078,136223
2018-04-01,216.6,219.82,213.88,5.939999999999998,2.3400000000000034,219.35,220.59,217.01,3.5800000000000125,3.2700000000000102,214.232,218.06,211.84,6.219999999999999,3.8499999999999943,217.726,220.13,215.5,4.6299999999999955,0.5800000000000125,1317744,1583640,1043375,540265,-284810
2018-04-08,223.77,226.86,221.46,5.400000000000006,5.400000000000006,226.468,231.3,223.3,8.0,4.650000000000006,222.938,226.23,221.05,5.179999999999978,5.039999999999992,224.83,229.57,222.11,7.4599999999999795,5.9199999999999875,1127450,1701052,867328,833724,-524209
2018-04-15,233.786,235.82,230.93,4.889999999999986,2.930000000000007,234.998,236.12,234.0,2.1200000000000045,0.0,231.944,233.81,229.39,4.420000000000016,2.430000000000007,233.792,235.24,232.88,2.3600000000000136,-0.4099999999999966,931724,1109860,748398,361462,-361462
