Date,DDS_stock_Open_average,DDS_stock_Open_max,DDS_stock_Open_min,DDS_stock_Open_volatility,DDS_stock_Open_change,DDS_stock_High_average,DDS_stock_High_max,DDS_stock_High_min,DDS_stock_High_volatility,DDS_stock_High_change,DDS_stock_Low_average,DDS_stock_Low_max,DDS_stock_Low_min,DDS_stock_Low_volatility,DDS_stock_Low_change,DDS_stock_Close_average,DDS_stock_Close_max,DDS_stock_Close_min,DDS_stock_Close_volatility,DDS_stock_Close_change,DDS_stock_Volume_average,DDS_stock_Volume_max,DDS_stock_Volume_min,DDS_stock_Volume_volatility,DDS_stock_Volume_change
2018-01-14,69.47749999999999,70.07,68.74,1.3299999999999983,-0.3399999999999892,70.5475,71.39,69.87,1.519999999999996,-0.39000000000000057,68.16,69.35,67.02,2.3299999999999983,2.3299999999999983,69.21000000000001,70.16,67.81,2.3499999999999943,2.3499999999999943,666648,843488,540239,303249,132604
2018-01-21,69.796,70.59,68.45,2.1400000000000006,-1.5999999999999943,70.358,71.02,69.46,1.5600000000000023,-1.5600000000000023,68.428,69.18,67.56,1.6200000000000045,-1.4200000000000017,69.602,70.65,68.35,2.3000000000000114,-1.5400000000000063,409434,581274,315690,265584,-192743
2018-01-28,67.338,68.68,65.21,3.470000000000013,-3.470000000000013,68.566,70.41,66.58,3.8299999999999983,-3.8299999999999983,66.006,68.2,63.6,4.600000000000001,-4.600000000000001,66.606,69.11,63.68,5.43,-5.43,557363,773576,411304,362272,172210
2018-02-04,62.839999999999996,64.36,59.0,5.359999999999999,0.6799999999999997,65.152,66.25,64.53,1.7199999999999989,-0.10000000000000853,61.506,63.45,59.0,4.450000000000003,0.38000000000000256,63.326,64.37,61.13,3.240000000000002,3.240000000000002,629836,726471,452166,274305,-4916
2018-02-11,66.184,70.02,63.07,6.949999999999996,5.3799999999999955,68.13,71.05,64.99,6.060000000000002,6.060000000000002,65.056,68.55,61.89,6.659999999999997,6.659999999999997,67.132,70.0,63.22,6.780000000000001,6.549999999999997,657504,847013,483079,363934,-158109
2018-02-18,69.64750000000001,71.45,68.6,2.8500000000000085,2.299999999999997,70.985,72.05,69.68,2.3699999999999903,2.3699999999999903,68.32249999999999,69.11,67.14,1.9699999999999989,1.9699999999999989,69.9425,71.33,68.59,2.739999999999995,2.739999999999995,625643,707571,552427,155144,-127521
2018-02-25,79.964,84.09,71.91,12.180000000000007,10.070000000000007,82.608,88.51,72.66,15.850000000000009,15.850000000000009,77.46,81.46,70.0,11.459999999999994,10.459999999999994,81.114,87.97,70.93,17.039999999999992,17.039999999999992,1564491,3862947,442207,3420740,1009819
2018-03-04,86.098,87.42,84.41,3.010000000000005,-2.4099999999999966,87.474,88.17,85.73,2.4399999999999977,-2.4399999999999977,84.27,85.51,83.32,2.190000000000012,-0.8300000000000125,85.638,86.99,84.32,2.6700000000000017,1.240000000000009,625391,948554,430768,517786,-348935
2018-03-11,83.074,85.31,80.44,4.8700000000000045,-4.8700000000000045,83.78,85.97,81.91,4.060000000000002,-4.060000000000002,81.178,82.62,79.84,2.780000000000001,-2.6199999999999903,81.954,83.74,80.46,3.280000000000001,-3.009999999999991,541905,815642,390950,424692,306925
2018-03-18,80.508,80.85,80.02,0.8299999999999983,-0.8299999999999983,81.764,82.87,81.34,1.5300000000000011,0.04999999999999716,79.546,80.51,78.54,1.9699999999999989,0.7799999999999869,80.354,80.78,79.63,1.1500000000000057,-0.9699999999999989,376917,576219,275055,301164,147827
2018-03-25,78.47,80.55,76.56,3.989999999999995,-0.4099999999999966,80.3275,81.06,79.67,1.3900000000000006,0.480000000000004,77.0275,79.51,75.83,3.680000000000007,3.3700000000000045,78.245,80.34,76.5,3.8400000000000034,3.780000000000001,669935,763686,602531,161155,-95319
2018-04-01,79.44,82.32,76.5,5.819999999999993,1.9799999999999898,81.35799999999999,83.38,79.07,4.310000000000002,2.1099999999999994,77.518,80.22,75.53,4.689999999999998,2.769999999999996,79.49,82.82,76.68,6.139999999999986,2.789999999999992,574065,758452,451428,307024,-307024
2018-04-08,80.374,81.16,79.67,1.4899999999999949,-0.37000000000000455,81.394,82.35,80.32,2.030000000000001,-0.22000000000001307,78.634,80.59,75.82,4.77000000000001,-2.450000000000003,79.372,81.52,76.43,5.089999999999989,-2.009999999999991,451124,522682,378788,143894,51375
2018-04-15,74.886,77.04,73.52,3.5200000000000102,-3.240000000000009,75.862,77.53,74.59,2.9399999999999977,-2.9399999999999977,73.282,74.95,72.16,2.7900000000000063,-2.7900000000000063,73.848,75.49,72.59,2.8999999999999915,-2.8999999999999915,532439,752084,346949,405135,-314350
2018-04-22,74.238,75.89,72.8,3.0900000000000034,3.0900000000000034,75.726,78.2,73.53,4.670000000000002,4.670000000000002,73.442,75.27,71.46,3.8100000000000023,3.8100000000000023,75.196,78.04,73.38,4.660000000000011,4.660000000000011,343364,481658,239333,242325,-161936
2018-04-29,74.774,78.21,72.77,5.439999999999998,-4.3999999999999915,75.97,79.21,74.08,5.1299999999999955,-5.1299999999999955,72.774,74.26,71.91,2.3500000000000085,-2.0200000000000102,73.994,75.11,73.01,2.0999999999999943,-1.539999999999992,339630,414911,264071,150840,-52689
2018-05-06,70.014,72.84,68.21,4.63000000000001,-2.980000000000004,71.06400000000001,72.84,69.87,2.969999999999999,-1.25,67.712,68.76,66.67,2.0900000000000034,0.4300000000000068,69.6,70.83,68.21,2.6200000000000045,0.730000000000004,540221,734748,414014,320734,-318790
2018-05-13,74.40599999999999,76.6,71.88,4.719999999999999,4.679999999999993,75.792,78.49,73.39,5.099999999999994,4.579999999999998,71.756,74.79,69.58,5.210000000000008,3.760000000000005,74.266,77.37,72.0,5.3700000000000045,5.1200000000000045,973694,1710300,527847,1182453,-90822
2018-05-20,78.16,80.87,74.49,6.38000000000001,-2.5,80.268,84.24,77.5,6.739999999999995,-4.8799999999999955,76.512,79.59,74.2,5.390000000000001,-2.3200000000000074,77.744,79.87,74.8,5.070000000000007,-1.5300000000000011,704542,1186111,377021,809090,-703360
2018-05-27,81.14750000000001,82.72,77.94,4.780000000000001,4.310000000000002,83.2375,83.77,82.18,1.5899999999999892,1.4099999999999966,80.2025,81.49,77.63,3.8599999999999994,3.8599999999999994,82.08,83.04,81.24,1.8000000000000114,1.8000000000000114,470179,617204,334712,282492,-282492
2018-06-03,89.7,92.99,83.66,9.329999999999998,9.329999999999998,92.672,94.43,88.22,6.210000000000008,6.210000000000008,88.764,91.85,83.54,8.309999999999988,8.159999999999997,91.55,93.84,87.85,5.990000000000009,5.990000000000009,594337,943451,341910,601541,-349814
2018-06-10,93.474,96.42,88.76,7.659999999999997,-5.839999999999989,95.08,98.06,91.85,6.210000000000008,-4.6200000000000045,91.398,94.62,87.84,6.780000000000001,-5.9199999999999875,92.78,97.0,88.93,8.069999999999993,-4.1200000000000045,592970,742681,401607,341074,257244
2018-06-17,93.572,98.16,89.82,8.340000000000003,8.009999999999991,95.724,98.75,92.05,6.700000000000003,6.079999999999998,92.116,95.75,89.35,6.400000000000006,3.989999999999995,94.28,97.51,90.54,6.969999999999999,4.059999999999988,433014,525786,321056,204730,204730
2018-06-24,95.012,97.5,91.9,5.599999999999994,2.8900000000000006,96.98,98.36,95.2,3.1599999999999966,2.0900000000000034,93.036,95.58,91.41,4.170000000000002,2.8800000000000097,94.772,96.79,91.81,4.980000000000004,2.6899999999999977,417384,567288,322202,245086,-100446
