Date,GOOG_Open_average,GOOG_Open_max,GOOG_Open_min,GOOG_Open_volatility,GOOG_Open_change,GOOG_High_average,GOOG_High_max,GOOG_High_min,GOOG_High_volatility,GOOG_High_change,GOOG_Low_average,GOOG_Low_max,GOOG_Low_min,GOOG_Low_volatility,GOOG_Low_change,GOOG_Close_average,GOOG_Close_max,GOOG_Close_min,GOOG_Close_volatility,GOOG_Close_change,GOOG_Volume_average,GOOG_Volume_max,GOOG_Volume_min,GOOG_Volume_volatility,GOOG_Volume_change
2018-01-14,1130.4925,1132.51,1126.22,6.289999999999964,-0.6800000000000637,1135.72,1139.91,1132.51,7.400000000000091,-2.050000000000182,1120.1599999999999,1128.3,1117.01,11.289999999999964,10.470000000000027,1130.26,1137.51,1121.76,15.75,15.75,1438590,1778229,1198234,579995,202968
2018-01-21,1164.456,1177.33,1137.49,39.83999999999992,37.58999999999992,1172.63,1179.86,1159.88,19.97999999999979,15.959999999999809,1155.156,1162.76,1135.11,27.65000000000009,23.0,1167.2459999999999,1175.84,1155.81,20.029999999999973,20.029999999999973,1573390,2018755,1333056,685699,400780
2018-01-28,1159.898,1176.48,1122.0,54.48000000000002,-54.48000000000002,1166.696,1186.89,1123.07,63.820000000000164,-63.820000000000164,1151.886,1171.98,1107.28,64.70000000000005,-64.70000000000005,1157.762,1175.58,1111.9,63.679999999999836,-63.679999999999836,2348800,4857943,1378913,3479030,3479030
2018-02-04,1054.396,1090.6,1017.25,73.34999999999991,-73.34999999999991,1075.216,1110.0,1043.97,66.02999999999997,-66.02999999999997,1023.3299999999999,1052.03,992.56,59.47000000000003,-59.47000000000003,1044.856,1080.6,1001.52,79.07999999999993,-18.019999999999982,3196097,3798301,2369232,1429069,-292439
2018-02-11,1061.886,1088.41,1045.0,43.41000000000008,40.41000000000008,1077.548,1104.67,1058.37,46.30000000000018,43.17000000000007,1056.884,1088.31,1040.93,47.37999999999988,47.37999999999988,1071.612,1094.8,1051.94,42.8599999999999,42.8599999999999,1680722,2057718,1265054,792664,-376106
2018-02-18,1106.4675,1116.19,1090.57,25.62000000000012,22.070000000000164,1124.505,1133.97,1113.95,20.019999999999982,13.329999999999927,1100.5375,1106.33,1088.52,17.809999999999945,16.190000000000055,1111.805,1126.79,1102.46,24.329999999999927,24.329999999999927,1378547,1512910,1260968,251942,-162177
2018-02-25,1110.604,1141.24,1053.08,88.16000000000008,-74.72000000000003,1121.53,1144.04,1082.0,62.039999999999964,-61.960000000000036,1092.61,1126.69,1048.12,78.57000000000016,-78.57000000000016,1103.042,1143.75,1069.52,74.23000000000002,-64.82999999999993,2000644,2515910,1559079,956831,712472
2018-03-04,1102.974,1136.0,1075.14,60.8599999999999,60.8599999999999,1119.914,1160.8,1097.1,63.700000000000045,63.700000000000045,1097.904,1132.46,1069.0,63.460000000000036,63.460000000000036,1116.334,1160.04,1090.93,69.1099999999999,69.1099999999999,1502131,2128038,1202174,925864,925864
2018-03-11,1156.632,1170.0,1145.21,24.789999999999964,-9.709999999999809,1165.872,1177.05,1155.88,21.169999999999845,-21.169999999999845,1139.738,1157.42,1131.96,25.460000000000036,-25.460000000000036,1147.494,1164.5,1135.73,28.769999999999982,-28.769999999999982,1987007,3091954,1291415,1800539,919682
2018-03-18,1088.132,1120.01,1047.03,72.98000000000002,-72.98000000000002,1095.95,1121.99,1063.36,58.63000000000011,-58.63000000000011,1064.95,1089.01,1021.22,67.78999999999996,-67.78999999999996,1071.812,1099.82,1021.57,78.24999999999989,-78.24999999999989,2268068,2805937,1831896,974041,-649265
2018-03-25,1029.6575,1063.0,998.0,65.0,-34.370000000000005,1046.925,1064.84,1024.23,40.6099999999999,-12.63000000000011,997.2149999999999,1008.4,980.64,27.75999999999999,-5.5,1023.665,1053.21,1004.56,48.65000000000009,-21.420000000000073,2964137,3369275,2665131,704144,61699
2018-04-01,1018.294,1041.33,993.41,47.91999999999996,-2.82000000000005,1031.744,1042.79,1020.99,21.799999999999955,-3.3799999999998818,1000.12,1020.13,990.37,29.75999999999999,12.659999999999968,1015.974,1027.81,1006.47,21.339999999999918,0.5699999999999363,2109921,2680400,1363049,1317351,-933970
2018-04-08,1027.43,1040.88,1016.8,24.080000000000155,24.080000000000155,1038.87,1046.42,1031.36,15.060000000000173,6.820000000000164,1017.14,1022.98,1011.34,11.639999999999986,8.899999999999977,1025.768,1032.51,1015.45,17.059999999999945,13.819999999999936,1569498,2029648,1223017,806631,-528542
2018-04-15,1063.44,1082.0,1037.0,45.0,45.0,1077.012,1094.16,1043.24,50.92000000000007,49.1099999999999,1055.794,1069.57,1026.74,42.82999999999993,42.82999999999993,1068.976,1087.7,1037.98,49.72000000000003,34.98000000000002,1702593,2320266,1211208,1109058,678478
2018-04-22,1046.1779999999999,1077.86,1025.52,52.33999999999992,-31.8599999999999,1053.938,1082.72,1032.49,50.23000000000002,-33.22000000000003,1026.076,1060.7,1010.59,50.110000000000014,-35.11000000000013,1035.74,1067.45,1019.98,47.47000000000003,-37.40000000000009,2638390,4760260,1619796,3140464,-721462
2018-04-29,1021.534,1030.01,1013.66,16.350000000000023,-13.110000000000014,1038.808,1048.51,1029.67,18.839999999999918,11.509999999999991,1014.224,1022.87,1006.29,16.58000000000004,0.049999999999954525,1030.19,1048.21,1017.33,30.879999999999995,30.879999999999995,1691181,1938658,1427857,510801,267404
2018-05-06,1069.1,1093.6,1049.23,44.36999999999989,44.36999999999989,1081.888,1101.33,1060.55,40.77999999999997,39.649999999999864,1065.432,1090.91,1047.1,43.81000000000017,43.81000000000017,1077.458,1098.26,1053.91,44.34999999999991,43.47000000000003,1482658,2032818,1217721,815097,-212400
2018-05-13,1081.812,1100.0,1061.86,38.1400000000001,-38.1400000000001,1089.376,1110.75,1069.94,40.809999999999945,-40.809999999999945,1076.604,1099.11,1060.68,38.429999999999836,-38.429999999999836,1081.23,1100.2,1066.36,33.840000000000146,-33.840000000000146,1343854,1565240,1043766,521474,47163
2018-05-20,1076.154,1083.56,1065.13,18.429999999999836,4.960000000000036,1083.68,1088.0,1080.47,7.529999999999973,-5.440000000000055,1068.396,1073.78,1061.71,12.069999999999936,0.12999999999988177,1076.78,1079.69,1069.73,9.960000000000036,-3.9199999999998454,968015,1090002,766773,323229,-123805
2018-05-27,1073.7075,1099.35,1063.03,36.319999999999936,34.45999999999981,1089.9425,1120.0,1069.21,50.789999999999964,46.63000000000011,1069.5275,1098.5,1055.22,43.27999999999997,43.27999999999997,1083.1525,1119.5,1060.32,59.180000000000064,59.180000000000064,2128374,3088305,1138457,1949848,556459
2018-06-03,1130.998,1142.17,1118.18,23.99000000000001,-4.149999999999864,1138.624,1145.74,1126.67,19.069999999999936,-15.220000000000027,1121.922,1133.19,1112.15,21.039999999999964,-9.8599999999999,1132.112,1139.66,1120.87,18.79000000000019,-18.420000000000073,1615332,1889579,1290845,598734,-598734
2018-06-10,1136.6999999999998,1148.86,1118.6,30.25999999999999,30.25999999999999,1146.488,1155.47,1137.26,18.210000000000036,16.160000000000082,1133.366,1143.48,1118.6,24.88000000000011,24.88000000000011,1141.696,1152.26,1129.99,22.269999999999982,22.269999999999982,1394212,2122476,912018,1210458,1043182
2018-06-17,1162.29,1175.31,1143.65,31.659999999999854,15.490000000000009,1174.334,1186.29,1162.5,23.789999999999964,-11.809999999999945,1153.25,1169.16,1143.59,25.570000000000164,3.6700000000000728,1164.9,1173.46,1155.48,17.980000000000018,-17.980000000000018,1446466,1648536,1238118,410418,-102725
2018-06-24,1123.0059999999999,1143.6,1102.09,41.50999999999999,-23.59999999999991,1131.9,1143.91,1122.31,21.600000000000136,-15.680000000000064,1108.814,1116.66,1096.01,20.65000000000009,2.2200000000000273,1115.424,1124.81,1103.98,20.829999999999927,-9.159999999999854,1480397,2157310,1072438,1084872,-842189
2018-07-01,1117.2325,1135.82,1099.0,36.819999999999936,24.579999999999927,1133.0625,1140.93,1127.5,13.430000000000064,12.930000000000064,1105.76,1120.74,1093.8,26.940000000000055,26.940000000000055,1123.6975,1140.17,1102.89,37.27999999999997,12.710000000000036,989777,1217311,679034,538277,-221232
2018-07-08,1158.988,1185.0,1144.59,40.41000000000008,36.51999999999998,1171.676,1195.42,1154.67,40.75,40.75,1153.988,1180.0,1141.0,39.0,36.57999999999993,1166.618,1188.82,1152.84,35.98000000000002,34.76999999999998,1060266,1251884,798412,453472,313103
2018-07-15,1187.226,1196.56,1172.22,24.339999999999918,-2.4300000000000637,1199.08,1204.5,1191.0,13.5,5.8599999999999,1181.552,1190.34,1170.6,19.74000000000001,4.940000000000055,1190.082,1198.8,1183.86,14.940000000000055,1.050000000000182,1316937,1610353,1055662,554691,192738
2018-07-22,1240.946,1271.0,1181.01,89.99000000000001,89.99000000000001,1256.402,1273.89,1206.49,67.40000000000009,67.40000000000009,1227.142,1249.02,1181.0,68.01999999999998,50.0,1244.822,1268.33,1205.5,62.82999999999993,33.0,2522726,3318204,2130558,1187646,-488676
2018-07-29,1222.308,1229.62,1205.9,23.7199999999998,1.6099999999999,1231.172,1234.92,1227.59,7.330000000000155,-4.920000000000073,1209.426,1215.06,1204.79,10.269999999999982,3.589999999999918,1221.374,1226.15,1217.26,8.8900000000001,3.9700000000000273,1536617,1849904,1089896,760008,-760008
2018-08-05,1239.074,1249.9,1225.0,24.90000000000009,18.0,1246.998,1256.5,1226.09,30.410000000000082,19.600000000000136,1233.598,1246.01,1215.8,30.210000000000036,16.200000000000045,1239.8619999999999,1249.1,1224.77,24.329999999999927,12.839999999999918,1180827,1493980,848601,645379,27196
2018-08-12,1225.638,1236.98,1202.03,34.950000000000045,-34.950000000000045,1233.08,1249.27,1209.02,40.25,-40.25,1211.81,1233.64,1188.24,45.40000000000009,-45.40000000000009,1219.788,1242.1,1200.96,41.13999999999987,-34.049999999999955,1381432,1828814,997346,831468,392299
2018-08-19,1205.796,1208.82,1200.0,8.819999999999936,3.7999999999999545,1216.606,1221.65,1211.0,10.650000000000091,10.650000000000091,1200.916,1206.36,1194.63,11.72999999999979,11.72999999999979,1208.55,1220.65,1201.62,19.0300000000002,12.88000000000011,980637,1205580,870772,334808,76068
2018-08-26,1237.11,1244.23,1227.6,16.63000000000011,7.380000000000109,1245.718,1253.63,1238.66,14.970000000000027,-4.429999999999836,1226.93,1236.36,1211.29,25.069999999999936,-14.430000000000064,1235.916,1249.3,1218.19,31.1099999999999,-23.62999999999988,1383487,1816426,1156255,660171,660171
2018-09-02,1185.76,1204.27,1158.67,45.59999999999991,-45.59999999999991,1193.3899999999999,1212.99,1175.26,37.73000000000002,-37.73000000000002,1165.9275,1192.5,1152.0,40.5,-35.289999999999964,1179.9375,1197.0,1164.83,32.17000000000007,-32.17000000000007,1795556,2061309,1401404,659905,-429641
2018-09-09,1171.276,1179.1,1161.63,17.4699999999998,6.9099999999998545,1178.172,1180.42,1174.54,5.880000000000109,5.880000000000109,1161.1779999999999,1168.33,1156.24,12.089999999999918,8.220000000000027,1170.536,1177.36,1162.82,14.539999999999964,7.889999999999873,1199205,1431214,943978,487236,-171818
2018-09-16,1172.84,1192.0,1157.09,34.91000000000008,21.8599999999999,1181.726,1192.21,1173.21,19.0,14.970000000000027,1161.02,1173.36,1154.03,19.329999999999927,12.009999999999991,1168.264,1186.87,1156.05,30.819999999999936,10.039999999999964,1866513,4405584,1191386,3214198,3099062
2018-09-23,1179.414,1191.87,1157.17,34.69999999999982,34.69999999999982,1191.324,1202.1,1178.0,24.09999999999991,17.410000000000082,1171.5620000000001,1184.5,1146.91,37.58999999999992,37.58999999999992,1185.324,1194.64,1173.37,21.27000000000021,20.100000000000136,1270476,1462253,977731,484522,109612
2018-09-30,1191.736,1205.0,1167.5,37.5,-32.3900000000001,1199.4560000000001,1209.96,1173.5,36.460000000000036,-36.40000000000009,1174.292,1193.83,1145.12,48.710000000000036,-45.180000000000064,1184.782,1202.95,1157.35,45.600000000000136,-37.960000000000036,1539134,2209490,1184452,1025038,-173152
2018-10-07,1121.656,1150.11,1072.94,77.16999999999985,-42.1099999999999,1135.184,1168.0,1106.4,61.59999999999991,-53.0,1100.146,1137.57,1068.27,69.29999999999995,-40.95999999999981,1111.682,1148.97,1079.32,69.65000000000009,-38.8900000000001,2193656,2950120,1308764,1641356,168948
2018-10-14,1111.0339999999999,1126.46,1093.37,33.090000000000146,-15.540000000000191,1119.772,1128.99,1110.36,18.63000000000011,-3.0900000000001455,1091.706,1102.5,1077.09,25.410000000000082,-1.25,1102.73,1121.28,1087.97,33.309999999999945,4.210000000000036,1626066,2094524,1267649,826875,-104744
2018-10-21,1079.404,1104.25,1037.03,67.22000000000003,-66.02999999999997,1108.75,1112.23,1106.12,6.110000000000127,-5.7000000000000455,1062.676,1091.0,1034.09,56.91000000000008,-56.91000000000008,1084.52,1103.69,1050.71,52.98000000000002,-29.690000000000055,2415745,4187586,1514220,2673366,2673366
2018-10-28,1060.054,1082.47,1008.46,74.00999999999999,-8.740000000000009,1078.682,1097.04,1037.49,59.549999999999955,-14.069999999999936,1034.13,1062.46,995.83,66.63,58.77999999999986,1052.17,1076.77,1020.08,56.68999999999994,37.70999999999992,2588834,3880723,1481979,2398744,-2041680
