Date,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Open_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Open_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Open_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Open_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_High_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_High_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_High_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_High_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Low_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Low_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Low_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Low_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Close_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Close_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Close_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_Close_change
2016-01-03,10.38,10.38,0.0,0.0,10.62,10.62,0.0,0.0,9.5,9.5,0.0,0.0,9.76,9.76,0.0,0.0
2016-01-10,9.08,9.08,0.0,0.0,9.21,9.21,0.0,0.0,8.77,8.77,0.0,0.0,9.15,9.15,0.0,0.0
2016-01-17,9.57,9.57,0.0,0.0,9.77,9.77,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0
2016-01-24,9.39,9.39,0.0,0.0,9.98,9.98,0.0,0.0,9.34,9.34,0.0,0.0,9.87,9.87,0.0,0.0
2016-01-31,9.13,9.13,0.0,0.0,9.13,9.13,0.0,0.0,8.28,8.28,0.0,0.0,8.53,8.53,0.0,0.0
2016-02-07,7.91,7.91,0.0,0.0,8.5,8.5,0.0,0.0,7.83,7.83,0.0,0.0,8.5,8.5,0.0,0.0
2016-02-14,9.84,9.84,0.0,0.0,9.97,9.97,0.0,0.0,9.79,9.79,0.0,0.0,9.93,9.93,0.0,0.0
2016-02-21,10.25,10.25,0.0,0.0,10.66,10.66,0.0,0.0,10.13,10.13,0.0,0.0,10.57,10.57,0.0,0.0
2016-02-28,11.79,11.79,0.0,0.0,12.14,12.14,0.0,0.0,11.76,11.76,0.0,0.0,11.97,11.97,0.0,0.0
2016-03-06,11.84,11.84,0.0,0.0,11.85,11.85,0.0,0.0,11.63,11.63,0.0,0.0,11.74,11.74,0.0,0.0
2016-03-13,12.32,12.32,0.0,0.0,12.43,12.43,0.0,0.0,12.12,12.12,0.0,0.0,12.33,12.33,0.0,0.0
2016-03-20,11.42,11.42,0.0,0.0,11.64,11.64,0.0,0.0,11.42,11.42,0.0,0.0,11.57,11.57,0.0,0.0
2016-03-27,12.21,12.21,0.0,0.0,12.29,12.29,0.0,0.0,11.89,11.89,0.0,0.0,11.89,11.89,0.0,0.0
2016-04-03,10.9,10.9,0.0,0.0,11.26,11.26,0.0,0.0,10.9,10.9,0.0,0.0,10.98,10.98,0.0,0.0
2016-04-10,11.77,11.77,0.0,0.0,12.23,12.23,0.0,0.0,11.77,11.77,0.0,0.0,12.23,12.23,0.0,0.0
2016-04-17,12.15,12.15,0.0,0.0,12.17,12.17,0.0,0.0,11.84,11.84,0.0,0.0,12.0,12.0,0.0,0.0
2016-04-24,11.54,11.54,0.0,0.0,11.94,11.94,0.0,0.0,11.54,11.54,0.0,0.0,11.88,11.88,0.0,0.0
2016-05-01,11.03,11.03,0.0,0.0,11.39,11.39,0.0,0.0,10.94,10.94,0.0,0.0,11.15,11.15,0.0,0.0
2016-05-08,10.86,10.86,0.0,0.0,10.96,10.96,0.0,0.0,10.55,10.55,0.0,0.0,10.7,10.7,0.0,0.0
2016-05-15,10.69,10.69,0.0,0.0,10.85,10.85,0.0,0.0,10.69,10.69,0.0,0.0,10.74,10.74,0.0,0.0
2016-05-22,11.17,11.17,0.0,0.0,11.34,11.34,0.0,0.0,11.17,11.17,0.0,0.0,11.34,11.34,0.0,0.0
2016-05-29,11.18,11.18,0.0,0.0,11.57,11.57,0.0,0.0,11.18,11.18,0.0,0.0,11.55,11.55,0.0,0.0
2016-06-05,10.55,10.55,0.0,0.0,11.07,11.07,0.0,0.0,10.36,10.36,0.0,0.0,10.56,10.56,0.0,0.0
2016-06-12,10.59,10.59,0.0,0.0,10.66,10.66,0.0,0.0,10.5,10.5,0.0,0.0,10.5,10.5,0.0,0.0
2016-06-19,9.95,9.95,0.0,0.0,9.95,9.95,0.0,0.0,9.01,9.01,0.0,0.0,9.06,9.06,0.0,0.0
2016-06-26,9.7,9.7,0.0,0.0,10.0,10.0,0.0,0.0,9.7,9.7,0.0,0.0,9.84,9.84,0.0,0.0
2016-07-03,10.48,10.48,0.0,0.0,10.48,10.48,0.0,0.0,10.17,10.17,0.0,0.0,10.31,10.31,0.0,0.0
