Date,ALL_Open_average,ALL_Open_max,ALL_Open_min,ALL_Open_volatility,ALL_Open_change,ALL_High_average,ALL_High_max,ALL_High_min,ALL_High_volatility,ALL_High_change,ALL_Low_average,ALL_Low_max,ALL_Low_min,ALL_Low_volatility,ALL_Low_change,ALL_Close_average,ALL_Close_max,ALL_Close_min,ALL_Close_volatility,ALL_Close_change,ALL_Volume_average,ALL_Volume_max,ALL_Volume_min,ALL_Volume_volatility,ALL_Volume_change
2018-01-14,103.2475,104.42,102.21,2.210000000000008,2.210000000000008,103.8675,104.42,102.73,1.6899999999999977,1.6899999999999977,102.5,103.13,101.61,1.519999999999996,1.519999999999996,103.4425,104.0,102.13,1.8700000000000045,1.5700000000000074,2021275,2909853,1548986,1360867,-311895
2018-01-21,102.136,104.22,100.39,3.8299999999999983,-2.760000000000005,102.61200000000001,104.47,101.01,3.4599999999999937,-2.8100000000000023,100.506,103.24,99.52,3.719999999999999,-3.3499999999999943,101.36200000000001,104.43,99.87,4.560000000000002,-3.9000000000000057,3253345,4988048,1358108,3629940,1418998
2018-01-28,98.736,100.25,97.74,2.510000000000005,-1.6299999999999955,99.734,100.59,99.3,1.2900000000000063,-0.5300000000000011,97.922,98.34,97.42,0.9200000000000017,-0.1599999999999966,98.384,98.77,97.94,0.8299999999999983,-0.10000000000000853,2237135,2422471,2100127,322344,85056
2018-02-04,94.818,97.27,91.0,6.269999999999996,-6.269999999999996,96.414,98.69,91.41,7.280000000000001,-7.280000000000001,92.394,95.92,88.29,7.6299999999999955,-6.72999999999999,93.888,96.87,90.06,6.810000000000002,-4.1299999999999955,4684626,5770568,3174347,2596221,887030
2018-02-11,92.546,94.97,90.23,4.739999999999995,2.5200000000000102,94.2,95.72,92.24,3.480000000000004,2.989999999999995,91.8,94.07,89.59,4.47999999999999,3.819999999999993,93.49,95.04,90.73,4.310000000000002,4.310000000000002,3220981,4116987,2565406,1551581,-1551581
2018-02-18,93.6175,94.42,93.15,1.269999999999996,-1.269999999999996,94.78750000000001,95.04,94.45,0.5900000000000034,-0.45000000000000284,93.0225,93.32,92.49,0.8299999999999983,-0.21999999999999886,93.5575,94.37,92.8,1.5700000000000074,0.7199999999999989,2166492,2469202,1831291,637911,-15574
2018-02-25,93.61,95.46,91.08,4.3799999999999955,-3.6099999999999994,94.482,96.05,91.75,4.299999999999997,-4.290000000000006,92.578,94.45,90.66,3.7900000000000063,-3.7900000000000063,93.138,95.75,91.61,4.140000000000001,-4.140000000000001,2710063,3582277,1917187,1665090,-62586
2018-03-04,93.14,95.0,91.18,3.819999999999993,3.819999999999993,94.244,96.11,93.37,2.739999999999995,2.739999999999995,92.61,94.56,90.87,3.6899999999999977,3.6899999999999977,94.014,96.03,92.89,3.1400000000000006,3.1400000000000006,2409281,2958623,1771505,1187118,-84530
2018-03-11,96.372,97.04,95.44,1.6000000000000085,1.0900000000000034,97.164,97.96,95.95,2.009999999999991,2.009999999999991,95.772,97.0,94.63,2.3700000000000045,2.3700000000000045,96.402,97.53,94.85,2.680000000000007,2.680000000000007,2810944,3425300,2067529,1357771,1357771
2018-03-18,96.566,97.53,94.76,2.769999999999996,-2.769999999999996,97.076,97.79,95.09,2.700000000000003,-2.6499999999999915,95.224,96.71,92.14,4.569999999999993,-3.969999999999999,95.58200000000001,97.39,92.25,5.140000000000001,-4.530000000000001,1879567,2406472,1441277,965195,-369924
