Date,Direxion Daily Semiconductor Bear 3X Shares_Open_average,Direxion Daily Semiconductor Bear 3X Shares_Open_max,Direxion Daily Semiconductor Bear 3X Shares_Open_min,Direxion Daily Semiconductor Bear 3X Shares_Open_volatility,Direxion Daily Semiconductor Bear 3X Shares_Open_change,Direxion Daily Semiconductor Bear 3X Shares_High_average,Direxion Daily Semiconductor Bear 3X Shares_High_max,Direxion Daily Semiconductor Bear 3X Shares_High_min,Direxion Daily Semiconductor Bear 3X Shares_High_volatility,Direxion Daily Semiconductor Bear 3X Shares_High_change,Direxion Daily Semiconductor Bear 3X Shares_Low_average,Direxion Daily Semiconductor Bear 3X Shares_Low_max,Direxion Daily Semiconductor Bear 3X Shares_Low_min,Direxion Daily Semiconductor Bear 3X Shares_Low_volatility,Direxion Daily Semiconductor Bear 3X Shares_Low_change,Direxion Daily Semiconductor Bear 3X Shares_Close_average,Direxion Daily Semiconductor Bear 3X Shares_Close_max,Direxion Daily Semiconductor Bear 3X Shares_Close_min,Direxion Daily Semiconductor Bear 3X Shares_Close_volatility,Direxion Daily Semiconductor Bear 3X Shares_Close_change
2018-03-25,124.0,124.0,124.0,0.0,0.0,137.7,137.7,137.7,0.0,0.0,121.04,121.04,121.04,0.0,0.0,134.4,134.4,134.4,0.0,0.0
2018-04-01,132.3,132.3,132.3,0.0,0.0,134.67,134.67,134.67,0.0,0.0,122.5,122.5,122.5,0.0,0.0,134.4,134.4,134.4,0.0,0.0
2018-04-08,115.0,115.0,115.0,0.0,0.0,119.45,119.45,119.45,0.0,0.0,114.6,114.6,114.6,0.0,0.0,116.5,116.5,116.5,0.0,0.0
2018-04-15,130.7,130.7,130.7,0.0,0.0,138.7,138.7,138.7,0.0,0.0,130.05,130.05,130.05,0.0,0.0,137.9,137.9,137.9,0.0,0.0
2018-04-22,136.9,136.9,136.9,0.0,0.0,142.1,142.1,142.1,0.0,0.0,133.4,133.4,133.4,0.0,0.0,140.4,140.4,140.4,0.0,0.0
2018-04-29,121.0,121.0,121.0,0.0,0.0,121.8,121.8,121.8,0.0,0.0,118.1,118.1,118.1,0.0,0.0,119.8,119.8,119.8,0.0,0.0
2018-05-06,104.3,104.3,104.3,0.0,0.0,105.3,105.3,105.3,0.0,0.0,100.61,100.61,100.61,0.0,0.0,104.5,104.5,104.5,0.0,0.0
2018-05-13,104.5,104.5,104.5,0.0,0.0,108.9,108.9,108.9,0.0,0.0,102.61,102.61,102.61,0.0,0.0,105.8,105.8,105.8,0.0,0.0
2018-05-20,101.6,101.6,101.6,0.0,0.0,102.0,102.0,102.0,0.0,0.0,98.6,98.6,98.6,0.0,0.0,99.0,99.0,99.0,0.0,0.0
2018-05-27,93.2,93.2,93.2,0.0,0.0,94.5,94.5,94.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.8,91.8,91.8,0.0,0.0
2018-06-03,94.1,94.1,94.1,0.0,0.0,95.2,95.2,95.2,0.0,0.0,92.84,92.84,92.84,0.0,0.0,94.3,94.3,94.3,0.0,0.0
2018-06-10,93.9,93.9,93.9,0.0,0.0,97.0,97.0,97.0,0.0,0.0,93.8,93.8,93.8,0.0,0.0,94.6,94.6,94.6,0.0,0.0
2018-06-17,105.8,105.8,105.8,0.0,0.0,115.0,115.0,115.0,0.0,0.0,105.8,105.8,105.8,0.0,0.0,111.1,111.1,111.1,0.0,0.0
2018-06-24,117.5,117.5,117.5,0.0,0.0,120.09,120.09,120.09,0.0,0.0,112.2,112.2,112.2,0.0,0.0,112.3,112.3,112.3,0.0,0.0
2018-07-01,101.8,101.8,101.8,0.0,0.0,106.8,106.8,106.8,0.0,0.0,101.8,101.8,101.8,0.0,0.0,103.0,103.0,103.0,0.0,0.0
2018-07-08,106.6,106.6,106.6,0.0,0.0,107.25,107.25,107.25,0.0,0.0,105.0,105.0,105.0,0.0,0.0,107.1,107.1,107.1,0.0,0.0
2018-07-15,103.4,103.4,103.4,0.0,0.0,107.8,107.8,107.8,0.0,0.0,101.3,101.3,101.3,0.0,0.0,101.9,101.9,101.9,0.0,0.0
2018-07-22,99.4,99.4,99.4,0.0,0.0,103.6,103.6,103.6,0.0,0.0,98.6,98.6,98.6,0.0,0.0,102.2,102.2,102.2,0.0,0.0
2018-07-29,97.7,97.7,97.7,0.0,0.0,99.4,99.4,99.4,0.0,0.0,95.4,95.4,95.4,0.0,0.0,95.5,95.5,95.5,0.0,0.0
2018-08-05,101.8,101.8,101.8,0.0,0.0,102.4,102.4,102.4,0.0,0.0,99.2,99.2,99.2,0.0,0.0,102.2,102.2,102.2,0.0,0.0
2018-08-12,108.4,108.4,108.4,0.0,0.0,113.8,113.8,113.8,0.0,0.0,108.04,108.04,108.04,0.0,0.0,110.0,110.0,110.0,0.0,0.0
2018-08-19,95.6,95.6,95.6,0.0,0.0,95.8,95.8,95.8,0.0,0.0,90.71,90.71,90.71,0.0,0.0,93.0,93.0,93.0,0.0,0.0
2018-08-26,94.1,94.1,94.1,0.0,0.0,94.6,94.6,94.6,0.0,0.0,91.65,91.65,91.65,0.0,0.0,92.1,92.1,92.1,0.0,0.0
2018-09-02,97.5,97.5,97.5,0.0,0.0,99.5,99.5,99.5,0.0,0.0,96.5,96.5,96.5,0.0,0.0,96.6,96.6,96.6,0.0,0.0
2018-09-09,97.8,97.8,97.8,0.0,0.0,100.5,100.5,100.5,0.0,0.0,96.3,96.3,96.3,0.0,0.0,100.2,100.2,100.2,0.0,0.0
2018-09-16,96.1,96.1,96.1,0.0,0.0,97.25,97.25,97.25,0.0,0.0,93.2,93.2,93.2,0.0,0.0,93.4,93.4,93.4,0.0,0.0
2018-09-23,96.5,96.5,96.5,0.0,0.0,97.3,97.3,97.3,0.0,0.0,94.2,94.2,94.2,0.0,0.0,96.6,96.6,96.6,0.0,0.0
2018-09-30,111.3,111.3,111.3,0.0,0.0,115.3,115.3,115.3,0.0,0.0,108.4,108.4,108.4,0.0,0.0,112.4,112.4,112.4,0.0,0.0
2018-10-07,125.8,125.8,125.8,0.0,0.0,129.0,129.0,129.0,0.0,0.0,123.4,123.4,123.4,0.0,0.0,127.5,127.5,127.5,0.0,0.0
2018-10-14,128.5,128.5,128.5,0.0,0.0,132.2,132.2,132.2,0.0,0.0,126.2,126.2,126.2,0.0,0.0,128.6,128.6,128.6,0.0,0.0
2018-10-21,145.0,145.0,145.0,0.0,0.0,166.9,166.9,166.9,0.0,0.0,142.1,142.1,142.1,0.0,0.0,158.1,158.1,158.1,0.0,0.0
2018-10-28,120.0,120.0,120.0,0.0,0.0,129.1,129.1,129.1,0.0,0.0,120.0,120.0,120.0,0.0,0.0,123.1,123.1,123.1,0.0,0.0
2018-11-04,128.1,128.1,128.1,0.0,0.0,139.9,139.9,139.9,0.0,0.0,128.0,128.0,128.0,0.0,0.0,138.6,138.6,138.6,0.0,0.0
2018-11-11,125.4,125.4,125.4,0.0,0.0,136.9,136.9,136.9,0.0,0.0,123.0,123.0,123.0,0.0,0.0,136.6,136.6,136.6,0.0,0.0
2018-11-18,128.8,128.8,128.8,0.0,0.0,132.8,132.8,132.8,0.0,0.0,126.8,126.8,126.8,0.0,0.0,126.9,126.9,126.9,0.0,0.0
2018-11-25,104.8,104.8,104.8,0.0,0.0,109.5,109.5,109.5,0.0,0.0,103.5,103.5,103.5,0.0,0.0,106.0,106.0,106.0,0.0,0.0
2018-12-02,137.5,137.5,137.5,0.0,0.0,139.29,139.29,139.29,0.0,0.0,129.6,129.6,129.6,0.0,0.0,131.2,131.2,131.2,0.0,0.0
2018-12-09,131.3,131.3,131.3,0.0,0.0,137.3,137.3,137.3,0.0,0.0,124.7,124.7,124.7,0.0,0.0,135.0,135.0,135.0,0.0,0.0
2018-12-16,160.4,160.4,160.4,0.0,0.0,170.1,170.1,170.1,0.0,0.0,155.8,155.8,155.8,0.0,0.0,169.9,169.9,169.9,0.0,0.0
2018-12-23,129.3,129.3,129.3,0.0,0.0,135.73,135.73,135.73,0.0,0.0,128.2,128.2,128.2,0.0,0.0,131.9,131.9,131.9,0.0,0.0
2018-12-30,129.1,129.1,129.1,0.0,0.0,131.5,131.5,131.5,0.0,0.0,120.1,120.1,120.1,0.0,0.0,123.9,123.9,123.9,0.0,0.0
2019-01-06,113.6,113.6,113.6,0.0,0.0,116.4,116.4,116.4,0.0,0.0,112.4,112.4,112.4,0.0,0.0,114.6,114.6,114.6,0.0,0.0
2019-01-13,109.3,109.3,109.3,0.0,0.0,111.1,111.1,111.1,0.0,0.0,102.8,102.8,102.8,0.0,0.0,104.9,104.9,104.9,0.0,0.0
2019-01-20,100.2,100.2,100.2,0.0,0.0,100.9,100.9,100.9,0.0,0.0,93.4,93.4,93.4,0.0,0.0,95.5,95.5,95.5,0.0,0.0
2019-01-27,87.7,87.7,87.7,0.0,0.0,90.1,90.1,90.1,0.0,0.0,86.6,86.6,86.6,0.0,0.0,86.6,86.6,86.6,0.0,0.0
2019-02-03,83.1,83.1,83.1,0.0,0.0,85.2,85.2,85.2,0.0,0.0,82.3,82.3,82.3,0.0,0.0,82.8,82.8,82.8,0.0,0.0
2019-02-10,74.6,74.6,74.6,0.0,0.0,76.6,76.6,76.6,0.0,0.0,74.1,74.1,74.1,0.0,0.0,75.3,75.3,75.3,0.0,0.0
2019-02-17,69.4,69.4,69.4,0.0,0.0,71.3,71.3,71.3,0.0,0.0,68.6,68.6,68.6,0.0,0.0,71.1,71.1,71.1,0.0,0.0
2019-02-24,71.4,71.4,71.4,0.0,0.0,75.7,75.7,75.7,0.0,0.0,70.8,70.8,70.8,0.0,0.0,72.9,72.9,72.9,0.0,0.0
2019-03-03,78.8,78.8,78.8,0.0,0.0,79.3,79.3,79.3,0.0,0.0,73.5,73.5,73.5,0.0,0.0,74.6,74.6,74.6,0.0,0.0
2019-03-10,67.5,67.5,67.5,0.0,0.0,69.4,69.4,69.4,0.0,0.0,66.4,66.4,66.4,0.0,0.0,68.2,68.2,68.2,0.0,0.0
2019-03-17,66.4,66.4,66.4,0.0,0.0,69.4,69.4,69.4,0.0,0.0,64.85,64.85,64.85,0.0,0.0,67.8,67.8,67.8,0.0,0.0
2019-03-24,62.8,62.8,62.8,0.0,0.0,63.7,63.7,63.7,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2019-03-31,56.0,56.0,56.0,0.0,0.0,56.2,56.2,56.2,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-04-07,53.0,53.0,53.0,0.0,0.0,55.1,55.1,55.1,0.0,0.0,52.8,52.8,52.8,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2019-04-14,47.5,47.5,47.5,0.0,0.0,47.88,47.88,47.88,0.0,0.0,46.3,46.3,46.3,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2019-04-21,47.5,47.5,47.5,0.0,0.0,48.4,48.4,48.4,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-04-28,50.0,50.0,50.0,0.0,0.0,50.38,50.38,50.38,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-05-05,59.6,59.6,59.6,0.0,0.0,62.25,62.25,62.25,0.0,0.0,58.3,58.3,58.3,0.0,0.0,61.7,61.7,61.7,0.0,0.0
2019-05-12,67.8,67.8,67.8,0.0,0.0,70.7,70.7,70.7,0.0,0.0,66.5,66.5,66.5,0.0,0.0,69.5,69.5,69.5,0.0,0.0
2019-05-19,71.1,71.1,71.1,0.0,0.0,74.7,74.7,74.7,0.0,0.0,69.9,69.9,69.9,0.0,0.0,74.6,74.6,74.6,0.0,0.0
2019-05-26,75.0,75.0,75.0,0.0,0.0,77.7,77.7,77.7,0.0,0.0,72.0,72.0,72.0,0.0,0.0,76.5,76.5,76.5,0.0,0.0
2019-06-02,60.4,60.4,60.4,0.0,0.0,60.7,60.7,60.7,0.0,0.0,56.0,56.0,56.0,0.0,0.0,58.1,58.1,58.1,0.0,0.0
2019-06-09,65.1,65.1,65.1,0.0,0.0,67.0,67.0,67.0,0.0,0.0,64.7,64.7,64.7,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2019-06-16,57.2,57.2,57.2,0.0,0.0,57.8,57.8,57.8,0.0,0.0,56.5,56.5,56.5,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2019-06-23,44.67,44.67,44.67,0.0,0.0,48.53,48.53,48.53,0.0,0.0,43.25,43.25,43.25,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2019-06-30,52.24,52.24,52.24,0.0,0.0,52.92,52.92,52.92,0.0,0.0,51.53,51.53,51.53,0.0,0.0,52.0,52.0,52.0,0.0,0.0
2019-07-07,45.95,45.95,45.95,0.0,0.0,46.26,46.26,46.26,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.48,45.48,45.48,0.0,0.0
2019-07-14,43.9,43.9,43.9,0.0,0.0,44.05,44.05,44.05,0.0,0.0,41.91,41.91,41.91,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2019-07-21,38.9,38.9,38.9,0.0,0.0,39.94,39.94,39.94,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2019-07-28,51.37,51.37,51.37,0.0,0.0,54.39,54.39,54.39,0.0,0.0,51.03,51.03,51.03,0.0,0.0,53.24,53.24,53.24,0.0,0.0
2019-08-04,49.81,49.81,49.81,0.0,0.0,51.0,51.0,51.0,0.0,0.0,48.55,48.55,48.55,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-08-11,43.22,43.22,43.22,0.0,0.0,44.47,44.47,44.47,0.0,0.0,42.58,42.58,42.58,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2019-08-18,46.78,46.78,46.78,0.0,0.0,48.24,48.24,48.24,0.0,0.0,46.52,46.52,46.52,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2019-08-25,42.82,42.82,42.82,0.0,0.0,43.98,43.98,43.98,0.0,0.0,42.12,42.12,42.12,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2019-09-01,37.0,37.0,37.0,0.0,0.0,37.68,37.68,37.68,0.0,0.0,36.3,36.3,36.3,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-09-08,36.03,36.03,36.03,0.0,0.0,36.75,36.75,36.75,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2019-09-15,38.21,38.21,38.21,0.0,0.0,38.21,38.21,38.21,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.79,36.79,36.79,0.0,0.0
2019-09-22,38.41,38.41,38.41,0.0,0.0,38.81,38.81,38.81,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.73,37.73,37.73,0.0,0.0
2019-09-29,36.77,36.77,36.77,0.0,0.0,37.21,37.21,37.21,0.0,0.0,36.05,36.05,36.05,0.0,0.0,37.2,37.2,37.2,0.0,0.0
2019-10-06,35.04,35.04,35.04,0.0,0.0,35.45,35.45,35.45,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2019-10-13,33.93,33.93,33.93,0.0,0.0,34.11,34.11,34.11,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.87,32.87,32.87,0.0,0.0
2019-10-20,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-10-27,27.56,27.56,27.56,0.0,0.0,27.57,27.57,27.57,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2019-11-03,26.9,26.9,26.9,0.0,0.0,27.18,27.18,27.18,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-11-10,25.86,25.86,25.86,0.0,0.0,26.47,26.47,26.47,0.0,0.0,25.55,25.55,25.55,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2019-11-17,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2019-11-24,26.83,26.83,26.83,0.0,0.0,28.22,28.22,28.22,0.0,0.0,26.67,26.67,26.67,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-12-01,26.39,26.39,26.39,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-12-08,22.35,22.35,22.35,0.0,0.0,22.49,22.49,22.49,0.0,0.0,21.84,21.84,21.84,0.0,0.0,22.47,22.47,22.47,0.0,0.0
2019-12-15,20.46,20.46,20.46,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-12-22,20.85,20.85,20.85,0.0,0.0,21.69,21.69,21.69,0.0,0.0,20.85,20.85,20.85,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2019-12-29,20.67,20.67,20.67,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.85,20.85,20.85,0.0,0.0
