Date,ALIM_stock_Open_average,ALIM_stock_Open_max,ALIM_stock_Open_min,ALIM_stock_Open_volatility,ALIM_stock_Open_change,ALIM_stock_High_average,ALIM_stock_High_max,ALIM_stock_High_min,ALIM_stock_High_volatility,ALIM_stock_High_change,ALIM_stock_Low_average,ALIM_stock_Low_max,ALIM_stock_Low_min,ALIM_stock_Low_volatility,ALIM_stock_Low_change,ALIM_stock_Close_average,ALIM_stock_Close_max,ALIM_stock_Close_min,ALIM_stock_Close_volatility,ALIM_stock_Close_change,ALIM_stock_Volume_average,ALIM_stock_Volume_max,ALIM_stock_Volume_min,ALIM_stock_Volume_volatility,ALIM_stock_Volume_change
2018-01-14,18.7875,19.05,18.3,0.75,-0.75,18.932499999999997,19.33,18.45,0.879999999999999,-0.879999999999999,18.15,18.45,17.55,0.8999999999999986,-0.8999999999999986,18.5425,19.05,18.0,1.0500000000000007,-1.0500000000000007,17798,21952,13168,8784,4779
2018-01-21,17.76,18.15,17.55,0.5999999999999979,0.3000000000000007,18.356,18.75,18.0,0.75,0.4499999999999993,17.33,17.7,16.65,1.0500000000000007,1.0500000000000007,17.82,18.3,17.4,0.9000000000000021,0.6000000000000014,10297,21546,4507,17039,-13520
2018-01-28,17.67,17.85,17.55,0.3000000000000007,-0.3000000000000007,17.97,18.0,17.85,0.14999999999999858,-0.14999999999999858,17.226,17.55,16.95,0.6000000000000014,-0.6000000000000014,17.67,18.0,17.25,0.75,-0.6000000000000014,11431,19487,5217,14270,3942
2018-02-04,16.932,17.4,16.2,1.1999999999999993,-1.1999999999999993,17.172,17.55,16.5,1.0500000000000007,-1.0500000000000007,16.28,16.8,15.45,1.3500000000000014,-1.3500000000000014,16.8,17.25,16.35,0.8999999999999986,-0.8999999999999986,8202,17087,3066,14021,12695
2018-02-11,17.01,17.85,16.35,1.5,1.0500000000000007,17.78,19.45,16.65,2.8000000000000007,2.6499999999999986,16.64,17.55,15.77,1.7800000000000011,1.7800000000000011,17.64,19.2,16.5,2.6999999999999993,2.5500000000000007,7030,10888,1791,9097,362
2018-02-18,18.9,19.35,18.6,0.75,-0.45000000000000284,19.125,19.5,18.9,0.6000000000000014,-0.3000000000000007,18.1875,18.45,17.85,0.5999999999999979,-0.3000000000000007,18.9,19.2,18.75,0.4499999999999993,0.3000000000000007,7436,14194,3002,11192,3177
2018-02-25,18.18,19.05,15.75,3.3000000000000007,-0.15000000000000213,19.378,20.09,18.9,1.1900000000000013,-0.15000000000000213,17.82,18.75,15.75,3.0,-0.75,18.78,19.5,18.15,1.3500000000000014,-0.45000000000000284,11310,24866,2347,22519,11739
2018-03-04,17.46,18.15,17.1,1.0499999999999972,-0.8999999999999986,17.7,18.15,17.25,0.8999999999999986,-0.8999999999999986,16.86,17.25,16.2,1.0500000000000007,-1.0500000000000007,17.146,17.63,16.65,0.9800000000000004,-0.9800000000000004,13462,17249,7445,9804,9804
2018-03-11,16.41,16.8,15.9,0.9000000000000004,-0.9000000000000004,16.68,17.1,16.05,1.0500000000000007,-0.3000000000000007,15.84,16.2,15.6,0.5999999999999996,-0.5999999999999996,16.274,16.8,15.75,1.0500000000000007,0.4499999999999993,8626,14208,3249,10959,10959
2018-03-18,16.47,16.8,16.05,0.75,-0.3000000000000007,16.774,17.1,16.52,0.5800000000000018,-0.3000000000000007,15.96,16.05,15.75,0.3000000000000007,0.15000000000000036,16.394,16.65,16.05,0.5999999999999979,-0.14999999999999858,10217,14646,5108,9538,-3643
2018-03-25,16.0125,16.65,15.6,1.049999999999999,-0.8999999999999986,16.072499999999998,16.65,15.77,0.879999999999999,-0.879999999999999,15.45,15.75,15.15,0.5999999999999996,-0.5999999999999996,15.712499999999999,16.2,15.45,0.75,-0.75,8540,12803,6052,6751,-5763
2018-04-01,15.48,15.75,15.3,0.4499999999999993,0.0,15.708,15.9,15.45,0.45000000000000107,0.45000000000000107,15.33,15.45,15.15,0.29999999999999893,0.14999999999999858,15.54,15.75,15.3,0.4499999999999993,0.3000000000000007,3057,5992,1284,4708,-1833
