Date,CLR_Open_average,CLR_Open_max,CLR_Open_min,CLR_Open_volatility,CLR_Open_change,CLR_High_average,CLR_High_max,CLR_High_min,CLR_High_volatility,CLR_High_change,CLR_Low_average,CLR_Low_max,CLR_Low_min,CLR_Low_volatility,CLR_Low_change,CLR_Close_average,CLR_Close_max,CLR_Close_min,CLR_Close_volatility,CLR_Close_change,CLR_Volume_average,CLR_Volume_max,CLR_Volume_min,CLR_Volume_volatility,CLR_Volume_change
2018-01-14,56.402,57.9,54.93,2.969999999999999,-2.539999999999999,56.948,57.9,55.55,2.3500000000000014,-1.3500000000000014,55.76,56.81,54.85,1.9600000000000009,-1.5500000000000043,56.29,57.18,55.17,2.009999999999998,-0.4099999999999966,2236505,2650991,1811335,839656,-717095
2018-01-21,57.234,57.8,56.72,1.0799999999999983,0.39000000000000057,57.74,57.91,57.39,0.519999999999996,0.36999999999999744,56.61,57.03,56.2,0.8299999999999983,0.3999999999999986,57.17,57.63,56.67,0.9600000000000009,-0.36999999999999744,1849506,2233271,1242499,990772,-440832
2018-01-28,54.844,55.6,52.99,2.6099999999999994,-2.559999999999995,55.636,56.72,54.2,2.519999999999996,-1.4799999999999969,53.838,55.55,51.63,3.9199999999999946,-2.279999999999994,54.468,56.61,51.78,4.829999999999998,-2.8999999999999986,2599854,3450197,1903312,1546885,-551964
2018-02-04,51.148,53.42,49.55,3.8700000000000045,-0.9799999999999969,52.486,54.28,49.98,4.300000000000004,-1.5599999999999952,49.53,51.8,46.69,5.109999999999999,-0.5200000000000031,50.934,53.37,49.01,4.359999999999999,-1.9899999999999949,3243129,4088357,2445710,1642647,765032
2018-02-11,52.1275,53.87,50.39,3.479999999999997,2.75,53.565,54.66,51.69,2.969999999999999,2.969999999999999,51.475,52.96,50.1,2.8599999999999994,2.4399999999999977,53.0025,53.77,51.21,2.5600000000000023,2.1199999999999974,2903163,4512505,1760332,2752173,2752173
2018-02-18,51.424,54.84,48.54,6.300000000000004,-2.8599999999999994,52.588,55.27,50.49,4.780000000000001,-4.240000000000002,50.22,53.39,46.85,6.539999999999999,-4.200000000000003,51.262,54.73,48.44,6.289999999999999,-4.409999999999997,4628509,10827258,2704634,8122624,1111349
2018-02-25,48.91,50.28,47.76,2.520000000000003,-1.1400000000000006,50.246,51.68,49.59,2.0899999999999963,1.240000000000002,48.086,49.14,47.39,1.75,0.3200000000000003,49.196,51.33,47.51,3.8200000000000003,2.269999999999996,2633748,2859380,2413883,445497,445497
2018-03-04,51.652,52.28,50.81,1.4699999999999989,-0.6300000000000026,52.211999999999996,52.62,51.54,1.0799999999999983,0.259999999999998,51.1,51.58,50.62,0.9600000000000009,0.28000000000000114,51.62,52.39,51.07,1.3200000000000003,0.8200000000000003,1654437,2085250,1165926,919324,-563270
2018-03-11,52.586,53.09,52.15,0.9400000000000048,0.23000000000000398,53.316,53.77,52.84,0.9299999999999997,0.18999999999999773,51.946,52.24,51.59,0.6499999999999986,0.23999999999999488,52.416,53.07,51.8,1.2700000000000031,0.3300000000000054,1744792,2464177,1390708,1073469,193810
2018-03-18,55.94,58.69,52.32,6.369999999999997,6.369999999999997,57.704,59.47,54.16,5.310000000000002,4.880000000000003,55.474,57.25,52.27,4.979999999999997,4.979999999999997,57.124,58.9,53.88,5.019999999999996,5.019999999999996,2967137,5166466,1884549,3281917,-132681
2018-03-25,58.28,59.56,57.26,2.3000000000000043,-0.9500000000000028,58.9875,59.9,58.25,1.6499999999999986,-1.2899999999999991,56.5925,57.2,55.85,1.3500000000000014,-1.0799999999999983,57.805,58.95,57.26,1.6900000000000048,0.44000000000000483,2580871,2948413,2103237,845176,-573041
2018-04-01,58.992,60.15,57.73,2.4200000000000017,1.3399999999999963,60.202,61.67,58.95,2.719999999999999,1.0999999999999943,57.934,59.09,56.86,2.230000000000004,1.6399999999999935,59.288,60.73,58.83,1.8999999999999986,-0.0800000000000054,2470896,3467120,1605282,1861838,301490
2018-04-08,61.028,61.69,60.15,1.5399999999999991,1.3800000000000026,62.25,62.67,61.86,0.8100000000000023,0.27999999999999403,60.576,61.38,59.66,1.720000000000006,1.3299999999999983,61.498,61.86,60.99,0.8699999999999974,0.8099999999999952,2793446,3731050,1714891,2016159,-1048567
2018-04-15,63.122,63.76,62.31,1.4499999999999957,1.1599999999999966,64.154,65.06,62.53,2.530000000000001,2.530000000000001,62.518,63.13,61.39,1.740000000000002,1.740000000000002,63.67,64.95,62.12,2.8300000000000054,2.8300000000000054,2605468,3158470,1826172,1332298,-991479
2018-04-22,65.05799999999999,65.61,63.98,1.6300000000000026,-0.030000000000001137,65.932,66.54,65.41,1.1300000000000097,0.5300000000000011,64.352,64.99,63.57,1.4199999999999946,1.4199999999999946,65.35600000000001,66.06,64.34,1.7199999999999989,1.7199999999999989,1705001,2660784,1314338,1346446,-1206787
2018-04-29,65.184,65.7,64.26,1.4399999999999977,-0.4200000000000017,65.868,66.9,64.77,2.1300000000000097,0.9100000000000108,64.104,65.46,62.27,3.1899999999999906,-0.4299999999999926,64.934,65.91,63.98,1.9299999999999997,-1.0600000000000023,2975076,4817138,1893128,2924010,753029
2018-05-06,67.25,68.45,63.85,4.600000000000001,4.169999999999995,68.25,68.84,66.25,2.5900000000000034,2.450000000000003,66.496,67.8,62.67,5.1299999999999955,5.1299999999999955,67.626,68.18,66.22,1.960000000000008,1.8200000000000074,1955428,3685946,776266,2909680,-1487954
2018-05-13,68.36,68.81,67.89,0.9200000000000017,0.45000000000000284,68.89999999999999,69.69,68.49,1.2000000000000028,0.4099999999999966,67.53,68.29,67.03,1.2600000000000051,0.8199999999999932,68.322,68.83,67.6,1.230000000000004,0.46000000000000796,1555156,1727131,1221815,505316,-211196
2018-05-20,66.75999999999999,68.8,64.89,3.9099999999999966,-3.9099999999999966,67.5775,69.91,64.89,5.019999999999996,-5.019999999999996,65.52,67.1,63.17,3.9299999999999926,-3.9299999999999926,66.71000000000001,67.68,64.73,2.950000000000003,-2.6599999999999966,1912405,2351132,1633594,717538,349536
2018-05-27,66.682,68.27,63.97,4.299999999999997,4.299999999999997,68.30199999999999,69.47,65.55,3.9200000000000017,3.5,65.604,67.05,63.81,3.239999999999995,0.46999999999999886,66.69,68.17,64.61,3.5600000000000023,-0.7900000000000063,2350296,2789140,1988713,800427,800427
2018-06-03,64.944,66.0,64.13,1.8700000000000045,1.7000000000000028,65.614,66.19,64.76,1.4299999999999926,1.1899999999999977,64.17,65.12,63.36,1.7600000000000051,1.6500000000000057,65.076,65.84,63.77,2.0700000000000003,1.5700000000000074,2058073,2923330,1248718,1674612,-1674612
2018-06-10,64.176,65.71,60.79,4.919999999999995,-4.919999999999995,65.02,66.5,62.95,3.549999999999997,-3.549999999999997,62.918,64.75,60.51,4.240000000000002,-3.990000000000002,63.456,65.1,60.79,4.309999999999995,-2.999999999999993,1767153,2683253,1426864,1256389,72113
2018-06-17,63.978,66.39,60.72,5.670000000000002,5.670000000000002,65.12,67.55,63.27,4.279999999999994,3.210000000000001,62.89,65.5,60.36,5.140000000000001,3.280000000000001,63.816,66.2,62.23,3.970000000000006,1.7899999999999991,2101544,2668545,1397179,1271366,-179072
2018-06-24,65.594,67.13,64.07,3.0600000000000023,-0.3500000000000085,66.584,68.44,64.2,4.239999999999995,-1.4299999999999926,64.376,65.98,62.09,3.8900000000000006,-1.6799999999999997,65.16,67.18,62.58,4.6000000000000085,-2.6299999999999955,2041862,2587268,1531024,1056244,462179
2018-07-01,63.072500000000005,64.14,61.5,2.6400000000000006,-0.8299999999999983,63.879999999999995,64.47,63.13,1.3399999999999963,-0.1700000000000017,61.980000000000004,62.83,61.13,1.6999999999999957,0.37999999999999545,62.894999999999996,64.08,61.9,2.1799999999999997,1.2299999999999969,1152030,1263058,1035323,227735,-67591
2018-07-08,62.818,64.84,61.5,3.3400000000000034,-3.3400000000000034,63.449999999999996,65.41,61.97,3.4399999999999977,-3.4399999999999977,61.36,63.66,59.77,3.8899999999999935,-3.8899999999999935,62.262,63.98,60.95,3.029999999999994,-3.029999999999994,1861159,2380773,1212970,1167803,583900
2018-07-15,61.494,62.89,60.16,2.730000000000004,2.460000000000001,62.22,62.89,61.25,1.6400000000000006,1.6400000000000006,60.656,61.92,59.19,2.730000000000004,2.5700000000000003,61.802,62.44,60.72,1.7199999999999989,1.480000000000004,1481991,1958702,1183813,774889,-388775
2018-07-22,61.898,62.84,60.84,2.0,-0.8200000000000003,63.013999999999996,64.27,61.86,2.4099999999999966,0.060000000000002274,61.296,62.48,60.6,1.8799999999999955,-0.6299999999999955,62.226,63.84,60.87,2.970000000000006,-0.4100000000000037,2321143,4342599,1400997,2941602,-108471
2018-07-29,63.026,63.5,62.09,1.4099999999999966,-0.37000000000000455,63.766,64.24,63.21,1.029999999999994,-0.240000000000002,61.91,62.41,60.88,1.529999999999994,0.3499999999999943,63.138,63.87,62.7,1.1699999999999946,-1.1199999999999974,1610579,2047177,1191617,855560,626202
2018-08-05,63.397999999999996,64.6,61.71,2.8899999999999935,0.8599999999999923,64.568,65.28,63.92,1.3599999999999994,1.3599999999999994,62.206,63.45,59.42,4.030000000000001,1.009999999999998,63.494,64.78,62.21,2.5700000000000003,1.0899999999999963,2090338,3570425,1335448,2234977,638346
2018-08-12,63.274,64.34,62.06,2.280000000000001,-1.5200000000000031,63.82,64.9,62.78,2.1200000000000045,-1.4000000000000057,62.31,63.98,60.96,3.019999999999996,-1.3200000000000003,62.868,64.7,61.4,3.3000000000000043,-1.8500000000000014,1685239,2093007,1279481,813526,-82182
2018-08-19,64.77,65.67,63.48,2.190000000000005,2.1100000000000065,65.398,66.2,64.21,1.990000000000009,1.9500000000000028,64.594,65.45,63.47,1.980000000000004,1.980000000000004,65.024,66.0,63.69,2.3100000000000023,2.3100000000000023,1117764,1345029,810984,534045,-418775
2018-08-26,66.195,66.52,66.04,0.47999999999998977,-0.0799999999999983,66.64750000000001,66.81,66.44,0.37000000000000455,0.10000000000000853,65.5625,65.98,65.02,0.960000000000008,0.4100000000000108,66.125,66.53,65.59,0.9399999999999977,0.35999999999999943,939030,1263305,727381,535924,-535924
2018-09-02,62.86,66.84,59.95,6.890000000000001,-6.790000000000006,63.02,66.84,59.95,6.890000000000001,-6.090000000000003,61.166000000000004,64.47,58.93,5.539999999999999,-4.699999999999996,61.716,64.73,59.8,4.930000000000007,-4.720000000000006,1822228,2197148,1298730,898418,498235
2018-09-09,60.626,62.1,59.73,2.3700000000000045,0.7199999999999989,61.4,62.41,60.7,1.7099999999999937,-0.8399999999999963,59.756,60.41,58.88,1.529999999999994,-0.05999999999999517,60.508,61.44,59.85,1.5899999999999963,-1.4199999999999946,1874889,2409508,1433506,976002,-132518
2018-09-16,62.342,63.79,60.63,3.1599999999999966,3.1599999999999966,63.56,65.74,62.27,3.4699999999999918,3.4699999999999918,61.896,63.61,60.63,2.979999999999997,2.979999999999997,62.833999999999996,65.21,61.75,3.4599999999999937,3.039999999999992,1692214,2432293,1180460,1251833,492301
2018-09-23,66.952,68.6,65.79,2.809999999999988,2.809999999999988,68.65,71.03,67.63,3.4000000000000057,3.3100000000000023,66.57,68.25,65.34,2.9099999999999966,2.9099999999999966,67.906,70.42,66.82,3.6000000000000085,3.3900000000000006,1825318,2167827,1299246,868581,-116546
2018-09-30,69.81,71.5,67.14,4.359999999999999,-3.3499999999999943,70.462,71.95,67.53,4.420000000000002,-3.450000000000003,68.202,70.0,65.22,4.780000000000001,-4.570000000000007,69.04,71.79,65.91,5.88000000000001,-4.52000000000001,2121247,2510831,1633635,877196,877196
2018-10-07,62.623999999999995,65.82,60.2,5.61999999999999,-4.249999999999993,63.446,66.52,61.13,5.3899999999999935,-4.059999999999995,60.794,64.39,58.74,5.649999999999999,-3.960000000000001,61.66,65.61,59.11,6.5,-3.8800000000000026,2504138,3324245,2126334,1197911,-1079944
2018-10-14,60.388,62.27,58.66,3.6100000000000065,-3.260000000000005,61.104,62.68,59.15,3.530000000000001,-3.520000000000003,59.13,61.35,56.82,4.530000000000001,-4.530000000000001,59.862,62.45,57.68,4.770000000000003,-4.770000000000003,1688532,2241440,1224714,1016726,375764
2018-10-21,54.674,56.73,53.25,3.479999999999997,-2.1999999999999957,55.211999999999996,56.86,53.71,3.1499999999999986,-2.789999999999999,52.506,54.66,49.58,5.079999999999998,-5.079999999999998,53.403999999999996,55.67,50.37,5.300000000000004,-5.300000000000004,2223416,2616383,1762548,853835,34805
2018-10-28,51.762,53.5,48.79,4.710000000000001,2.200000000000003,53.274,55.55,51.12,4.43,-1.8200000000000003,50.29,52.6,48.56,4.039999999999999,1.3499999999999943,51.612,52.71,49.93,2.780000000000001,-2.3699999999999974,3759459,6189920,2516130,3673790,-3673790
2018-11-04,51.032,52.01,48.96,3.049999999999997,0.8399999999999963,51.804,52.54,51.06,1.4799999999999969,0.7000000000000028,49.344,50.75,48.24,2.509999999999998,-1.0599999999999952,50.391999999999996,52.26,48.41,3.8500000000000014,-2.1100000000000065,2424317,2590097,2093764,496333,-491277
2018-11-11,47.524,48.27,46.27,2.0,-1.2000000000000028,48.722,49.98,48.14,1.8399999999999963,-0.28999999999999915,46.344,47.66,45.73,1.9299999999999997,0.35999999999999943,47.208,48.01,46.35,1.6599999999999966,0.759999999999998,2846023,3219901,2265744,954157,-56384
2018-11-18,45.1325,45.52,44.6,0.9200000000000017,-0.07000000000000028,45.870000000000005,46.7,45.06,1.6400000000000006,0.6200000000000045,44.144999999999996,44.79,43.53,1.259999999999998,1.0300000000000011,45.2325,46.4,44.55,1.8500000000000014,0.75,2813589,3382299,2086534,1295765,-523979
2018-11-25,45.76,47.57,44.69,2.8800000000000026,2.25,46.79,49.31,45.19,4.1200000000000045,3.480000000000004,45.058,47.24,43.56,3.6799999999999997,3.200000000000003,46.234,49.19,44.73,4.460000000000001,4.460000000000001,4052941,5605938,3042258,2563680,2563680
2018-12-02,47.61,49.15,45.79,3.3599999999999994,-2.759999999999998,47.9075,49.29,46.16,3.1300000000000026,-2.299999999999997,45.9525,47.31,44.47,2.8400000000000034,-2.3500000000000014,46.652499999999996,47.65,45.62,2.030000000000001,-2.030000000000001,3442921,4018871,2491716,1527155,-836152
2018-12-09,46.3,46.69,45.55,1.1400000000000006,-1.1400000000000006,46.984,47.99,46.18,1.8100000000000023,-0.7199999999999989,45.546,46.47,44.46,2.009999999999998,-1.0399999999999991,45.984,46.91,44.74,2.1699999999999946,-0.8999999999999986,2127600,2552022,1907153,644869,-165373
2018-12-16,40.77,44.91,37.95,6.959999999999994,-6.959999999999994,41.269999999999996,44.91,38.2,6.709999999999994,-6.709999999999994,38.73,41.02,36.12,4.900000000000006,-4.900000000000006,39.132,41.33,36.2,5.1299999999999955,-5.1299999999999955,3109778,4953675,1330986,3622689,-3622689
2018-12-23,38.935,40.25,36.62,3.6300000000000026,3.6300000000000026,40.13,40.52,39.52,1.0,0.9599999999999937,37.995000000000005,39.39,35.54,3.8500000000000014,3.8500000000000014,39.8725,40.19,39.52,0.6699999999999946,0.6699999999999946,2437729,3541769,1648658,1893111,-1893111
2018-12-30,42.4075,45.41,39.05,6.359999999999999,6.359999999999999,44.3425,46.68,42.3,4.380000000000003,4.380000000000003,41.97,44.76,39.0,5.759999999999998,5.759999999999998,43.792500000000004,45.78,41.96,3.8200000000000003,3.8200000000000003,3125462,4226030,2370220,1855810,421805
2019-01-06,46.536,47.48,45.73,1.75,-0.6600000000000037,47.338,48.14,46.87,1.2700000000000031,-0.10000000000000142,45.79,46.65,45.2,1.4499999999999957,-0.35999999999999943,46.786,47.2,46.35,0.8500000000000014,-0.5499999999999972,2191313,3024369,1789770,1234599,-296243
2019-01-13,46.9,48.05,46.48,1.5700000000000003,1.529999999999994,47.647499999999994,48.3,47.12,1.1799999999999997,1.0399999999999991,46.4675,46.95,46.19,0.7600000000000051,0.5400000000000063,47.222500000000004,47.59,46.85,0.740000000000002,0.740000000000002,2041203,2972429,1583785,1388644,1388644
2019-01-20,46.154,46.7,45.17,1.5300000000000011,-0.30000000000000426,47.0,48.12,46.18,1.9399999999999977,0.14999999999999858,45.658,46.49,44.9,1.5900000000000034,0.7899999999999991,46.32,47.26,45.31,1.9499999999999957,1.4500000000000028,2010339,2759568,1731444,1028124,-167257
2019-01-27,46.634,47.67,45.68,1.990000000000002,-1.990000000000002,47.374,48.15,46.68,1.4699999999999989,-0.8200000000000003,45.54,45.78,45.32,0.46000000000000085,-0.17999999999999972,46.458,47.21,45.61,1.6000000000000014,1.5300000000000011,2464204,4478844,1674217,2804627,-2444970
2019-02-03,45.508,46.96,43.67,3.289999999999999,-3.289999999999999,46.2,47.74,44.58,3.1600000000000037,-3.1600000000000037,44.724000000000004,46.65,43.36,3.289999999999999,-3.1999999999999957,45.256,46.86,44.13,2.729999999999997,-2.6300000000000026,2142659,2457836,1758386,699450,314704
2019-02-10,45.8125,47.08,45.05,2.030000000000001,0.5,46.5475,47.15,45.64,1.509999999999998,1.3399999999999963,45.120000000000005,45.81,44.59,1.2199999999999989,1.2199999999999989,45.7575,46.93,44.8,2.1300000000000026,2.1300000000000026,2830629,4713334,1839171,2874163,819480
2019-02-17,44.208,44.88,42.3,2.5800000000000054,2.4200000000000017,45.286,45.9,44.94,0.9600000000000009,-0.7299999999999969,43.454,44.14,42.25,1.8900000000000006,1.5300000000000011,44.446,45.0,44.0,1.0,-0.4099999999999966,4200500,8788632,2761804,6026828,-6026828
2019-02-24,44.808,45.48,44.15,1.3299999999999983,1.25,45.48,45.86,44.8,1.0600000000000023,1.0600000000000023,44.136,44.51,43.58,0.9299999999999997,0.6299999999999955,44.824,45.24,43.84,1.3999999999999986,1.3999999999999986,2551996,3328913,2286989,1041924,217030
2019-03-03,42.5,45.33,40.27,5.059999999999995,-5.059999999999995,42.626,45.42,40.48,4.940000000000005,-4.940000000000005,41.276,43.34,39.44,3.9000000000000057,-3.690000000000005,41.582,43.83,39.9,3.9299999999999997,-3.8900000000000006,2733381,4581012,1998132,2582880,-2229440
2019-03-10,41.712,42.31,40.4,1.9100000000000037,1.9100000000000037,42.316,42.94,41.0,1.9399999999999977,1.8500000000000014,41.436,42.11,40.25,1.8599999999999994,1.6499999999999986,41.998,42.46,40.92,1.5399999999999991,1.5399999999999991,1712464,2080000,1221745,858255,-234888
2019-03-17,42.846,43.92,41.55,2.3700000000000045,-0.8299999999999983,43.71,44.46,42.97,1.490000000000002,0.07000000000000028,42.126,43.45,41.53,1.9200000000000017,0.14000000000000057,43.036,44.23,41.82,2.4099999999999966,1.0,2108173,2790756,1505273,1285483,610629
2019-03-24,44.37,45.58,43.22,2.3599999999999994,2.0,45.2,46.8,44.28,2.519999999999996,2.519999999999996,43.906,45.22,43.12,2.1000000000000014,2.1000000000000014,44.624,46.65,43.17,3.479999999999997,3.479999999999997,2498243,3318131,1854314,1463817,1086962
