Date,Global X FinTech Thematic_Open_average,Global X FinTech Thematic_Open_max,Global X FinTech Thematic_Open_min,Global X FinTech Thematic_Open_volatility,Global X FinTech Thematic_Open_change,Global X FinTech Thematic_High_average,Global X FinTech Thematic_High_max,Global X FinTech Thematic_High_min,Global X FinTech Thematic_High_volatility,Global X FinTech Thematic_High_change,Global X FinTech Thematic_Low_average,Global X FinTech Thematic_Low_max,Global X FinTech Thematic_Low_min,Global X FinTech Thematic_Low_volatility,Global X FinTech Thematic_Low_change,Global X FinTech Thematic_Close_average,Global X FinTech Thematic_Close_max,Global X FinTech Thematic_Close_min,Global X FinTech Thematic_Close_volatility,Global X FinTech Thematic_Close_change
2018-07-08,27.2,27.2,27.2,0.0,0.0,27.21,27.21,27.21,0.0,0.0,26.92,26.92,26.92,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2018-07-15,27.37,27.37,27.37,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2018-07-22,27.79,27.79,27.79,0.0,0.0,27.79,27.79,27.79,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2018-07-29,26.92,26.92,26.92,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2018-08-05,27.18,27.18,27.18,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.31,27.31,27.31,0.0,0.0
2018-08-12,27.42,27.42,27.42,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2018-08-19,28.48,28.48,28.48,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2018-08-26,29.11,29.11,29.11,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.11,29.11,29.11,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-09-02,28.26,28.26,28.26,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2018-09-09,28.89,28.89,28.89,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2018-09-16,28.69,28.69,28.69,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2018-09-23,28.54,28.54,28.54,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-09-30,27.8,27.8,27.8,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2018-10-07,25.64,25.64,25.64,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2018-10-14,26.27,26.27,26.27,0.0,0.0,26.52,26.52,26.52,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2018-10-21,24.58,24.58,24.58,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-10-28,25.78,25.78,25.78,0.0,0.0,26.01,26.01,26.01,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2018-11-04,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2018-11-11,24.6,24.6,24.6,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-11-18,23.0,23.0,23.0,0.0,0.0,23.38,23.38,23.38,0.0,0.0,22.85,22.85,22.85,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2018-11-25,24.35,24.35,24.35,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2018-12-02,23.63,23.63,23.63,0.0,0.0,23.84,23.84,23.84,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2018-12-09,23.1,23.1,23.1,0.0,0.0,23.22,23.22,23.22,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2018-12-16,21.72,21.72,21.72,0.0,0.0,21.74,21.74,21.74,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.97,20.97,20.97,0.0,0.0
2018-12-23,22.18,22.18,22.18,0.0,0.0,22.24,22.24,22.24,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2018-12-30,21.71,21.71,21.71,0.0,0.0,22.42,22.42,22.42,0.0,0.0,21.71,21.71,21.71,0.0,0.0,22.32,22.32,22.32,0.0,0.0
2019-01-06,23.42,23.42,23.42,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-01-13,24.41,24.41,24.41,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-01-20,25.41,25.41,25.41,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2019-01-27,24.88,24.88,24.88,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-02-03,25.01,25.01,25.01,0.0,0.0,25.37,25.37,25.37,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-02-10,26.13,26.13,26.13,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2019-02-17,26.28,26.28,26.28,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2019-02-24,27.15,27.15,27.15,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2019-03-03,26.22,26.22,26.22,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-03-10,27.26,27.26,27.26,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-03-17,27.48,27.48,27.48,0.0,0.0,27.5,27.5,27.5,0.0,0.0,26.9,26.9,26.9,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-03-24,27.65,27.65,27.65,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-03-31,28.18,28.18,28.18,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2019-04-07,28.4,28.4,28.4,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-04-14,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-04-21,28.48,28.48,28.48,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-04-28,28.32,28.32,28.32,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-05-05,27.96,27.96,27.96,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.65,27.65,27.65,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-05-12,28.58,28.58,28.58,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2019-05-19,28.57,28.57,28.57,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-05-26,28.19,28.19,28.19,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-06-02,28.82,28.82,28.82,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-06-09,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-06-16,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-06-23,29.38,29.38,29.38,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-06-30,29.71,29.71,29.71,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-07-07,30.33,30.33,30.33,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-07-14,30.84,30.84,30.84,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-07-21,30.69,30.69,30.69,0.0,0.0,31.29,31.29,31.29,0.0,0.0,30.69,30.69,30.69,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2019-07-28,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2019-08-04,29.4,29.4,29.4,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2019-08-11,28.38,28.38,28.38,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2019-08-18,29.03,29.03,29.03,0.0,0.0,29.26,29.26,29.26,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2019-08-25,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-09-01,30.0,30.0,30.0,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-09-08,29.16,29.16,29.16,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-09-15,29.48,29.48,29.48,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2019-09-22,29.16,29.16,29.16,0.0,0.0,29.22,29.22,29.22,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-09-29,28.14,28.14,28.14,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-10-06,28.99,28.99,28.99,0.0,0.0,29.3,29.3,29.3,0.0,0.0,28.99,28.99,28.99,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2019-10-13,28.51,28.51,28.51,0.0,0.0,28.57,28.57,28.57,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-10-20,28.02,28.02,28.02,0.0,0.0,28.29,28.29,28.29,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2019-10-27,28.76,28.76,28.76,0.0,0.0,28.97,28.97,28.97,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.93,28.93,28.93,0.0,0.0
2019-11-03,28.61,28.61,28.61,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2019-11-10,29.74,29.74,29.74,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-11-17,29.73,29.73,29.73,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2019-11-24,30.46,30.46,30.46,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2019-12-01,30.06,30.06,30.06,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.95,29.95,29.95,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2019-12-08,29.65,29.65,29.65,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2019-12-15,30.24,30.24,30.24,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2019-12-22,30.6,30.6,30.6,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2019-12-29,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.66,30.66,30.66,0.0,0.0
