Date,First Trust RiverFront Dynamic Asia Pacific_Open_average,First Trust RiverFront Dynamic Asia Pacific_Open_max,First Trust RiverFront Dynamic Asia Pacific_Open_min,First Trust RiverFront Dynamic Asia Pacific_Open_volatility,First Trust RiverFront Dynamic Asia Pacific_Open_change,First Trust RiverFront Dynamic Asia Pacific_High_average,First Trust RiverFront Dynamic Asia Pacific_High_max,First Trust RiverFront Dynamic Asia Pacific_High_min,First Trust RiverFront Dynamic Asia Pacific_High_volatility,First Trust RiverFront Dynamic Asia Pacific_High_change,First Trust RiverFront Dynamic Asia Pacific_Low_average,First Trust RiverFront Dynamic Asia Pacific_Low_max,First Trust RiverFront Dynamic Asia Pacific_Low_min,First Trust RiverFront Dynamic Asia Pacific_Low_volatility,First Trust RiverFront Dynamic Asia Pacific_Low_change,First Trust RiverFront Dynamic Asia Pacific_Close_average,First Trust RiverFront Dynamic Asia Pacific_Close_max,First Trust RiverFront Dynamic Asia Pacific_Close_min,First Trust RiverFront Dynamic Asia Pacific_Close_volatility,First Trust RiverFront Dynamic Asia Pacific_Close_change
2018-10-07,53.37,53.37,53.37,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2018-10-14,53.31,53.31,53.31,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2018-10-21,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2018-10-28,52.19,52.19,52.19,0.0,0.0,52.25,52.25,52.25,0.0,0.0,51.99,51.99,51.99,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2018-11-04,51.57,51.57,51.57,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.46,51.46,51.46,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2018-11-11,51.92,51.92,51.92,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-11-18,52.1,52.1,52.1,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.08,52.08,52.08,0.0,0.0
2018-11-25,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2018-12-02,50.27,50.27,50.27,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.59,49.59,49.59,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2018-12-09,49.8,49.8,49.8,0.0,0.0,49.94,49.94,49.94,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2018-12-16,46.19,46.19,46.19,0.0,0.0,46.53,46.53,46.53,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.26,46.26,46.26,0.0,0.0
2018-12-23,47.89,47.89,47.89,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2018-12-30,49.49,49.49,49.49,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2019-01-06,49.85,49.85,49.85,0.0,0.0,49.96,49.96,49.96,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.94,49.94,49.94,0.0,0.0
2019-01-13,51.18,51.18,51.18,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2019-01-20,50.89,50.89,50.89,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2019-01-27,51.28,51.28,51.28,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2019-02-03,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-02-10,51.66,51.66,51.66,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.73,51.73,51.73,0.0,0.0
2019-02-17,52.58,52.58,52.58,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.39,52.39,52.39,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2019-02-24,51.96,51.96,51.96,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.92,51.92,51.92,0.0,0.0
2019-03-03,50.6,50.6,50.6,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2019-03-10,51.06,51.06,51.06,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2019-03-17,50.67,50.67,50.67,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2019-03-24,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2019-03-31,51.85,51.85,51.85,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2019-04-07,51.72,51.72,51.72,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-04-14,51.75,51.75,51.75,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.75,51.75,51.75,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-04-21,51.61,51.61,51.61,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.79,51.79,51.79,0.0,0.0
2019-04-28,51.15,51.15,51.15,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-05-05,49.16,49.16,49.16,0.0,0.0,49.18,49.18,49.18,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2019-05-12,49.42,49.42,49.42,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.42,49.42,49.42,0.0,0.0
2019-05-19,49.51,49.51,49.51,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2019-05-26,48.46,48.46,48.46,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2019-06-02,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2019-06-09,48.89,48.89,48.89,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2019-06-16,50.03,50.03,50.03,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2019-06-23,50.94,50.94,50.94,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2019-06-30,50.85,50.85,50.85,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-07-07,50.74,50.74,50.74,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2019-07-14,50.66,50.66,50.66,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.65,50.65,50.65,0.0,0.0
2019-07-21,50.59,50.59,50.59,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2019-07-28,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2019-08-04,48.02,48.02,48.02,0.0,0.0,48.2,48.2,48.2,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2019-08-11,48.33,48.33,48.33,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2019-08-18,47.82,47.82,47.82,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-08-25,48.34,48.34,48.34,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2019-09-01,49.68,49.68,49.68,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2019-09-08,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-09-15,50.44,50.44,50.44,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2019-09-22,50.23,50.23,50.23,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-09-29,50.02,50.02,50.02,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.94,49.94,49.94,0.0,0.0
2019-10-06,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2019-10-13,51.08,51.08,51.08,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2019-10-20,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2019-10-27,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2019-11-03,53.15,53.15,53.15,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2019-11-10,53.11,53.11,53.11,0.0,0.0,53.17,53.17,53.17,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.14,53.14,53.14,0.0,0.0
2019-11-17,52.98,52.98,52.98,0.0,0.0,53.13,53.13,53.13,0.0,0.0,52.98,52.98,52.98,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2019-11-24,52.34,52.34,52.34,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.34,52.34,52.34,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2019-12-01,53.33,53.33,53.33,0.0,0.0,53.39,53.39,53.39,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2019-12-08,53.72,53.72,53.72,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.72,53.72,53.72,0.0,0.0,53.72,53.72,53.72,0.0,0.0
2019-12-15,53.28,53.28,53.28,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.18,53.18,53.18,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2019-12-22,53.08,53.08,53.08,0.0,0.0,53.14,53.14,53.14,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2019-12-29,53.1,53.1,53.1,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.1,53.1,53.1,0.0,0.0
