Date,FRAFStock_Open_average,FRAFStock_Open_max,FRAFStock_Open_min,FRAFStock_Open_volatility,FRAFStock_Open_change,FRAFStock_High_average,FRAFStock_High_max,FRAFStock_High_min,FRAFStock_High_volatility,FRAFStock_High_change,FRAFStock_Low_average,FRAFStock_Low_max,FRAFStock_Low_min,FRAFStock_Low_volatility,FRAFStock_Low_change,FRAFStock_Close_average,FRAFStock_Close_max,FRAFStock_Close_min,FRAFStock_Close_volatility,FRAFStock_Close_change,FRAFStock_Volume_average,FRAFStock_Volume_max,FRAFStock_Volume_min,FRAFStock_Volume_volatility,FRAFStock_Volume_change
2018-01-14,37.68333333333333,37.9,37.25,0.6499999999999986,-0.6499999999999986,37.766666666666666,37.9,37.5,0.3999999999999986,-0.3999999999999986,37.45666666666666,37.9,37.22,0.6799999999999997,-0.6499999999999986,37.54,37.9,37.22,0.6799999999999997,-0.3999999999999986,331,548,100,448,448
2018-01-21,37.44,37.6,37.25,0.3500000000000014,-0.25,37.494,37.6,37.25,0.3500000000000014,-0.25,37.4,37.6,37.25,0.3500000000000014,-0.25,37.45,37.6,37.25,0.3500000000000014,-0.25,2289,7059,200,6859,1601
2018-01-28,36.922,37.3,36.5,0.7999999999999972,-0.7999999999999972,36.97,37.3,36.5,0.7999999999999972,-0.7999999999999972,36.78,37.25,36.35,0.8999999999999986,-0.8999999999999986,36.78,37.25,36.35,0.8999999999999986,-0.8999999999999986,2315,4925,303,4622,-1655
2018-02-04,35.48,36.4,34.9,1.5,-1.5,35.51,36.4,34.9,1.5,-1.5,35.152,35.86,34.75,1.1099999999999994,-1.1099999999999994,35.172,35.86,34.75,1.1099999999999994,-1.1099999999999994,3181,5772,1345,4427,-4427
2018-02-11,34.211999999999996,34.75,34.0,0.75,-0.7000000000000028,34.222,34.75,34.0,0.75,-0.7000000000000028,34.004,34.16,33.76,0.3999999999999986,-0.10999999999999943,34.004,34.16,33.76,0.3999999999999986,-0.10999999999999943,4268,8534,517,8017,-3298
2018-02-18,34.1575,34.17,34.15,0.020000000000003126,-0.010000000000005116,34.192499999999995,34.29,34.15,0.14000000000000057,0.11999999999999744,34.15,34.15,34.15,0.0,0.0,34.1575,34.17,34.15,0.020000000000003126,-0.020000000000003126,1748,2779,200,2579,413
2018-02-25,34.177499999999995,34.24,34.15,0.09000000000000341,0.09000000000000341,34.245,34.29,34.16,0.13000000000000256,0.0,34.1575,34.16,34.15,0.00999999999999801,0.00999999999999801,34.245,34.29,34.16,0.13000000000000256,0.0,1172,2113,446,1667,-419
2018-03-04,34.462,34.8,34.17,0.6299999999999955,-0.12999999999999545,34.606,35.0,34.17,0.8299999999999983,-0.3299999999999983,34.27,34.5,34.01,0.490000000000002,0.490000000000002,34.308,34.5,34.17,0.3299999999999983,0.3299999999999983,2196,5960,146,5814,-2724
2018-03-11,35.15,36.15,34.31,1.8399999999999963,1.8399999999999963,35.598,36.25,34.65,1.6000000000000014,1.5,35.14,36.1,34.31,1.7899999999999991,1.7899999999999991,35.5,36.15,34.65,1.5,1.5,9127,38839,1035,37804,540
2018-03-18,36.725,37.1,36.15,0.9500000000000028,0.75,36.9075,37.1,36.63,0.46999999999999886,0.269999999999996,36.67,36.89,36.15,0.740000000000002,0.740000000000002,36.7425,36.89,36.39,0.5,0.5,2507,3882,1100,2782,-2782
2018-03-25,36.85,36.91,36.8,0.10999999999999943,-0.10999999999999943,36.8975,37.1,36.8,0.30000000000000426,-0.30000000000000426,36.7475,36.85,36.5,0.3500000000000014,-0.3500000000000014,36.7575,36.85,36.54,0.3100000000000023,-0.3100000000000023,1402,2432,475,1957,-458
