Date,ICFI_Open_average,ICFI_Open_max,ICFI_Open_min,ICFI_Open_volatility,ICFI_Open_change,ICFI_High_average,ICFI_High_max,ICFI_High_min,ICFI_High_volatility,ICFI_High_change,ICFI_Low_average,ICFI_Low_max,ICFI_Low_min,ICFI_Low_volatility,ICFI_Low_change,ICFI_Close_average,ICFI_Close_max,ICFI_Close_min,ICFI_Close_volatility,ICFI_Close_change,ICFI_Volume_average,ICFI_Volume_max,ICFI_Volume_min,ICFI_Volume_volatility,ICFI_Volume_change
2018-01-14,54.66,55.05,54.2,0.8499999999999943,0.5,55.28,55.8,55.0,0.7999999999999972,-0.75,54.28,54.45,54.2,0.25,-0.25,54.76,55.25,54.25,1.0,0.25,63823,103149,37330,65819,-65819
2018-01-21,54.11,54.65,53.65,1.0,-0.7999999999999972,54.366,54.73,53.9,0.8299999999999983,-0.6799999999999997,53.45,54.25,52.95,1.2999999999999972,-0.7000000000000028,53.83,54.5,53.5,1.0,-0.9500000000000028,37065,65014,21746,43268,10000
2018-01-28,53.2,53.65,52.85,0.7999999999999972,-0.44999999999999574,53.85,54.35,53.6,0.75,-0.25,52.501999999999995,53.1,50.8,2.3000000000000043,-2.3000000000000043,52.91,54.0,50.9,3.1000000000000014,-2.3500000000000014,58713,85030,46503,38527,38527
2018-02-04,52.050000000000004,53.45,50.1,3.3500000000000014,3.3500000000000014,53.769999999999996,54.55,52.65,1.8999999999999986,1.7000000000000028,51.51,53.15,50.1,3.049999999999997,3.049999999999997,52.72,54.05,51.6,2.4499999999999957,2.4499999999999957,147338,244362,91713,152649,-25453
2018-02-11,55.1875,56.5,54.0,2.5,1.6499999999999986,56.3375,56.95,55.35,1.6000000000000014,1.6000000000000014,54.455,55.42,53.45,1.9699999999999989,1.9699999999999989,55.75,56.3,55.1,1.1999999999999957,0.3999999999999986,78253,95001,63705,31296,3820
2018-02-18,56.48,57.35,55.5,1.8500000000000014,0.6499999999999986,57.264,57.7,56.77,0.9299999999999997,-0.4799999999999969,55.88,56.4,55.35,1.0499999999999972,0.6499999999999986,56.41,56.85,56.05,0.8000000000000043,-0.20000000000000284,117612,212119,65543,146576,-23708
2018-02-25,58.02,59.95,56.0,3.950000000000003,3.950000000000003,59.480000000000004,61.25,56.95,4.299999999999997,4.299999999999997,57.46,59.85,55.4,4.450000000000003,4.450000000000003,58.71,60.05,56.7,3.3499999999999943,3.3499999999999943,168837,254153,84480,169673,19298
2018-03-04,60.31,61.1,59.85,1.25,0.8000000000000043,61.03,61.65,60.45,1.1999999999999957,0.8500000000000014,59.57,60.0,59.08,0.9200000000000017,0.3999999999999986,60.43,61.3,59.55,1.75,0.19999999999999574,124163,234444,75062,159382,3979
2018-03-11,61.04,61.35,60.75,0.6000000000000014,0.04999999999999716,61.62,61.8,61.4,0.3999999999999986,0.3999999999999986,60.57,60.75,60.35,0.3999999999999986,0.10000000000000142,60.95,61.2,60.5,0.7000000000000028,0.04999999999999716,153858,275268,81516,193752,10018
2018-03-18,60.8,61.15,60.15,1.0,-0.75,61.39,62.0,60.3,1.7000000000000028,-1.0,59.976,60.95,57.88,3.0700000000000003,-2.6199999999999974,60.45,61.4,58.95,2.4499999999999957,-2.1499999999999986,86729,117587,52563,65024,41928
2018-03-25,58.55,59.15,57.9,1.25,-0.8500000000000014,59.65,60.3,58.9,1.3999999999999986,-0.5,57.69,58.6,56.41,2.190000000000005,-0.5500000000000043,58.7375,59.55,57.9,1.6499999999999986,0.5,116036,142062,93415,48647,33549
2018-04-01,62.21,64.25,59.6,4.649999999999999,4.600000000000001,63.7,65.4,61.1,4.300000000000004,3.6999999999999957,61.754,63.42,59.6,3.8200000000000003,3.8200000000000003,63.03,64.65,60.9,3.750000000000007,2.6000000000000014,169565,238965,77216,161749,-141171
2018-04-08,63.769999999999996,64.25,63.05,1.2000000000000028,-0.15000000000000568,64.356,64.85,64.05,0.7999999999999972,0.36999999999999034,63.31,63.7,62.9,0.8000000000000043,0.6500000000000057,63.769999999999996,64.35,63.3,1.0499999999999972,1.0499999999999972,100412,177046,66888,110158,69930
2018-04-15,66.38,67.5,65.0,2.5,2.5,67.23,68.05,66.5,1.5499999999999972,1.5499999999999972,66.12,67.3,64.85,2.450000000000003,2.450000000000003,66.91,67.85,65.85,2.0,2.0,180876,329869,97880,231989,-207708
2018-04-22,67.5,68.05,66.9,1.1499999999999915,-0.9500000000000028,67.97,69.05,67.55,1.5,-1.2999999999999972,66.58200000000001,67.95,65.31,2.6400000000000006,-1.3500000000000085,67.17999999999999,68.0,66.6,1.4000000000000057,-0.9000000000000057,102484,220908,58145,162763,-122677
2018-04-29,65.59,67.15,63.45,3.700000000000003,-2.6000000000000085,66.53999999999999,67.8,64.75,3.049999999999997,-2.5999999999999943,63.854,66.5,58.6,7.899999999999999,-2.9200000000000017,65.69,67.05,64.45,2.5999999999999943,-2.5999999999999943,160021,180236,137033,43203,-34582
2018-05-06,65.6,66.55,64.45,2.0999999999999943,1.3499999999999943,66.4,67.05,65.5,1.5499999999999972,0.8499999999999943,64.85,65.85,64.0,1.8499999999999943,0.7000000000000028,65.67999999999999,66.55,64.9,1.6499999999999915,-0.44999999999998863,100656,158622,61490,97132,-97132
2018-05-13,65.86,66.65,64.75,1.9000000000000057,1.0999999999999943,66.67,67.2,66.1,1.1000000000000085,0.45000000000000284,65.52,66.35,64.55,1.7999999999999972,1.25,66.16,66.55,65.55,1.0,1.0,92895,131997,53714,78283,-78283
