Date,First Trust Emerging Markets Small Cap AlphaDEX_etf_Open_average,First Trust Emerging Markets Small Cap AlphaDEX_etf_Open_max,First Trust Emerging Markets Small Cap AlphaDEX_etf_Open_min,First Trust Emerging Markets Small Cap AlphaDEX_etf_Open_volatility,First Trust Emerging Markets Small Cap AlphaDEX_etf_Open_change,First Trust Emerging Markets Small Cap AlphaDEX_etf_High_average,First Trust Emerging Markets Small Cap AlphaDEX_etf_High_max,First Trust Emerging Markets Small Cap AlphaDEX_etf_High_min,First Trust Emerging Markets Small Cap AlphaDEX_etf_High_volatility,First Trust Emerging Markets Small Cap AlphaDEX_etf_High_change,First Trust Emerging Markets Small Cap AlphaDEX_etf_Low_average,First Trust Emerging Markets Small Cap AlphaDEX_etf_Low_max,First Trust Emerging Markets Small Cap AlphaDEX_etf_Low_min,First Trust Emerging Markets Small Cap AlphaDEX_etf_Low_volatility,First Trust Emerging Markets Small Cap AlphaDEX_etf_Low_change,First Trust Emerging Markets Small Cap AlphaDEX_etf_Close_average,First Trust Emerging Markets Small Cap AlphaDEX_etf_Close_max,First Trust Emerging Markets Small Cap AlphaDEX_etf_Close_min,First Trust Emerging Markets Small Cap AlphaDEX_etf_Close_volatility,First Trust Emerging Markets Small Cap AlphaDEX_etf_Close_change
2018-05-06,42.03,42.03,42.03,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.66,41.66,41.66,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2018-05-13,41.1,41.1,41.1,0.0,0.0,41.19,41.19,41.19,0.0,0.0,40.96,40.96,40.96,0.0,0.0,41.02,41.02,41.02,0.0,0.0
2018-05-20,41.12,41.12,41.12,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.07,41.07,41.07,0.0,0.0,41.2,41.2,41.2,0.0,0.0
2018-05-27,41.38,41.38,41.38,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2018-06-03,41.34,41.34,41.34,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.62,41.62,41.62,0.0,0.0
2018-06-10,40.54,40.54,40.54,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2018-06-17,38.8,38.8,38.8,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2018-06-24,38.15,38.15,38.15,0.0,0.0,38.33,38.33,38.33,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.23,38.23,38.23,0.0,0.0
2018-07-01,37.81,37.81,37.81,0.0,0.0,38.28,38.28,38.28,0.0,0.0,37.79,37.79,37.79,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2018-07-08,38.57,38.57,38.57,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2018-07-15,38.27,38.27,38.27,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2018-07-22,39.73,39.73,39.73,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2018-07-29,38.76,38.76,38.76,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.96,38.96,38.96,0.0,0.0
2018-08-05,37.84,37.84,37.84,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2018-08-12,36.23,36.23,36.23,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2018-08-19,37.23,37.23,37.23,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2018-08-26,37.31,37.31,37.31,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2018-09-02,35.95,35.95,35.95,0.0,0.0,36.09,36.09,36.09,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2018-09-09,35.53,35.53,35.53,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2018-09-16,36.07,36.07,36.07,0.0,0.0,36.2,36.2,36.2,0.0,0.0,35.97,35.97,35.97,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2018-09-23,36.2,36.2,36.2,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.1,36.1,36.1,0.0,0.0
2018-09-30,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2018-10-07,33.36,33.36,33.36,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2018-10-14,33.65,33.65,33.65,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2018-10-21,32.14,32.14,32.14,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2018-10-28,33.89,33.89,33.89,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-11-04,33.75,33.75,33.75,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2018-11-11,34.24,34.24,34.24,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2018-11-18,33.58,33.58,33.58,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2018-11-25,34.06,34.06,34.06,0.0,0.0,34.23,34.23,34.23,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.19,34.19,34.19,0.0,0.0
2018-12-02,34.22,34.22,34.22,0.0,0.0,34.43,34.43,34.43,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2018-12-09,33.53,33.53,33.53,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2018-12-16,32.31,32.31,32.31,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2018-12-23,32.08,32.08,32.08,0.0,0.0,32.31,32.31,32.31,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2018-12-30,31.93,31.93,31.93,0.0,0.0,32.67,32.67,32.67,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-01-06,32.87,32.87,32.87,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.87,32.87,32.87,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-01-13,33.81,33.81,33.81,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-01-20,34.44,34.44,34.44,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2019-01-27,35.44,35.44,35.44,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.28,35.28,35.28,0.0,0.0
2019-02-03,35.18,35.18,35.18,0.0,0.0,35.21,35.21,35.21,0.0,0.0,34.82,34.82,34.82,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-02-10,34.99,34.99,34.99,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-02-17,35.85,35.85,35.85,0.0,0.0,36.06,36.06,36.06,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2019-02-24,35.47,35.47,35.47,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-03-03,34.83,34.83,34.83,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2019-03-10,35.74,35.74,35.74,0.0,0.0,36.05,36.05,36.05,0.0,0.0,35.74,35.74,35.74,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2019-03-17,36.08,36.08,36.08,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2019-03-24,35.52,35.52,35.52,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.55,35.55,35.55,0.0,0.0
2019-03-31,36.63,36.63,36.63,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.54,36.54,36.54,0.0,0.0
2019-04-07,36.39,36.39,36.39,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2019-04-14,36.35,36.35,36.35,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2019-04-21,35.56,35.56,35.56,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2019-04-28,35.75,35.75,35.75,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-05-05,33.85,33.85,33.85,0.0,0.0,34.27,34.27,34.27,0.0,0.0,33.79,33.79,33.79,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2019-05-12,32.38,32.38,32.38,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-05-19,32.08,32.08,32.08,0.0,0.0,32.17,32.17,32.17,0.0,0.0,31.9,31.9,31.9,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-05-26,32.86,32.86,32.86,0.0,0.0,33.25,33.25,33.25,0.0,0.0,32.86,32.86,32.86,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2019-06-02,33.41,33.41,33.41,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-06-09,33.28,33.28,33.28,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-06-16,34.4,34.4,34.4,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.36,34.36,34.36,0.0,0.0
2019-06-23,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0,34.97,34.97,34.97,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2019-06-30,35.53,35.53,35.53,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2019-07-07,35.86,35.86,35.86,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2019-07-14,36.54,36.54,36.54,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2019-07-21,36.33,36.33,36.33,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.28,36.28,36.28,0.0,0.0
2019-07-28,34.74,34.74,34.74,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-08-04,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2019-08-11,33.97,33.97,33.97,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2019-08-18,34.16,34.16,34.16,0.0,0.0,34.36,34.36,34.36,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-08-25,34.31,34.31,34.31,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.28,34.28,34.28,0.0,0.0,34.29,34.29,34.29,0.0,0.0
2019-09-01,35.49,35.49,35.49,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.29,35.29,35.29,0.0,0.0
2019-09-08,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0,35.96,35.96,35.96,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2019-09-15,35.58,35.58,35.58,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-09-22,34.38,34.38,34.38,0.0,0.0,34.38,34.38,34.38,0.0,0.0,33.87,33.87,33.87,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2019-09-29,34.53,34.53,34.53,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2019-10-06,34.98,34.98,34.98,0.0,0.0,35.08,35.08,35.08,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.91,34.91,34.91,0.0,0.0
2019-10-13,35.1,35.1,35.1,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.07,35.07,35.07,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2019-10-20,35.77,35.77,35.77,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.89,35.89,35.89,0.0,0.0
2019-10-27,35.81,35.81,35.81,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.81,35.81,35.81,0.0,0.0,36.12,36.12,36.12,0.0,0.0
2019-11-03,36.32,36.32,36.32,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2019-11-10,36.04,36.04,36.04,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2019-11-17,36.3,36.3,36.3,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.39,36.39,36.39,0.0,0.0
2019-11-24,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.12,36.12,36.12,0.0,0.0
2019-12-01,36.93,36.93,36.93,0.0,0.0,37.14,37.14,37.14,0.0,0.0,36.93,36.93,36.93,0.0,0.0,37.1,37.1,37.1,0.0,0.0
2019-12-08,37.29,37.29,37.29,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-12-15,37.87,37.87,37.87,0.0,0.0,37.94,37.94,37.94,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-12-22,38.79,38.79,38.79,0.0,0.0,39.03,39.03,39.03,0.0,0.0,38.65,38.65,38.65,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-12-29,39.67,39.67,39.67,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.56,39.56,39.56,0.0,0.0
