Date,DCIX_Open_average,DCIX_Open_max,DCIX_Open_min,DCIX_Open_volatility,DCIX_Open_change,DCIX_High_average,DCIX_High_max,DCIX_High_min,DCIX_High_volatility,DCIX_High_change,DCIX_Low_average,DCIX_Low_max,DCIX_Low_min,DCIX_Low_volatility,DCIX_Low_change,DCIX_Close_average,DCIX_Close_max,DCIX_Close_min,DCIX_Close_volatility,DCIX_Close_change,DCIX_Volume_average,DCIX_Volume_max,DCIX_Volume_min,DCIX_Volume_volatility,DCIX_Volume_change
2018-01-14,3.148,3.34,2.92,0.41999999999999993,0.06999999999999984,3.498,3.88,3.35,0.5299999999999998,0.48999999999999977,3.0260000000000002,3.14,2.83,0.31000000000000005,0.14000000000000012,3.15,3.24,3.01,0.23000000000000043,0.18000000000000016,1099401,2353119,399712,1953407,1835095
2018-01-21,3.042,3.19,2.95,0.23999999999999977,-0.23999999999999977,3.086,3.28,2.95,0.3299999999999996,-0.3299999999999996,2.85,2.96,2.6,0.3599999999999999,-0.3599999999999999,2.95,3.11,2.83,0.2799999999999998,-0.2799999999999998,417203,609929,236708,373221,38897
2018-01-28,2.902,3.24,2.76,0.4800000000000004,-0.010000000000000231,3.14118,3.69,2.8559,0.8340999999999998,-0.30410000000000004,2.68402,2.81,2.56,0.25,-0.08999999999999986,2.8,2.98,2.59,0.3900000000000001,-0.22999999999999998,1133404,2642924,566954,2075970,-234501
2018-02-04,2.508,2.75,2.32,0.43000000000000016,-0.18000000000000016,2.65,2.75,2.5,0.25,-0.04999999999999982,2.3362,2.501,2.17,0.33099999999999996,0.020000000000000018,2.502,2.63,2.35,0.2799999999999998,-0.020000000000000018,689558,998246,587764,410482,-7171
2018-02-11,2.7175000000000002,2.91,2.51,0.40000000000000036,0.29000000000000004,2.9811,3.49,2.6344,0.8556000000000004,0.8556000000000004,2.565025,2.7701,2.4,0.3700999999999999,0.2200000000000002,2.77,2.94,2.56,0.3799999999999999,0.21999999999999975,1475853,3139145,537335,2601810,2601810
2018-02-18,2.252,2.8,1.95,0.8499999999999999,-0.8499999999999999,2.362,2.9,2.1,0.7999999999999998,-0.75,2.036,2.35,1.83,0.52,-0.52,2.12,2.41,1.97,0.44000000000000017,-0.3200000000000003,974984,1305561,512332,793229,-50017
2018-02-25,1.99,2.09,1.86,0.22999999999999976,-0.22999999999999976,2.05382,2.25,1.9191,0.33089999999999997,-0.33089999999999997,1.882,2.02,1.74,0.28,-0.28,1.906,2.03,1.79,0.23999999999999977,-0.23999999999999977,443812,578738,297289,281449,97692
2018-03-04,1.79,1.86,1.71,0.15000000000000013,0.030000000000000027,1.915,2.135,1.82,0.3149999999999997,0.3049999999999997,1.736,1.86,1.68,0.18000000000000016,0.15000000000000013,1.83,2.05,1.73,0.31999999999999984,0.31999999999999984,608630,1310005,175557,1134448,836116
2018-03-11,1.952,2.03,1.9,0.1299999999999999,-0.029999999999999805,2.04122,2.13,1.97,0.15999999999999992,-0.1200000000000001,1.8719999999999999,1.89,1.84,0.04999999999999982,0.0,1.954,2.01,1.88,0.1299999999999999,0.039999999999999813,451734,604186,193365,410821,-410821
2018-03-18,1.87,2.0,1.75,0.25,-0.25,1.91374,2.0,1.8487,0.1513,-0.1513,1.72622,1.86,1.5,0.3600000000000001,-0.3600000000000001,1.7810000000000001,1.87,1.67,0.20000000000000018,-0.20000000000000018,297096,443912,174468,269444,142352
2018-03-25,1.565,1.67,1.52,0.1499999999999999,-0.1499999999999999,1.645,1.79,1.55,0.24,-0.24,1.48,1.59,1.32,0.27,-0.27,1.495,1.61,1.34,0.27,-0.27,314162,435720,240172,195548,-100232
2018-04-01,1.392,1.43,1.35,0.07999999999999985,0.07999999999999985,1.464,1.5,1.45,0.050000000000000044,-0.020000000000000018,1.356,1.4,1.31,0.08999999999999986,0.04999999999999982,1.408,1.45,1.37,0.07999999999999985,0.029999999999999805,130123,212943,44860,168083,-115661
2018-04-08,1.516,1.64,1.44,0.19999999999999996,0.050000000000000044,1.60398,1.68,1.45,0.22999999999999998,0.10000000000000009,1.47,1.55,1.4,0.15000000000000013,0.06000000000000005,1.5452,1.61,1.44,0.17000000000000015,0.10000000000000009,241553,688338,79854,608484,-23311
2018-04-15,1.486,1.55,1.45,0.10000000000000009,-0.08000000000000007,1.5487600000000001,1.62,1.52,0.10000000000000009,-0.10000000000000009,1.42828,1.48,1.35,0.1299999999999999,0.09999999999999987,1.488,1.52,1.46,0.06000000000000005,0.050000000000000044,87455,162202,65253,96949,-84235
2018-04-22,1.486,1.5,1.46,0.040000000000000036,0.0,1.5378,1.55,1.52,0.030000000000000027,0.030000000000000027,1.464,1.48,1.45,0.030000000000000027,-0.020000000000000018,1.484,1.5,1.47,0.030000000000000027,-0.020000000000000018,61100,75834,39146,36688,8075
2018-04-29,1.492,1.52,1.47,0.050000000000000044,0.020000000000000018,1.5594,1.7,1.51,0.18999999999999995,0.18999999999999995,1.442,1.48,1.4,0.08000000000000007,0.010000000000000009,1.498,1.53,1.44,0.09000000000000008,0.09000000000000008,175591,428795,79064,349731,349731
2018-05-06,1.9,2.71,1.54,1.17,0.1299999999999999,2.08,3.24,1.65,1.5900000000000003,0.09000000000000008,1.659,2.0,1.52,0.48,0.010000000000000009,1.746,2.05,1.64,0.4099999999999999,0.08000000000000007,8734956,37529024,248507,37280517,623128
2018-05-13,1.69,1.8,1.64,0.16000000000000014,-0.040000000000000036,1.77168,2.04,1.6484,0.39159999999999995,-0.020000000000000018,1.594,1.63,1.54,0.08999999999999986,0.050000000000000044,1.6139999999999999,1.67,1.55,0.11999999999999988,0.07999999999999985,1838438,6505644,402136,6103508,191864
2018-05-20,1.6275,1.64,1.6,0.039999999999999813,0.0,1.7225,1.88,1.62,0.2599999999999998,0.15999999999999992,1.5975000000000001,1.61,1.58,0.030000000000000027,-0.010000000000000009,1.615,1.66,1.59,0.06999999999999984,-0.05999999999999983,1252182,3481233,284432,3196801,2732283
2018-05-27,1.566,1.6,1.54,0.06000000000000005,-0.040000000000000036,1.5859,1.63,1.54,0.08999999999999986,-0.059499999999999886,1.512,1.56,1.49,0.07000000000000006,0.010000000000000009,1.54,1.57,1.52,0.050000000000000044,-0.050000000000000044,368519,602129,201589,400540,-389501
2018-06-03,1.544,1.59,1.5,0.09000000000000008,0.08000000000000007,1.6058000000000001,1.65,1.53,0.11999999999999988,0.10899999999999999,1.51802,1.54,1.5,0.040000000000000036,0.040000000000000036,1.564,1.6,1.515,0.08500000000000019,0.07500000000000018,383308,934077,192300,741777,32775
2018-06-10,1.604,1.66,1.56,0.09999999999999987,0.0,1.696,1.81,1.59,0.21999999999999997,0.14000000000000012,1.56,1.6,1.52,0.08000000000000007,0.030000000000000027,1.613,1.7,1.56,0.1399999999999999,0.1299999999999999,730196,1951166,214187,1736979,451863
2018-06-17,1.718,1.87,1.63,0.2400000000000002,0.20000000000000018,1.8618000000000001,2.16,1.69,0.4700000000000002,0.17099999999999982,1.62202,1.6801,1.55,0.13009999999999988,0.020000000000000018,1.698,1.8,1.62,0.17999999999999994,0.0,1268601,3371724,347600,3024124,755911
2018-06-24,1.594,1.67,1.54,0.1299999999999999,-0.08999999999999986,1.63784,1.74,1.58,0.15999999999999992,-0.15999999999999992,1.5384200000000001,1.5921,1.51,0.08210000000000006,-0.08210000000000006,1.566,1.61,1.53,0.08000000000000007,-0.050000000000000044,393448,569031,215591,353440,-320312
