Date,UAL_stock_Open_average,UAL_stock_Open_max,UAL_stock_Open_min,UAL_stock_Open_volatility,UAL_stock_Open_change,UAL_stock_High_average,UAL_stock_High_max,UAL_stock_High_min,UAL_stock_High_volatility,UAL_stock_High_change,UAL_stock_Low_average,UAL_stock_Low_max,UAL_stock_Low_min,UAL_stock_Low_volatility,UAL_stock_Low_change,UAL_stock_Close_average,UAL_stock_Close_max,UAL_stock_Close_min,UAL_stock_Close_volatility,UAL_stock_Close_change,UAL_stock_Volume_average,UAL_stock_Volume_max,UAL_stock_Volume_min,UAL_stock_Volume_volatility,UAL_stock_Volume_change
2018-01-14,77.32499999999999,78.35,76.6,1.75,-1.5300000000000011,77.6375,79.0,76.84,2.1599999999999966,-2.1599999999999966,76.2675,76.8,75.8,1.0,-1.0,76.7175,77.49,76.3,1.1899999999999977,-0.9899999999999949,3575083,3994614,2951153,1043461,82234
2018-01-21,72.164,77.1,66.33,10.769999999999996,-10.269999999999996,72.652,78.21,66.77,11.439999999999998,-10.11,70.242,76.4,65.44,10.960000000000008,-10.060000000000002,71.306,77.97,66.08,11.89,-10.310000000000002,11741496,27117214,3010735,24106479,3492772
2018-01-28,66.814,67.74,66.22,1.519999999999996,0.4099999999999966,67.64,69.09,66.75,2.3400000000000034,0.14000000000000057,66.054,67.32,65.46,1.8599999999999994,0.020000000000010232,66.688,67.82,65.68,2.1399999999999864,-0.09999999999999432,5848992,7802302,4189758,3612544,-1225065
2018-02-04,64.082,65.17,62.16,3.010000000000005,-0.7600000000000051,65.286,66.58,64.22,2.3599999999999994,-0.9200000000000017,62.552,63.75,60.44,3.3100000000000023,-2.8400000000000034,63.812,65.36,62.98,2.3800000000000026,-0.4200000000000017,5300764,6069985,4634325,1435660,636156
2018-02-11,65.122,67.05,63.33,3.719999999999999,3.719999999999999,66.232,67.51,64.83,2.680000000000007,2.680000000000007,64.788,66.51,62.97,3.5400000000000063,3.5400000000000063,65.756,66.74,64.14,2.5999999999999943,2.3799999999999955,3242100,3722329,2747602,974727,29943
2018-02-18,66.75,67.5,66.1,1.4000000000000057,0.9100000000000108,67.6625,68.52,66.72,1.7999999999999972,0.960000000000008,66.3325,66.74,65.78,0.9599999999999937,0.9599999999999937,66.965,67.57,66.59,0.9799999999999898,0.9799999999999898,2989730,3391476,2534568,856908,-734741
2018-02-25,67.982,69.0,66.87,2.1299999999999955,-1.3900000000000006,68.904,69.48,67.69,1.7900000000000063,-1.7900000000000063,67.212,68.25,65.67,2.5799999999999983,-2.5799999999999983,67.992,69.26,67.51,1.75,-1.75,3709144,4628263,3042608,1585655,-1393626
2018-03-04,67.932,70.5,66.81,3.6899999999999977,3.680000000000007,69.166,71.64,67.81,3.8299999999999983,3.719999999999999,67.402,69.73,66.29,3.4399999999999977,3.3200000000000074,68.792,71.55,67.21,4.340000000000003,4.340000000000003,4204004,7131571,2472019,4659552,2609967
2018-03-11,71.688,72.87,70.42,2.450000000000003,-1.3999999999999915,72.324,73.41,71.42,1.9899999999999949,-0.6499999999999915,70.668,72.47,69.93,2.539999999999992,-0.30000000000001137,71.27199999999999,72.6,70.14,2.4599999999999937,-1.1200000000000045,4251615,5085217,3463473,1621744,1346917
2018-03-18,69.758,71.03,68.75,2.280000000000001,-2.280000000000001,70.434,71.1,68.98,2.1199999999999903,-2.1199999999999903,68.834,70.08,67.33,2.75,-2.180000000000007,69.278,70.48,67.39,3.0900000000000034,-2.739999999999995,2650182,3475516,2018748,1456768,661331
2018-03-25,68.3875,68.72,68.07,0.6500000000000057,-0.3200000000000074,69.33,70.04,68.68,1.3599999999999994,1.3599999999999994,67.6075,68.07,67.23,0.8399999999999892,0.75,68.51,69.47,67.91,1.5600000000000023,0.9899999999999949,3060326,3481470,2693654,787816,310122
2018-04-01,69.01,70.29,67.16,3.1300000000000097,1.1700000000000017,70.16,71.21,69.3,1.9099999999999966,1.25,67.694,69.86,65.6,4.260000000000005,2.4000000000000057,69.054,70.69,66.77,3.9200000000000017,1.8599999999999994,3674492,4385304,3147567,1237737,-289009
2018-04-08,67.584,69.28,65.64,3.6400000000000006,-2.5600000000000023,68.26,69.73,66.88,2.8500000000000085,-2.410000000000011,66.222,68.28,64.8,3.480000000000004,-2.1500000000000057,66.724,68.52,64.87,3.6499999999999915,-1.9799999999999898,4690049,5370056,2665909,2704147,-2593511
2018-04-15,69.006,70.62,66.75,3.8700000000000045,3.6700000000000017,70.462,72.6,68.18,4.4199999999999875,4.4199999999999875,68.128,70.42,66.71,3.710000000000008,3.710000000000008,69.44200000000001,71.75,67.31,4.439999999999998,4.439999999999998,6098887,10265432,2831820,7433612,3431216
