Date,RE_Open_average,RE_Open_max,RE_Open_min,RE_Open_volatility,RE_Open_change,RE_High_average,RE_High_max,RE_High_min,RE_High_volatility,RE_High_change,RE_Low_average,RE_Low_max,RE_Low_min,RE_Low_volatility,RE_Low_change,RE_Close_average,RE_Close_max,RE_Close_min,RE_Close_volatility,RE_Close_change,RE_Volume_average,RE_Volume_max,RE_Volume_min,RE_Volume_volatility,RE_Volume_change
2018-01-14,225.772,230.0,223.83,6.1699999999999875,4.409999999999997,228.16,235.83,225.55,10.280000000000001,9.730000000000018,224.252,229.95,222.44,7.509999999999991,7.489999999999981,225.418,230.5,222.75,7.75,7.75,337023,476974,259152,217822,106495
2018-01-21,230.868,232.0,229.22,2.780000000000001,-0.8600000000000136,231.768,233.69,229.76,3.930000000000007,-2.030000000000001,227.808,231.03,225.26,5.77000000000001,-1.6500000000000057,230.52,231.96,228.82,3.140000000000015,-2.819999999999993,321007,446543,253849,192694,-192694
2018-01-28,228.516,229.32,227.9,1.4199999999999875,0.030000000000001137,231.422,232.63,230.45,2.180000000000007,1.3400000000000034,227.096,229.32,224.32,5.0,-1.9000000000000057,228.486,230.14,225.43,4.7099999999999795,-2.019999999999982,369428,493402,291346,202056,202056
2018-02-04,239.85399999999998,246.0,225.98,20.02000000000001,15.590000000000003,245.748,250.68,243.0,7.680000000000007,1.2299999999999898,236.826,242.23,225.98,16.25,11.460000000000008,241.86599999999999,246.7,239.48,7.219999999999999,-2.8400000000000034,622058,942034,472821,469213,-469213
2018-02-11,240.48250000000002,243.51,237.52,5.989999999999981,2.5999999999999943,242.815,244.65,239.15,5.5,5.049999999999983,238.5675,240.36,236.42,3.940000000000026,3.940000000000026,241.605,243.26,238.18,5.079999999999984,5.079999999999984,330213,388632,280330,108302,-105298
2018-02-18,242.106,243.66,239.68,3.9799999999999898,0.4900000000000091,244.05,245.0,243.13,1.8700000000000045,-1.3400000000000034,239.268,240.62,236.52,4.099999999999994,-0.4900000000000091,241.434,243.26,239.4,3.859999999999985,-1.6299999999999955,344892,382345,257074,125271,-37445
2018-02-25,242.068,245.0,237.34,7.659999999999997,2.740000000000009,245.504,255.34,239.27,16.069999999999993,10.400000000000006,239.826,243.06,236.99,6.069999999999993,2.219999999999999,243.03,254.35,238.38,15.969999999999999,11.169999999999987,340441,507208,226260,280948,139913
2018-03-04,256.286,262.24,252.62,9.620000000000005,9.620000000000005,259.216,263.44,255.47,7.969999999999999,7.880000000000024,254.30800000000002,260.36,249.34,11.02000000000001,11.02000000000001,258.318,262.62,254.7,7.920000000000016,6.689999999999998,352003,423129,263600,159529,-159529
2018-03-11,261.358,262.46,259.37,3.089999999999975,-1.2799999999999727,262.928,263.63,261.96,1.670000000000016,0.8799999999999955,259.548,260.38,258.66,1.7199999999999704,0.35000000000002274,261.116,262.67,259.37,3.3000000000000114,0.9000000000000341,305336,559810,184997,374813,34290
2018-03-18,257.198,263.13,251.29,11.840000000000003,-11.840000000000003,259.116,264.88,252.6,12.280000000000001,-10.530000000000001,253.466,260.12,248.63,11.490000000000009,-11.349999999999994,254.844,260.26,248.63,11.629999999999995,-7.810000000000002,243853,352662,151795,200867,17094
