Date,ALLEStock_Open_average,ALLEStock_Open_max,ALLEStock_Open_min,ALLEStock_Open_volatility,ALLEStock_Open_change,ALLEStock_High_average,ALLEStock_High_max,ALLEStock_High_min,ALLEStock_High_volatility,ALLEStock_High_change,ALLEStock_Low_average,ALLEStock_Low_max,ALLEStock_Low_min,ALLEStock_Low_volatility,ALLEStock_Low_change,ALLEStock_Close_average,ALLEStock_Close_max,ALLEStock_Close_min,ALLEStock_Close_volatility,ALLEStock_Close_change,ALLEStock_Volume_average,ALLEStock_Volume_max,ALLEStock_Volume_min,ALLEStock_Volume_volatility,ALLEStock_Volume_change
2018-01-14,84.66,85.31,84.3,1.0100000000000051,-0.9200000000000017,85.4125,86.28,84.64,1.6400000000000006,0.28000000000000114,83.73,83.98,83.55,0.4300000000000068,0.3400000000000034,84.64,86.23,84.05,2.180000000000007,2.160000000000011,709612,890243,554452,335791,237492
2018-01-21,85.828,86.05,85.66,0.39000000000000057,-0.010000000000005116,86.208,86.58,85.66,0.9200000000000017,0.3199999999999932,84.908,85.35,84.56,0.789999999999992,0.789999999999992,85.69,86.37,85.35,1.0200000000000102,0.5700000000000074,516110,675667,345438,330229,117325
2018-01-28,85.684,86.3,84.47,1.8299999999999983,-1.8299999999999983,86.42399999999999,87.07,84.6,2.469999999999999,-2.469999999999999,84.664,86.16,81.42,4.739999999999995,-4.739999999999995,85.05,86.68,81.85,4.8300000000000125,-4.8300000000000125,689098,902450,527312,375138,305753
2018-02-04,79.402,81.49,77.65,3.839999999999989,-3.280000000000001,80.748,82.35,79.02,3.3299999999999983,-3.3299999999999983,77.78,79.74,76.15,3.589999999999989,-2.8599999999999994,78.99799999999999,80.11,77.32,2.7900000000000063,-0.6200000000000045,966868,1267433,578408,689025,305133
2018-02-11,80.108,82.19,78.93,3.259999999999991,3.039999999999992,81.48,83.53,80.4,3.1299999999999955,3.1299999999999955,79.80799999999999,81.85,78.75,3.0999999999999943,2.8699999999999903,80.87,82.72,79.65,3.069999999999993,2.969999999999999,817302,1074848,623258,451590,-318326
2018-02-18,86.5275,87.27,86.13,1.1400000000000006,0.29000000000000625,87.9325,88.41,87.09,1.3199999999999932,-1.3199999999999932,85.535,85.83,85.3,0.5300000000000011,0.5300000000000011,86.14750000000001,86.72,85.66,1.0600000000000023,0.5100000000000051,1171563,1657002,798560,858442,-858442
2018-02-25,85.388,87.61,81.6,6.010000000000005,-4.950000000000003,86.05,88.0,82.43,5.569999999999993,-5.569999999999993,83.842,86.69,80.59,6.099999999999994,-5.3799999999999955,84.646,87.85,82.07,5.780000000000001,-5.61999999999999,990294,1218552,630085,588467,-372835
2018-03-04,83.532,85.25,81.62,3.6299999999999955,3.6299999999999955,84.858,87.3,83.31,3.989999999999995,3.989999999999995,83.30799999999999,85.25,81.42,3.8299999999999983,3.8299999999999983,84.566,87.21,83.01,4.199999999999989,4.199999999999989,592932,706807,450479,256328,145791
2018-03-11,86.506,87.7,85.37,2.3299999999999983,-2.1499999999999915,86.856,87.99,85.83,2.1599999999999966,-1.5100000000000051,85.524,87.05,84.79,2.259999999999991,-1.789999999999992,86.042,87.4,85.36,2.0400000000000063,-1.5200000000000102,510263,676617,294409,382208,54766
2018-03-18,85.416,85.84,84.86,0.980000000000004,-0.980000000000004,86.16199999999999,86.69,85.21,1.480000000000004,-0.7600000000000051,84.468,85.53,82.84,2.6899999999999977,-1.6400000000000006,84.87599999999999,85.94,82.96,2.980000000000004,-2.2900000000000063,527029,812678,350007,462671,403547
2018-03-25,84.235,85.08,83.72,1.3599999999999994,-0.4200000000000017,85.11,86.0,84.05,1.9500000000000028,1.1499999999999915,83.3125,83.82,82.91,0.9099999999999966,0.14000000000000057,84.245,85.29,83.13,2.160000000000011,0.730000000000004,773661,807114,717868,89246,43353
2018-04-01,84.754,86.08,83.44,2.6400000000000006,0.23999999999999488,85.874,86.66,85.0,1.6599999999999966,0.8800000000000097,83.414,84.8,82.25,2.549999999999997,1.7000000000000028,84.852,85.94,83.24,2.700000000000003,1.5100000000000051,736896,990901,530739,460162,37107
2018-04-08,85.28,85.77,84.43,1.3399999999999892,0.18999999999999773,85.74,86.16,85.24,0.9200000000000017,0.1599999999999966,84.484,85.07,84.17,0.8999999999999915,-0.28000000000000114,84.836,85.31,84.54,0.769999999999996,0.01999999999999602,472401,651729,334393,317336,924
2018-04-15,85.76,86.14,85.3,0.8400000000000034,0.25,86.304,87.04,85.97,1.0700000000000074,0.07000000000000739,84.94200000000001,85.76,84.31,1.4500000000000028,-0.5600000000000023,85.526,86.5,84.75,1.75,-0.6200000000000045,629259,801388,551504,249884,-40621
2018-04-22,81.11,85.13,75.5,9.629999999999995,-7.099999999999994,82.5,85.87,78.69,7.180000000000007,-6.570000000000007,79.876,83.97,75.5,8.469999999999999,-6.920000000000002,81.224,84.52,77.83,6.689999999999998,-6.689999999999998,1918968,4987435,560432,4427003,1282164
2018-04-29,75.956,78.0,74.07,3.930000000000007,-3.930000000000007,77.194,78.46,75.57,2.8900000000000006,-1.9899999999999949,75.03,76.92,73.85,3.0700000000000074,-2.9200000000000017,76.08200000000001,77.18,74.82,2.3600000000000136,-1.0300000000000011,1666563,2406526,1095932,1310594,-851739
2018-05-06,76.276,77.19,75.63,1.5600000000000023,0.9899999999999949,76.988,78.23,76.21,2.0200000000000102,1.6700000000000017,75.78999999999999,76.91,75.07,1.8400000000000034,1.4699999999999989,76.5,77.31,75.74,1.5700000000000074,1.5400000000000063,761431,1018774,440977,577797,-458556
2018-05-13,76.816,77.33,76.56,0.769999999999996,-0.45000000000000284,77.584,78.5,76.72,1.7800000000000011,0.480000000000004,76.408,76.65,75.65,1.0,-0.05000000000001137,77.114,78.37,76.46,1.9100000000000108,1.5200000000000102,715595,1382689,403439,979250,705325
2018-05-20,78.856,79.26,78.28,0.980000000000004,0.39000000000000057,79.358,79.75,79.09,0.6599999999999966,0.6599999999999966,78.374,78.51,78.14,0.37000000000000455,-0.07000000000000739,78.944,79.26,78.67,0.5900000000000034,0.010000000000005116,809876,1059126,577190,481936,60635
2018-05-27,78.4025,79.31,77.1,2.210000000000008,-1.2800000000000011,79.16499999999999,79.71,78.33,1.3799999999999955,-0.980000000000004,77.3675,78.13,76.42,1.7099999999999937,-0.7399999999999949,77.95,79.21,76.43,2.779999999999987,-0.37999999999999545,759942,990522,604194,386328,-264878
2018-06-03,79.09,80.15,78.14,2.010000000000005,2.010000000000005,79.764,81.14,78.5,2.6400000000000006,2.6400000000000006,78.844,80.06,77.71,2.3500000000000085,2.3500000000000085,79.61,81.12,78.32,2.8000000000000114,2.8000000000000114,537656,884923,356608,528315,394022
2018-06-10,81.478,82.12,81.13,0.9900000000000091,0.4399999999999977,82.11,82.46,81.59,0.8699999999999903,0.5600000000000023,80.83,81.13,80.34,0.789999999999992,-0.37999999999999545,81.638,82.17,80.9,1.269999999999996,0.8099999999999881,829699,1195237,599881,595356,381435
2018-06-17,80.226,81.66,78.35,3.3100000000000023,-3.3100000000000023,80.33800000000001,81.87,78.48,3.3900000000000006,-3.3900000000000006,78.934,81.14,77.45,3.6899999999999977,-3.6899999999999977,79.444,81.48,77.69,3.7900000000000063,-3.7900000000000063,676278,786874,621640,165234,113663
2018-06-24,77.11,77.64,76.46,1.1800000000000068,0.14000000000000057,77.592,78.16,76.99,1.1700000000000017,0.6599999999999966,76.422,76.89,76.14,0.75,0.75,76.928,77.39,76.33,1.0600000000000023,0.980000000000004,849894,1331556,669590,661966,-124282
2018-07-01,77.525,78.09,76.95,1.1400000000000006,0.7800000000000011,78.0625,78.74,77.71,1.0300000000000011,0.020000000000010232,76.77,76.92,76.65,0.269999999999996,0.03999999999999204,77.3475,77.88,76.86,1.019999999999996,-0.769999999999996,559786,1010242,233789,776453,543510
2018-07-08,78.208,79.3,77.26,2.039999999999992,2.039999999999992,78.866,80.03,78.23,1.7999999999999972,1.6800000000000068,77.574,78.0,76.89,1.1099999999999994,0.9699999999999989,78.598,79.71,77.91,1.7999999999999972,1.769999999999996,508158,660417,305000,355417,-113900
2018-07-15,79.136,80.05,78.38,1.6700000000000017,-1.210000000000008,79.996,80.47,79.22,1.25,0.6599999999999966,78.652,79.19,78.05,1.1400000000000006,-0.9500000000000028,79.344,80.08,78.68,1.3999999999999915,0.25,661777,909496,516374,393122,-76301
2018-07-22,79.56400000000001,81.73,77.5,4.230000000000004,2.0,80.89399999999999,82.2,79.85,2.3500000000000085,2.25,78.538,81.11,75.89,5.219999999999999,2.6500000000000057,80.34,81.6,78.71,2.8900000000000006,2.8900000000000006,1032379,1328715,483552,845163,639537
2018-07-29,81.334,81.89,80.55,1.3400000000000034,-0.4899999999999949,81.972,82.45,81.32,1.1300000000000097,-0.5300000000000011,80.634,80.86,80.24,0.6200000000000045,-0.030000000000001137,81.254,81.72,80.88,0.8400000000000034,0.789999999999992,538220,795611,301553,494058,-494058
2018-08-05,82.49,83.18,81.58,1.6000000000000085,0.6099999999999994,83.008,83.5,82.39,1.1099999999999994,-0.3199999999999932,82.014,82.74,80.95,1.789999999999992,0.5099999999999909,82.50999999999999,83.1,81.8,1.2999999999999972,-0.769999999999996,499106,608612,459504,149108,1056
2018-08-12,83.542,85.63,81.92,3.7099999999999937,3.3799999999999955,85.112,87.08,82.29,4.789999999999992,4.699999999999989,83.104,85.2,81.27,3.930000000000007,3.930000000000007,84.486,86.7,81.73,4.969999999999999,4.969999999999999,651249,1028278,391958,636320,-46232
2018-08-19,87.07,87.53,86.77,0.7600000000000051,-0.21999999999999886,87.7,88.12,87.41,0.710000000000008,-0.4200000000000017,86.5,86.89,86.3,0.5900000000000034,-0.04999999999999716,87.112,87.79,86.44,1.3500000000000085,0.3100000000000023,439647,545688,360471,185217,-165634
2018-08-26,87.526,87.95,86.9,1.0499999999999972,-0.7600000000000051,87.948,88.39,87.43,0.9599999999999937,-0.5100000000000051,86.926,87.5,86.21,1.2900000000000063,-0.4300000000000068,87.376,87.72,86.96,0.7600000000000051,-0.46999999999999886,514297,778076,310685,467391,333694
