Date,EXFO_stock_Open_average,EXFO_stock_Open_max,EXFO_stock_Open_min,EXFO_stock_Open_volatility,EXFO_stock_Open_change,EXFO_stock_High_average,EXFO_stock_High_max,EXFO_stock_High_min,EXFO_stock_High_volatility,EXFO_stock_High_change,EXFO_stock_Low_average,EXFO_stock_Low_max,EXFO_stock_Low_min,EXFO_stock_Low_volatility,EXFO_stock_Low_change,EXFO_stock_Close_average,EXFO_stock_Close_max,EXFO_stock_Close_min,EXFO_stock_Close_volatility,EXFO_stock_Close_change,EXFO_stock_Volume_average,EXFO_stock_Volume_max,EXFO_stock_Volume_min,EXFO_stock_Volume_volatility,EXFO_stock_Volume_change
2018-01-14,4.3,4.35,4.25,0.09999999999999964,-0.04999999999999982,4.3875,4.45,4.35,0.10000000000000053,-0.04999999999999982,4.275,4.3,4.25,0.04999999999999982,0.04999999999999982,4.325,4.4,4.3,0.10000000000000053,0.10000000000000053,111394,361795,6726,355069,-55953
2018-01-21,4.5200000000000005,4.65,4.4,0.25,0.25,4.6000000000000005,4.7,4.4,0.2999999999999998,0.25,4.47,4.55,4.35,0.20000000000000018,0.20000000000000018,4.56,4.7,4.35,0.35000000000000053,0.3000000000000007,56772,169286,14748,154538,-3357
2018-01-28,4.59,4.65,4.55,0.10000000000000053,0.0,4.640000000000001,4.65,4.6,0.05000000000000071,0.0,4.54,4.6,4.5,0.09999999999999964,-0.04999999999999982,4.585999999999999,4.63,4.55,0.08000000000000007,0.0,70400,241617,3230,238387,31739
2018-02-04,4.45,4.55,4.4,0.14999999999999947,-0.09999999999999964,4.49,4.6,4.45,0.14999999999999947,-0.14999999999999947,4.39,4.45,4.35,0.10000000000000053,-0.04999999999999982,4.42,4.5,4.35,0.15000000000000036,-0.04999999999999982,56497,200157,12733,187424,2640
2018-02-11,4.47,4.55,4.4,0.14999999999999947,0.09999999999999964,4.51,4.58,4.45,0.1299999999999999,0.1299999999999999,4.422000000000001,4.45,4.4,0.04999999999999982,0.04999999999999982,4.48,4.5,4.45,0.04999999999999982,0.0,58593,234220,10195,224025,224025
2018-02-18,4.5375,4.6,4.5,0.09999999999999964,0.09999999999999964,4.595,4.6,4.58,0.019999999999999574,0.019999999999999574,4.5,4.5,4.5,0.0,0.0,4.525,4.6,4.5,0.09999999999999964,0.0,263886,521212,2990,518222,394
2018-02-25,4.52,4.65,4.35,0.3000000000000007,-0.25,4.52,4.65,4.35,0.3000000000000007,-0.25,4.38,4.5,4.25,0.25,-0.25,4.41,4.55,4.25,0.2999999999999998,-0.2999999999999998,29543,104792,7348,97444,97444
2018-03-04,4.34,4.4,4.25,0.15000000000000036,0.09999999999999964,4.396,4.45,4.35,0.10000000000000053,0.03000000000000025,4.26,4.3,4.25,0.04999999999999982,0.0,4.319999999999999,4.35,4.3,0.04999999999999982,0.0,17183,26919,3805,23114,10100
2018-03-11,4.304,4.35,4.2,0.14999999999999947,-0.09999999999999964,4.324,4.35,4.25,0.09999999999999964,-0.09999999999999964,4.2299999999999995,4.3,4.1,0.20000000000000018,-0.20000000000000018,4.26,4.3,4.2,0.09999999999999964,-0.04999999999999982,7913,13048,1975,11073,36
2018-03-18,4.19,4.25,4.15,0.09999999999999964,-0.04999999999999982,4.256,4.28,4.25,0.03000000000000025,0.03000000000000025,4.140000000000001,4.15,4.1,0.05000000000000071,0.0,4.17,4.22,4.1,0.1200000000000001,0.04999999999999982,9880,17700,4027,13673,-13673
