Date,OBAS_Open_average,OBAS_Open_max,OBAS_Open_min,OBAS_Open_volatility,OBAS_Open_change,OBAS_High_average,OBAS_High_max,OBAS_High_min,OBAS_High_volatility,OBAS_High_change,OBAS_Low_average,OBAS_Low_max,OBAS_Low_min,OBAS_Low_volatility,OBAS_Low_change,OBAS_Close_average,OBAS_Close_max,OBAS_Close_min,OBAS_Close_volatility,OBAS_Close_change,OBAS_Volume_average,OBAS_Volume_max,OBAS_Volume_min,OBAS_Volume_volatility,OBAS_Volume_change
2016-01-03,7.338,7.94,6.56,1.3800000000000008,-0.8400000000000007,7.526,8.24,7.1,1.1400000000000006,-1.1400000000000006,7.082,7.89,6.52,1.37,0.39999999999999947,7.518,8.2,7.1,1.0999999999999996,-1.0999999999999996,944,2420,200,2220,-2200
2016-01-10,7.053333333333334,7.38,6.57,0.8099999999999996,0.6399999999999997,7.053333333333334,7.38,6.57,0.8099999999999996,0.6399999999999997,7.053333333333334,7.38,6.57,0.8099999999999996,0.6399999999999997,7.053333333333334,7.38,6.57,0.8099999999999996,0.6399999999999997,134,300,2,298,298
2016-01-17,6.59,6.75,6.51,0.2400000000000002,0.2400000000000002,6.64,6.9,6.51,0.39000000000000057,0.39000000000000057,6.566666666666666,6.68,6.51,0.16999999999999993,0.16999999999999993,6.64,6.9,6.51,0.39000000000000057,0.39000000000000057,566,1700,0,1700,1700
2016-01-24,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,220,220,220,0,0
2016-01-31,6.65,6.79,6.51,0.28000000000000025,-0.28000000000000025,7.215,7.64,6.79,0.8499999999999996,0.8499999999999996,6.65,6.79,6.51,0.28000000000000025,-0.28000000000000025,7.215,7.64,6.79,0.8499999999999996,0.8499999999999996,135,200,71,129,-129
2016-02-07,7.04,7.04,7.04,0.0,0.0,7.04,7.04,7.04,0.0,0.0,7.04,7.04,7.04,0.0,0.0,7.04,7.04,7.04,0.0,0.0,302,302,302,0,0
2016-02-14,6.543333333333333,6.6,6.51,0.08999999999999986,-0.08999999999999986,6.6433333333333335,6.9,6.51,0.39000000000000057,-0.39000000000000057,6.543333333333333,6.6,6.51,0.08999999999999986,-0.08999999999999986,6.6433333333333335,6.9,6.51,0.39000000000000057,-0.39000000000000057,4,10,1,9,8
2016-02-21,6.636666666666667,6.75,6.55,0.20000000000000018,-0.20000000000000018,6.656666666666666,6.81,6.55,0.2599999999999998,-0.2599999999999998,6.636666666666667,6.75,6.55,0.20000000000000018,-0.20000000000000018,6.656666666666666,6.81,6.55,0.2599999999999998,-0.2599999999999998,225,634,2,632,-594
2016-02-28,6.7,6.7,6.7,0.0,0.0,6.95,6.95,6.95,0.0,0.0,6.68,6.68,6.68,0.0,0.0,6.75,6.75,6.75,0.0,0.0,5920,5920,5920,0,0
2016-03-06,6.99,7.51,6.51,1.0,1.0,7.246666666666667,7.51,6.95,0.5599999999999996,0.22999999999999954,6.953333333333333,7.51,6.4,1.1099999999999994,1.1099999999999994,7.1033333333333335,7.51,6.85,0.6600000000000001,0.6600000000000001,7708,22587,2,22585,-22585
