Date,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Open_average,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Open_max,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Open_min,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Open_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Open_change,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_High_average,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_High_max,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_High_min,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_High_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_High_change,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Low_average,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Low_max,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Low_min,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Low_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Low_change,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Close_average,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Close_max,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Close_min,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Close_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged MortEtf_Close_change
2018-03-25,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2018-04-01,26.4,26.4,26.4,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2018-04-08,24.0,24.0,24.0,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2018-04-15,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2018-04-22,25.27,25.27,25.27,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2018-04-29,25.49,25.49,25.49,0.0,0.0,26.25,26.25,26.25,0.0,0.0,25.49,25.49,25.49,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2018-05-06,26.18,26.18,26.18,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2018-05-13,26.12,26.12,26.12,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2018-05-20,26.46,26.46,26.46,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2018-05-27,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2018-06-03,26.95,26.95,26.95,0.0,0.0,27.1,27.1,27.1,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2018-06-10,26.94,26.94,26.94,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2018-06-17,27.9,27.9,27.9,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2018-06-24,27.25,27.25,27.25,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2018-07-01,28.99,28.99,28.99,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2018-07-08,27.15,27.15,27.15,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2018-07-15,27.33,27.33,27.33,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2018-07-22,27.11,27.11,27.11,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2018-07-29,27.62,27.62,27.62,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2018-08-05,26.66,26.66,26.66,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2018-08-12,27.23,27.23,27.23,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2018-08-19,27.85,27.85,27.85,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.55,27.55,27.55,0.0,0.0
2018-08-26,28.05,28.05,28.05,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2018-09-02,28.47,28.47,28.47,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2018-09-09,27.61,27.61,27.61,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2018-09-16,27.12,27.12,27.12,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.75,26.75,26.75,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2018-09-23,27.08,27.08,27.08,0.0,0.0,27.29,27.29,27.29,0.0,0.0,26.82,26.82,26.82,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2018-09-30,26.5,26.5,26.5,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2018-10-07,24.25,24.25,24.25,0.0,0.0,24.67,24.67,24.67,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2018-10-14,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2018-10-21,24.69,24.69,24.69,0.0,0.0,25.02,25.02,25.02,0.0,0.0,23.95,23.95,23.95,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2018-10-28,24.55,24.55,24.55,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2018-11-04,25.32,25.32,25.32,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-11-11,24.66,24.66,24.66,0.0,0.0,25.39,25.39,25.39,0.0,0.0,24.65,24.65,24.65,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2018-11-18,24.85,24.85,24.85,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2018-11-25,25.85,25.85,25.85,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2018-12-02,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-12-09,24.5,24.5,24.5,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-12-16,21.21,21.21,21.21,0.0,0.0,22.45,22.45,22.45,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2018-12-23,22.58,22.58,22.58,0.0,0.0,23.51,23.51,23.51,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2018-12-30,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2019-01-06,23.04,23.04,23.04,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-01-13,23.86,23.86,23.86,0.0,0.0,24.2,24.2,24.2,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-01-20,24.3,24.3,24.3,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2019-01-27,25.0,25.0,25.0,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2019-02-03,25.1,25.1,25.1,0.0,0.0,25.18,25.18,25.18,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-02-10,24.42,24.42,24.42,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-02-17,24.49,24.49,24.49,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-02-24,24.61,24.61,24.61,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-03-03,24.27,24.27,24.27,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-03-10,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-03-17,25.21,25.21,25.21,0.0,0.0,25.25,25.25,25.25,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2019-03-24,25.37,25.37,25.37,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-03-31,25.79,25.79,25.79,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-04-07,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2019-04-14,24.8,24.8,24.8,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2019-04-21,25.41,25.41,25.41,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-04-28,24.85,24.85,24.85,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-05-05,23.59,23.59,23.59,0.0,0.0,24.45,24.45,24.45,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2019-05-12,23.76,23.76,23.76,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-05-19,23.13,23.13,23.13,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-05-26,21.81,21.81,21.81,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2019-06-02,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-06-09,22.75,22.75,22.75,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2019-06-16,23.16,23.16,23.16,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-06-23,23.3,23.3,23.3,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2019-06-30,24.05,24.05,24.05,0.0,0.0,24.25,24.25,24.25,0.0,0.0,23.69,23.69,23.69,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-07-07,23.49,23.49,23.49,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-07-14,23.4,23.4,23.4,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-07-21,23.35,23.35,23.35,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2019-07-28,23.5,23.5,23.5,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-08-04,23.8,23.8,23.8,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-08-11,21.99,21.99,21.99,0.0,0.0,22.18,22.18,22.18,0.0,0.0,21.7,21.7,21.7,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2019-08-18,21.82,21.82,21.82,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-08-25,20.5,20.5,20.5,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-09-01,20.94,20.94,20.94,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.96,20.96,20.96,0.0,0.0
2019-09-08,22.1,22.1,22.1,0.0,0.0,22.37,22.37,22.37,0.0,0.0,21.98,21.98,21.98,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2019-09-15,22.78,22.78,22.78,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-09-22,22.76,22.76,22.76,0.0,0.0,23.14,23.14,23.14,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2019-09-29,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-10-06,22.29,22.29,22.29,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2019-10-13,22.57,22.57,22.57,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2019-10-20,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2019-10-27,23.24,23.24,23.24,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2019-11-03,23.5,23.5,23.5,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-11-10,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,22.94,22.94,22.94,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2019-11-17,23.34,23.34,23.34,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2019-11-24,23.59,23.59,23.59,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-12-01,23.75,23.75,23.75,0.0,0.0,24.19,24.19,24.19,0.0,0.0,23.75,23.75,23.75,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-12-08,23.96,23.96,23.96,0.0,0.0,24.2,24.2,24.2,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-12-15,24.94,24.94,24.94,0.0,0.0,25.23,25.23,25.23,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-12-22,25.65,25.65,25.65,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2019-12-29,25.26,25.26,25.26,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.46,25.46,25.46,0.0,0.0
