Date,FORD_Open_average,FORD_Open_max,FORD_Open_min,FORD_Open_volatility,FORD_Open_change,FORD_High_average,FORD_High_max,FORD_High_min,FORD_High_volatility,FORD_High_change,FORD_Low_average,FORD_Low_max,FORD_Low_min,FORD_Low_volatility,FORD_Low_change,FORD_Close_average,FORD_Close_max,FORD_Close_min,FORD_Close_volatility,FORD_Close_change,FORD_Volume_average,FORD_Volume_max,FORD_Volume_min,FORD_Volume_volatility,FORD_Volume_change
2018-01-14,1.826,2.65,1.24,1.41,1.41,2.282,4.45,1.31,3.14,1.4200000000000002,1.666,2.33,1.23,1.1,1.0399999999999998,1.85,2.95,1.24,1.7100000000000002,1.1700000000000002,12490593,58324396,41962,58282434,2648385
2018-01-21,2.778,3.0,2.4,0.6000000000000001,0.26000000000000023,3.1096,3.28,2.708,0.5719999999999996,-0.46199999999999974,2.5462000000000002,2.73,2.351,0.379,0.05900000000000016,2.79,2.97,2.49,0.48,-0.4299999999999997,3532770,9265675,840241,8425434,-8425434
2018-01-28,2.318,2.43,2.04,0.3900000000000001,-0.3599999999999999,2.4255999999999998,2.55,2.11,0.43999999999999995,-0.43999999999999995,2.1921999999999997,2.351,1.95,0.401,-0.3699999999999999,2.29,2.52,1.97,0.55,-0.55,443163,566351,308193,258158,-183333
2018-02-04,1.948,2.03,1.87,0.1599999999999997,-0.07999999999999985,2.0848,2.13,2.025,0.10499999999999998,-0.08000000000000007,1.8562,1.911,1.8,0.11099999999999999,0.06000000000000005,1.986,2.05,1.89,0.15999999999999992,-0.009999999999999787,295787,628570,139582,488988,286452
2018-02-11,1.8725,2.01,1.78,0.22999999999999976,-0.22999999999999976,1.92475,2.03,1.79,0.23999999999999977,-0.23999999999999977,1.8105,1.92,1.681,0.23899999999999988,-0.21999999999999997,1.8575,1.99,1.72,0.27,-0.24,217753,275603,155679,119924,-68299
2018-02-18,1.684,1.74,1.63,0.1100000000000001,0.07000000000000006,1.7252,1.75,1.6909999999999998,0.05900000000000016,0.025000000000000133,1.6302,1.66,1.61,0.04999999999999982,0.018999999999999906,1.678,1.71,1.63,0.08000000000000007,0.020000000000000018,267254,606886,101646,505240,123522
2018-02-25,1.582,1.69,1.52,0.16999999999999993,-0.1499999999999999,1.6438,1.69,1.62,0.06999999999999984,-0.06999999999999984,1.5262,1.5719999999999998,1.47,0.10199999999999987,-0.052999999999999714,1.57,1.59,1.56,0.030000000000000027,-0.020000000000000018,118282,194781,75467,119314,-119314
2018-03-04,1.61,1.69,1.55,0.1399999999999999,0.050000000000000044,1.6606,1.7,1.61,0.08999999999999986,-0.026999999999999913,1.5666,1.594,1.52,0.07400000000000007,0.020999999999999908,1.61,1.66,1.57,0.08999999999999986,0.030000000000000027,204641,537955,53377,484578,-139137
2018-03-11,1.546,1.61,1.5,0.1100000000000001,-0.07000000000000006,1.6002,1.65,1.558,0.09199999999999986,-0.09199999999999986,1.4982,1.56,1.45,0.1100000000000001,-0.1100000000000001,1.52,1.56,1.47,0.09000000000000008,-0.09000000000000008,154023,335360,70498,264862,47780
2018-03-18,1.508,1.53,1.48,0.050000000000000044,0.050000000000000044,1.5612,1.66,1.53,0.1299999999999999,-0.006000000000000005,1.4706000000000001,1.495,1.46,0.03500000000000014,0.0,1.508,1.54,1.47,0.07000000000000006,-0.050000000000000044,57617,143979,15182,128797,-43356
2018-03-25,1.4625,1.51,1.42,0.09000000000000008,-0.050000000000000044,1.492,1.52,1.45,0.07000000000000006,-0.07000000000000006,1.4124999999999999,1.46,1.38,0.08000000000000007,-0.08000000000000007,1.435,1.52,1.38,0.14000000000000012,-0.14000000000000012,79400,124506,24702,99804,24692
2018-04-01,1.422,1.56,1.35,0.20999999999999996,0.17000000000000015,1.5564,1.92,1.392,0.528,0.5,1.4020000000000001,1.53,1.35,0.17999999999999994,0.16999999999999993,1.444,1.55,1.36,0.18999999999999995,0.18999999999999995,662094,1561617,26420,1535197,1468114
