Date,JAG_Open_average,JAG_Open_max,JAG_Open_min,JAG_Open_volatility,JAG_Open_change,JAG_High_average,JAG_High_max,JAG_High_min,JAG_High_volatility,JAG_High_change,JAG_Low_average,JAG_Low_max,JAG_Low_min,JAG_Low_volatility,JAG_Low_change,JAG_Close_average,JAG_Close_max,JAG_Close_min,JAG_Close_volatility,JAG_Close_change,JAG_Volume_average,JAG_Volume_max,JAG_Volume_min,JAG_Volume_volatility,JAG_Volume_change
2018-05-13,13.348,13.44,13.24,0.1999999999999993,-0.17999999999999972,13.506,13.59,13.4,0.1899999999999995,0.08999999999999986,13.1278,13.21,13.05,0.16000000000000014,-0.0779999999999994,13.342,13.52,13.22,0.29999999999999893,0.20999999999999908,1094401,1293399,970728,322671,-71598
2018-05-20,12.7075,13.59,11.9,1.6899999999999995,-1.6899999999999995,12.78375,13.69,11.945,1.7449999999999992,-1.7449999999999992,12.1875,13.1,11.25,1.8499999999999996,-1.8499999999999996,12.4025,13.17,11.89,1.2799999999999994,-1.2799999999999994,1514281,1683145,1394068,289077,289077
2018-05-27,11.824,12.31,11.06,1.25,-0.7799999999999994,12.037,12.46,11.27,1.1900000000000013,-0.8600000000000012,11.409,11.9,10.705,1.1950000000000003,-1.0749999999999993,11.677999999999999,12.37,10.87,1.5,-0.9600000000000009,2359751,5170486,1302349,3868137,819665
2018-06-03,11.132,11.56,10.85,0.7100000000000009,0.34999999999999964,11.45,11.82,11.05,0.7699999999999996,0.4599999999999991,10.878,11.15,10.55,0.5999999999999996,0.5600000000000005,11.256,11.59,10.87,0.7200000000000006,0.5900000000000016,1934667,2274597,1475379,799218,-603363
2018-06-10,11.642,12.09,11.39,0.6999999999999993,-0.10999999999999943,11.966000000000001,12.14,11.58,0.5600000000000005,-0.019999999999999574,11.426,11.69,11.18,0.5099999999999998,-0.02999999999999936,11.684,12.0,11.42,0.5800000000000001,-0.06999999999999851,1812529,2696705,1313915,1382790,511983
2018-06-17,12.162,12.55,11.5,1.0500000000000007,0.6899999999999995,12.431000000000001,12.6,12.22,0.379999999999999,0.379999999999999,11.954,12.19,11.42,0.7699999999999996,0.7699999999999996,12.3,12.58,12.04,0.5400000000000009,0.35999999999999943,1636999,2451589,1172901,1278688,-122976
2018-06-24,12.926,13.18,12.62,0.5600000000000005,0.23000000000000043,13.1352,13.32,12.92,0.40000000000000036,-0.0600000000000005,12.718,12.89,12.45,0.4400000000000013,-0.10000000000000142,12.938,13.15,12.63,0.5199999999999996,-0.2699999999999996,898169,1252830,625164,627666,-488175
2018-07-01,13.1625,13.77,12.77,1.0,1.0,13.5425,14.05,13.19,0.8600000000000012,0.8200000000000003,13.0775,13.64,12.72,0.9199999999999999,0.9199999999999999,13.4375,13.98,13.02,0.9600000000000009,0.9600000000000009,1022307,1256602,917858,338744,272805
2018-07-08,13.952,14.1,13.67,0.4299999999999997,-0.07000000000000028,14.258000000000001,14.56,14.09,0.47000000000000064,-0.10000000000000142,13.659,13.95,13.41,0.5399999999999991,-0.04499999999999993,13.938,14.19,13.52,0.6699999999999999,0.2599999999999998,1154040,1556471,794992,761479,-50024
2018-07-15,13.992,14.26,13.65,0.6099999999999994,-0.28999999999999915,14.269,14.48,14.09,0.39000000000000057,-0.2400000000000002,13.65,13.97,13.05,0.9199999999999999,-0.7999999999999989,14.074,14.25,13.85,0.40000000000000036,-0.39000000000000057,908016,1063346,526407,536939,-415779
2018-07-22,14.092,14.21,13.99,0.22000000000000064,0.0600000000000005,14.397,14.62,14.15,0.46999999999999886,0.46999999999999886,13.924,14.05,13.78,0.27000000000000135,0.27000000000000135,14.186,14.35,14.05,0.29999999999999893,0.29999999999999893,900643,1088890,710129,378761,107375
2018-07-29,14.092,14.38,13.84,0.5400000000000009,-0.5400000000000009,14.284,14.46,14.1,0.3600000000000012,-0.1800000000000015,13.75,13.91,13.67,0.2400000000000002,-0.21000000000000085,14.016,14.3,13.75,0.5500000000000007,-0.5,1129222,1396641,819113,577528,117467
2018-08-05,14.08,14.69,13.71,0.9799999999999986,0.35999999999999943,14.1814,14.707,13.81,0.8970000000000002,0.5,13.548,13.95,13.07,0.879999999999999,-0.39000000000000057,13.856,14.35,13.57,0.7799999999999994,-0.3200000000000003,1958121,3800632,1143437,2657195,508186
2018-08-12,13.136,13.78,12.43,1.3499999999999996,-1.3499999999999996,13.4438,14.0,13.02,0.9800000000000004,-0.9800000000000004,12.767,13.62,12.16,1.459999999999999,-1.1899999999999995,13.064,13.83,12.74,1.0899999999999999,-0.9700000000000006,1517419,3320231,871048,2449183,136335
2018-08-19,13.02,13.3,12.83,0.47000000000000064,-0.08999999999999986,13.22,13.53,12.99,0.5399999999999991,-0.2699999999999996,12.741,13.075,12.56,0.5149999999999988,-0.03999999999999915,12.962,13.13,12.77,0.3600000000000012,-0.25,2558769,7296219,1096328,6199891,-6165052
2018-08-26,13.0775,13.34,12.86,0.4800000000000004,0.4800000000000004,13.21875,13.405,12.97,0.4349999999999987,0.3699999999999992,12.89,13.01,12.7,0.3100000000000005,0.3100000000000005,13.125,13.38,12.84,0.5400000000000009,0.370000000000001,1283483,1779652,728260,1051392,342150
2018-09-02,12.934,13.29,12.48,0.8099999999999987,-0.8099999999999987,13.056000000000001,13.36,12.64,0.7199999999999989,-0.6899999999999995,12.574,12.91,12.1,0.8100000000000005,-0.8100000000000005,12.786,13.23,12.31,0.9199999999999999,-0.7899999999999991,897708,1346243,546969,799274,83524
2018-09-09,12.876,13.13,12.18,0.9500000000000011,0.8800000000000008,13.334,13.61,12.83,0.7799999999999994,0.7799999999999994,12.741999999999999,13.12,12.18,0.9399999999999995,0.5600000000000005,13.154,13.48,12.72,0.7599999999999998,0.7599999999999998,1527196,1656022,1202094,453928,-57014
2018-09-16,13.916,14.21,13.67,0.5400000000000009,0.47000000000000064,14.211,14.33,13.99,0.33999999999999986,0.14000000000000057,13.688,13.82,13.5,0.3200000000000003,0.3200000000000003,13.904,14.14,13.68,0.46000000000000085,0.33000000000000007,1681220,3336589,912447,2424142,-307619
2018-09-23,13.856,14.16,13.6,0.5600000000000005,-0.27999999999999936,14.072,14.36,13.76,0.5999999999999996,-0.17999999999999972,13.618,13.89,13.45,0.4400000000000013,-0.23000000000000043,13.788,14.06,13.47,0.5899999999999999,-0.13000000000000078,869608,1014568,710867,303701,69327
2018-09-30,14.05,14.41,13.85,0.5600000000000005,-0.09999999999999964,14.2466,14.5,13.98,0.5199999999999996,-0.24799999999999933,13.768,14.05,13.39,0.6600000000000001,-0.47999999999999865,14.034,14.48,13.74,0.7400000000000002,-0.1899999999999995,1096473,1366619,874686,491933,-421374
2018-10-07,13.956,14.63,13.61,1.0200000000000014,-0.20999999999999908,14.197,14.745,13.61,1.1349999999999998,-0.7149999999999999,13.539,13.86,13.13,0.7299999999999986,-0.2599999999999998,13.906,14.62,13.31,1.3099999999999987,-0.6499999999999986,1184511,1736553,645769,1090784,-1063218
2018-10-14,13.912,14.13,13.72,0.41000000000000014,-0.33999999999999986,14.054,14.26,13.73,0.5299999999999994,-0.5299999999999994,13.664,13.92,13.36,0.5600000000000005,-0.5600000000000005,13.824,14.18,13.37,0.8100000000000005,-0.8100000000000005,1127099,1816891,720924,1095967,-17243
2018-10-21,12.384,13.06,11.98,1.08,-1.08,12.622,13.29,12.3,0.9899999999999984,-0.9899999999999984,11.959,12.61,11.73,0.879999999999999,-0.879999999999999,12.192,12.78,11.87,0.9100000000000001,-0.8499999999999996,1371513,2001626,929613,1072013,-601834
2018-10-28,12.478,12.85,11.78,1.0700000000000003,1.0700000000000003,12.746,13.08,12.14,0.9399999999999995,0.9399999999999995,12.225999999999999,12.73,11.45,1.2800000000000011,1.2800000000000011,12.562,13.0,12.1,0.9000000000000004,0.9000000000000004,1006338,1263571,590291,673280,-18177
2018-11-04,12.912,13.28,12.59,0.6899999999999995,-0.15000000000000036,13.138,13.5,12.91,0.5899999999999999,-0.25,12.4542,12.96,12.04,0.9200000000000017,-0.7600000000000016,12.613999999999999,13.04,12.08,0.9599999999999991,-0.9399999999999995,1653599,2810153,925554,1884599,591467
2018-11-11,12.018,12.25,11.53,0.7200000000000006,0.6600000000000001,12.538,12.76,12.4,0.35999999999999943,0.35999999999999943,11.832,12.01,11.49,0.5199999999999996,0.5199999999999996,12.202,12.4,11.95,0.45000000000000107,0.45000000000000107,1124497,1322137,923092,399045,-399045
2018-11-18,12.04,12.2,11.87,0.33000000000000007,-0.19000000000000128,12.2675,12.51,12.03,0.4800000000000004,-0.25,11.8675,12.15,11.66,0.4900000000000002,-0.2599999999999998,12.032499999999999,12.36,11.8,0.5599999999999987,-0.07000000000000028,618935,850356,391384,458972,-178705
2018-11-25,11.898,12.01,11.85,0.16000000000000014,-0.16000000000000014,12.102,12.32,11.89,0.4299999999999997,0.16000000000000014,11.575999999999999,11.79,11.28,0.5099999999999998,-0.03999999999999915,11.886,12.25,11.44,0.8100000000000005,0.4399999999999995,1041080,1553395,747016,806379,538314
2018-12-02,11.4875,12.24,10.96,1.2799999999999994,-1.2799999999999994,11.64125,12.315,11.06,1.254999999999999,-1.254999999999999,11.061250000000001,11.725,10.46,1.2649999999999988,-1.2649999999999988,11.155000000000001,11.74,10.61,1.1300000000000008,-1.1300000000000008,1020962,1073864,946754,127110,-114411
2018-12-09,10.186,10.8,9.7,1.1000000000000014,-1.1000000000000014,10.327,10.82,9.87,0.9500000000000011,-0.9500000000000011,9.872,10.27,9.39,0.879999999999999,-0.879999999999999,9.978,10.29,9.43,0.8599999999999994,-0.8599999999999994,1185983,1741853,861247,880606,-207535
2018-12-16,9.114,9.57,8.52,1.0500000000000007,-0.9000000000000004,9.315,9.78,8.87,0.9100000000000001,-0.6300000000000008,8.854000000000001,9.19,8.47,0.7199999999999989,-0.6899999999999995,9.002,9.43,8.57,0.8599999999999994,-0.8599999999999994,1270975,1730549,613995,1116554,-768723
2018-12-23,8.9825,9.17,8.71,0.4599999999999991,0.28999999999999915,9.245,9.29,9.14,0.14999999999999858,-0.009999999999999787,8.809999999999999,9.02,8.54,0.4800000000000004,0.46000000000000085,9.155,9.29,9.1,0.1899999999999995,-0.16999999999999993,1114475,1650615,695384,955231,-736461
2018-12-30,9.432500000000001,9.9,8.91,0.9900000000000002,0.9900000000000002,9.748750000000001,10.21,9.41,0.8000000000000007,0.8000000000000007,9.295,9.76,8.87,0.8900000000000006,0.8900000000000006,9.6975,10.21,9.35,0.8600000000000012,0.8600000000000012,1027692,1487430,779047,708383,621526
2019-01-06,10.158,10.48,9.68,0.8000000000000007,-0.7300000000000004,10.268,10.48,9.93,0.5500000000000007,-0.5099999999999998,9.91,10.11,9.61,0.5,-0.40000000000000036,10.082,10.26,9.82,0.4399999999999995,-0.4399999999999995,1175232,1651858,835069,816789,-774364
2019-01-13,10.0925,10.32,9.87,0.45000000000000107,0.45000000000000107,10.38625,10.515,10.22,0.29499999999999993,0.29499999999999993,10.0325,10.23,9.74,0.4900000000000002,0.4900000000000002,10.2675,10.46,10.2,0.26000000000000156,0.26000000000000156,967940,1409256,564657,844599,-132786
2019-01-20,10.204,10.37,9.98,0.3899999999999988,0.3099999999999987,10.414,10.59,10.36,0.23000000000000043,-0.009999999999999787,10.068999999999999,10.285,9.95,0.33500000000000085,0.1399999999999988,10.278,10.49,10.09,0.40000000000000036,0.1999999999999993,824106,981708,630688,351020,180944
2019-01-27,10.566,10.69,10.4,0.28999999999999915,0.20999999999999908,10.79,10.99,10.53,0.46000000000000085,0.3800000000000008,10.418000000000001,10.56,10.29,0.27000000000000135,0.27000000000000135,10.642,10.9,10.37,0.5300000000000011,0.5300000000000011,788565,1192484,557901,634583,66353
2019-02-03,10.672,10.9,10.45,0.45000000000000107,-0.45000000000000107,10.855,11.105,10.57,0.5350000000000001,-0.33999999999999986,10.454,10.65,10.24,0.41000000000000014,-0.20000000000000107,10.648,10.93,10.53,0.40000000000000036,-0.09999999999999964,1183272,1789665,780542,1009123,1009123
2019-02-10,10.7225,10.84,10.66,0.17999999999999972,0.10999999999999943,10.86,11.0,10.8,0.1999999999999993,0.1999999999999993,10.62125,10.77,10.55,0.21999999999999886,0.21999999999999886,10.7375,10.94,10.59,0.34999999999999964,0.34999999999999964,1270299,1469768,1030200,439568,348879
2019-02-17,10.778,10.95,10.5,0.4499999999999993,-0.41000000000000014,10.879999999999999,11.0,10.66,0.33999999999999986,-0.2699999999999996,10.5574,10.737,10.37,0.3670000000000009,-0.3500000000000014,10.68,10.94,10.42,0.5199999999999996,-0.4299999999999997,1290935,1573026,1085679,487347,106633
2019-02-24,10.136,10.59,9.77,0.8200000000000003,0.3200000000000003,10.364,10.71,9.97,0.7400000000000002,0.28000000000000114,9.8,10.32,9.36,0.9600000000000009,0.45000000000000107,10.066,10.64,9.47,1.17,0.6400000000000006,2587692,3594073,1894379,1699694,-96301
2019-03-03,10.052,10.66,9.56,1.0999999999999996,-1.0999999999999996,10.1,10.73,9.58,1.1500000000000004,-1.0199999999999996,9.734,10.35,9.22,1.129999999999999,-0.9299999999999997,9.88,10.49,9.42,1.0700000000000003,-0.7799999999999994,1460051,2119024,1205173,913851,-830261
2019-03-10,10.012,10.14,9.79,0.3500000000000014,0.20000000000000107,10.272,10.48,10.1,0.3800000000000008,0.3800000000000008,9.966000000000001,10.07,9.75,0.3200000000000003,0.22000000000000064,10.178,10.41,9.99,0.41999999999999993,0.41999999999999993,1700568,2191427,1293882,897545,-262220
2019-03-17,10.512,10.77,10.22,0.5499999999999989,0.11000000000000121,10.741999999999999,10.97,10.5,0.47000000000000064,0.17999999999999972,10.353,10.49,10.17,0.3200000000000003,0.1899999999999995,10.574,10.92,10.27,0.6500000000000004,0.20000000000000107,1082124,1333077,848017,485060,17386
2019-03-24,10.606,10.76,10.53,0.23000000000000043,-0.07000000000000028,10.748,10.84,10.68,0.16000000000000014,-0.14000000000000057,10.42,10.495,10.39,0.10499999999999865,-0.08499999999999908,10.604000000000001,10.67,10.47,0.1999999999999993,0.07000000000000028,896395,1147380,595923,551457,229412
2019-03-31,10.816,11.1,10.44,0.6600000000000001,0.29999999999999893,11.02,11.325,10.84,0.48499999999999943,0.3949999999999996,10.642,11.03,10.34,0.6899999999999995,0.35999999999999943,10.87,11.18,10.42,0.7599999999999998,0.39000000000000057,1399943,2152124,1091712,1060412,-338017
2019-04-07,10.886,11.12,10.71,0.40999999999999837,-0.40999999999999837,11.056,11.25,10.86,0.39000000000000057,-0.13000000000000078,10.695,10.87,10.47,0.3999999999999986,-0.19500000000000028,10.82,10.98,10.48,0.5,0.15000000000000036,1328020,1780057,878922,901135,454023
2019-04-14,11.02,11.05,10.98,0.07000000000000028,0.05000000000000071,11.10125,11.23,11.05,0.17999999999999972,0.16000000000000014,10.905,10.94,10.86,0.08000000000000007,0.0600000000000005,11.0175,11.21,10.93,0.28000000000000114,0.25,980348,1471798,615771,856027,600285
2019-04-21,10.994,11.25,10.71,0.5399999999999991,-0.41000000000000014,11.119,11.3,10.87,0.4300000000000015,-0.4300000000000015,10.79,11.03,10.58,0.4499999999999993,-0.4499999999999993,10.924,11.07,10.62,0.45000000000000107,-0.4400000000000013,856492,1243689,566893,676796,-135737
2019-04-28,10.374,10.73,10.0,0.7300000000000004,-0.34999999999999964,10.55,10.73,10.2,0.5300000000000011,-0.05000000000000071,10.228,10.48,9.93,0.5500000000000007,-0.120000000000001,10.392,10.57,10.1,0.47000000000000064,0.0,834798,924087,768840,155247,-119522
2019-05-05,10.69,11.39,10.43,0.9600000000000009,0.030000000000001137,10.908,11.39,10.555,0.8350000000000009,0.125,10.25,10.52,9.93,0.5899999999999999,-0.33999999999999986,10.604000000000001,11.08,10.09,0.9900000000000002,-0.370000000000001,1835825,3444523,962194,2482329,729728
2019-05-12,10.362,10.73,10.16,0.5700000000000003,0.03999999999999915,10.641,10.92,10.45,0.47000000000000064,0.02000000000000135,10.29,10.59,10.1,0.4900000000000002,0.09999999999999964,10.49,10.66,10.34,0.3200000000000003,-0.009999999999999787,1009104,1522928,684999,837929,-578961
2019-05-19,9.995000000000001,10.55,9.44,1.1100000000000012,-0.9100000000000001,10.1125,10.695,9.54,1.1550000000000011,-1.1550000000000011,9.46,10.35,8.67,1.6799999999999997,-1.6799999999999997,9.695,10.6,9.11,1.4900000000000002,-1.4900000000000002,1654169,2304404,848023,1456381,1456381
2019-05-26,8.602,9.16,8.2,0.9600000000000009,-0.8399999999999999,8.726,9.16,8.43,0.7300000000000004,-0.6899999999999995,8.427,8.84,8.11,0.7300000000000004,-0.7300000000000004,8.548,8.9,8.3,0.5999999999999996,-0.5400000000000009,1525679,2182229,1061503,1120726,723278
2019-06-02,8.246,8.53,8.01,0.5199999999999996,-0.4800000000000004,8.322000000000001,8.63,8.13,0.5,-0.4900000000000002,7.9799999999999995,8.37,7.79,0.5799999999999992,-0.4499999999999993,8.132,8.54,8.0,0.5399999999999991,-0.5399999999999991,1434335,1760837,1147656,613181,-217049
2019-06-09,8.016,8.11,7.85,0.2599999999999998,-0.2599999999999998,8.1,8.185,7.985,0.20000000000000018,-0.11500000000000021,7.862,7.97,7.76,0.20999999999999996,-0.16999999999999993,7.989999999999999,8.11,7.84,0.2699999999999996,-0.07000000000000028,1234096,1706800,947478,759322,-464442
2019-06-16,8.244,8.32,8.11,0.21000000000000085,0.20000000000000107,8.35,8.425,8.285,0.14000000000000057,-0.03999999999999915,8.121,8.23,8.01,0.22000000000000064,0.03999999999999915,8.208,8.3,8.12,0.1800000000000015,-0.11000000000000121,1029858,1181361,608651,572710,-408687
2019-06-23,8.228,8.47,8.1,0.370000000000001,0.370000000000001,8.374,8.61,8.17,0.4399999999999995,0.4399999999999995,8.122,8.25,8.01,0.2400000000000002,0.2400000000000002,8.254,8.56,8.03,0.5300000000000011,0.5300000000000011,1454073,2356607,887158,1469449,1056075
2019-06-30,8.557500000000001,8.75,8.38,0.3699999999999992,0.15000000000000036,8.7725,9.06,8.52,0.5400000000000009,0.41999999999999993,8.38925,8.515,8.312000000000001,0.2029999999999994,0.16500000000000092,8.559999999999999,8.82,8.43,0.39000000000000057,0.08999999999999986,1595398,1879074,1020359,858715,-208487
2019-07-07,8.642,8.78,8.5,0.27999999999999936,0.27999999999999936,8.808,9.1,8.53,0.5700000000000003,0.25,8.405,8.62,8.23,0.3899999999999988,0.009999999999999787,8.57,8.75,8.32,0.4299999999999997,-0.20999999999999908,1162304,1554927,873450,681477,490435
2019-07-14,7.824,8.31,7.49,0.8200000000000003,-0.7200000000000006,7.926,8.47,7.58,0.8900000000000006,-0.7700000000000005,7.552,8.03,7.2,0.8299999999999992,-0.6099999999999994,7.692,8.1,7.45,0.6499999999999995,-0.6499999999999995,1497855,2369871,864095,1505776,-647540
2019-07-21,7.356,7.52,7.08,0.4399999999999995,-0.3700000000000001,7.428,7.675,7.15,0.5249999999999995,-0.3849999999999998,7.118,7.5,6.675,0.8250000000000002,-0.6950000000000003,7.238,7.53,6.82,0.71,-0.6999999999999993,1556079,2156493,995385,1161108,1161108
2019-07-28,6.816,7.31,6.37,0.9399999999999995,-0.3899999999999997,7.069,7.54,6.555,0.9850000000000003,-0.7850000000000001,6.596,7.16,6.23,0.9299999999999997,-0.41999999999999993,6.843999999999999,7.34,6.47,0.8700000000000001,-0.8399999999999999,2025927,2192126,1869163,322963,183343
2019-08-04,6.54,6.75,6.19,0.5599999999999996,0.21999999999999975,6.792,7.24,6.53,0.71,0.10999999999999943,6.3364,6.65,6.085,0.5650000000000004,0.14999999999999947,6.562,6.8,6.37,0.4299999999999997,0.14999999999999947,2266844,3804567,1347251,2457316,917570
2019-08-11,6.344,6.65,6.01,0.6400000000000006,0.16999999999999993,6.583,6.995,6.24,0.7549999999999999,0.33000000000000007,6.1610000000000005,6.61,5.8,0.8100000000000005,0.3100000000000005,6.452,6.93,6.06,0.8700000000000001,0.41999999999999993,2219889,2787303,1425164,1362139,69382
2019-08-18,6.846,7.0,6.62,0.3799999999999999,-0.29000000000000004,6.906,7.045,6.7,0.34499999999999975,-0.27499999999999947,6.639,6.81,6.45,0.35999999999999943,-0.2549999999999999,6.748,6.99,6.48,0.5099999999999998,-0.35999999999999943,1246037,1403989,1061865,342124,-105722
2019-08-25,6.76,7.04,6.58,0.45999999999999996,0.45999999999999996,6.89375,7.095,6.63,0.46499999999999986,0.45999999999999996,6.625,6.8,6.43,0.3700000000000001,0.3700000000000001,6.805,7.06,6.54,0.5199999999999996,0.3600000000000003,1347913,1761858,1044501,717357,415590
2019-09-01,7.216,7.5,6.72,0.7800000000000002,0.7000000000000002,7.46,7.88,6.98,0.8999999999999995,0.8999999999999995,7.09,7.39,6.61,0.7799999999999994,0.7799999999999994,7.374,7.8,6.89,0.9100000000000001,0.9100000000000001,1829593,2343815,1370547,973268,270618
2019-09-08,7.742,8.85,7.14,1.71,1.42,8.109,9.13,7.62,1.5100000000000007,1.0150000000000006,7.447,8.23,7.02,1.2100000000000009,0.8000000000000007,7.704,8.53,7.37,1.1599999999999993,0.8099999999999996,2610026,4453617,1345657,3107960,2108414
2019-09-15,7.934,8.5,7.6,0.9000000000000004,-0.9000000000000004,8.002,8.5,7.74,0.7599999999999998,-0.7599999999999998,7.646,7.83,7.53,0.2999999999999998,-0.2999999999999998,7.8,8.04,7.71,0.3299999999999992,-0.3299999999999992,1760608,2454538,1327448,1127090,-682473
2019-09-22,7.734,8.26,7.32,0.9399999999999995,-0.9399999999999995,7.9256,8.73,7.388,1.3420000000000005,-1.3420000000000005,7.468,7.88,7.0,0.8799999999999999,-0.8799999999999999,7.622,7.96,7.26,0.7000000000000002,-0.7000000000000002,5847361,13748421,2652441,11095980,-3184507
2019-09-29,6.8660000000000005,7.32,6.62,0.7000000000000002,-0.5700000000000003,7.069,7.465,6.93,0.5350000000000001,-0.46499999999999986,6.646,6.8,6.57,0.22999999999999954,-0.16000000000000014,6.808,6.88,6.72,0.16000000000000014,-0.019999999999999574,1763484,2338969,1176310,1162659,-458534
2019-10-06,6.678,6.78,6.44,0.33999999999999986,0.08000000000000007,6.7700000000000005,6.92,6.69,0.22999999999999954,0.040000000000000036,6.497,6.69,6.35,0.34000000000000075,-0.20000000000000018,6.664,6.82,6.55,0.27000000000000046,0.13999999999999968,5726576,22525980,1185755,21340225,21340225
