Date,BGFV_stock_Open_average,BGFV_stock_Open_max,BGFV_stock_Open_min,BGFV_stock_Open_volatility,BGFV_stock_Open_change,BGFV_stock_High_average,BGFV_stock_High_max,BGFV_stock_High_min,BGFV_stock_High_volatility,BGFV_stock_High_change,BGFV_stock_Low_average,BGFV_stock_Low_max,BGFV_stock_Low_min,BGFV_stock_Low_volatility,BGFV_stock_Low_change,BGFV_stock_Close_average,BGFV_stock_Close_max,BGFV_stock_Close_min,BGFV_stock_Close_volatility,BGFV_stock_Close_change,BGFV_stock_Volume_average,BGFV_stock_Volume_max,BGFV_stock_Volume_min,BGFV_stock_Volume_volatility,BGFV_stock_Volume_change
2018-10-07,5.176,5.22,5.13,0.08999999999999986,0.0,5.35,5.45,5.25,0.20000000000000018,0.09999999999999964,5.138,5.2,5.08,0.1200000000000001,0.0,5.218,5.32,5.1,0.22000000000000064,0.1200000000000001,260307,443163,181374,261789,-49370
2018-10-14,5.384,5.42,5.34,0.08000000000000007,0.04999999999999982,5.434,5.48,5.39,0.09000000000000075,-0.03000000000000025,5.244,5.29,5.15,0.13999999999999968,0.11999999999999922,5.38,5.44,5.33,0.11000000000000032,-0.009999999999999787,271601,344969,198568,146401,-116164
2018-10-21,5.02,5.34,4.61,0.7299999999999995,-0.7299999999999995,5.132,5.43,4.69,0.7399999999999993,-0.6899999999999995,4.894,5.27,4.48,0.7899999999999991,-0.7799999999999994,4.99,5.37,4.67,0.7000000000000002,-0.6500000000000004,885755,1779206,270904,1508302,527257
2018-10-28,4.044,4.68,3.51,1.17,-0.6899999999999995,4.288,4.78,3.94,0.8400000000000003,-0.6100000000000003,3.788,4.26,3.21,1.0499999999999998,-0.3899999999999997,4.018,4.26,3.51,0.75,-0.16999999999999993,2142839,4743313,894630,3848683,-3848683
2018-11-04,3.752,4.11,3.55,0.5600000000000005,-0.35000000000000053,3.872,4.15,3.69,0.4600000000000004,-0.2400000000000002,3.58,3.71,3.47,0.23999999999999977,-0.009999999999999787,3.7119999999999997,3.8,3.6,0.19999999999999973,0.04999999999999982,495874,831595,277172,554423,-554423
2018-11-11,3.874,3.95,3.77,0.18000000000000016,0.10999999999999988,3.97,3.99,3.89,0.10000000000000009,-0.10000000000000009,3.788,3.89,3.66,0.22999999999999998,-0.09999999999999964,3.894,3.95,3.85,0.10000000000000009,-0.06000000000000005,279522,408460,209367,199093,-150281
2018-11-18,3.8724999999999996,4.02,3.71,0.3099999999999996,0.1200000000000001,4.0275,4.15,3.96,0.1900000000000004,-0.17000000000000037,3.6550000000000002,3.71,3.56,0.1499999999999999,-0.14000000000000012,3.8125,4.06,3.59,0.46999999999999975,-0.46999999999999975,304294,521184,141203,379981,-238260
2018-11-25,3.62,3.66,3.57,0.0900000000000003,-0.050000000000000266,3.758,3.79,3.69,0.10000000000000009,-0.10000000000000009,3.58,3.6,3.55,0.050000000000000266,-0.050000000000000266,3.644,3.69,3.6,0.08999999999999986,0.08000000000000007,226724,305638,173694,131944,-129473
2018-12-02,3.5,3.72,3.3,0.4200000000000004,-0.3500000000000001,3.5925000000000002,3.8,3.41,0.3899999999999997,-0.31999999999999984,3.3275,3.56,3.18,0.3799999999999999,-0.29000000000000004,3.4025,3.61,3.3,0.31000000000000005,-0.31000000000000005,289624,452022,167895,284127,-137608
2018-12-09,3.112,3.26,2.89,0.36999999999999966,-0.36999999999999966,3.204,3.28,3.1,0.17999999999999972,-0.17999999999999972,2.992,3.1,2.83,0.27,-0.27,3.032,3.16,2.86,0.30000000000000027,-0.28000000000000025,383743,834584,168071,666513,542660
2018-12-16,2.92,3.07,2.82,0.25,-0.040000000000000036,3.042,3.2,2.82,0.38000000000000034,-0.38000000000000034,2.7,2.93,2.25,0.6800000000000002,-0.56,2.796,3.07,2.32,0.75,-0.6800000000000002,567856,1278225,259300,1018925,654082
2018-12-23,2.4675,2.55,2.35,0.19999999999999973,0.08999999999999986,2.6625,2.74,2.6,0.14000000000000012,0.06999999999999984,2.3875,2.48,2.29,0.18999999999999995,0.1499999999999999,2.5175,2.57,2.43,0.13999999999999968,0.050000000000000266,424562,446828,387130,59698,23531
2018-12-30,2.7525,3.02,2.55,0.4700000000000002,0.3400000000000003,2.9925,3.17,2.64,0.5299999999999998,0.5299999999999998,2.6574999999999998,2.89,2.4,0.4900000000000002,0.4900000000000002,2.885,3.06,2.59,0.4700000000000002,0.4700000000000002,343042,515576,251153,264423,-68029
2019-01-06,3.136,3.28,3.06,0.21999999999999975,-0.029999999999999805,3.29,3.44,3.15,0.29000000000000004,0.29000000000000004,3.012,3.06,2.95,0.10999999999999988,0.10999999999999988,3.18,3.32,3.06,0.2599999999999998,0.18999999999999995,321475,387969,272337,115632,52641
2019-01-13,3.536,3.76,3.3,0.45999999999999996,0.3600000000000003,3.706,3.83,3.37,0.45999999999999996,0.41999999999999993,3.412,3.58,3.21,0.3700000000000001,0.3700000000000001,3.604,3.77,3.3,0.4700000000000002,0.4500000000000002,450835,855071,241640,613431,32615
2019-01-20,3.5700000000000003,3.75,3.39,0.3599999999999999,-0.25,3.6925,3.78,3.64,0.13999999999999968,-0.08999999999999986,3.395,3.49,3.31,0.18000000000000016,0.18000000000000016,3.505,3.62,3.36,0.26000000000000023,0.18999999999999995,352361,560237,231279,328958,-328958
2019-01-27,3.456,3.52,3.4,0.1200000000000001,-0.04999999999999982,3.528,3.59,3.48,0.10999999999999988,-0.040000000000000036,3.378,3.41,3.36,0.050000000000000266,-0.03000000000000025,3.448,3.53,3.38,0.1499999999999999,-0.029999999999999805,155103,210839,124775,86064,-86064
2019-02-03,3.658,3.75,3.5,0.25,0.20999999999999996,3.79,3.88,3.63,0.25,0.25,3.616,3.7,3.48,0.2200000000000002,0.2200000000000002,3.72,3.77,3.6,0.16999999999999993,0.1599999999999997,173064,288986,97396,191590,-27173
2019-02-10,3.88,3.99,3.75,0.2400000000000002,0.2200000000000002,3.996,4.09,3.84,0.25,0.20999999999999996,3.798,3.86,3.7,0.1599999999999997,0.1599999999999997,3.91,3.98,3.75,0.22999999999999998,0.18000000000000016,149870,227467,103353,124114,60558
2019-02-17,3.9125,3.98,3.87,0.10999999999999988,-0.10999999999999988,3.98,4.0,3.96,0.040000000000000036,-0.020000000000000018,3.82,3.85,3.77,0.08000000000000007,0.06999999999999984,3.92,3.96,3.89,0.06999999999999984,-0.020000000000000018,155310,200649,79476,121173,12708
2019-02-24,4.216,4.78,3.94,0.8400000000000003,0.1899999999999995,4.432,4.78,4.13,0.6500000000000004,-0.09999999999999964,3.976,4.26,3.83,0.4299999999999997,0.10999999999999943,4.178,4.68,3.87,0.8099999999999996,-0.16999999999999993,610041,1156272,288992,867280,-10474
2019-03-03,3.886,4.12,3.7,0.41999999999999993,-0.41999999999999993,3.952,4.24,3.75,0.4900000000000002,-0.4900000000000002,3.682,3.79,3.4,0.3900000000000001,-0.3900000000000001,3.792,3.86,3.66,0.19999999999999973,-0.16999999999999993,358739,559005,181226,377779,-198267
2019-03-10,3.668,3.76,3.53,0.22999999999999998,0.10999999999999988,3.784,3.84,3.74,0.09999999999999964,0.020000000000000018,3.588,3.67,3.51,0.16000000000000014,0.0,3.678,3.73,3.54,0.18999999999999995,-0.009999999999999787,362813,672216,262576,409640,358776
2019-03-17,3.708,3.79,3.5,0.29000000000000004,-0.25,3.79,3.88,3.55,0.33000000000000007,-0.33000000000000007,3.566,3.73,3.23,0.5,-0.45999999999999996,3.596,3.77,3.23,0.54,-0.54,246792,277006,198979,78027,-49870
2019-03-24,3.278,3.37,3.23,0.14000000000000012,0.040000000000000036,3.354,3.46,3.27,0.18999999999999995,0.040000000000000036,3.19,3.25,3.15,0.10000000000000009,0.0,3.25,3.35,3.18,0.16999999999999993,-0.06000000000000005,204057,269872,115268,154604,5519
2019-03-31,3.122,3.19,3.03,0.16000000000000014,-0.009999999999999787,3.204,3.27,3.1,0.16999999999999993,0.020000000000000018,3.034,3.15,2.94,0.20999999999999996,0.04999999999999982,3.106,3.18,3.0,0.18000000000000016,0.03000000000000025,201763,282895,149467,133428,-59592
2019-04-07,3.038,3.17,3.0,0.16999999999999993,-0.16999999999999993,3.078,3.17,3.02,0.1499999999999999,-0.1299999999999999,2.942,3.0,2.9,0.10000000000000009,-0.10000000000000009,2.9779999999999998,3.02,2.9,0.1200000000000001,-0.10999999999999988,142725,210571,106943,103628,-103628
2019-04-14,2.72,2.91,2.6,0.31000000000000005,-0.2400000000000002,2.79,2.93,2.72,0.20999999999999996,-0.20999999999999996,2.5825,2.6,2.57,0.03000000000000025,0.010000000000000231,2.6425,2.68,2.58,0.10000000000000009,0.06000000000000005,263414,336019,184581,151438,-37064
2019-04-21,2.568,2.65,2.5,0.1499999999999999,-0.10999999999999988,2.642,2.67,2.6,0.06999999999999984,0.0,2.482,2.53,2.39,0.13999999999999968,0.1299999999999999,2.56,2.62,2.48,0.14000000000000012,0.14000000000000012,238487,455068,135456,319612,-319612
2019-04-28,2.546,2.73,2.32,0.41000000000000014,-0.17999999999999972,2.632,2.8,2.44,0.3599999999999999,-0.31000000000000005,2.382,2.58,2.22,0.3599999999999999,-0.33000000000000007,2.482,2.63,2.38,0.25,-0.22999999999999998,735018,1872886,194160,1678726,320325
2019-05-05,2.334,2.36,2.31,0.04999999999999982,-0.020000000000000018,2.418,2.53,2.36,0.16999999999999993,0.0,2.262,2.3,2.23,0.06999999999999984,0.020000000000000018,2.338,2.37,2.28,0.0900000000000003,0.020000000000000018,274275,404208,159378,244830,-57370
2019-05-12,2.548,2.8,2.3,0.5,0.21999999999999975,2.73,3.03,2.35,0.6799999999999997,0.31000000000000005,2.432,2.66,2.25,0.41000000000000014,0.2200000000000002,2.568,2.77,2.27,0.5,0.2200000000000002,580985,1773768,175898,1597870,149466
2019-05-19,2.55,2.71,2.37,0.33999999999999986,-0.1299999999999999,2.676,2.71,2.59,0.1200000000000001,0.020000000000000018,2.4459999999999997,2.6,2.32,0.28000000000000025,-0.1200000000000001,2.528,2.66,2.36,0.30000000000000027,-0.26000000000000023,261820,371043,110814,260229,121773
2019-05-26,2.235,2.39,2.03,0.3600000000000003,-0.3600000000000003,2.295,2.52,2.09,0.43000000000000016,-0.43000000000000016,2.1375,2.35,2.0,0.3500000000000001,-0.3500000000000001,2.16,2.37,2.0,0.3700000000000001,-0.3700000000000001,392426,468951,331029,137922,76196
2019-06-02,2.094,2.25,2.02,0.22999999999999998,0.06000000000000005,2.188,2.25,2.12,0.1299999999999999,-0.06999999999999984,2.008,2.09,1.91,0.17999999999999994,0.0,2.094,2.23,2.03,0.20000000000000018,0.009999999999999787,323560,427580,142475,285105,-140018
2019-06-09,2.134,2.17,2.07,0.10000000000000009,0.0900000000000003,2.192,2.25,2.15,0.10000000000000009,0.08000000000000007,2.062,2.09,2.0,0.08999999999999986,0.040000000000000036,2.144,2.18,2.12,0.06000000000000005,0.06000000000000005,192259,271337,155645,115692,-6448
2019-06-16,2.228,2.28,2.18,0.09999999999999964,-0.020000000000000018,2.286,2.36,2.21,0.1499999999999999,0.03000000000000025,2.148,2.21,2.05,0.16000000000000014,-0.07000000000000028,2.196,2.28,2.08,0.19999999999999973,-0.1200000000000001,458527,898881,254555,644326,644326
2019-06-23,2.02,2.07,1.95,0.11999999999999988,-0.11999999999999988,2.058,2.14,2.0,0.14000000000000012,-0.14000000000000012,1.948,1.98,1.93,0.050000000000000044,-0.020000000000000018,1.974,2.03,1.93,0.09999999999999987,-0.07999999999999985,927100,2598540,304998,2293542,1842430
2019-06-30,1.9525,1.98,1.92,0.06000000000000005,0.010000000000000009,2.0124999999999997,2.04,1.97,0.07000000000000006,-0.010000000000000231,1.93,1.96,1.9,0.06000000000000005,0.020000000000000018,1.9625,2.01,1.91,0.09999999999999987,0.050000000000000044,222445,326008,99744,226264,-157040
2019-07-07,1.984,2.03,1.94,0.08999999999999986,-0.010000000000000009,2.02,2.05,1.99,0.05999999999999983,-0.04999999999999982,1.956,1.98,1.93,0.050000000000000044,-0.020000000000000018,1.974,2.02,1.94,0.08000000000000007,-0.050000000000000044,179920,229529,133903,95626,14024
2019-07-14,1.918,2.0,1.85,0.1499999999999999,-0.1499999999999999,1.942,2.01,1.87,0.13999999999999968,-0.09999999999999987,1.856,1.93,1.78,0.1499999999999999,-0.10999999999999988,1.896,1.96,1.85,0.10999999999999988,-0.07000000000000006,225010,408547,125688,282859,-34791
2019-07-21,1.8519999999999999,1.89,1.75,0.1399999999999999,-0.1299999999999999,1.888,1.95,1.75,0.19999999999999996,-0.19999999999999996,1.782,1.87,1.65,0.2200000000000002,-0.2200000000000002,1.798,1.87,1.68,0.19000000000000017,-0.19000000000000017,261674,408958,155575,253383,50707
2019-07-28,1.89,2.12,1.66,0.4600000000000002,0.3899999999999999,2.082,2.49,1.69,0.8000000000000003,0.6499999999999999,1.794,2.07,1.57,0.4999999999999998,0.4999999999999998,1.958,2.28,1.64,0.6399999999999999,0.6399999999999999,980080,3243069,313313,2929756,-29685
2019-08-04,2.068,2.21,1.99,0.21999999999999997,-0.21999999999999997,2.108,2.23,2.01,0.2200000000000002,-0.2200000000000002,1.974,2.06,1.91,0.15000000000000013,-0.1100000000000001,2.016,2.07,1.98,0.08999999999999986,-0.08999999999999986,211810,296574,113792,182782,-182782
2019-08-11,1.8719999999999999,1.99,1.76,0.22999999999999998,-0.22999999999999998,1.922,2.01,1.8,0.20999999999999974,-0.20999999999999974,1.792,1.89,1.7,0.18999999999999995,-0.15999999999999992,1.818,1.91,1.7,0.20999999999999996,-0.1399999999999999,159590,254688,67530,187158,-108120
2019-08-18,1.8840000000000001,1.98,1.81,0.16999999999999993,0.16999999999999993,1.942,2.04,1.86,0.17999999999999994,0.10000000000000009,1.85,1.94,1.77,0.16999999999999993,0.1299999999999999,1.898,1.97,1.82,0.1499999999999999,0.10999999999999988,128811,219418,29312,190106,28664
2019-08-25,1.958,2.07,1.89,0.17999999999999994,-0.09000000000000008,2.016,2.18,1.89,0.29000000000000026,-0.13000000000000012,1.864,1.96,1.76,0.19999999999999996,-0.19999999999999996,1.912,2.07,1.79,0.2799999999999998,-0.16999999999999993,369788,688821,115655,573166,117503
2019-09-01,1.7650000000000001,1.81,1.73,0.08000000000000007,0.020000000000000018,1.82,1.89,1.74,0.1499999999999999,0.07999999999999985,1.7149999999999999,1.76,1.68,0.08000000000000007,0.08000000000000007,1.7650000000000001,1.86,1.7,0.16000000000000014,0.16000000000000014,180844,265995,80746,185249,-22511
2019-09-08,2.2359999999999998,2.48,1.85,0.6299999999999999,0.44999999999999973,2.396,2.48,2.26,0.2200000000000002,0.07000000000000028,2.126,2.25,1.83,0.41999999999999993,0.33999999999999986,2.288,2.46,2.18,0.2799999999999998,-0.06000000000000005,416482,667509,131205,536304,-536304
2019-09-15,2.026,2.18,1.92,0.26000000000000023,-0.2300000000000002,2.156,2.31,2.0,0.31000000000000005,-0.050000000000000266,1.994,2.13,1.92,0.20999999999999996,-0.17999999999999994,2.052,2.2,1.94,0.26000000000000023,0.07000000000000028,262450,772898,115585,657313,653789
2019-09-22,2.274,2.32,2.16,0.1599999999999997,0.13999999999999968,2.38,2.55,2.33,0.21999999999999975,0.21999999999999975,2.208,2.25,2.12,0.1299999999999999,0.1299999999999999,2.31,2.32,2.3,0.020000000000000018,-0.020000000000000018,206800,380620,119328,261292,148918
2019-09-29,2.15,2.3,2.08,0.21999999999999975,-0.21999999999999975,2.204,2.35,2.11,0.2400000000000002,-0.16999999999999993,2.068,2.09,2.04,0.04999999999999982,-0.009999999999999787,2.11,2.17,2.06,0.10999999999999988,0.06000000000000005,107662,126971,71319,55652,-23059
2019-10-06,2.228,2.37,2.08,0.29000000000000004,0.22999999999999998,2.35,2.5,2.18,0.31999999999999984,0.31999999999999984,2.206,2.36,2.04,0.31999999999999984,0.25,2.2840000000000003,2.39,2.12,0.27,0.27,145865,230166,62428,167738,106289
2019-10-13,2.4779999999999998,2.57,2.39,0.17999999999999972,0.1299999999999999,2.588,2.66,2.48,0.18000000000000016,0.10999999999999988,2.402,2.5,2.3,0.20000000000000018,0.20000000000000018,2.504,2.57,2.39,0.17999999999999972,0.11999999999999966,178089,348065,82112,265953,3687
2019-10-20,2.522,2.61,2.41,0.19999999999999973,-0.06000000000000005,2.588,2.62,2.57,0.050000000000000266,-0.040000000000000036,2.44,2.47,2.4,0.07000000000000028,0.0,2.506,2.57,2.42,0.1499999999999999,0.04999999999999982,164271,236828,101517,135311,-106505
