Date,MGLN_Open_average,MGLN_Open_max,MGLN_Open_min,MGLN_Open_volatility,MGLN_Open_change,MGLN_High_average,MGLN_High_max,MGLN_High_min,MGLN_High_volatility,MGLN_High_change,MGLN_Low_average,MGLN_Low_max,MGLN_Low_min,MGLN_Low_volatility,MGLN_Low_change,MGLN_Close_average,MGLN_Close_max,MGLN_Close_min,MGLN_Close_volatility,MGLN_Close_change,MGLN_Volume_average,MGLN_Volume_max,MGLN_Volume_min,MGLN_Volume_volatility,MGLN_Volume_change
2018-08-05,75.24,75.6,74.85,0.75,0.09999999999999432,76.22,76.65,75.85,0.8000000000000114,-0.4000000000000057,74.92,75.6,74.5,1.0999999999999943,-0.15000000000000568,75.56,75.9,75.05,0.8500000000000085,0.6500000000000057,168127,252375,98436,153939,-32608
2018-08-12,75.24000000000001,76.05,74.65,1.3999999999999915,-1.3999999999999915,76.038,77.15,74.8,2.3500000000000085,-2.3500000000000085,74.56,75.78,73.6,2.180000000000007,-2.180000000000007,74.89999999999999,75.85,74.05,1.7999999999999972,-1.7999999999999972,191742,220710,139555,81155,-70624
2018-08-19,75.11,75.6,74.45,1.1499999999999915,0.8499999999999943,76.03999999999999,76.75,75.35,1.4000000000000057,0.9000000000000057,74.77,75.2,74.1,1.1000000000000085,1.1000000000000085,75.44,75.95,75.05,0.9000000000000057,0.5499999999999972,230404,354370,161412,192958,-140037
2018-08-26,75.1125,77.05,73.65,3.3999999999999915,-3.3999999999999915,75.6875,77.1,74.38,2.719999999999999,-2.719999999999999,73.8875,74.7,72.7,2.0,-2.0,74.2375,75.1,73.5,1.5999999999999943,-1.5999999999999943,222164,239930,193451,46479,8028
2018-09-02,74.60000000000001,76.35,73.65,2.6999999999999886,2.6999999999999886,75.49,76.85,73.9,2.9499999999999886,2.75,73.53,74.8,72.55,2.25,1.1000000000000085,74.65,76.3,73.7,2.5999999999999943,0.14999999999999147,218858,345693,154440,191253,177253
2018-09-09,74.74000000000001,75.5,73.65,1.8499999999999943,1.8499999999999943,75.356,75.8,74.85,0.9500000000000028,0.6500000000000057,73.92999999999999,74.55,73.55,1.0,0.25,74.69,75.25,73.95,1.2999999999999972,-0.75,146255,178935,126617,52318,11155
2018-09-16,73.31,73.85,72.6,1.25,-0.3999999999999915,73.852,74.31,73.6,0.710000000000008,-0.29999999999999716,72.446,72.78,72.1,0.6800000000000068,0.30000000000001137,73.07,73.5,72.55,0.9500000000000028,-0.29999999999999716,210682,334740,158752,175988,34648
2018-09-23,71.834,72.7,71.05,1.6500000000000057,-0.38000000000000966,72.67,73.4,72.05,1.3500000000000085,-0.10000000000000853,71.28999999999999,72.32,70.6,1.7199999999999989,0.789999999999992,71.776,72.73,70.7,2.030000000000001,1.0799999999999983,182537,304552,117423,187129,-39185
2018-09-30,71.22,72.72,69.8,2.9200000000000017,-2.9200000000000017,71.936,73.55,71.3,2.25,-2.1199999999999903,69.782,71.41,68.76,2.6499999999999915,-1.7399999999999949,70.72,71.69,69.74,1.9500000000000028,-0.8799999999999955,250627,330304,199825,130479,24601
2018-10-07,69.1,70.78,67.14,3.6400000000000006,-3.4399999999999977,70.216,73.06,68.03,5.030000000000001,-3.3499999999999943,67.9,70.34,65.67,4.670000000000002,-4.3799999999999955,68.394,70.79,66.62,4.170000000000002,-4.170000000000002,271310,308872,241871,67001,67001
2018-10-14,67.934,69.7,66.9,2.799999999999997,-0.19999999999998863,69.094,70.69,67.47,3.219999999999999,-3.219999999999999,66.57,67.98,65.21,2.7700000000000102,-1.5900000000000034,67.828,69.92,65.99,3.930000000000007,-3.930000000000007,238516,324042,171755,152287,-89237
2018-10-21,64.53,66.35,63.38,2.9699999999999918,-1.1299999999999955,65.618,66.98,64.65,2.3299999999999983,-1.6600000000000108,62.832,64.47,61.83,2.6400000000000006,-2.0799999999999983,63.938,66.2,62.95,3.25,-3.25,238087,345831,191571,154260,-134629
2018-10-28,65.488,67.36,63.07,4.289999999999999,4.289999999999999,67.018,70.28,64.56,5.719999999999999,5.719999999999999,65.162,67.36,62.48,4.880000000000003,4.880000000000003,66.52199999999999,69.6,64.3,5.299999999999997,5.299999999999997,246163,284637,171271,113366,-2729
2018-11-04,65.52,69.42,62.05,7.3700000000000045,-6.200000000000003,66.746,70.43,64.56,5.8700000000000045,-5.8700000000000045,63.262,68.52,61.71,6.809999999999995,-6.529999999999994,64.59,69.86,62.46,7.399999999999999,-7.399999999999999,764577,1831305,317935,1513370,-174409
2018-11-11,57.28,60.05,55.21,4.839999999999996,-3.9599999999999937,57.782000000000004,61.15,56.17,4.979999999999997,-4.920000000000002,55.61,57.12,54.18,2.9399999999999977,-2.9399999999999977,56.312,58.26,54.4,3.8599999999999994,-3.8599999999999994,390478,674984,189004,485980,-377394
2018-11-18,54.3575,54.68,54.0,0.6799999999999997,-0.14000000000000057,55.095,55.76,54.68,1.0799999999999983,1.0799999999999983,53.6425,54.21,52.32,1.8900000000000006,1.8900000000000006,54.265,54.72,53.74,0.9799999999999969,0.9799999999999969,307006,505563,77855,427708,35675
2018-11-25,54.842,55.55,53.79,1.759999999999998,0.46999999999999886,56.154,57.63,55.02,2.6099999999999994,2.6099999999999994,54.096,54.98,53.3,1.6799999999999997,1.0800000000000054,55.14,56.75,53.42,3.3299999999999983,3.3299999999999983,429524,884282,254438,629844,596988
2018-12-02,56.9025,59.17,54.44,4.730000000000004,0.7000000000000028,57.67,59.89,55.71,4.18,1.7800000000000011,54.58,56.03,51.88,4.149999999999999,1.3000000000000043,56.542500000000004,57.9,55.15,2.75,2.75,876591,999506,686246,313260,273133
2018-12-09,60.309999999999995,61.83,58.58,3.25,0.8999999999999986,61.252,63.62,59.6,4.019999999999996,-0.8999999999999986,58.644,60.48,57.45,3.029999999999994,0.35999999999999943,59.96,62.56,58.6,3.960000000000001,-1.4600000000000009,552592,1112950,382943,730007,74287
2018-12-16,56.558,59.31,54.19,5.1200000000000045,-5.1200000000000045,57.454,60.38,55.57,4.810000000000002,-4.810000000000002,55.106,57.32,53.5,3.8200000000000003,-3.6000000000000014,55.518,57.51,53.97,3.539999999999999,-3.539999999999999,408871,651188,119205,531983,-319100
2018-12-23,55.5775,56.52,54.19,2.3300000000000054,2.3300000000000054,56.61,56.95,56.27,0.6799999999999997,0.5799999999999983,54.379999999999995,55.25,53.26,1.990000000000002,1.990000000000002,56.28,56.89,55.79,1.1000000000000014,0.759999999999998,226357,327495,173572,153923,13850
2018-12-30,56.6375,59.34,55.51,3.8300000000000054,3.4100000000000037,57.97,60.15,56.34,3.809999999999995,2.9399999999999977,55.2975,57.68,53.26,4.420000000000002,1.990000000000002,57.135,59.96,55.25,4.710000000000001,4.160000000000004,404348,572469,286450,286019,182213
2019-01-06,60.738,61.36,60.24,1.1199999999999974,-0.5,61.174,61.77,60.86,0.9100000000000037,-0.5200000000000031,59.798,60.74,58.73,2.010000000000005,-1.5200000000000031,60.534,61.01,59.18,1.8299999999999983,-1.7299999999999969,220045,244098,201069,43029,-27528
2019-01-13,60.9975,62.35,59.23,3.1200000000000045,3.1200000000000045,62.3125,63.34,61.22,2.1200000000000045,2.1200000000000045,60.695,62.24,58.99,3.25,3.25,61.800000000000004,62.34,61.06,1.2800000000000011,1.2800000000000011,243396,339273,155870,183403,60078
2019-01-20,62.768,64.75,61.44,3.3100000000000023,2.6400000000000006,63.584,65.3,61.87,3.4299999999999997,3.1899999999999977,62.016,64.23,60.73,3.500000000000007,3.3400000000000034,63.228,64.78,61.25,3.530000000000001,3.519999999999996,236152,308023,102705,205318,47282
2019-01-27,65.05,65.87,63.79,2.0800000000000054,-1.2100000000000009,65.632,66.58,63.79,2.789999999999999,-2.220000000000006,64.05199999999999,65.12,63.09,2.030000000000001,-1.009999999999991,64.686,65.9,63.49,2.4100000000000037,-1.8699999999999974,247026,384817,183571,201246,-4475
2019-02-03,63.408,64.08,62.48,1.6000000000000014,-1.3500000000000014,63.848,65.26,62.48,2.7800000000000082,-2.7800000000000082,62.348,63.21,61.2,2.009999999999998,-2.009999999999998,63.071999999999996,64.07,62.04,2.029999999999994,-1.759999999999998,196856,357740,118165,239575,-67786
2019-02-10,63.2275,63.84,62.43,1.4100000000000037,1.4100000000000037,64.165,65.11,63.31,1.7999999999999972,1.7999999999999972,62.8275,63.84,62.05,1.7900000000000063,1.7900000000000063,63.762499999999996,64.82,63.23,1.5899999999999963,1.5899999999999963,158143,217463,125405,92058,-12895
2019-02-17,69.448,73.28,64.8,8.480000000000004,8.480000000000004,71.624,73.76,65.78,7.980000000000004,7.980000000000004,68.00200000000001,71.14,64.37,6.769999999999996,6.459999999999994,70.36,72.68,65.02,7.660000000000011,6.13000000000001,558167,1063313,157665,905648,481090
2019-02-24,68.672,71.16,66.0,5.159999999999997,-1.9899999999999949,70.06,71.16,68.88,2.280000000000001,-1.6499999999999915,66.824,68.88,63.2,5.679999999999993,-0.9899999999999949,68.352,69.42,67.0,2.4200000000000017,-0.5700000000000074,492213,816552,209745,606807,243982
2019-03-03,65.02199999999999,67.99,62.12,5.869999999999997,-3.7099999999999937,65.664,68.49,64.0,4.489999999999995,-3.6899999999999977,63.336,66.35,61.34,5.009999999999991,-3.2099999999999937,64.28,66.57,62.45,4.11999999999999,-2.239999999999995,457507,707666,310906,396760,304811
2019-03-10,64.34,64.58,64.04,0.539999999999992,0.25,65.246,67.37,64.33,3.0400000000000063,3.0400000000000063,63.702,63.95,63.16,0.7900000000000063,0.7600000000000051,64.764,67.2,63.72,3.480000000000004,3.480000000000004,339110,571581,232827,338754,118806
2019-03-17,65.922,67.18,64.89,2.2900000000000063,-2.2900000000000063,66.334,67.27,64.89,2.3799999999999955,-2.3799999999999955,64.78399999999999,66.18,63.41,2.7700000000000102,-2.7700000000000102,65.36,66.57,64.44,2.1299999999999955,-2.1299999999999955,220204,244456,194166,50290,-49150
2019-03-24,65.218,66.39,64.07,2.3200000000000074,1.7999999999999972,65.83,66.65,64.89,1.7600000000000051,1.7600000000000051,64.1,65.15,63.08,2.0700000000000074,1.5900000000000034,65.266,65.92,64.05,1.8700000000000045,1.8100000000000023,295323,451124,161131,289993,-111722
2019-03-31,65.73,66.19,65.12,1.0699999999999932,0.3400000000000034,66.28399999999999,66.85,65.48,1.3699999999999903,0.9699999999999989,64.894,65.67,64.07,1.6000000000000085,0.8699999999999903,65.768,66.5,64.89,1.6099999999999994,1.6099999999999994,222734,335942,169782,166160,-12730
2019-04-07,65.434,66.35,64.45,1.8999999999999915,-1.8999999999999915,65.882,66.9,65.03,1.8700000000000045,-1.3800000000000097,64.49600000000001,65.17,63.76,1.4100000000000037,-1.0,65.208,65.78,64.63,1.1500000000000057,-0.030000000000001137,250377,318860,190150,128710,-113299
2019-04-14,64.0325,65.94,61.85,4.089999999999996,-1.1700000000000017,65.2675,66.21,63.57,2.6399999999999935,-0.4099999999999966,62.269999999999996,63.98,60.95,3.029999999999994,1.3099999999999952,63.695,64.94,61.73,3.210000000000001,1.6299999999999955,421654,708887,278909,429978,-68232
2019-04-21,68.53,71.45,65.13,6.320000000000007,6.320000000000007,70.14399999999999,72.02,68.05,3.969999999999999,3.969999999999999,67.682,69.36,65.13,4.230000000000004,4.230000000000004,69.48,70.96,67.98,2.9799999999999898,2.019999999999996,345554,381006,302876,78130,-62701
2019-04-28,68.662,69.92,67.44,2.480000000000004,-2.480000000000004,70.422,71.49,69.06,2.4299999999999926,0.3400000000000034,67.474,68.7,65.88,2.8200000000000074,-0.8299999999999983,69.09,70.68,67.37,3.3100000000000023,0.6800000000000068,361923,709479,238072,471407,-32481
2019-05-05,70.048,70.61,69.6,1.0100000000000051,-0.4200000000000017,70.75399999999999,71.41,69.6,1.8100000000000023,-0.9000000000000057,68.872,69.68,68.06,1.6200000000000045,-0.8199999999999932,70.31,71.06,69.07,1.990000000000009,-1.0700000000000074,250822,290888,225336,65552,-61678
2019-05-12,68.46000000000001,69.14,67.5,1.6400000000000006,-1.4699999999999989,69.49,70.16,68.56,1.5999999999999943,-1.0999999999999943,67.67999999999999,68.72,66.25,2.469999999999999,-2.469999999999999,68.698,69.63,67.75,1.8799999999999955,-0.9499999999999886,171228,236035,125422,110613,101571
2019-05-19,68.3125,68.99,67.61,1.3799999999999955,-1.1700000000000017,68.7425,69.7,67.87,1.8299999999999983,-1.2900000000000063,67.45,68.72,66.69,2.030000000000001,-1.7999999999999972,68.035,68.98,67.19,1.7900000000000063,-1.460000000000008,175462,243443,112406,131037,-64751
2019-05-26,66.246,68.36,65.0,3.3599999999999994,-2.269999999999996,67.082,68.96,66.1,2.8599999999999994,-2.0999999999999943,64.654,65.34,64.14,1.2000000000000028,-0.6200000000000045,65.748,66.35,65.25,1.0999999999999943,-0.09000000000000341,255735,376344,189228,187116,-56242
2019-06-02,65.668,66.78,64.51,2.269999999999996,-0.29999999999999716,66.654,67.2,65.95,1.25,-0.3100000000000023,64.74,65.06,64.21,0.8500000000000085,0.12000000000000455,65.602,66.49,65.0,1.4899999999999949,-1.1199999999999903,179542,207234,122569,84665,10230
2019-06-09,65.32000000000001,65.46,65.15,0.30999999999998806,-0.029999999999986926,65.82600000000001,66.26,65.15,1.1099999999999994,0.2600000000000051,64.544,65.03,63.87,1.1600000000000037,0.09999999999999432,65.404,66.04,64.82,1.220000000000013,0.7900000000000063,151278,173612,124284,49328,-11559
2019-06-16,66.79,67.61,66.34,1.269999999999996,0.060000000000002274,67.294,67.72,66.65,1.0699999999999932,-0.9399999999999977,65.934,66.45,65.29,1.1599999999999966,0.15000000000000568,66.634,67.03,66.14,0.8900000000000006,-0.7199999999999989,233506,313312,208723,104589,-18872
2019-06-23,69.7,74.55,65.9,8.649999999999991,8.549999999999997,73.138,75.87,66.45,9.420000000000002,9.069999999999993,69.034,73.01,65.0,8.010000000000005,7.650000000000006,71.18,74.23,65.76,8.469999999999999,7.809999999999988,686591,1135345,298483,836862,13851
2019-06-30,73.6275,73.82,73.16,0.6599999999999966,-0.009999999999990905,74.15,74.64,73.71,0.9300000000000068,-0.44999999999998863,72.57,72.74,72.31,0.4299999999999926,-0.37999999999999545,73.3525,74.19,72.68,1.509999999999991,-0.4399999999999977,224335,383773,85022,298751,64265
2019-07-07,71.77,72.34,71.3,1.0400000000000063,-0.9200000000000017,72.57,73.5,71.5,2.0,-1.1099999999999994,70.602,71.77,68.89,2.8799999999999955,-2.319999999999993,71.272,72.55,69.52,3.030000000000001,-2.410000000000011,273122,375737,204949,170788,-24372
2019-07-14,70.38,71.14,69.57,1.5700000000000074,0.1700000000000017,71.152,71.84,69.95,1.8900000000000006,-1.039999999999992,69.27000000000001,70.48,67.31,3.1700000000000017,-1.4500000000000028,70.202,71.03,68.23,2.799999999999997,-2.5600000000000023,214335,294451,165401,129050,129050
2019-07-21,66.838,68.69,64.35,4.340000000000003,2.2099999999999937,68.232,69.83,66.48,3.3499999999999943,2.769999999999996,65.96,67.71,63.54,4.169999999999995,4.07,67.08,68.63,64.35,4.280000000000001,3.5700000000000074,340519,565726,210816,354910,-198520
2019-07-28,68.05199999999999,70.78,66.21,4.570000000000007,0.0800000000000125,69.562,72.17,66.94,5.230000000000004,-1.4000000000000057,65.492,67.98,60.87,7.1100000000000065,3.3000000000000043,67.986,70.34,64.96,5.38000000000001,-2.6500000000000057,473971,1036365,213788,822577,-800557
2019-08-04,67.80799999999999,69.6,65.45,4.1499999999999915,3.289999999999992,68.864,69.89,67.21,2.680000000000007,1.940000000000012,66.962,68.57,65.11,3.4599999999999937,2.780000000000001,68.412,69.52,67.06,2.4599999999999937,1.2199999999999989,189098,246555,108012,138543,-136592
2019-08-11,68.904,70.54,68.09,2.450000000000003,2.450000000000003,69.574,70.9,68.5,2.4000000000000057,1.1000000000000085,67.526,68.53,66.24,2.2900000000000063,1.940000000000012,68.712,69.58,68.22,1.3599999999999994,-0.769999999999996,159072,195747,130231,65516,26630
2019-08-18,67.136,68.38,65.27,3.1099999999999994,-3.1099999999999994,67.598,69.58,65.27,4.310000000000002,-4.310000000000002,65.67,66.98,63.84,3.1400000000000006,-3.0600000000000023,66.084,67.85,64.36,3.489999999999995,-2.980000000000004,117411,133606,87834,45772,6706
2019-08-25,62.81,64.76,61.29,3.470000000000006,-1.6600000000000037,63.545,65.1,62.54,2.559999999999995,-1.7099999999999937,61.6275,62.11,61.02,1.0899999999999963,0.8200000000000003,62.1275,63.01,61.35,1.6599999999999966,1.6599999999999966,116518,147019,85924,61095,-50886
2019-09-01,61.93,63.15,61.1,2.049999999999997,-1.2199999999999989,62.254,63.15,61.62,1.5300000000000011,-1.0899999999999963,60.686,61.48,60.11,1.3699999999999974,0.10000000000000142,61.292,61.79,60.51,1.2800000000000011,0.6400000000000006,167432,208557,115423,93134,31557
2019-09-08,64.004,66.0,61.47,4.530000000000001,1.9600000000000009,65.156,66.0,64.02,1.980000000000004,-0.3500000000000085,62.632,63.4,60.47,2.9299999999999997,2.450000000000003,64.178,65.6,63.22,2.3799999999999955,-0.7199999999999989,267803,295578,215189,80389,1729
2019-09-15,62.274,63.26,61.6,1.6599999999999966,-1.1299999999999955,63.106,63.83,62.39,1.4399999999999977,-0.509999999999998,61.346000000000004,61.81,60.21,1.6000000000000014,0.1600000000000037,62.15,63.08,61.3,1.7800000000000011,0.8999999999999986,373890,796317,181578,614739,-48143
2019-09-22,62.846000000000004,63.56,62.06,1.5,-1.2199999999999989,63.23,63.65,62.57,1.0799999999999983,-0.7800000000000011,61.894,62.4,61.48,0.9200000000000017,-0.759999999999998,62.438,63.25,61.97,1.2800000000000011,-0.5899999999999963,205150,286733,162401,124332,-86279
2019-09-29,60.6,61.92,60.14,1.7800000000000011,-1.6700000000000017,61.236,62.83,60.61,2.219999999999999,-2.1400000000000006,59.444,59.82,59.13,0.6899999999999977,-0.5900000000000034,60.258,60.75,59.29,1.4600000000000009,-1.3100000000000023,122775,146725,95238,51487,889
2019-10-06,58.88,59.3,58.6,0.6999999999999957,0.22999999999999687,59.682,60.68,59.07,1.6099999999999994,0.45000000000000284,58.13,58.67,57.79,0.8800000000000026,0.21999999999999886,58.496,59.48,58.14,1.3399999999999963,0.04999999999999716,109827,135451,82522,52929,-32555
2019-10-13,61.058,62.97,58.62,4.350000000000001,4.350000000000001,62.216,63.46,61.13,2.3299999999999983,2.3299999999999983,60.514,61.35,58.62,2.730000000000004,2.730000000000004,61.592,62.5,60.43,2.0700000000000003,1.0,122149,192730,74362,118368,55001
2019-10-20,62.718,64.0,61.37,2.6300000000000026,2.6300000000000026,64.144,65.63,62.84,2.789999999999992,1.6499999999999986,62.188,63.99,61.13,2.8599999999999994,2.6200000000000045,63.422,64.49,62.62,1.8699999999999974,1.259999999999998,196170,300076,113526,186550,-186550
2019-10-27,64.276,67.49,59.75,7.739999999999995,2.989999999999995,67.122,69.48,65.24,4.240000000000009,3.6599999999999966,63.626,67.03,58.26,8.770000000000003,2.6599999999999966,66.216,69.22,64.71,4.510000000000005,4.510000000000005,259478,572224,121282,450942,65739
2019-11-03,68.78,69.99,67.72,2.269999999999996,0.5099999999999909,69.636,70.34,68.35,1.990000000000009,0.07000000000000739,67.834,68.85,67.09,1.759999999999991,1.4799999999999898,68.348,69.26,67.56,1.7000000000000028,1.7000000000000028,123561,147972,95724,52248,-23126
