Date,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Open_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Open_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Open_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Open_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Open_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_High_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_High_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_High_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_High_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_High_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Low_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Low_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Low_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Low_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Low_change,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Close_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Close_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Close_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Close_volatility,UBS AG ETRACS Monthly Reset 2X ISE Exclusively Hom_Close_change
2018-12-02,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2018-12-09,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2018-12-16,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2018-12-23,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2018-12-30,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-01-06,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-01-13,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2019-01-20,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-01-27,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-02-03,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-02-10,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.32,34.32,34.32,0.0,0.0
2019-02-17,35.89,35.89,35.89,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2019-02-24,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-03-03,34.0,34.0,34.0,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2019-03-10,32.69,32.69,32.69,0.0,0.0,33.11,33.11,33.11,0.0,0.0,32.69,32.69,32.69,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-03-17,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2019-03-24,34.54,34.54,34.54,0.0,0.0,34.79,34.79,34.79,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2019-03-31,38.35,38.35,38.35,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2019-04-07,39.41,39.41,39.41,0.0,0.0,39.41,39.41,39.41,0.0,0.0,38.83,38.83,38.83,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2019-04-14,40.29,40.29,40.29,0.0,0.0,40.29,40.29,40.29,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.33,39.33,39.33,0.0,0.0
2019-04-21,39.18,39.18,39.18,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2019-04-28,42.21,42.21,42.21,0.0,0.0,42.47,42.47,42.47,0.0,0.0,41.66,41.66,41.66,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-05-05,40.51,40.51,40.51,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.32,40.32,40.32,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2019-05-12,42.65,42.65,42.65,0.0,0.0,42.65,42.65,42.65,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.7,40.7,40.7,0.0,0.0
2019-05-19,41.02,41.02,41.02,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.02,41.02,41.02,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2019-05-26,38.6,38.6,38.6,0.0,0.0,39.55,39.55,39.55,0.0,0.0,38.22,38.22,38.22,0.0,0.0,39.54,39.54,39.54,0.0,0.0
2019-06-02,43.17,43.17,43.17,0.0,0.0,43.4,43.4,43.4,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2019-06-09,43.13,43.13,43.13,0.0,0.0,43.22,43.22,43.22,0.0,0.0,40.39,40.39,40.39,0.0,0.0,41.86,41.86,41.86,0.0,0.0
2019-06-16,40.31,40.31,40.31,0.0,0.0,40.36,40.36,40.36,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.69,39.69,39.69,0.0,0.0
2019-06-23,40.3,40.3,40.3,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.75,40.75,40.75,0.0,0.0
2019-06-30,41.24,41.24,41.24,0.0,0.0,41.81,41.81,41.81,0.0,0.0,40.27,40.27,40.27,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2019-07-07,43.37,43.37,43.37,0.0,0.0,43.37,43.37,43.37,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2019-07-14,41.43,41.43,41.43,0.0,0.0,41.43,41.43,41.43,0.0,0.0,40.96,40.96,40.96,0.0,0.0,40.96,40.96,40.96,0.0,0.0
2019-07-21,42.69,42.69,42.69,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.69,42.69,42.69,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2019-07-28,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2019-08-04,44.27,44.27,44.27,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2019-08-11,45.8,45.8,45.8,0.0,0.0,47.65,47.65,47.65,0.0,0.0,45.75,45.75,45.75,0.0,0.0,47.15,47.15,47.15,0.0,0.0
2019-08-18,47.24,47.24,47.24,0.0,0.0,47.24,47.24,47.24,0.0,0.0,46.58,46.58,46.58,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2019-08-25,48.3,48.3,48.3,0.0,0.0,48.43,48.43,48.43,0.0,0.0,47.73,47.73,47.73,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2019-09-01,50.55,50.55,50.55,0.0,0.0,51.5,51.5,51.5,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2019-09-08,53.77,53.77,53.77,0.0,0.0,55.31,55.31,55.31,0.0,0.0,53.77,53.77,53.77,0.0,0.0,54.91,54.91,54.91,0.0,0.0
2019-09-15,56.17,56.17,56.17,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.35,56.35,56.35,0.0,0.0
2019-09-22,56.34,56.34,56.34,0.0,0.0,58.63,58.63,58.63,0.0,0.0,56.34,56.34,56.34,0.0,0.0,58.43,58.43,58.43,0.0,0.0
2019-09-29,59.13,59.13,59.13,0.0,0.0,59.21,59.21,59.21,0.0,0.0,58.97,58.97,58.97,0.0,0.0,58.97,58.97,58.97,0.0,0.0
2019-10-06,58.34,58.34,58.34,0.0,0.0,59.55,59.55,59.55,0.0,0.0,58.34,58.34,58.34,0.0,0.0,59.32,59.32,59.32,0.0,0.0
2019-10-13,65.8,65.8,65.8,0.0,0.0,65.8,65.8,65.8,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.26,65.26,65.26,0.0,0.0
2019-10-20,68.0,68.0,68.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,63.58,63.58,63.58,0.0,0.0,63.73,63.73,63.73,0.0,0.0
2019-10-27,64.63,64.63,64.63,0.0,0.0,64.63,64.63,64.63,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.96,60.96,60.96,0.0,0.0
2019-11-03,54.87,54.87,54.87,0.0,0.0,59.31,59.31,59.31,0.0,0.0,54.87,54.87,54.87,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2019-11-10,62.16,62.16,62.16,0.0,0.0,62.16,62.16,62.16,0.0,0.0,62.05,62.05,62.05,0.0,0.0,62.05,62.05,62.05,0.0,0.0
2019-11-17,79.17,79.17,79.17,0.0,0.0,79.17,79.17,79.17,0.0,0.0,61.36,61.36,61.36,0.0,0.0,61.36,61.36,61.36,0.0,0.0
2019-11-24,59.77,59.77,59.77,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.77,59.77,59.77,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2019-12-01,65.09,65.09,65.09,0.0,0.0,65.09,65.09,65.09,0.0,0.0,64.8,64.8,64.8,0.0,0.0,64.8,64.8,64.8,0.0,0.0
2019-12-08,62.29,62.29,62.29,0.0,0.0,62.29,62.29,62.29,0.0,0.0,60.85,60.85,60.85,0.0,0.0,60.85,60.85,60.85,0.0,0.0
2019-12-15,58.33,58.33,58.33,0.0,0.0,58.33,58.33,58.33,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.88,56.88,56.88,0.0,0.0
2019-12-22,56.25,56.25,56.25,0.0,0.0,56.29,56.29,56.29,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.29,56.29,56.29,0.0,0.0
2019-12-29,57.42,57.42,57.42,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.79,57.79,57.79,0.0,0.0
