Date,YZCAY_stock_Open_average,YZCAY_stock_Open_max,YZCAY_stock_Open_min,YZCAY_stock_Open_volatility,YZCAY_stock_Open_change,YZCAY_stock_High_average,YZCAY_stock_High_max,YZCAY_stock_High_min,YZCAY_stock_High_volatility,YZCAY_stock_High_change,YZCAY_stock_Low_average,YZCAY_stock_Low_max,YZCAY_stock_Low_min,YZCAY_stock_Low_volatility,YZCAY_stock_Low_change,YZCAY_stock_Close_average,YZCAY_stock_Close_max,YZCAY_stock_Close_min,YZCAY_stock_Close_volatility,YZCAY_stock_Close_change,YZCAY_stock_Volume_average,YZCAY_stock_Volume_max,YZCAY_stock_Volume_min,YZCAY_stock_Volume_volatility,YZCAY_stock_Volume_change
2018-01-14,14.71375,15.405,14.26,1.1449999999999996,0.7349999999999994,14.78875,15.455,14.28,1.1750000000000007,0.7850000000000001,14.5,15.25,14.21,1.0399999999999991,0.9900000000000002,14.64875,15.455,14.21,1.2449999999999992,1.1950000000000003,14235,30062,5004,25058,19396
2018-01-21,16.404,17.24,15.6,1.6399999999999988,1.6199999999999992,16.488,17.3,15.665,1.6350000000000016,1.5100000000000016,16.34,17.24,15.6,1.6399999999999988,1.6199999999999992,16.404,17.29,15.63,1.6599999999999984,1.5,21700,59516,5591,53925,2065
2018-01-28,17.845,18.44,17.125,1.3150000000000013,-0.11000000000000298,17.928,18.57,17.125,1.4450000000000003,-0.14999999999999858,17.71,18.44,16.96,1.4800000000000004,-0.33999999999999986,17.754,18.49,17.03,1.4599999999999973,-0.389999999999997,17838,40075,7721,32354,-30645
2018-02-04,15.582,18.03,13.82,4.210000000000001,-4.210000000000001,15.772400000000001,18.25,13.82,4.43,-4.43,15.3326,17.725,13.4,4.325000000000001,-4.325000000000001,15.599,17.855,13.77,4.085000000000001,-4.085000000000001,15192,26259,8281,17978,3027
2018-02-11,15.256,16.5,13.9,2.5999999999999996,2.5999999999999996,15.506,16.61,14.34,2.2699999999999996,2.2699999999999996,15.222,16.45,13.9,2.549999999999999,2.549999999999999,15.455,16.5,14.225,2.2750000000000004,2.2750000000000004,21146,56517,7480,49037,-39461
2018-02-18,16.235,16.75,15.89,0.8599999999999994,0.8599999999999994,16.3325,17.01,15.89,1.120000000000001,1.120000000000001,16.1225,16.75,15.59,1.1600000000000001,1.1600000000000001,16.19625,16.82,15.815,1.0050000000000008,1.0050000000000008,6417,9181,2860,6321,4799
2018-02-25,15.05,16.22,13.96,2.259999999999998,-2.259999999999998,15.175,16.57,13.99,2.58,-2.58,14.945,16.22,13.78,2.4399999999999995,-2.4399999999999995,15.06,16.32,13.96,2.3599999999999994,-2.3599999999999994,6598,11638,1917,9721,-5639
2018-03-04,14.0228,14.3,13.7,0.6000000000000014,0.3800000000000008,14.142,14.3,14.01,0.2900000000000009,0.23000000000000043,13.962,14.3,13.7,0.6000000000000014,0.3000000000000007,14.093,14.3,13.93,0.370000000000001,0.19500000000000028,6975,14342,616,13726,8382
2018-03-11,13.8364,14.138,13.43,0.7080000000000002,-0.7080000000000002,13.866,14.21,13.43,0.7800000000000011,-0.7800000000000011,13.763200000000001,14.08,13.33,0.75,-0.75,13.814,14.1,13.41,0.6899999999999995,-0.6899999999999995,5132,7040,2879,4161,-2928
2018-03-18,12.5428,12.9,11.83,1.0700000000000003,-0.75,12.674,12.94,12.1,0.8399999999999999,-0.6799999999999997,12.442,12.88,11.53,1.3500000000000014,-1.0500000000000007,12.548,12.94,11.85,1.0899999999999999,-0.7650000000000006,7975,15637,1848,13789,2739
2018-03-25,12.5025,12.7,12.3,0.3999999999999986,0.3999999999999986,12.5775,12.8,12.43,0.370000000000001,0.3000000000000007,12.459999999999999,12.7,12.28,0.41999999999999993,0.41999999999999993,12.54,12.8,12.43,0.370000000000001,0.3000000000000007,4572,12694,1073,11621,10074
2018-04-01,12.445,12.725,12.12,0.6050000000000004,-0.6050000000000004,12.479,12.725,12.12,0.6050000000000004,-0.6050000000000004,12.3752,12.55,12.12,0.4300000000000015,-0.3800000000000008,12.427999999999999,12.69,12.12,0.5700000000000003,-0.3800000000000008,5004,15207,183,15024,-1524
2018-04-08,12.572,12.92,12.2,0.7200000000000006,0.28000000000000114,12.628,13.07,12.2,0.870000000000001,0.28000000000000114,12.541,12.92,12.07,0.8499999999999996,0.3849999999999998,12.578,13.01,12.07,0.9399999999999995,0.39000000000000057,2415,4453,1498,2955,-689
2018-04-15,12.389,12.991,11.86,1.1310000000000002,0.9940000000000015,12.491999999999999,13.08,11.95,1.1300000000000008,1.1300000000000008,12.3262,12.991,11.85,1.141,0.8800000000000008,12.448,13.08,11.85,1.2300000000000004,1.2300000000000004,2258,5888,714,5174,-265
2018-04-22,13.983,14.35,13.295,1.0549999999999997,0.8650000000000002,14.058,14.4,13.3,1.0999999999999996,1.049999999999999,13.878,14.32,13.19,1.1300000000000008,0.7800000000000011,14.048,14.4,13.3,1.0999999999999996,1.049999999999999,3198,5380,1415,3965,3965
2018-04-29,12.685,12.83,12.53,0.3000000000000007,-0.2400000000000002,12.731,12.9,12.53,0.370000000000001,-0.16000000000000014,12.577,12.75,12.25,0.5,0.019999999999999574,12.649000000000001,12.9,12.38,0.5199999999999996,0.09999999999999964,5648,20611,190,20421,-2645
2018-05-06,13.36,13.95,13.02,0.9299999999999997,0.9299999999999997,13.39,14.0,13.06,0.9399999999999995,0.9399999999999995,13.36,13.95,13.02,0.9299999999999997,0.9299999999999997,13.375,13.97,13.06,0.9100000000000001,0.9100000000000001,2187,3513,1488,2025,660
2018-05-13,14.4994,15.13,14.12,1.0100000000000016,0.6800000000000015,14.625,15.4,14.16,1.2400000000000002,0.7800000000000011,14.452,15.13,14.12,1.0100000000000016,0.6800000000000015,14.544,15.14,14.12,1.0200000000000014,0.5899999999999999,7569,22464,1203,21261,1045
2018-05-20,14.443,15.13,13.88,1.25,-0.9149999999999991,14.5108,15.15,14.064,1.0860000000000003,-1.0700000000000003,14.335,15.0,13.81,1.1899999999999995,-1.004999999999999,14.39,15.03,13.93,1.0999999999999996,-1.0099999999999998,12974,52488,880,51608,-6176
2018-05-27,14.0125,14.49,13.53,0.9600000000000009,0.7900000000000009,14.065,14.49,13.62,0.870000000000001,0.7900000000000009,13.85,14.32,13.25,1.0700000000000003,1.0500000000000007,13.98,14.4,13.48,0.9199999999999999,0.8200000000000003,7122,10246,5004,5242,-5242
2018-06-03,14.958,15.21,14.71,0.5,0.08999999999999986,15.11,15.37,14.8,0.5699999999999985,-0.1999999999999993,14.935,15.21,14.71,0.5,0.019999999999999574,15.096,15.37,14.76,0.6099999999999994,-0.23000000000000043,4834,13630,1389,12241,-2559
2018-06-10,15.161,15.5,14.87,0.6300000000000008,-0.16999999999999993,15.212,15.7,14.87,0.8300000000000001,-0.21000000000000085,15.074,15.5,14.68,0.8200000000000003,-0.35999999999999943,15.14,15.55,14.82,0.7300000000000004,-0.2599999999999998,16461,34900,1082,33818,1072
2018-06-17,14.110999999999999,14.7,13.7,1.0,-0.33999999999999986,14.146,14.74,13.75,0.9900000000000002,-0.34999999999999964,14.037,14.56,13.7,0.8600000000000012,-0.2400000000000002,14.112400000000001,14.73,13.725,1.0050000000000008,-0.41000000000000014,11258,29408,403,29005,-10070
