Date,FFGStock_Open_average,FFGStock_Open_max,FFGStock_Open_min,FFGStock_Open_volatility,FFGStock_Open_change,FFGStock_High_average,FFGStock_High_max,FFGStock_High_min,FFGStock_High_volatility,FFGStock_High_change,FFGStock_Low_average,FFGStock_Low_max,FFGStock_Low_min,FFGStock_Low_volatility,FFGStock_Low_change,FFGStock_Close_average,FFGStock_Close_max,FFGStock_Close_min,FFGStock_Close_volatility,FFGStock_Close_change,FFGStock_Volume_average,FFGStock_Volume_max,FFGStock_Volume_min,FFGStock_Volume_volatility,FFGStock_Volume_change
2018-06-24,79.72,81.6,77.95,3.6499999999999915,-2.8999999999999915,80.13,81.6,79.2,2.3999999999999915,-2.0999999999999943,78.724,79.8,77.95,1.8499999999999943,-1.3299999999999983,78.98,80.0,78.15,1.8499999999999943,-1.25,20830,30817,13824,16993,16590
2018-07-01,80.2125,81.15,78.1,3.0500000000000114,2.9000000000000057,81.2625,81.8,80.75,1.0499999999999972,1.0499999999999972,79.845,80.65,78.1,2.5500000000000114,2.5500000000000114,80.85,81.05,80.6,0.45000000000000284,0.20000000000000284,12009,15182,7335,7847,-2063
2018-07-08,81.4,82.2,80.15,2.049999999999997,-1.1999999999999886,81.87,82.65,81.4,1.25,-0.19999999999998863,80.56,81.15,80.0,1.1500000000000057,-0.9500000000000028,81.13,82.55,80.35,2.200000000000003,-0.5999999999999943,12709,22415,4486,17929,-17929
2018-07-15,81.92,84.0,80.55,3.450000000000003,3.450000000000003,83.04599999999999,84.8,81.35,3.450000000000003,3.450000000000003,81.55,83.6,80.25,3.3499999999999943,3.3499999999999943,82.52,84.0,80.95,3.049999999999997,2.3500000000000085,12552,18526,9301,9225,561
2018-07-22,82.48,84.45,81.25,3.200000000000003,-2.8500000000000085,82.89,84.45,82.15,2.299999999999997,-1.8500000000000085,81.24,82.25,80.4,1.8499999999999943,-1.8499999999999943,81.53999999999999,82.35,80.6,1.75,-1.75,13609,16141,9297,6844,840
2018-07-29,81.54,83.0,80.6,2.4000000000000057,2.4000000000000057,82.786,85.7,81.33,4.3700000000000045,4.3700000000000045,81.06,83.0,80.35,2.6500000000000057,2.5999999999999943,81.82,83.7,80.8,2.9000000000000057,2.9000000000000057,14104,18893,11361,7532,-7438
2018-08-05,82.19,83.8,80.05,3.75,-3.75,82.886,84.53,81.35,3.180000000000007,-2.549999999999997,81.08,83.25,79.7,3.549999999999997,-3.200000000000003,81.62,83.25,80.4,2.8499999999999943,-2.200000000000003,13610,34534,3723,30811,7012
2018-08-12,80.71,81.25,79.8,1.4500000000000028,0.0,81.364,82.3,80.67,1.6299999999999955,1.0499999999999972,79.974,81.25,79.0,2.25,1.4300000000000068,80.7,81.75,80.0,1.75,1.75,15950,29642,9218,20424,-17924
2018-08-19,82.37,83.25,81.9,1.3499999999999943,0.19999999999998863,82.77,83.55,82.15,1.3999999999999915,0.19999999999998863,81.518,82.15,80.8,1.3500000000000085,-0.4099999999999966,81.95,82.95,80.8,2.1500000000000057,-0.9500000000000028,11596,16496,8576,7920,-7920
2018-08-26,81.07,81.6,80.55,1.0499999999999972,-0.7999999999999972,81.68599999999999,82.6,81.3,1.2999999999999972,-1.0699999999999932,80.71,81.25,80.25,1.0,-0.7000000000000028,81.08,81.35,80.85,0.5,0.09999999999999432,9875,13929,7438,6491,829
2018-09-02,80.7625,81.15,80.45,0.7000000000000028,-0.7000000000000028,81.25,81.65,80.8,0.8500000000000085,-0.10000000000000853,79.895,80.15,79.8,0.3500000000000085,0.3200000000000074,80.7125,81.35,80.3,1.0499999999999972,0.6999999999999886,11239,19897,7564,12333,-10332
2018-09-09,80.67999999999999,81.45,80.0,1.4500000000000028,-0.3500000000000085,81.51,83.1,80.6,2.5,1.6499999999999915,80.15,81.1,79.55,1.5499999999999972,1.0999999999999943,80.94,82.75,80.05,2.700000000000003,2.6500000000000057,11437,14469,8200,6269,-5030
2018-09-16,81.78999999999999,82.85,80.85,2.0,-1.3499999999999943,82.44,83.35,81.85,1.5,-1.4499999999999886,80.42,81.75,78.5,3.25,-1.7999999999999972,81.25,82.05,80.45,1.5999999999999943,-1.5,25858,63734,10828,52906,52905
2018-09-23,77.89,80.75,74.25,6.5,-5.3500000000000085,78.72,81.5,75.5,6.0,-5.450000000000003,77.21000000000001,79.75,74.2,5.549999999999997,-4.950000000000003,78.1,80.95,75.1,5.8500000000000085,-5.700000000000003,27965,60372,13427,46945,4906
2018-09-30,74.97,75.75,74.19,1.5600000000000023,-0.6400000000000006,75.496,77.06,74.67,2.3900000000000006,-1.8100000000000023,74.038,74.72,72.83,1.8900000000000006,0.010000000000005116,74.69,75.06,74.03,1.0300000000000011,0.37999999999999545,26547,51211,14834,36377,36377
2018-10-07,74.604,75.36,73.68,1.6799999999999926,-1.1699999999999875,75.382,76.0,74.65,1.3499999999999943,-0.8499999999999943,73.788,75.21,72.5,2.7099999999999937,-1.9599999999999937,74.306,75.45,72.74,2.710000000000008,-1.759999999999991,23840,36235,16110,20125,-2657
2018-10-14,71.934,73.7,70.19,3.510000000000005,-3.510000000000005,72.342,73.7,70.44,3.260000000000005,-3.260000000000005,70.196,70.86,69.61,1.25,-0.4899999999999949,71.222,72.14,69.91,2.230000000000004,-1.9300000000000068,22193,26751,16897,9854,-5816
2018-10-21,68.474,70.0,66.67,3.3299999999999983,-3.3299999999999983,69.346,70.67,67.28,3.3900000000000006,-3.3900000000000006,67.474,69.53,65.4,4.1299999999999955,-4.1299999999999955,68.102,69.79,66.71,3.0800000000000125,-2.510000000000005,17298,31847,12193,19654,927
2018-10-28,68.65,71.0,65.5,5.5,2.760000000000005,69.466,71.03,68.24,2.7900000000000063,2.7900000000000063,67.422,69.25,65.5,3.75,2.9399999999999977,68.568,69.44,67.09,2.3499999999999943,2.3499999999999943,16557,18882,14473,4409,483
2018-11-04,70.574,71.21,69.46,1.75,1.75,71.224,71.99,70.6,1.3900000000000006,1.039999999999992,69.974,71.21,68.83,2.3799999999999955,2.3799999999999955,70.86,71.36,70.28,1.0799999999999983,1.0499999999999972,14870,19970,11646,8324,2743
2018-11-11,71.208,72.07,70.23,1.8399999999999892,-1.25,71.55199999999999,72.07,71.0,1.0699999999999932,-0.3100000000000023,70.182,70.85,69.3,1.5499999999999972,-0.6199999999999903,71.072,71.57,70.73,0.8399999999999892,-0.6700000000000017,16820,20953,12745,8208,-5440
2018-11-18,69.6525,70.29,69.1,1.190000000000012,-0.8799999999999955,70.2,70.41,69.96,0.45000000000000284,0.269999999999996,69.225,69.4,69.05,0.3500000000000085,-0.10999999999999943,69.825,70.41,69.46,0.9500000000000028,0.9500000000000028,13136,21058,4797,16261,-16261
2018-11-25,69.902,70.96,69.29,1.6699999999999875,-1.6699999999999875,70.574,70.96,69.99,0.9699999999999989,-0.03999999999999204,69.064,69.29,68.75,0.5400000000000063,0.07000000000000739,69.852,70.33,69.26,1.0699999999999932,0.5300000000000011,17591,38254,10417,27837,24006
2018-12-02,69.375,70.66,67.48,3.1799999999999926,-3.1799999999999926,70.42,72.21,68.95,3.259999999999991,-2.3699999999999903,68.5475,70.19,66.83,3.3599999999999994,-2.7099999999999937,69.1525,71.09,67.65,3.4399999999999977,-3.1200000000000045,25802,33998,13200,20798,-20798
2018-12-09,68.728,69.62,67.88,1.740000000000009,0.0,69.404,70.0,69.0,1.0,-0.39000000000000057,68.22800000000001,68.81,67.73,1.0799999999999983,0.030000000000001137,69.022,69.62,68.42,1.2000000000000028,-0.7199999999999989,19119,25364,10272,15092,-544
2018-12-16,67.572,68.06,66.81,1.25,-0.6099999999999994,68.484,69.4,67.63,1.7700000000000102,-0.4200000000000017,66.882,67.67,66.37,1.2999999999999972,-0.7800000000000011,67.286,67.67,66.83,0.8400000000000034,-0.8200000000000074,35922,72602,18172,54430,45530
2018-12-23,65.535,66.47,63.67,2.799999999999997,-0.1599999999999966,66.85,67.18,66.5,0.6800000000000068,0.21000000000000796,64.8125,65.62,63.66,1.960000000000008,1.0100000000000051,65.9625,66.55,64.61,1.9399999999999977,1.9399999999999977,26344,42186,10557,31629,17630
2018-12-30,66.9125,68.03,65.02,3.010000000000005,1.1500000000000057,68.08250000000001,68.9,66.88,2.0200000000000102,2.0200000000000102,66.11,67.32,65.02,2.299999999999997,1.9199999999999875,67.3625,68.58,65.65,2.9299999999999926,2.9299999999999926,37178,62620,21749,40871,-40871
2019-01-06,68.92,69.51,68.23,1.2800000000000011,0.3299999999999983,69.472,69.6,69.25,0.3499999999999943,0.3499999999999943,68.486,68.95,68.19,0.7600000000000051,0.3500000000000085,68.91,69.58,68.21,1.3700000000000045,1.3700000000000045,21907,26970,15999,10971,-6953
2019-01-13,69.306,70.65,67.75,2.9000000000000057,1.5,70.194,71.2,68.8,2.4000000000000057,1.480000000000004,68.81,70.3,66.81,3.489999999999995,1.1499999999999915,69.618,70.61,67.59,3.019999999999996,1.3599999999999994,23942,42750,11713,31037,7170
2019-01-20,69.69,70.25,69.28,0.9699999999999989,-0.8100000000000023,70.16,70.56,69.7,0.8599999999999994,-0.07000000000000739,69.175,69.45,68.83,0.6200000000000045,-0.3100000000000023,69.515,69.71,69.37,0.3399999999999892,-0.21999999999999886,14031,15934,11978,3956,-381
2019-01-27,69.16,70.26,68.07,2.190000000000012,0.2600000000000051,70.0,70.89,68.57,2.3200000000000074,0.1599999999999966,68.348,69.76,67.42,2.3400000000000034,1.1500000000000057,69.188,70.88,67.7,3.1799999999999926,2.009999999999991,18698,29516,10712,18804,4944
2019-02-03,70.0,71.04,68.0,3.0400000000000063,-3.0400000000000063,70.44800000000001,71.25,68.49,2.760000000000005,-2.760000000000005,69.25,70.31,66.81,3.5,-3.5,69.77199999999999,71.02,68.41,2.6099999999999994,-2.6099999999999994,12014,15838,8043,7795,2667
2019-02-10,69.136,69.65,68.6,1.0500000000000114,0.20000000000000284,69.80799999999999,70.14,69.63,0.5100000000000051,0.0799999999999983,68.688,69.47,67.95,1.519999999999996,0.36999999999999034,69.56,70.11,68.86,1.25,0.36000000000001364,42009,74542,18038,56504,49194
2019-02-17,70.3075,71.65,69.49,2.160000000000011,0.9200000000000017,71.02,71.65,70.35,1.3000000000000114,0.3400000000000034,69.7675,69.96,69.49,0.46999999999999886,0.46999999999999886,70.4275,71.38,69.84,1.539999999999992,0.6499999999999915,20411,31698,9399,22299,-22067
2019-02-24,69.904,70.65,69.23,1.4200000000000017,-0.3500000000000085,70.31,70.93,69.69,1.240000000000009,-0.6300000000000097,69.332,69.94,69.02,0.9200000000000017,-0.8199999999999932,69.608,70.11,69.2,0.9099999999999966,-0.5999999999999943,17597,22005,14293,7712,5888
2019-03-03,67.756,68.31,66.31,2.0,-1.9399999999999977,68.256,68.88,67.01,1.8699999999999903,-1.5799999999999983,67.032,67.86,65.63,2.230000000000004,-1.9300000000000068,67.56,68.48,66.57,1.9100000000000108,-1.279999999999987,20198,26929,15207,11722,-11722
2019-03-10,67.712,68.16,66.86,1.2999999999999972,0.8900000000000006,68.34,68.74,67.97,0.769999999999996,0.3499999999999943,67.442,68.0,66.85,1.1500000000000057,0.8900000000000006,67.876,68.2,67.56,0.6400000000000006,-0.10000000000000853,39015,75579,18412,57167,50481
2019-03-17,67.208,68.3,65.12,3.1799999999999926,-2.8999999999999915,67.448,68.3,65.49,2.8100000000000023,-2.760000000000005,66.082,67.71,63.08,4.6299999999999955,-4.6299999999999955,66.4,68.03,63.78,4.25,-4.25,25777,45856,19755,26101,24727
2019-03-24,63.252,63.77,61.82,1.9500000000000028,-1.8900000000000006,63.612,64.0,62.87,1.1300000000000026,-1.1300000000000026,62.11,63.39,59.61,3.780000000000001,-3.1400000000000006,62.99,63.68,62.29,1.3900000000000006,-0.35999999999999943,45731,144757,13346,131411,120413
2019-03-31,63.8,64.44,63.18,1.259999999999998,1.259999999999998,64.032,64.75,63.46,1.2899999999999991,1.0799999999999983,63.42,64.14,62.8,1.3400000000000034,0.980000000000004,63.944,64.56,63.45,1.1099999999999994,1.1000000000000014,33619,48201,21073,27128,10124
2019-04-07,64.188,64.63,63.36,1.269999999999996,0.09999999999999432,64.658,65.03,64.2,0.8299999999999983,0.23000000000000398,63.81,64.42,63.12,1.3000000000000043,0.1700000000000017,64.174,64.93,63.23,1.70000000000001,0.5,20051,26978,12284,14694,-3163
2019-04-14,64.6575,65.37,64.11,1.2600000000000051,-0.6500000000000057,65.21000000000001,65.62,64.53,1.0900000000000034,-0.75,63.7675,64.11,63.26,0.8500000000000014,-0.45000000000000284,64.2475,65.24,63.37,1.8699999999999974,-0.5600000000000023,20111,24832,14907,9925,5560
2019-04-21,62.778,63.37,61.37,2.0,-1.740000000000002,63.14,63.7,62.37,1.3300000000000054,-1.1700000000000017,62.342,63.27,61.31,1.9600000000000009,-1.2399999999999949,62.552,63.27,61.69,1.5800000000000054,-0.8000000000000043,18034,25587,14344,11243,2819
2019-04-28,62.514,63.1,62.01,1.0900000000000034,0.45000000000000284,63.89,66.0,63.1,2.8999999999999986,2.4299999999999997,62.134,62.46,61.87,0.5900000000000034,0.45000000000000284,63.13,65.19,62.09,3.0999999999999943,1.9499999999999957,19703,25542,16920,8622,384
2019-05-05,64.594,65.05,64.06,0.9899999999999949,-0.2599999999999909,65.27,65.66,64.96,0.7000000000000028,-0.6799999999999926,64.136,64.97,63.84,1.1299999999999955,-1.0700000000000003,64.858,65.59,64.19,1.4000000000000057,-0.710000000000008,13981,18772,7857,10915,5033
2019-05-12,64.216,65.14,63.62,1.5200000000000031,0.45999999999999375,65.322,66.28,64.2,2.0799999999999983,1.9699999999999989,63.96,64.8,63.16,1.6400000000000006,1.2999999999999972,64.608,65.28,63.34,1.9399999999999977,1.9399999999999977,20480,29809,12342,17467,-5038
2019-05-19,65.658,66.45,64.95,1.5,0.3199999999999932,66.22,66.82,65.51,1.309999999999988,-0.03999999999999204,65.35,66.33,64.35,1.980000000000004,0.1700000000000017,65.822,66.33,64.95,1.3799999999999955,-0.21999999999999886,14512,15648,12093,3555,251
2019-05-26,64.2475,66.49,62.26,4.229999999999997,-4.229999999999997,64.64,66.49,62.53,3.9599999999999937,-3.9599999999999937,62.705,63.76,60.96,2.799999999999997,-2.799999999999997,63.275,64.47,61.56,2.9099999999999966,-2.6400000000000006,31195,46380,17439,28941,-17418
2019-06-02,63.344,64.37,61.54,2.8300000000000054,2.6199999999999974,63.94,64.37,62.93,1.4400000000000048,1.3099999999999952,62.546,63.24,61.39,1.8500000000000014,1.3200000000000003,63.356,64.15,62.69,1.460000000000008,0.020000000000003126,22158,33067,14410,18657,-13678
2019-06-09,63.068,63.62,62.39,1.2299999999999969,0.44000000000000483,63.686,63.89,63.43,0.46000000000000085,0.36999999999999744,62.834,63.2,62.3,0.9000000000000057,0.19000000000000483,63.344,63.6,62.79,0.8100000000000023,0.21999999999999886,20334,26744,14977,11767,3977
2019-06-16,63.93,64.72,63.36,1.3599999999999994,-0.09000000000000341,64.56400000000001,65.28,63.95,1.3299999999999983,0.39000000000000057,63.38,63.92,63.03,0.8900000000000006,-0.240000000000002,63.786,64.85,63.11,1.7399999999999949,-0.5700000000000003,26743,45334,17410,27924,16503
2019-06-23,62.612,63.09,61.3,1.7900000000000063,-0.020000000000003126,63.322,63.93,62.8,1.1300000000000026,0.3299999999999983,62.0,62.84,61.17,1.6700000000000017,0.28000000000000114,62.58,63.8,61.21,2.5899999999999963,1.1199999999999974,30277,64295,19595,44700,43210
2019-06-30,63.6225,64.41,63.02,1.3899999999999935,-1.3899999999999935,64.185,64.5,63.85,0.6499999999999986,0.09000000000000341,62.85,63.13,62.59,0.5399999999999991,-0.10999999999999943,63.8725,64.48,63.14,1.3400000000000034,0.5900000000000034,13707,20754,10183,10571,-7749
2019-07-07,64.738,65.94,63.87,2.0700000000000003,-0.6100000000000065,65.084,65.94,64.25,1.6899999999999977,-0.5,63.784,64.6,62.82,1.779999999999994,-1.3300000000000054,64.35,65.28,63.55,1.730000000000004,-1.0600000000000023,18181,35374,10450,24924,-15196
2019-07-14,63.964,64.34,63.72,0.6200000000000045,0.6200000000000045,64.628,64.9,64.32,0.5800000000000125,0.4900000000000091,63.35,64.0,62.26,1.740000000000002,1.4200000000000017,64.068,64.46,63.58,0.8799999999999955,0.28000000000000114,17073,31684,7682,24002,-24002
2019-07-21,63.388,63.93,62.9,1.0300000000000011,-0.6599999999999966,63.802,64.0,63.3,0.7000000000000028,-0.21999999999999886,62.85,63.2,62.53,0.6700000000000017,-0.13000000000000256,63.374,63.97,62.95,1.019999999999996,-0.15000000000000568,15720,25875,6941,18934,8885
2019-07-28,62.214,63.81,59.23,4.580000000000005,-3.4100000000000037,63.046,64.25,61.09,3.1599999999999966,-2.1599999999999966,61.598,62.76,59.03,3.729999999999997,-3.6099999999999994,62.062,63.37,59.8,3.5700000000000003,-3.210000000000001,22505,41618,13200,28418,1961
2019-08-04,58.664,59.48,57.49,1.9899999999999949,0.18999999999999773,59.146,59.72,57.86,1.8599999999999994,-0.519999999999996,57.42,58.53,54.89,3.6400000000000006,0.30000000000000426,58.618,59.48,57.76,1.7199999999999989,-0.6699999999999946,37036,49248,25684,23564,-23564
2019-08-11,56.878,58.43,55.56,2.8699999999999974,-2.5600000000000023,57.424,58.64,55.99,2.6499999999999986,-1.730000000000004,56.141999999999996,57.48,54.61,2.8699999999999974,-1.6099999999999994,56.618,57.95,55.42,2.530000000000001,-0.9200000000000017,16564,23772,11857,11915,444
2019-08-18,56.698,57.16,56.08,1.0799999999999983,-1.0799999999999983,56.978,57.26,56.59,0.6699999999999946,-0.6699999999999946,55.616,56.55,53.8,2.75,-2.75,56.012,56.92,54.26,2.6600000000000037,-2.6600000000000037,15259,27857,7502,20355,5175
2019-08-25,54.236,54.66,52.91,1.75,-0.1599999999999966,54.606,55.2,53.92,1.2800000000000011,-0.6700000000000017,53.568,54.17,52.91,1.2600000000000051,-0.4099999999999966,53.976,54.63,53.1,1.5300000000000011,-0.4000000000000057,18621,25724,12668,13056,-11842
2019-09-01,54.370000000000005,55.27,53.57,1.7000000000000028,1.7000000000000028,54.7575,55.54,53.86,1.6799999999999997,1.5200000000000031,54.1075,54.89,53.17,1.7199999999999989,1.4499999999999957,54.42,55.25,53.29,1.9600000000000009,1.6099999999999994,18503,30214,10202,20012,-20012
2019-09-08,58.077999999999996,60.88,55.12,5.760000000000005,5.760000000000005,59.33,61.45,56.3,5.150000000000006,5.150000000000006,57.652,60.38,55.12,5.260000000000005,5.260000000000005,59.182,61.05,56.3,4.75,4.510000000000005,33613,52000,25214,26786,13067
2019-09-15,59.764,60.5,59.23,1.2700000000000031,-1.2700000000000031,60.416000000000004,61.45,59.96,1.490000000000002,-0.9200000000000017,58.992,59.83,58.6,1.2299999999999969,-0.9399999999999977,59.658,60.08,59.18,0.8999999999999986,-0.12999999999999545,41490,93252,20583,72669,63758
2019-09-22,59.374,59.64,59.01,0.6300000000000026,0.269999999999996,59.838,60.19,59.61,0.5799999999999983,0.18999999999999773,58.982,59.38,58.72,0.6600000000000037,0.21000000000000085,59.436,59.81,58.94,0.8700000000000045,0.28999999999999915,22740,28578,15542,13036,4788
2019-09-29,58.042,59.89,56.38,3.509999999999998,-3.289999999999999,58.482,60.1,57.19,2.9100000000000037,-2.5799999999999983,56.934,59.17,55.37,3.8000000000000043,-3.010000000000005,57.624,59.51,56.4,3.1099999999999994,-2.1199999999999974,21281,28757,14797,13960,-6844
2019-10-06,56.67,57.33,56.01,1.3200000000000003,0.1599999999999966,57.174,58.24,56.49,1.75,0.5600000000000023,56.224,57.11,55.41,1.7000000000000028,0.269999999999996,56.458,57.31,55.55,1.7600000000000051,0.3200000000000003,17596,29174,9820,19354,16636
2019-10-13,57.112,57.33,56.94,0.39000000000000057,0.14000000000000057,57.542,57.93,57.33,0.6000000000000014,0.6000000000000014,56.574,56.92,56.22,0.7000000000000028,0.3400000000000034,57.202,57.41,56.98,0.4299999999999997,0.4299999999999997,19108,25620,12953,12667,6199
2019-10-20,57.702,58.32,56.67,1.6499999999999986,-1.3200000000000003,57.986,58.51,57.0,1.509999999999998,-1.3999999999999986,57.214,58.06,56.17,1.8900000000000006,-1.6099999999999994,57.63,58.37,56.47,1.8999999999999986,-1.0700000000000003,11136,17559,6440,11119,8906
2019-10-27,56.978,58.01,55.0,3.009999999999998,-2.1799999999999997,57.868,58.5,56.64,1.8599999999999994,-1.1599999999999966,56.354,57.08,54.8,2.280000000000001,-2.280000000000001,57.65,58.42,56.64,1.7800000000000011,-0.8200000000000003,12341,16315,10031,6284,6284
2019-11-03,58.018,59.19,57.1,2.0899999999999963,2.0799999999999983,58.756,59.53,57.11,2.4200000000000017,2.4200000000000017,57.628,58.94,56.42,2.519999999999996,2.489999999999995,58.153999999999996,59.29,56.8,2.490000000000002,2.1500000000000057,19152,32785,9179,23606,-973
