Date,Janus Long-Term Care_Open_average,Janus Long-Term Care_Open_max,Janus Long-Term Care_Open_min,Janus Long-Term Care_Open_volatility,Janus Long-Term Care_Open_change,Janus Long-Term Care_High_average,Janus Long-Term Care_High_max,Janus Long-Term Care_High_min,Janus Long-Term Care_High_volatility,Janus Long-Term Care_High_change,Janus Long-Term Care_Low_average,Janus Long-Term Care_Low_max,Janus Long-Term Care_Low_min,Janus Long-Term Care_Low_volatility,Janus Long-Term Care_Low_change,Janus Long-Term Care_Close_average,Janus Long-Term Care_Close_max,Janus Long-Term Care_Close_min,Janus Long-Term Care_Close_volatility,Janus Long-Term Care_Close_change
2018-12-02,27.66,27.66,27.66,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.44,27.44,27.44,0.0,0.0
2018-12-09,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2018-12-16,26.53,26.53,26.53,0.0,0.0,26.53,26.53,26.53,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2018-12-23,25.36,25.36,25.36,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2018-12-30,25.0,25.0,25.0,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-01-06,26.2,26.2,26.2,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-01-13,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-01-20,27.12,27.12,27.12,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-01-27,27.96,27.96,27.96,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2019-02-03,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2019-02-10,28.03,28.03,28.03,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.03,28.03,28.03,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2019-02-17,27.95,27.95,27.95,0.0,0.0,28.31,28.31,28.31,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2019-02-24,27.1,27.1,27.1,0.0,0.0,27.18,27.18,27.18,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2019-03-03,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-03-10,27.98,27.98,27.98,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-03-17,27.94,27.94,27.94,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2019-03-24,28.01,28.01,28.01,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2019-03-31,27.51,27.51,27.51,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2019-04-07,27.27,27.27,27.27,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2019-04-14,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2019-04-21,26.79,26.79,26.79,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2019-04-28,27.28,27.28,27.28,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2019-05-05,27.19,27.19,27.19,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2019-05-12,27.81,27.81,27.81,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2019-05-19,28.16,28.16,28.16,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-05-26,27.69,27.69,27.69,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-06-02,28.36,28.36,28.36,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2019-06-09,28.44,28.44,28.44,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2019-06-16,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-06-23,28.6,28.6,28.6,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2019-06-30,29.42,29.42,29.42,0.0,0.0,29.43,29.43,29.43,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2019-07-07,29.64,29.64,29.64,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2019-07-14,29.66,29.66,29.66,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2019-07-21,29.38,29.38,29.38,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-07-28,29.32,29.32,29.32,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.61,29.61,29.61,0.0,0.0
2019-08-04,30.34,30.34,30.34,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-08-11,30.27,30.27,30.27,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-08-18,30.63,30.63,30.63,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2019-08-25,30.73,30.73,30.73,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-09-01,31.14,31.14,31.14,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-09-08,30.68,30.68,30.68,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-09-15,30.73,30.73,30.73,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-09-22,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-09-29,30.84,30.84,30.84,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-10-06,31.09,31.09,31.09,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2019-10-13,31.44,31.44,31.44,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-10-20,31.43,31.43,31.43,0.0,0.0,31.47,31.47,31.47,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-10-27,31.28,31.28,31.28,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2019-11-03,29.76,29.76,29.76,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-11-10,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-11-17,29.94,29.94,29.94,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.97,29.97,29.97,0.0,0.0
2019-11-24,30.51,30.51,30.51,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-12-01,30.54,30.54,30.54,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-12-08,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2019-12-15,29.87,29.87,29.87,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-12-22,30.17,30.17,30.17,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-12-29,30.25,30.25,30.25,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.58,30.58,30.58,0.0,0.0
